,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
119,Cent CLO 21 Limited,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 13.37%, due 7/27/2030)(5)(14)",6/18/2014,49552,15023,38609,12792,28433,0.4%,0.9%,98982.0,0.1%,3.1%,,,,,,,
120,Cent CLO 21 Limited,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 13.37%, due 7/27/2030)(5)(14)",6/18/2014,49552,38609,38609,28433,28433,0.9%,0.9%,98982.0,0.1%,3.1%,,,,,,,
121,"CIFC Funding 2013-III-R, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.15%, due 4/24/2031)(5)(14)",9/12/2013,44100,38609,29748,28433,22814,0.9%,0.7%,98982.0,0.1%,3.1%,,,,,,,
122,"CIFC Funding 2013-III-R, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.15%, due 4/24/2031)(5)(14)",9/12/2013,44100,29748,29748,22814,22814,0.7%,0.7%,98982.0,0.1%,3.1%,,,,,,,
123,"CIFC Funding 2013-IV, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 14.09%, due 4/28/2031)(5)(14)",11/14/2013,45500,29748,32707,22814,28641,0.7%,0.9%,98982.0,0.1%,3.1%,,,,,,,
124,"CIFC Funding 2013-IV, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 14.09%, due 4/28/2031)(5)(14)",11/14/2013,45500,32707,32707,28641,28641,0.9%,0.9%,98982.0,0.1%,3.1%,,,,,,,
125,"CIFC Funding 2014-IV-R, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 13.42%, due 10/17/2030)(5)(14)",9/3/2014,44467,32707,30913,28641,25457,0.9%,0.8%,98982.0,0.1%,3.1%,,,,,,,
126,"CIFC Funding 2014-IV-R, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 13.42%, due 10/17/2030)(5)(14)",9/3/2014,44467,30913,30913,25457,25457,0.8%,0.8%,98982.0,0.1%,3.1%,,,,,,,
127,"CIFC Funding 2016-I, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 11.55%, due 10/21/2031)(5)(14)",12/21/2016,34000,30913,31031,25457,27479,0.8%,0.9%,98982.0,0.1%,3.1%,,,,,,,
128,"CIFC Funding 2016-I, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 11.55%, due 10/21/2031)(5)(14)",12/21/2016,34000,31031,31031,27479,27479,0.9%,0.9%,98982.0,0.1%,3.1%,,,,,,,
129,"Cinedigm DC Holdings, LLC",Entertainment,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)(11)(46)",2/28/2013,12559,31031,12509,27479,12559,0.9%,0.4%,98982.0,0.1%,3.1%,,,,,,,
130,"Cinedigm DC Holdings, LLC",Entertainment,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)(11)(46)",2/28/2013,12559,31031,12509,27479,12559,0.9%,0.4%,98982.0,0.1%,3.1%,,,,,,,
131,"Class Valuation, LLC",Real Estate Management & Development,"Revolving Line of Credit – $1,500 Commitment (10.20% (LIBOR + 8.25% with 1.50% LIBOR floor), due 3/12/2020)(11)(15)",3/12/2018,-,31031,-,27479,-,0.9%,-%,98982.0,0.1%,3.1%,,,,,,,
132,"Senior Secured Term Loan (10.20% (LIBOR + 8.25% with 1.50% LIBOR floor), due 3/10/2023)(3)(11)",3/12/2018,38432,3/12/2018,38432,31031,38432,27479,1.2%,0.9%,-%,98982.0,0.1%,3.1%,,,,,,,
133,"Senior Secured Term Loan (10.20% (LIBOR + 8.25% with 1.50% LIBOR floor), due 3/10/2023)(3)(11)",3/12/2018,38432,3/12/2018,38432,31031,38432,27479,38432,0.9%,1.2%,98982.0,0.1%,3.1%,,,,,,,
134,"Collections Acquisition Company, Inc.",Diversified Financial Services,"Senior Secured Term Loan (10.15% (LIBOR + 7.65% with 2.50% LIBOR floor), due 6/3/2024)(3)(11)",12/3/2019,30433,31031,30433,27479,30433,0.9%,1.0%,98982.0,0.1%,3.1%,,,,,,,
135,"Collections Acquisition Company, Inc.",Diversified Financial Services,"Senior Secured Term Loan (10.15% (LIBOR + 7.65% with 2.50% LIBOR floor), due 6/3/2024)(3)(11)",12/3/2019,30433,31031,30433,27479,30433,0.9%,1.0%,98982.0,0.1%,3.1%,,,,,,,
136,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(51),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,30433,0.9%,1.0%,98982.0,0.1%,3.1%,,,,,,,
137,Columbia Cent CLO 27 Limited,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 17.36%, due 10/25/2028)(5)(14)",1/15/2014,Principal Value,40275,Fair  Value(2),% of Net Assets,22646,0.9%,1.0%,24635.0,0.1%,0.8%,,,,,,,
138,Columbia Cent CLO 27 Limited,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 17.36%, due 10/25/2028)(5)(14)",1/15/2014,Principal Value,40275,22646,% of Net Assets,24635,0.9%,0.8%,24635.0,0.1%,0.8%,,,,,,,
139,"Coverall North America, Inc.",Commercial Services & Supplies,"Senior Secured Term Loan A (7.95% (LIBOR + 6.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(11)",11/2/2015,5100,40275,5100,% of Net Assets,5100,0.9%,0.2%,24635.0,0.1%,0.8%,,,,,,,
140,"Senior Secured Term Loan B (12.95% (LIBOR + 11.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(11)",11/2/2015,23000,11/2/2015,23000,40275,23000,% of Net Assets,0.7%,0.9%,0.2%,24635.0,0.1%,0.8%,,,,,,,
141,"Senior Secured Term Loan B (12.95% (LIBOR + 11.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(11)",11/2/2015,23000,11/2/2015,23000,28100,23000,28100,0.7%,0.9%,0.2%,24635.0,0.1%,0.8%,,,,,,,
142,CP VI Bella Midco,IT Services,"Second Lien Term Loan (8.55% (LIBOR + 6.75%), due 12/29/2025)(3)(8)(13)",2/26/2018,15750,28100,15707,28100,15750,0.9%,0.5%,24635.0,0.1%,0.8%,,,,,,,
143,CP VI Bella Midco,IT Services,"Second Lien Term Loan (8.55% (LIBOR + 6.75%), due 12/29/2025)(3)(8)(13)",2/26/2018,15750,15707,15707,15750,15750,0.5%,0.5%,24635.0,0.1%,0.8%,,,,,,,
144,"Digital Room, LLC",Commercial Services & Supplies,"First Lien Term Loan (6.80% (LIBOR + 5.00%), due 5/21/2026)(3)(8)(13)",5/29/2019,9950,15707,9819,15750,9819,0.5%,0.3%,24635.0,0.1%,0.8%,,,,,,,
145,"Second Lien Term Loan (10.80% (LIBOR + 9.00%), due 5/21/2027)(3)(8)(13)",5/30/2019,70000,5/29/2019,70000,15707,69477,15750,2.2%,0.5%,0.3%,24635.0,0.1%,0.8%,,,,,,,
146,"Second Lien Term Loan (10.80% (LIBOR + 9.00%), due 5/21/2027)(3)(8)(13)",5/30/2019,70000,5/29/2019,70000,79819,69477,79296,2.2%,2.5%,0.3%,24635.0,0.1%,0.8%,,,,,,,
147,"Dunn Paper, Inc.",Paper & Forest Products,"First Lien Term Loan (6.55% (LIBOR + 4.75% with 1.00% LIBOR floor), due 8/26/2022)(8)(13)",11/27/2019,4488,79819,4371,79296,4371,2.5%,0.1%,24635.0,0.1%,0.8%,,,,,,,
148,"Second Lien Term Loan (10.55% (LIBOR + 8.75% with 1.00% LIBOR floor), due 8/26/2023)(3)(8)(13)",10/7/2016,11500,11/27/2019,11379,79819,11379,79296,0.4%,2.5%,0.1%,24635.0,0.1%,0.8%,,,,,,,
149,"Second Lien Term Loan (10.55% (LIBOR + 8.75% with 1.00% LIBOR floor), due 8/26/2023)(3)(8)(13)",10/7/2016,11500,11/27/2019,11379,15750,11379,15750,0.4%,0.5%,0.1%,24635.0,0.1%,0.8%,,,,,,,
150,"Easy Gardener Products, Inc.",Household Durables,"Senior Secured Term Loan (11.95% (LIBOR + 10.00% with 0.25% LIBOR floor), in non-accrual status effective 10/1/2019, due 09/30/2020)(11)",10/2/2015,15719,15750,15719,15750,4353,0.5%,0.1%,24635.0,0.1%,0.8%,,,,,,,
151,"Easy Gardener Products, Inc.",Household Durables,"Senior Secured Term Loan (11.95% (LIBOR + 10.00% with 0.25% LIBOR floor), in non-accrual status effective 10/1/2019, due 09/30/2020)(11)",10/2/2015,15719,15719,15719,4353,4353,0.1%,0.1%,24635.0,0.1%,0.8%,,,,,,,
152,"Engine Group, Inc.(7)",Media,"Senior Secured Term Loan (6.94% (LIBOR + 5.00% with 1.00% LIBOR floor), due 9/15/2022)(8)(11)",9/25/2017,4220,15719,4220,4353,4031,0.1%,0.1%,24635.0,0.1%,0.8%,,,,,,,
153,"Second Lien Term Loan (10.94% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/15/2023)(3)(8)(11)",9/25/2017,35000,9/25/2017,35000,15719,31305,4353,1.0%,0.1%,0.1%,24635.0,0.1%,0.8%,,,,,,,
154,"Second Lien Term Loan (10.94% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/15/2023)(3)(8)(11)",9/25/2017,35000,9/25/2017,35000,39220,31305,35336,1.0%,1.1%,0.1%,24635.0,0.1%,0.8%,,,,,,,
155,EXC Holdings III Corp,"Technology Hardware, Storage & Peripherals","Second Lien Term Loan (9.59% (LIBOR + 7.50% with 1.00% LIBOR floor), due 12/01/2025)(3)(8)(11)",12/5/2017,12500,39220,12408,35336,12408,1.1%,0.4%,24635.0,0.1%,0.8%,,,,,,,
156,EXC Holdings III Corp,"Technology Hardware, Storage & Peripherals","Second Lien Term Loan (9.59% (LIBOR + 7.50% with 1.00% LIBOR floor), due 12/01/2025)(3)(8)(11)",12/5/2017,12500,12408,12408,12408,12408,0.4%,0.4%,24635.0,0.1%,0.8%,,,,,,,
157,"Galaxy XV CLO, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 9.86%, due 10/15/2030)(5)(14)",3/14/2013,50525,12408,35944,12408,25468,0.4%,0.8%,24635.0,0.1%,0.8%,,,,,,,
158,"Galaxy XV CLO, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 9.86%, due 10/15/2030)(5)(14)",3/14/2013,50525,35944,35944,25468,25468,0.8%,0.8%,24635.0,0.1%,0.8%,,,,,,,
159,"Galaxy XXVII CLO, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 8.24%, due 5/16/2031)(5)(14)",11/5/2013,24575,35944,16516,25468,11463,0.8%,0.4%,24635.0,0.1%,0.8%,,,,,,,
160,"Galaxy XXVII CLO, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 8.24%, due 5/16/2031)(5)(14)",11/5/2013,24575,16516,16516,11463,11463,0.4%,0.4%,24635.0,0.1%,0.8%,,,,,,,
161,"Galaxy XXVIII CLO, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 7.75%, due 7/15/2031)(5)(14)",6/27/2014,39905,16516,28720,11463,18207,0.4%,0.6%,24635.0,0.1%,0.8%,,,,,,,
162,"Galaxy XXVIII CLO, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 7.75%, due 7/15/2031)(5)(14)",6/27/2014,39905,28720,28720,18207,18207,0.6%,0.6%,24635.0,0.1%,0.8%,,,,,,,
163,"GEON Performance Solutions, LLC",Chemicals,"Revolving Line of Credit – $3,621 Commitment (7.96% (LIBOR+6.25% with 1.63% LIBOR floor), due10/25/2024)(13)(15)",12/12/2019,-,28720,-,18207,-,0.6%,-%,24635.0,0.1%,0.8%,,,,,,,
164,"First Lien Term Loan (7.96% (LIBOR+6.25% with 1.63% LIBOR floor), due10/25/2024)(13)",12/12/2019,31379,12/12/2019,31207,28720,31207,18207,1.0%,0.6%,-%,24635.0,0.1%,0.8%,,,,,,,
165,"First Lien Term Loan (7.96% (LIBOR+6.25% with 1.63% LIBOR floor), due10/25/2024)(13)",12/12/2019,31379,12/12/2019,31207,31207,31207,31207,1.0%,1.0%,-%,24635.0,0.1%,0.8%,,,,,,,
166,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(51),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,1.0%,1.0%,-%,24635.0,0.1%,0.8%,,,,,,,
167,Global Tel*Link Corporation,Diversified Telecommunication Services,"First Lien Term Loan (6.05% (LIBOR + 4.25%), due 11/29/2025)(3)(8)(13)",8/20/2019,Principal Value,9950,Fair  Value(2),% of Net Assets,9561,1.0%,-%,9490.0,0.1%,0.3%,,,,,,,
168,"Second Lien Term Loan (10.05% (LIBOR + 8.25%), due 11/29/2026)(3)(8)(13)",12/4/2018,40170,8/20/2019,39334,9950,38674,% of Net Assets,1.2%,1.0%,-%,9490.0,0.1%,0.3%,,,,,,,
169,"Second Lien Term Loan (10.05% (LIBOR + 8.25%), due 11/29/2026)(3)(8)(13)",12/4/2018,40170,8/20/2019,39334,48895,38674,48164,1.2%,1.5%,-%,9490.0,0.1%,0.3%,,,,,,,
170,"GlobalTranz Enterprises, Inc.",Air Freight & Logistics,"Second Lien Term Loan (10.04% (LIBOR + 8.25%), due 5/15/2027)(3)(8)(13)",5/15/2019,12500,48895,12500,48164,12385,1.5%,0.4%,9490.0,0.1%,0.3%,,,,,,,
171,"GlobalTranz Enterprises, Inc.",Air Freight & Logistics,"Second Lien Term Loan (10.04% (LIBOR + 8.25%), due 5/15/2027)(3)(8)(13)",5/15/2019,12500,12500,12500,12385,12385,0.4%,0.4%,9490.0,0.1%,0.3%,,,,,,,
172,"H.I.G. ECI Merger Sub, Inc.",IT Services,"Senior Secured Term Loan A (7.45% (LIBOR + 5.50% with 1.50% LIBOR floor), due 5/31/2023)(3)(11)",5/31/2018,44016,12500,44016,12385,44016,0.4%,1.4%,9490.0,0.1%,0.3%,,,,,,,
173,"Senior Secured Term Loan B (12.45% (LIBOR + 10.50% with 1.50% LIBOR floor), due 5/31/2023)(3)(11)",5/31/2018,29900,5/31/2018,29900,12500,29900,12385,0.9%,0.4%,1.4%,9490.0,0.1%,0.3%,,,,,,,
174,"Senior Secured Term Loan B (12.45% (LIBOR + 10.50% with 1.50% LIBOR floor), due 5/31/2023)(3)(11)",5/31/2018,29900,5/31/2018,29900,73916,29900,73916,0.9%,2.3%,1.4%,9490.0,0.1%,0.3%,,,,,,,
175,Halcyon Loan Advisors Funding 2012-1 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 8/15/2023)(5)(14)(17)",8/15/2012,23188,73916,3758,73916,-,2.3%,-%,9490.0,0.1%,0.3%,,,,,,,
176,Halcyon Loan Advisors Funding 2012-1 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 8/15/2023)(5)(14)(17)",8/15/2012,23188,3758,3758,-,-,-%,-%,9490.0,0.1%,0.3%,,,,,,,
177,Halcyon Loan Advisors Funding 2013-1 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 4/15/2025)(5)(14)(17)",3/28/2013,40400,3758,19984,-,1347,-%,-%,9490.0,0.1%,0.3%,,,,,,,
178,Halcyon Loan Advisors Funding 2013-1 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 4/15/2025)(5)(14)(17)",3/28/2013,40400,19984,19984,1347,1347,-%,-%,9490.0,0.1%,0.3%,,,,,,,
179,Halcyon Loan Advisors Funding 2014-1 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 4/18/2026)(5)(14)(17)",3/6/2014,24500,19984,11822,1347,1244,-%,-%,9490.0,0.1%,0.3%,,,,,,,
180,Halcyon Loan Advisors Funding 2014-1 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 4/18/2026)(5)(14)(17)",3/6/2014,24500,11822,11822,1244,1244,-%,-%,9490.0,0.1%,0.3%,,,,,,,
181,Halcyon Loan Advisors Funding 2014-2 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 4/28/2025)(5)(14)(17)",4/28/2014,41164,11822,21322,1244,-,-%,-%,9490.0,0.1%,0.3%,,,,,,,
182,Halcyon Loan Advisors Funding 2014-2 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 4/28/2025)(5)(14)(17)",4/28/2014,41164,21322,21322,-,-,-%,-%,9490.0,0.1%,0.3%,,,,,,,
183,Halcyon Loan Advisors Funding 2015-3 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 5.48%, due 10/18/2027)(5)(14)",9/3/2015,39598,21322,30617,-,23126,-%,0.7%,9490.0,0.1%,0.3%,,,,,,,
184,Halcyon Loan Advisors Funding 2015-3 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 5.48%, due 10/18/2027)(5)(14)",9/3/2015,39598,30617,30617,23126,23126,0.7%,0.7%,9490.0,0.1%,0.3%,,,,,,,
185,"Halyard MD OpCo, LLC",Media,"Revolving Line of Credit – $2,000 Commitment (9.94% (LIBOR + 8.00%), due 2/6/2020)(11)(15)",8/6/2018,-,30617,-,23126,-,0.7%,-%,9490.0,0.1%,0.3%,,,,,,,
186,"First Lien Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 8/6/2023)(3)(11)",8/6/2018,11250,8/6/2018,11250,30617,11250,23126,0.4%,0.7%,-%,9490.0,0.1%,0.3%,,,,,,,
187,"First Lien Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 8/6/2023)(3)(11)",8/6/2018,11250,8/6/2018,11250,11250,11250,11250,0.4%,0.4%,-%,9490.0,0.1%,0.3%,,,,,,,
188,"HarbourView CLO VII-R, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 11.35%, due 7/18/2031)(5)(14)",6/10/2015,19025,11250,13016,11250,10796,0.4%,0.3%,9490.0,0.1%,0.3%,,,,,,,
189,"HarbourView CLO VII-R, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 11.35%, due 7/18/2031)(5)(14)",6/10/2015,19025,13016,13016,10796,10796,0.3%,0.3%,9490.0,0.1%,0.3%,,,,,,,
190,"Help/Systems Holdings, Inc.",Software,"First Lien Term Loan (6.55% (LIBOR + 4.75% with 1.00% LIBOR floor), due 11/19/2027)(3)(8)(13)",11/29/2019,8500,13016,8416,10796,8416,0.3%,0.3%,9490.0,0.1%,0.3%,,,,,,,
191,"Second Lien Term Loan (9.80% (LIBOR + 8.00% with 1.00% LIBOR floor), due 11/19/2027)(3)(8)(13)",11/22/2019,17500,11/29/2019,17157,13016,17157,10796,0.5%,0.3%,0.3%,9490.0,0.1%,0.3%,,,,,,,
192,"Second Lien Term Loan (9.80% (LIBOR + 8.00% with 1.00% LIBOR floor), due 11/19/2027)(3)(8)(13)",11/22/2019,17500,11/29/2019,17157,25573,17157,25573,0.5%,0.8%,0.3%,9490.0,0.1%,0.3%,,,,,,,
193,"Inpatient Care Management Company, LLC",Health Care Providers & Services,"Senior Secured Term Loan (9.95% (LIBOR + 8.00% with 1.00% LIBOR floor), due 6/8/2021)(3)(11)",6/8/2016,16729,25573,16729,25573,16568,0.8%,0.5%,9490.0,0.1%,0.3%,,,,,,,
194,"Inpatient Care Management Company, LLC",Health Care Providers & Services,"Senior Secured Term Loan (9.95% (LIBOR + 8.00% with 1.00% LIBOR floor), due 6/8/2021)(3)(11)",6/8/2016,16729,16729,16729,16568,16568,0.5%,0.5%,9490.0,0.1%,0.3%,,,,,,,
195,Jefferson Mill CLO Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 11.33%, due 10/20/2031)(5)(14)",7/28/2015,23594,16729,18864,16568,12525,0.5%,0.4%,9490.0,0.1%,0.3%,,,,,,,
196,Jefferson Mill CLO Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 11.33%, due 10/20/2031)(5)(14)",7/28/2015,23594,18864,18864,12525,12525,0.4%,0.4%,9490.0,0.1%,0.3%,,,,,,,
197,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(51),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,12525,0.4%,0.4%,9490.0,0.1%,0.3%,,,,,,,
198,"K&N Parent, Inc.",Auto Components,"Second Lien Term Loan (10.55% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/21/2024)(3)(8)(13)",10/28/2016,Principal Value,25887,Fair  Value(2),% of Net Assets,25491,0.4%,0.4%,25491.0,0.1%,0.8%,,,,,,,
199,"K&N Parent, Inc.",Auto Components,"Second Lien Term Loan (10.55% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/21/2024)(3)(8)(13)",10/28/2016,Principal Value,25491,Fair  Value(2),25491,25491,0.8%,0.4%,25491.0,0.1%,0.8%,,,,,,,
200,Keystone Acquisition Corp.(36),Health Care Providers & Services,"Second Lien Term Loan (11.19% (LIBOR + 9.25% with 1.00% LIBOR floor), due 5/1/2025)(3)(8)(11)",5/18/2017,50000,25491,50000,25491,50000,0.8%,1.6%,25491.0,0.1%,0.8%,,,,,,,
201,Keystone Acquisition Corp.(36),Health Care Providers & Services,"Second Lien Term Loan (11.19% (LIBOR + 9.25% with 1.00% LIBOR floor), due 5/1/2025)(3)(8)(11)",5/18/2017,50000,50000,50000,50000,50000,1.6%,1.6%,25491.0,0.1%,0.8%,,,,,,,
202,LCM XIV Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.43%, due 7/21/2031)(5)(14)",7/11/2013,49934,50000,28163,50000,19141,1.6%,0.6%,25491.0,0.1%,0.8%,,,,,,,
203,LCM XIV Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.43%, due 7/21/2031)(5)(14)",7/11/2013,49934,28163,28163,19141,19141,0.6%,0.6%,25491.0,0.1%,0.8%,,,,,,,
204,"Maverick Healthcare Equity, LLC",Health Care Providers & Services,"Preferred Units (10.00%, 1,250,000 units)(16)",10/31/2007,49934,28163,-,19141,-,0.6%,-%,25491.0,0.1%,0.8%,,,,,,,
205,"Class A Common Units (1,250,000 units)(16)",10/31/2007,"Preferred Units (10.00%, 1,250,000 units)(16)",10/31/2007,-,28163,-,19141,-%,0.6%,-%,25491.0,0.1%,0.8%,,,,,,,
206,"Class A Common Units (1,250,000 units)(16)",10/31/2007,"Preferred Units (10.00%, 1,250,000 units)(16)",10/31/2007,-,-,-,-,-%,-%,-%,25491.0,0.1%,0.8%,,,,,,,
207,"Medusind Acquisition, Inc.(9)",Health Care Providers & Services,"First Lien Term Loan (10.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/8/2024)(3)(11)",9/30/2019,23657,-,23302,-,23302,-%,0.7%,25491.0,0.1%,0.8%,,,,,,,
208,"Medusind Acquisition, Inc.(9)",Health Care Providers & Services,"First Lien Term Loan (10.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/8/2024)(3)(11)",9/30/2019,23657,23302,23302,23302,23302,0.7%,0.7%,25491.0,0.1%,0.8%,,,,,,,
209,Mountain View CLO 2013-I Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 8.54%, due 10/15/2030)(5)(14)",5/1/2013,43650,23302,29045,23302,18882,0.7%,0.6%,25491.0,0.1%,0.8%,,,,,,,
210,Mountain View CLO 2013-I Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 8.54%, due 10/15/2030)(5)(14)",5/1/2013,43650,29045,29045,18882,18882,0.6%,0.6%,25491.0,0.1%,0.8%,,,,,,,
211,Mountain View CLO IX Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 17.73%, due 7/15/2031)(5)(14)",6/25/2015,47830,29045,29179,18882,29285,0.6%,0.9%,25491.0,0.1%,0.8%,,,,,,,
212,Mountain View CLO IX Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 17.73%, due 7/15/2031)(5)(14)",6/25/2015,47830,29179,29179,29285,29285,0.9%,0.9%,25491.0,0.1%,0.8%,,,,,,,
213,"Octagon Investment Partners XV, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 11.41%, due 7/19/2030)(5)(14)",2/20/2013,42064,29179,33179,29285,24320,0.9%,0.8%,25491.0,0.1%,0.8%,,,,,,,
214,"Octagon Investment Partners XV, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 11.41%, due 7/19/2030)(5)(14)",2/20/2013,42064,33179,33179,24320,24320,0.8%,0.8%,25491.0,0.1%,0.8%,,,,,,,
215,Octagon Investment Partners 18-R Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 14.15%, due 4/16/2031)(5)(14)",8/17/2015,46016,33179,26422,24320,21652,0.8%,0.7%,25491.0,0.1%,0.8%,,,,,,,
216,Octagon Investment Partners 18-R Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 14.15%, due 4/16/2031)(5)(14)",8/17/2015,46016,26422,26422,21652,21652,0.7%,0.7%,25491.0,0.1%,0.8%,,,,,,,
217,Pearl Intermediate Parent LLC,Health Care Providers & Services,"Second Lien Term Loan (8.05% (LIBOR + 6.25%), due 2/15/2026)(3)(8)(13)",2/28/2018,5000,26422,4980,21652,4978,0.7%,0.1%,25491.0,0.1%,0.8%,,,,,,,
218,Pearl Intermediate Parent LLC,Health Care Providers & Services,"Second Lien Term Loan (8.05% (LIBOR + 6.25%), due 2/15/2026)(3)(8)(13)",2/28/2018,5000,4980,4980,4978,4978,0.1%,0.1%,25491.0,0.1%,0.8%,,,,,,,
219,"PeopleConnect Intermediate, LLC",Interactive Media & Services,"Revolving Line of Credit – $1,000 Commitment (11.45% (LIBOR + 9.50% with 1.00% LIBOR floor), due 7/1/2020)(11)(15)",7/1/2015,-,4980,-,4978,-,0.1%,-%,25491.0,0.1%,0.8%,,,,,,,
220,"Senior Secured Term Loan A (8.45% (LIBOR + 6.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(11)",7/1/2015,17328,7/1/2015,17328,4980,17328,4978,0.5%,0.1%,-%,25491.0,0.1%,0.8%,,,,,,,
221,"Senior Secured Term Loan B (14.45% (LIBOR + 12.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(11)",7/1/2015,19413,7/1/2015,19413,4980,19413,4978,0.6%,0.1%,-%,25491.0,0.1%,0.8%,,,,,,,
222,"Senior Secured Term Loan B (14.45% (LIBOR + 12.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(11)",7/1/2015,19413,7/1/2015,19413,36741,19413,36741,0.6%,1.1%,-%,25491.0,0.1%,0.8%,,,,,,,
223,"PG Dental Holdings New Jersey, LLC",Health Care Providers & Services,"Delayed Draw Term Loan – $5,000 Commitment (10.00% (LIBOR + 7.25% with 2.75% LIBOR floor), due 5/31/2024)(3)(11)(15)",5/31/2019,2000,36741,2000,36741,2000,1.1%,0.1%,25491.0,0.1%,0.8%,,,,,,,
224,"Senior Secured Term Loan (10.00% (LIBOR + 7.25% with 2.75% LIBOR floor), due 5/31/2024)(3)(11)",5/31/2019,22530,5/31/2019,22530,36741,22530,36741,0.7%,1.1%,0.1%,25491.0,0.1%,0.8%,,,,,,,
225,"Senior Secured Term Loan (10.00% (LIBOR + 7.25% with 2.75% LIBOR floor), due 5/31/2024)(3)(11)",5/31/2019,22530,5/31/2019,22530,24530,22530,24530,0.7%,0.8%,0.1%,25491.0,0.1%,0.8%,,,,,,,
