,0,1,2,3,4,5,6,7,8,9,10,11
238,"Harley Marine  Services, Inc.(16)",Washington / Transportation,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 12/20/2019)(4)",9000,,8826,,8832,,0.2%,,
239,,,,,8826,,8832,,0.2%,,,
240,"Hoffmaster  Group, Inc.(16)",Wisconsin / Personal & Nondurable Consumer Products,"Second Lien Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 1/3/2019)(3)(4)",20000,,19848,,20000,,0.6%,,
241,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)(3)(4)",1000,,992,,1000,,-%,,,,
242,,,,,20840,,21000,,0.6%,,,
243,"ICON Health & Fitness, Inc.",Utah / Durable Consumer Products,"Senior Secured Note (11.875%, due 10/15/2016)(3)",23600,,23768,,22155,,0.6%,,
244,,,,,23768,,22155,,0.6%,,,
245,"ICV-CSI Holdings, LLC (f/k/a Cargo Airport Services USA, LLC)",New York / Transportation,Common Equity (1.6 units),,1639,,874,,-%,,,
246,,,,,1639,,874,,-%,,,
247,"IDQ Holdings, Inc.",Texas / Automobile,"Senior Secured Note (11.50%, due 4/1/2017)",12500,,12333,,12500,,0.4%,,
248,,,,,12333,,12500,,0.4%,,,
249,"Ikaria, Inc.(16)",New Jersey / Healthcare,"Second Lien Term Loan (8.75% (LIBOR + 7.75% with 1.00% LIBOR floor), due 2/12/2022)(4)",25000,,24417,,25000,,0.7%,,
250,,,,,24417,,25000,,0.7%,,,
251,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
252,LEVEL 3 PORTFOLIO INVESTMENTS:,,,,,,,,,,,
253,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
254,"ING IM CLO  2012-2, Ltd.(22)",Cayman Islands / Diversified Financial Services,Income Notes (Residual Interest),,38070,,,31747,,,36916.0,1.0%
255,,,,,31747,,36916,,1.0%,,,
256,"ING IM CLO  2012-3, Ltd.(22)",Cayman Islands / Diversified Financial Services,Income Notes (Residual Interest),46632,,40256,,45349,,1.3%,,
257,,,,,40256,,45349,,1.3%,,,
258,"ING IM CLO  2012-4, Ltd.(22)",Cayman Islands / Diversified Financial Services,Income Notes (Residual Interest),40613,,35725,,41108,,1.2%,,
259,,,,,35725,,41108,,1.2%,,,
260,"ING IM CLO  2014-1, Ltd.(22)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),32383,,32619,,32594,,0.9%,,
261,,,,,32619,,32594,,0.9%,,,
262,"Injured Workers Pharmacy, LLC",Massachusetts / Healthcare,"Second Lien Term Loan (11.50% (LIBOR + 7.00% with 4.50% LIBOR floor) plus 1.00% PIK, due 5/31/2019)(3)(4)",22620,,22620,,22620,,0.6%,,
263,,,,,22620,,22620,,0.6%,,,
264,"Instant Web, LLC",Minnesota / Media,"Senior Secured Term Loan A (5.50% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)(4)",127000,,127000,,127000,,3.6%,,
265,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 3/28/2019)(4)",128000,,128000,,128000,,3.6%,,,,
266,"Senior Secured Term Loan C (12.75% (LIBOR + 11.75% with 1.00% LIBOR floor), due 3/28/2019)(4)",12500,,12500,,12500,,0.3%,,,,
267,,,,,267500,,267500,,7.5%,,,
268,"InterDent, Inc.",California / Healthcare,"Senior Secured Term Loan A (7.25% (LIBOR + 5.75% with 1.50% LIBOR floor), due 8/3/2017)(4)",54444,,54444,,54444,,1.5%,,
269,"Senior Secured Term Loan B (12.25% (LIBOR + 9.25% with 3.00% LIBOR floor), due 8/3/2017)(3)(4)",58500,,58500,,58496,,1.7%,,,,
270,,,,,112944,,112940,,3.2%,,,
271,"JHH Holdings, Inc.",Texas / Healthcare,"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor) plus 0.50% PIK, due 3/30/2019)(3)(4)",35075,,35075,,35075,,1.0%,,
272,,,,,35075,,35075,,1.0%,,,
273,"LaserShip, Inc.",Virginia / Transportation,"Revolving Line of Credit – $5,000 Commitment (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 12/21/2014)(4)(25)",-,,-,,-,,-%,,
274,"Senior Secured Term Loan A (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(3)(4)",36328,,36328,,36328,,1.0%,,,,
275,"Senior Secured Term Loan B (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(4)",22250,,22250,,22250,,0.6%,,,,
276,"Delayed Draw Term Loan – $6,000 Commitment (2.00%, due 12/31/2015)(4)(25)",-,,-,,-,,-%,,,,
277,,,,,58578,,58578,,1.6%,,,
278,LCM XIV Ltd.(22),Cayman Islands / Diversified Financial Services,Income Notes (Residual Interest),26500,,25544,,25501,,0.7%,,
279,,,,,25544,,25501,,0.7%,,,
280,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
281,LEVEL 3 PORTFOLIO INVESTMENTS:,,,,,,,,,,,
282,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
283,LHC Holdings Corp.,Florida / Healthcare,"Revolving Line of Credit – $750 Commitment (8.50% (LIBOR + 6.00% with 2.50% LIBOR floor), due 5/31/2015)(4)(25)(26)",,-,,,-,,,-,-%
284,"Senior Subordinated Debt (10.50%, due 5/31/2015)(3)",1865,,1865,,1865,,0.1%,,,,
285,Common Stock (125 shares),,216,,253,,-%,,,,,
286,,,,,2081,,2118,,0.1%,,,
287,"Madison Park  Funding IX, Ltd.(22)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),31110,,25084,,27937,,0.8%,,
288,,,,,25084,,27937,,0.8%,,,
289,"Matrixx Initiatives, Inc.",New Jersey / Pharmaceuticals,"Senior Secured Term Loan A (7.50% (LIBOR + 6.00% with 1.50% LIBOR floor), due 8/9/2018)(3)(4)",38815,,38815,,38815,,1.1%,,
290,"Senior Secured Term Loan B (12.50% (LIBOR + 11.00% with 1.50% LIBOR floor), due 8/9/2018)(3)(4)",39750,,39750,,38907,,1.1%,,,,
291,,,,,78565,,77722,,2.2%,,,
292,"Maverick Healthcare Equity, LLC",Arizona / Healthcare,"Preferred Units (1,250,000 units)",,1252,,721,,-%,,,
293,"Class A Common Units (1,250,000 units)",,-,,-,,-%,,,,,
294,,,,,1252,,721,,-%,,,
295,Mountain View CLO 2013-I Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),43650,,41857,,43689,,1.2%,,
296,,,,,41857,,43689,,1.2%,,,
297,NCP Finance Limited Partnership(22)(23),Ohio /  Consumer Finance,"Subordinated Secured Term Loan (11.00% (LIBOR + 9.75% with 1.25% LIBOR floor), due 9/30/2018)(3)(4)(16)",11940,,11715,,11940,,0.3%,,
298,,,,,11715,,11940,,0.3%,,,
299,"New Century Transportation, Inc.",New Jersey / Transportation,"Senior Subordinated Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 4.00% PIK, due 2/3/2018)(4)",46361,,46361,,35913,,1.0%,,
300,,,,,46361,,35913,,1.0%,,,
301,"Nixon, Inc.",California / Durable Consumer Products,"Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)(16)",13439,,13213,,13439,,0.4%,,
302,,,,,13213,,13439,,0.4%,,,
303,"NRG Manufacturing, Inc.",Texas / Manufacturing,Escrow Receivable,,-,,1087,,-%,,,
304,,,,,-,,1087,,-%,,,
305,"Octagon Investment Partners XV, Ltd.(22)",Cayman Islands / Diversified Financial Services,Income Notes (Residual Interest),26901,,24802,,25998,,0.7%,,
306,,,,,24802,,25998,,0.7%,,,
307,"Onyx Payments, Inc.  (f/k/a Pegasus Business Intelligence, LP)",Texas / Diversified Financial Services,"Revolving Line of Credit – $2,500 Commitment (9.00% (LIBOR + 7.75% with 1.25% LIBOR floor), due 4/18/2014)(4)(25)",-,,-,,-,,-%,,
308,"Senior Secured Term Loan A (6.75% (LIBOR + 5.50% with 1.25% LIBOR floor), due 4/18/2018)(4)",15328,,15328,,15328,,0.4%,,,,
309,"Senior Secured Term Loan B (13.75% (LIBOR + 12.50% with 1.25% LIBOR floor), due 4/18/2018)(4)",15938,,15938,,15938,,0.5%,,,,
310,,,,,31266,,31266,,0.9%,,,
311,"Pelican Products, Inc.(16)",California / Durable Consumer Products,"Second Lien Term Loan (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 6/14/2019)(3)(4)",15000,,14753,,15000,,0.4%,,
312,,,,,14753,,15000,,0.4%,,,
313,Photonis Technologies SAS(16)(22),France / Aerospace & Defense,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(4)",10500,,10210,,10195,,0.3%,,
314,,,,,10210,,10195,,0.3%,,,
315,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
316,LEVEL 3 PORTFOLIO INVESTMENTS:,,,,,,,,,,,
317,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
318,Pinnacle (US) Acquisition Co. Limited(16),Texas / Software & Computer Services,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)(4)",,10000,,,9828,,,10000.0,0.3%
319,,,,,9828,,10000,,0.3%,,,
320,"PrimeSport, Inc.","Georgia / Hotels, Restaurants & Leisure","Revolving Line of Credit – $15,000 Commitment (10.00% (LIBOR + 9.50% with 0.50% LIBOR floor), due 6/23/2014)(4)(25)",-,,-,,-,,-%,,
321,"Senior Secured Term Loan A (7.50% (LIBOR + 6.50% with 1.00% LIBOR floor), due 12/23/2019)(3)(4)",43482,,43482,,43482,,1.2%,,,,
322,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor) plus 1.00% PIK, due 12/23/2019)(3)(4)",43700,,43700,,43700,,1.2%,,,,
323,,,,,87182,,87182,,2.4%,,,
324,Prince Mineral  Holding Corp.,New York / Metal Services & Minerals,"Senior Secured Term Loan (11.50%, due 12/15/2019)",10000,,9898,,10000,,0.3%,,
325,,,,,9898,,10000,,0.3%,,,
326,"Progrexion  Holdings, Inc.(28)",Utah / Consumer Services,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)(3)(4)",437882,,437882,,437882,,12.3%,,
327,,,,,437882,,437882,,12.3%,,,
328,"Rocket Software, Inc.(16)",Massachusetts / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)(3)(4)",20000,,19748,,20000,,0.6%,,
329,,,,,19748,,20000,,0.6%,,,
330,"Royal Adhesives & Sealants, LLC",Indiana / Chemicals,"Second Lien Term Loan (9.75% (LIBOR + 8.50% with 1.25% LIBOR floor), due 1/31/2019)(4)",20000,,19633,,18765,,0.5%,,
331,,,,,19633,,18765,,0.5%,,,
332,"Ryan, LLC",Texas / Business Services,"Subordinated Unsecured Notes (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 3.00% PIK, due 6/30/2018)(4)",70000,,70000,,70000,,2.0%,,
333,,,,,70000,,70000,,2.0%,,,
334,"Sandow Media, LLC",Florida / Media,"Senior Secured Term Loan (12.00%, due 5/8/2018)(3)",25143,,25143,,22947,,0.6%,,
335,,,,,25143,,22947,,0.6%,,,
336,SESAC Holdco  II LLC(16),Tennessee / Media,"Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 7/12/2019)(3)(4)",6000,,5922,,6120,,0.2%,,
337,,,,,5922,,6120,,0.2%,,,
338,Skillsoft Public Limited Company(22),Ireland / Software & Computer Services,"Senior Unsecured Notes (11.125%, due 6/1/2018)",15000,,14935,,15000,,0.4%,,
339,,,,,14935,,15000,,0.4%,,,
340,Small Business Whole Loan Portfolio(43),New York / Diversified Financial Services,"97 small business loans issued by OnDeck Capital, Inc.",2984,,3404,,3300,,0.1%,,
341,,,,,3404,,3300,,0.1%,,,
342,Snacks Parent Corporation,Minnesota / Food Products,"Series A Preferred Stock (4,021.45 shares)",,56,,56,,-%,,,
343,"Series B Preferred Stock (1,866.10 shares)",,56,,56,,-%,,,,,
344,"Warrant (to purchase 31,196.52 shares of Common Stock, expires 11/12/2020)",,479,,484,,-%,,,,,
345,,,,,591,,596,,-%,,,
346,"Spartan Energy Services, Inc.",Louisiana / Energy,"Senior Secured Term Loan (10.50% (LIBOR + 9.00% with 1.50% LIBOR floor), due 12/28/2017)(3)(4)",35994,,35994,,35994,,1.0%,,
347,,,,,35994,,35994,,1.0%,,,
348,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
349,LEVEL 3 PORTFOLIO INVESTMENTS:,,,,,,,,,,,
350,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
351,Speedy Group Holdings Corp.(22),Canada / Consumer Finance,"Senior Unsecured Notes (12.00%, due 11/15/2017)",,15000,,,15000,,,15000.0,0.4%
352,,,,,15000,,15000,,0.4%,,,
353,"Sport Helmets Holdings, LLC(14)",New York / Personal & Nondurable Consumer Products,Escrow Receivable,,-,,128,,-%,,,
354,,,,,-,,128,,-%,,,
355,"Stauber Performance Ingredients, Inc.",California / Food Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 1/21/2016)(3)(4)",13130,,13130,,13130,,0.4%,,
356,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)(3)(4)",10041,,10041,,10041,,0.3%,,,,
357,,,,,23171,,23171,,0.7%,,,
358,"Stryker Energy, LLC",Ohio / Oil & Gas Production,"Subordinated Secured Revolving Credit Facility – $50,300 Commitment (12.25% (LIBOR + 10.75% with 1.50% LIBOR floor) plus 3.75% PIK, in non-accrual status effective 12/1/2011, due 12/1/2015)(4)(25)",35742,,32711,,-,,-%,,
359,Overriding Royalty Interest(18),,-,,-,,-%,,,,,
360,,,,,32711,,-,,-%,,,
361,Sudbury Mill  CLO Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),28200,,26544,,26081,,0.7%,,
362,,,,,26544,,26081,,0.7%,,,
363,Symphony CLO  IX Ltd.(22),Cayman Islands / Diversified Financial Services,Preference Shares (Residual Interest),45500,,38735,,44330,,1.2%,,
364,,,,,38735,,44330,,1.2%,,,
365,"System One  Holdings, LLC",Pennsylvania / Business Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)(3)(4)",48000,,48000,,48000,,1.3%,,
366,,,,,48000,,48000,,1.3%,,,
367,"Targus Group International, Inc.(16)",California / Durable Consumer Products,"First Lien Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor) plus 1.0% PIK, due 5/24/2016)(3)(4)",22142,,21903,,20679,,0.6%,,
368,,,,,21903,,20679,,0.6%,,,
369,TB Corp.,"Texas / Hotels, Restaurants & Leisure","Senior Subordinated Note (12.00% plus 1.50% PIK, due 12/19/2018)(3)",23628,,23628,,23628,,0.7%,,
370,,,,,23628,,23628,,0.7%,,,
371,"Tectum  Holdings, Inc.(16)",Michigan / Automobile,"Second Lien Term Loan (10.25% (PRIME + 7.00%), due 3/12/2019)(4)",10000,,9950,,9950,,0.3%,,
372,,,,,9950,,9950,,0.3%,,,
373,"Therakos, Inc.(16)",New Jersey / Healthcare,"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor), due 6/27/2018)(4)",13000,,12751,,13000,,0.4%,,
374,,,,,12751,,13000,,0.4%,,,
375,"Tolt Solutions, Inc.",South Carolina / Business Services,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 3/7/2019)(4)",39000,,39000,,39000,,1.1%,,
376,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 3/7/2019)(4)",39000,,39000,,39000,,1.1%,,,,
377,,,,,78000,,78000,,2.2%,,,
378,Totes Isotoner Corporation(16),Ohio / Personal & Nondurable Consumer Products,"Second Lien Term Loan (10.75% (LIBOR + 9.25% with 1.50% LIBOR floor), due 1/8/2018)(3)(4)",53000,,52844,,54060,,1.5%,,
379,,,,,52844,,54060,,1.5%,,,
380,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
381,LEVEL 3 PORTFOLIO INVESTMENTS:,,,,,,,,,,,
382,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
383,Traeger Pellet Grills LLC,Oregon / Durable Consumer Products,"Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)",,29550,,,29550,,,29550.0,0.8%
384,"Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)",29850,,29850,,29850,,0.9%,,,,
385,,,,,59400,,59400,,1.7%,,,
386,"Transaction Network Services, Inc.(16)",Virginia / Telecommunication Services,"Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/14/2020)(4)",5000,,4975,,5000,,0.1%,,
387,,,,,4975,,5000,,0.1%,,,
388,"TriMark USA, LLC(16)","Massachusetts / Hotels, Restaurants & Leisure","Second Lien Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 8/11/2019)(4)",10000,,9804,,9804,,0.3%,,
389,,,,,9804,,9804,,0.3%,,,
390,"United Sporting Companies, Inc.(5)",South Carolina / Durable Consumer Products,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)(3)(4)",160000,,160000,,160000,,4.5%,,
391,,,,,160000,,160000,,4.5%,,,
392,"United States Environmental Services, LLC",Texas / Commercial Services,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 3/31/2019)(4)",24000,,24000,,24000,,0.7%,,
393,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor), due 3/31/2019)(4)",36000,,36000,,36000,,1.0%,,,,
394,,,,,60000,,60000,,1.7%,,,
395,Venio LLC (f/k/a LM Keane Acquisition Co.),Pennsylvania / Business Services,"Second Lien Term Loan (12.00% (LIBOR + 9.50% with 2.50% LIBOR floor), due 2/19/2020)(4)",17000,,17000,,17000,,0.5%,,
396,,,,,17000,,17000,,0.5%,,,
397,"Water Pik, Inc.(16)",Colorado / Personal & Nondurable Consumer Products,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 1/8/2021)(4)",11000,,10594,,10594,,0.3%,,
398,,,,,10594,,10594,,0.3%,,,
399,Wind River Resources Corporation(39),Utah / Oil & Gas Production,"Senior Secured Note (13.00% (LIBOR + 7.50% with 5.50% LIBOR floor) plus 3.00% default interest on principal and 16.00% default interest on past due interest, in non-accrual status effective 12/1/2008, past due)(4)",15000,,14650,,-,,-%,,
400,Net Profits Interest (5% of Equity Distributions)(7),,-,,-,,-%,,,,,
401,,,,,14650,,-,,-%,,,
402,Total Non-Control/Non-Affiliate Investments (Level 3),,,4423954,,,4415020,,124.0%,,,
403,Total Level 3 Portfolio Investments,,,6111296,,,6006033,,168.6%,,,
404,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
405,LEVEL 3 PORTFOLIO INVESTMENTS:,,,,,,,,,,,
406,Control Investments (greater than 25.00% voting control)(47),,,,,,,,,,,
407,AMU Holdings Inc.(27),Pennsylvania / Property Management,"Senior Secured Term Loan (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor), due 6/30/2015)(3)(4)",,28750,,,28750,,,28750.0,1.1%
408,"Senior Subordinated Term Loan (12.00% plus 6.00% PIK, due 12/31/2015)",12500,,12500,,12500,,0.5%,,,,
409,"Series A Preferred Stock (9,919.684 shares)",,,9920,,9920,,0.4%,,,,
410,Common Stock (100 shares),,,-,,3478,,0.1%,,,,
411,,,,,,51170,,54648,,2.1%,,
412,"APH Property  Holdings, LLC(32)",Georgia /  Real Estate,"Senior Term Loan (6.00% (LIBOR + 4.00% with 2.00% LIBOR floor) plus 5.50% PIK, due 10/24/2020)(4)",125892,,125892,,125892,,4.8%,,
413,Membership Interest,,,26648,,26648,,1.0%,,,,
414,,,,,,152540,,152540,,5.8%,,
415,ARRM Holdings Inc.,South Carolina / Manufacturing,"Senior Secured Note - Tranche A (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 3/30/2018)(3)(4)",19737,,19737,,19737,,0.7%,,
416,"Subordinated Unsecured Term Loan (11.50% (LIBOR + 8.50% with 3.00% LIBOR floor) plus 6.00% PIK, due 3/30/2018)(4)",19700,,19700,,19700,,0.7%,,,,
417,"Series A Convertible Preferred Stock (6,142.60 shares)",,,6057,,-,,-%,,,,
418,Common Stock (6.00 shares),,,-,,-,,-%,,,,
419,,,,,,45494,,39437,,1.4%,,
420,"AWCNC, LLC(19)",North Carolina / Machinery,"Members Units - Class A (1,800,000 units)",,,-,,-,,-%,,
421,Members Units - Class B-1 (1 unit),,,-,,-,,-%,,,,
422,"Members Units - Class B-2 (7,999,999 units)",,,-,,-,,-%,,,,
423,,,,,,-,,-,,-%,,
424,"Borga, Inc.(21)",California / Manufacturing,"Revolving Line of Credit - $1,150 Commitment (5.00% (PRIME + 1.75%) plus 3.00% default interest, in non-accrual status effective 03/02/2010, past due)(4)(25)",1150,,1095,,586,,-%,,
425,"Senior Secured Term Loan B (8.50% (PRIME + 5.25%) plus 3.00% default interest, in non-accrual status effective 03/02/2010, past due)(4)",1611,,1501,,-,,-%,,,,
426,"Senior Secured Term Loan C (12.00% plus 4.00% PIK plus 3.00% default interest, in non-accrual status effective 03/02/2010, past due)",9738,,706,,-,,-%,,,,
427,Common Stock (100 shares),,,-,,-,,-%,,,,
428,"Warrant (to purchase 33,750 shares of Common Stock, expires 5/6/2015)",,,-,,-,,-%,,,,
429,,,,,,3302,,586,,-%,,
430,CCPI Holdings Inc.(33),Ohio / Manufacturing,"Senior Secured Note (10.00%, due 12/31/2017)(3)",17663,,17663,,17663,,0.7%,,
431,"Senior Secured Note (12.00% plus 7.00% PIK, due 6/30/2018)",7659,,7659,,7659,,0.3%,,,,
432,Common Stock (100 shares),,,8581,,7977,,0.3%,,,,
433,Net Revenue Interest (4% of Net Revenue),,,-,,604,,-%,,,,
434,,,,,,33903,,33903,,1.3%,,
435,"Credit Central Holdings of Delaware, LLC(22)(34)",Ohio /  Consumer Finance,"Senior Secured Revolving Credit Facility - $60,000 Commitment (20.00% (LIBOR + 18.50% with 1.50% LIBOR floor), due 12/31/2022)(4)(25)",38082,,38082,,38082,,1.4%,,
436,Membership Interest,,,9581,,8361,,0.3%,,,,
437,Net Revenue Interest (5% of Net Revenue),,,-,,4019,,0.2%,,,,
438,,,,,,47663,,50462,,1.9%,,
439,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
440,LEVEL 3 PORTFOLIO INVESTMENTS:,,,,,,,,,,,
441,Control Investments (greater than 25.00% voting control)(47),,,,,,,,,,,
442,Energy Solutions Holdings Inc.(8),Texas / Energy,"Junior Secured Note (18.00%, due 12/12/2016)",,8500,,,8500,,,8500.0,0.3%
443,"Senior Secured Note to Vessel Holdings, LLC (18.00%, due 12/12/2016)",3500,,3500,,3500,,0.1%,,,,
444,"Subordinated Secured Note to Jettco Marine Services, LLC (12.00% (LIBOR + 6.11% with 5.89% LIBOR floor) plus 4.00% PIK, in non-accrual status effective 10/1/2010, past due)(4)",13906,,12503,,8449,,0.3%,,,,
445,"Senior Secured Note to Yatesville Coal Holdings, LLC (in non-accrual status effective 1/1/2009, past due)",1449,,1449,,-,,-%,,,,
446,Escrow Receivable,,,-,,-,,-%,,,,
447,Common Stock (100 shares),,,8318,,6247,,0.2%,,,,
448,,,,,,34270,,26696,,0.9%,,
449,First Tower Holdings of Delaware LLC(22)(29),Mississippi / Consumer Finance,"Senior Secured Revolving Credit Facility - $400,000 Commitment (20.00% (LIBOR + 18.50% with 1.50% LIBOR floor), due 6/30/2022)(4)(25)",264760,,264760,,264760,,10.0%,,
450,Membership Interest,,,43193,,20447,,0.8%,,,,
451,Net Revenue Interest (5% of Net Revenue),,,-,,12877,,0.5%,,,,
452,,,,,,307953,,298084,,11.3%,,
453,"The Healing Staff, Inc.(9)",North Carolina / Contracting,"Secured Promissory Notes (15.00%, in non-accrual status effective 12/22/2010, past due)",1688,,1686,,-,,-%,,
454,"Senior Demand Note (15.00%, in non-accrual status effective 11/1/2010, past due)",1170,,1170,,-,,-%,,,,
455,"Common Stock (1,000 shares)",,,975,,-,,-%,,,,
456,,,,,,3831,,-,,-%,,
457,"Manx Energy, Inc.(12)",Kansas /  Oil & Gas Production,"Senior Secured Note (13.00%, in non-accrual status effective 1/19/2010, past due)",500,,500,,346,,-%,,
458,"Series A-1 Preferred Stock (6,635 shares)",,,-,,-,,-%,,,,
459,"Common Stock (17,082 shares)",,,-,,-,,-%,,,,
460,,,,,,500,,346,,-%,,
461,Nationwide Acceptance Holdings LLC(22)(36),Illinois /  Consumer Finance,"Senior Secured Revolving Credit Facility - $30,000 Commitment (20.00% (LIBOR + 18.50% with 1.50% LIBOR floor), due 1/31/2023)(4)(25)",21308,,21308,,21308,,0.8%,,
462,Membership Interest,,,3843,,2142,,0.1%,,,,
463,Net Revenue Interest (5% of Net Revenue),,,-,,1701,,0.1%,,,,
464,,,,,,25151,,25151,,1.0%,,
465,"NMMB Holdings, Inc.(24)",New York / Media,"Senior Term Loan (14.00%, due 5/6/2016)",16000,,16000,,13149,,0.5%,,
466,"Senior Subordinated Term Loan (15.00%, due 5/6/2016)",2800,,2800,,-,,-%,,,,
467,"Series A Preferred Stock (4,400 shares)",,,4400,,-,,-%,,,,
468,,,,,,23200,,13149,,0.5%,,
469,"R-V Industries, Inc.",Pennsylvania / Manufacturing,"Senior Subordinated Note (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 6/12/2018)(4)",32750,,32750,,32750,,1.2%,,
470,"Common Stock (545,107 shares)",,,5087,,18522,,0.7%,,,,
471,"Warrant (to purchase 200,000 shares of Common Stock, expires 6/30/2017)",,,1682,,6796,,0.3%,,,,
472,,,,,,39519,,58068,,2.2%,,
473,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
474,LEVEL 3 PORTFOLIO INVESTMENTS:,,,,,,,,,,,
475,Control Investments (greater than 25.00% voting control)(47),,,,,,,,,,,
476,"Valley Electric  Holdings I, Inc.(35)",Washington / Construction & Engineering,"Senior Secured Note (9.00% (LIBOR + 6.00%, with 3.00% LIBOR floor) plus 9.00% PIK, due 12/31/2018)(4)",,34063,,,34063,,,34063.0,1.3%
477,"Senior Secured Note (8.00% (LIBOR + 5.00% with 3.00% LIBOR floor) plus 2.50% PIK, due 12/31/2017)(3)(4)",10026,,10026,,10026,,0.4%,,,,
478,Common Stock (100 shares),,,9526,,8288,,0.3%,,,,
479,Net Revenue Interest (5% of Net Revenue),,,-,,1238,,0.1%,,,,
480,,,,,,53615,,53615,,2.1%,,
481,Wolf Energy  Holdings Inc.(12),Kansas /  Oil & Gas Production,"Senior Secured Promissory Note secured by assets formerly owned by H&M (18.00%, in non-accrual status effective 4/15/2013, due 4/15/2018)(37)",22000,,-,,3832,,0.1%,,
