,0,1,2,3,4,5,6,7,8,9,10,11
150,"Cinedigm DC Holdings, LLC",New York / Software & Computer Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)(4)(6)(20)",67204,33724,67154,35354,67204,,1.9%,,
151,"Cinedigm DC Holdings, LLC",New York / Software & Computer Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)(4)(6)(20)",67204,67154,67154,67204,67204,1.9%,,,
152,"Coverall North America, Inc.",Florida / Commercial Services,"Senior Secured Term Loan (11.50% (LIBOR + 8.50% with 3.00% LIBOR floor), due 12/17/2017)(3)(4)(21)",49600,67154,49600,67204,49600,,1.4%,,
153,"Coverall North America, Inc.",Florida / Commercial Services,"Senior Secured Term Loan (11.50% (LIBOR + 8.50% with 3.00% LIBOR floor), due 12/17/2017)(3)(4)(21)",49600,49600,49600,49600,49600,1.4%,,,
154,Crosman Corporation,New York / Manufacturing,"Senior Secured Term Loan A (9.00% (LIBOR + 8.70% with 0.30% LIBOR floor) plus 4.00% PIK, due 8/5/2020)(3)(4)(6)(21)",52761,49600,52761,49600,52129,,1.4%,,
155,"Senior Secured Term Loan B (16.00% (LIBOR + 15.70% with 0.30% LIBOR floor) plus 4.00% PIK, due 8/5/2020)(3)(4)(6)(21)",40199,"Senior Secured Term Loan A (9.00% (LIBOR + 8.70% with 0.30% LIBOR floor) plus 4.00% PIK, due 8/5/2020)(3)(4)(6)(21)",40199,49600,39251,49600,1.1%,,,,
156,"Senior Secured Term Loan B (16.00% (LIBOR + 15.70% with 0.30% LIBOR floor) plus 4.00% PIK, due 8/5/2020)(3)(4)(6)(21)",40199,"Senior Secured Term Loan A (9.00% (LIBOR + 8.70% with 0.30% LIBOR floor) plus 4.00% PIK, due 8/5/2020)(3)(4)(6)(21)",40199,92960,39251,91380,1.1%,2.5%,,,
157,"Diamondback Operating, LP",Oklahoma / Oil & Gas Production,Net Profits Interest (15% of Equity Distributions)(7),-,92960,-,91380,-,,-%,,
158,"Diamondback Operating, LP",Oklahoma / Oil & Gas Production,Net Profits Interest (15% of Equity Distributions)(7),-,-,-,-,-,-%,,,
159,"Empire Today, LLC",Illinois / Durable Consumer Products,"Senior Secured Note (11.375%, due 2/1/2017)(16)",15700,-,15544,-,13818,,0.4%,,
160,"Empire Today, LLC",Illinois / Durable Consumer Products,"Senior Secured Note (11.375%, due 2/1/2017)(16)",15700,15544,15544,13818,13818,0.4%,,,
161,"Fleetwash, Inc.",New Jersey / Business Services,"Senior Secured Term Loan B (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 4/30/2019)(3)(4)(20)",24446,15544,24446,13818,24446,,0.7%,,
162,"Delayed Draw Term Loan – $15,000 Commitment (expires 4/30/2019)(25)",New Jersey / Business Services,-,24446,-,24446,-%,24446,,,,
163,"Delayed Draw Term Loan – $15,000 Commitment (expires 4/30/2019)(25)",New Jersey / Business Services,-,24446,24446,24446,24446,24446,0.7%,,,
164,"Focus Brands, Inc.",Georgia / Consumer Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 8/21/2018)(4)(16)(21)",18000,24446,17834,24446,18000,,0.5%,,
165,"Focus Brands, Inc.",Georgia / Consumer Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 8/21/2018)(4)(16)(21)",18000,17834,17834,18000,18000,0.5%,,,
166,"Galaxy XV CLO, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.67%)(11)(22)",39275,17834,30079,18000,31905,,0.9%,,
167,"Galaxy XV CLO, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.67%)(11)(22)",39275,30079,30079,31905,31905,0.9%,,,
168,"Galaxy XVI CLO, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.39%)(11)(22)",24575,30079,20073,31905,19910,,0.6%,,
169,"Galaxy XVI CLO, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.39%)(11)(22)",24575,20073,20073,19910,19910,0.6%,,,
170,"Galaxy XVII CLO, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.96%)(11)(22)(48)",39905,20073,32681,19910,32168,,0.9%,,
171,"Galaxy XVII CLO, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.96%)(11)(22)(48)",39905,32681,32681,32168,32168,0.9%,,,
172,"Global Employment Solutions, Inc.",Colorado / Business Services,"Senior Secured Term Loan (10.25% (LIBOR + 9.25% with 1.00% LIBOR floor), due 6/26/2020)(3)(4)(21)",49567,32681,49567,32168,49567,,1.4%,,
173,"Global Employment Solutions, Inc.",Colorado / Business Services,"Senior Secured Term Loan (10.25% (LIBOR + 9.25% with 1.00% LIBOR floor), due 6/26/2020)(3)(4)(21)",49567,49567,49567,49567,49567,1.4%,,,
174,Halcyon Loan Advisors Funding 2012-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 25.29%)(11)(22)",23188,49567,19661,49567,23249,,0.6%,,
175,Halcyon Loan Advisors Funding 2012-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 25.29%)(11)(22)",23188,19661,19661,23249,23249,0.6%,,,
176,Halcyon Loan Advisors Funding 2013-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 23.47%)(11)(22)",40400,19661,34345,23249,38136,,1.1%,,
177,Halcyon Loan Advisors Funding 2013-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 23.47%)(11)(22)",40400,34345,34345,38136,38136,1.1%,,,
178,Halcyon Loan Advisors Funding 2014-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 19.30%)(11)(22)",24500,34345,20436,38136,21719,,0.6%,,
179,Halcyon Loan Advisors Funding 2014-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 19.30%)(11)(22)",24500,20436,20436,21719,21719,0.6%,,,
180,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,21719,,,,
181,Halcyon Loan Advisors Funding 2014-2 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 20.63%)(11)(22)(48)",Principal Value,41164,Fair  Value(2),% of Net Assets,33869,,,36727.0,1.0%
182,Halcyon Loan Advisors Funding 2014-2 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 20.63%)(11)(22)(48)",Principal Value,33869,Fair  Value(2),36727,33869,1.0%,,,
183,Halcyon Loan Advisors Funding 2015-3 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.91%)(11)(22)(48)",39598,33869,38415,36727,37639,,1.0%,,
184,Halcyon Loan Advisors Funding 2015-3 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.91%)(11)(22)(48)",39598,38415,38415,37639,37639,1.0%,,,
185,"HarbourView CLO VII, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.08%)(11)(22)(48)",19025,38415,14826,37639,13908,,0.4%,,
186,"HarbourView CLO VII, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.08%)(11)(22)(48)",19025,14826,14826,13908,13908,0.4%,,,
187,"Harley Marine Services, Inc.",Washington / Transportation,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 12/20/2019)(3)(4)(16)(20)",9000,14826,8861,13908,8855,,0.2%,,
188,"Harley Marine Services, Inc.",Washington / Transportation,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 12/20/2019)(3)(4)(16)(20)",9000,8861,8861,8855,8855,0.2%,,,
189,"Hollander Sleep Products, LLC",Florida / Durable Consumer Products,"Senior Secured Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 10/21/2020)(3)(4)(21)",22388,8861,22388,8855,22063,,0.6%,,
190,"Hollander Sleep Products, LLC",Florida / Durable Consumer Products,"Senior Secured Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 10/21/2020)(3)(4)(21)",22388,22388,22388,22063,22063,0.6%,,,
191,"ICON Health & Fitness, Inc.",Utah / Durable Consumer Products,"Senior Secured Note (11.875%, due 10/15/2016)(16)",16100,22388,16081,22063,16016,,0.4%,,
192,"ICON Health & Fitness, Inc.",Utah / Durable Consumer Products,"Senior Secured Note (11.875%, due 10/15/2016)(16)",16100,16081,16081,16016,16016,0.4%,,,
193,"ICV-CSI Holdings, LLC",New York / Transportation,Membership Units (1.6 units),-,16081,1639,16016,2439,,0.1%,,
194,"ICV-CSI Holdings, LLC",New York / Transportation,Membership Units (1.6 units),-,1639,1639,2439,2439,0.1%,,,
195,"Instant Web, LLC",Minnesota / Media,"Senior Secured Term Loan A (5.50% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)(4)(20)",116424,1639,116424,2439,116424,,3.2%,,
196,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 3/28/2019)(3)(4)(20)",150100,"Senior Secured Term Loan A (5.50% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)(4)(20)",150100,1639,150100,2439,4.2%,,,,
197,"Senior Secured Term Loan C (12.75% (LIBOR + 11.75% with 1.00% LIBOR floor), due 3/28/2019)(4)(20)",27000,"Senior Secured Term Loan A (5.50% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)(4)(20)",27000,1639,27000,2439,0.7%,,,,
198,"Delayed Draw Term Loan – $16,000 Commitment (expires 5/29/2016)(25)",27000,-,27000,-,27000,-%,0.7%,,,,
199,"Delayed Draw Term Loan – $16,000 Commitment (expires 5/29/2016)(25)",27000,-,27000,293524,27000,293524,0.7%,8.1%,,,
200,"Intelius, Inc.",27000,"Revolving Line of Credit – $1,500 Commitment (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 7/1/2016)(4)(20)",-,293524,-,293524,-,,-%,,
201,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 7/1/2020)(4)(20)",21500,"Revolving Line of Credit – $1,500 Commitment (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 7/1/2016)(4)(20)",21500,293524,21500,293524,0.6%,,,,
202,"Senior Secured Term Loan B (12.50% (LIBOR + 11.50% with 1.00% LIBOR floor), due 7/1/2020)(4)(20)",21500,"Revolving Line of Credit – $1,500 Commitment (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 7/1/2016)(4)(20)",21500,293524,21500,293524,0.6%,,,,
203,"Senior Secured Term Loan B (12.50% (LIBOR + 11.50% with 1.00% LIBOR floor), due 7/1/2020)(4)(20)",21500,"Revolving Line of Credit – $1,500 Commitment (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 7/1/2016)(4)(20)",21500,43000,21500,43000,0.6%,1.2%,,,
204,"InterDent, Inc.",California / Healthcare,"Senior Secured Term Loan A (6.25% (LIBOR + 5.25% with 1.00% LIBOR floor), due 8/3/2017)(4)(21)",80200,43000,80200,43000,80200,,2.2%,,
205,"Senior Secured Term Loan B (11.25% (LIBOR + 10.25% with 1.00% LIBOR floor), due 8/3/2017)(3)(4)(21)",131125,"Senior Secured Term Loan A (6.25% (LIBOR + 5.25% with 1.00% LIBOR floor), due 8/3/2017)(4)(21)",131125,43000,131125,43000,3.6%,,,,
206,"Senior Secured Term Loan B (11.25% (LIBOR + 10.25% with 1.00% LIBOR floor), due 8/3/2017)(3)(4)(21)",131125,"Senior Secured Term Loan A (6.25% (LIBOR + 5.25% with 1.00% LIBOR floor), due 8/3/2017)(4)(21)",131125,211325,131125,211325,3.6%,5.8%,,,
207,JAC Holding Corporation,Michigan / Transportation,"Senior Secured Note (11.50%, due 10/1/2019)(16)",3000,211325,3000,211325,2973,,0.1%,,
208,JAC Holding Corporation,Michigan / Transportation,"Senior Secured Note (11.50%, due 10/1/2019)(16)",3000,3000,3000,2973,2973,0.1%,,,
209,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,2973,,,,
210,Jefferson Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.65%)(11)(22)(48)",Principal Value,19500,Fair  Value(2),% of Net Assets,16916,,,16777.0,0.5%
211,Jefferson Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.65%)(11)(22)(48)",Principal Value,16916,Fair  Value(2),16777,16916,0.5%,,,
212,"JHH Holdings, Inc.",Texas / Healthcare,"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor) plus 0.50% PIK, due 3/30/2019)(3)(4)(6)(20)",35342,16916,35342,16777,35342,,1.0%,,
213,"JHH Holdings, Inc.",Texas / Healthcare,"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor) plus 0.50% PIK, due 3/30/2019)(3)(4)(6)(20)",35342,35342,35342,35342,35342,1.0%,,,
214,"LaserShip, Inc.",Virginia / Transportation,"Senior Secured Term Loan A (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor) plus 2.00% default interest, due 3/18/2019)(3)(4)(21)",34922,35342,34922,35342,27805,,0.7%,,
215,"Senior Secured Term Loan B (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor) plus 2.00% default interest, due 3/18/2019)(3)(4)(21)",21416,"Senior Secured Term Loan A (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor) plus 2.00% default interest, due 3/18/2019)(3)(4)(21)",21416,35342,17048,35342,0.5%,,,,
216,"Delayed Draw Term Loan – $6,000 Commitment (expires 12/31/2016)(25)",21416,-,21416,-,17048,-%,0.5%,,,,
217,"Delayed Draw Term Loan – $6,000 Commitment (expires 12/31/2016)(25)",21416,-,21416,56338,17048,44853,0.5%,1.2%,,,
218,LCM XIV Ltd.,Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 16.54%)(11)(22)",30500,56338,24565,44853,25696,,0.7%,,
219,LCM XIV Ltd.,Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 16.54%)(11)(22)",30500,24565,24565,25696,25696,0.7%,,,
220,"Madison Park Funding IX, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.16%)(11)(22)",31110,24565,23522,25696,25868,,0.7%,,
221,"Madison Park Funding IX, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.16%)(11)(22)",31110,23522,23522,25868,25868,0.7%,,,
222,"Matrixx Initiatives, Inc.",New Jersey / Pharmaceuticals,"Senior Secured Term Loan A (7.50% (LIBOR + 6.00% with 1.50% LIBOR floor), due 8/9/2018)(3)(4)(20)",33702,23522,33702,25868,33702,,0.9%,,
223,"Senior Secured Term Loan B (12.50% (LIBOR + 11.00% with 1.50% LIBOR floor), due 8/9/2018)(3)(4)(20)",40562,"Senior Secured Term Loan A (7.50% (LIBOR + 6.00% with 1.50% LIBOR floor), due 8/9/2018)(3)(4)(20)",40562,23522,40562,25868,1.1%,,,,
224,"Senior Secured Term Loan B (12.50% (LIBOR + 11.00% with 1.50% LIBOR floor), due 8/9/2018)(3)(4)(20)",40562,"Senior Secured Term Loan A (7.50% (LIBOR + 6.00% with 1.50% LIBOR floor), due 8/9/2018)(3)(4)(20)",40562,74264,40562,74264,1.1%,2.0%,,,
225,"Maverick Healthcare Equity, LLC",Arizona / Healthcare,"Preferred Units (1,250,000 units)",-,74264,1252,74264,2037,,0.1%,,
226,"Class A Common Units (1,250,000 units)",-,"Preferred Units (1,250,000 units)",-,74264,303,74264,-%,,,,
227,"Class A Common Units (1,250,000 units)",-,"Preferred Units (1,250,000 units)",-,1252,303,2340,-%,0.1%,,,
228,Mountain View CLO 2013-I Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 19.96%)(11)(22)",43650,1252,36279,2340,38974,,1.1%,,
229,Mountain View CLO 2013-I Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 19.96%)(11)(22)",43650,36279,36279,38974,38974,1.1%,,,
230,Mountain View CLO IX Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.87%)(11)(22)(48)",47830,36279,45551,38974,45263,,1.3%,,
231,Mountain View CLO IX Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.87%)(11)(22)(48)",47830,45551,45551,45263,45263,1.3%,,,
232,"Nathan's Famous, Inc.",New York / Food Products,"Senior Secured Notes (10.00%, due 3/15/2020)(16)",3000,45551,3000,45263,3000,,0.1%,,
233,"Nathan's Famous, Inc.",New York / Food Products,"Senior Secured Notes (10.00%, due 3/15/2020)(16)",3000,3000,3000,3000,3000,0.1%,,,
234,NCP Finance Limited Partnership,Ohio / Consumer Finance,"Subordinated Secured Term Loan (11.00% (LIBOR + 9.75% with 1.25% LIBOR floor), due 9/30/2018)(3)(4)(16)(21)(22)",16252,3000,16021,3000,16143,,0.4%,,
235,NCP Finance Limited Partnership,Ohio / Consumer Finance,"Subordinated Secured Term Loan (11.00% (LIBOR + 9.75% with 1.25% LIBOR floor), due 9/30/2018)(3)(4)(16)(21)(22)",16252,16021,16021,16143,16143,0.4%,,,
236,"New Century Transportation, Inc.",New Jersey / Transportation,"Senior Subordinated Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 4.00% PIK, in non-accrual status effective 4/1/2014, due 2/3/2018)(4)(6)(21)",187,16021,187,16143,-,,-%,,
237,"New Century Transportation, Inc.",New Jersey / Transportation,"Senior Subordinated Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 4.00% PIK, in non-accrual status effective 4/1/2014, due 2/3/2018)(4)(6)(21)",187,187,187,-,-,-%,,,
238,"Nixon, Inc.",California / Durable Consumer Products,"Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)(3)(6)(16)",14022,187,13860,-,13686,,0.4%,,
239,"Nixon, Inc.",California / Durable Consumer Products,"Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)(3)(6)(16)",14022,13860,13860,13686,13686,0.4%,,,
240,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,13686,,,,
241,"Octagon Investment Partners XV, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 20.17%)(11)(22)",Principal Value,32921,Fair  Value(2),% of Net Assets,27580,,,28601.0,0.8%
242,"Octagon Investment Partners XV, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 20.17%)(11)(22)",Principal Value,27580,Fair  Value(2),28601,27580,0.8%,,,
243,"Octagon Investment Partners XVIII, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 22.18%)(11)(22)(48)",28200,27580,21530,28601,23183,,0.6%,,
244,"Octagon Investment Partners XVIII, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 22.18%)(11)(22)(48)",28200,21530,21530,23183,23183,0.6%,,,
245,Onyx Payments,Texas / Diversified Financial Services,"Revolving Line of Credit – $5,000 Commitment (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 9/10/2016)(4)(20)(25)(26)",2000,21530,2000,23183,2000,,0.1%,,
246,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 9/10/2019)(3)(4)(20)",51328,"Revolving Line of Credit – $5,000 Commitment (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 9/10/2016)(4)(20)(25)(26)",51328,21530,51328,23183,1.4%,,,,
247,"Senior Secured Term Loan B (13.50% (LIBOR + 12.50% with 1.00% LIBOR floor), due 9/10/2019)(4)(20)",59389,"Revolving Line of Credit – $5,000 Commitment (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 9/10/2016)(4)(20)(25)(26)",59389,21530,59389,23183,1.6%,,,,
248,"Senior Secured Term Loan B (13.50% (LIBOR + 12.50% with 1.00% LIBOR floor), due 9/10/2019)(4)(20)",59389,"Revolving Line of Credit – $5,000 Commitment (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 9/10/2016)(4)(20)(25)(26)",59389,112717,59389,112717,1.6%,3.1%,,,
249,Pacific World Corporation,California / Personal & Nondurable Consumer Products,"Revolving Line of Credit – $15,000 Commitment (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(21)(25)(26)",2500,112717,2500,112717,2500,,0.1%,,
250,"Senior Secured Term Loan A (6.00% (LIBOR + 5.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(21)",99000,"Revolving Line of Credit – $15,000 Commitment (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(21)(25)(26)",99000,112717,93929,112717,2.6%,,,,
251,"Senior Secured Term Loan B (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/26/2020)(3)(4)(21)",99000,"Revolving Line of Credit – $15,000 Commitment (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(21)(25)(26)",99000,112717,82591,112717,2.3%,,,,
252,"Senior Secured Term Loan B (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/26/2020)(3)(4)(21)",99000,"Revolving Line of Credit – $15,000 Commitment (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(21)(25)(26)",99000,200500,82591,179020,2.3%,5.0%,,,
253,"Pelican Products, Inc.",California / Durable Consumer Products,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/9/2021)(4)(16)(21)",17500,200500,17484,179020,17337,,0.5%,,
254,"Pelican Products, Inc.",California / Durable Consumer Products,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/9/2021)(4)(16)(21)",17500,17484,17484,17337,17337,0.5%,,,
255,"PGX Holdings, Inc.",Utah / Consumer Services,"Second Lien Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(4)(21)",135000,17484,135000,17337,135000,,3.7%,,
256,"PGX Holdings, Inc.",Utah / Consumer Services,"Second Lien Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(4)(21)",135000,135000,135000,135000,135000,3.7%,,,
257,Photonis Technologies SAS,France / Aerospace & Defense,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(4)(16)(21)(22)",10343,135000,10132,135000,10051,,0.3%,,
258,Photonis Technologies SAS,France / Aerospace & Defense,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(4)(16)(21)(22)",10343,10132,10132,10051,10051,0.3%,,,
259,Pinnacle (US) Acquisition Co. Limited,Texas / Software & Computer Services,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)(4)(16)(20)",7037,10132,6896,10051,6760,,0.2%,,
260,Pinnacle (US) Acquisition Co. Limited,Texas / Software & Computer Services,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)(4)(16)(20)",7037,6896,6896,6760,6760,0.2%,,,
261,"PlayPower, Inc.",North Carolina / Durable Consumer Products,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 6/23/2022)(4)(16)(20)",10000,6896,9854,6760,9850,,0.3%,,
262,"PlayPower, Inc.",North Carolina / Durable Consumer Products,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 6/23/2022)(4)(16)(20)",10000,9854,9854,9850,9850,0.3%,,,
263,"Prime Security Services Borrower, LLC",Illinois / Consumer Services,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 7/1/2022)(4)(16)(21)",10000,9854,9853,9850,9850,,0.3%,,
264,"Prime Security Services Borrower, LLC",Illinois / Consumer Services,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 7/1/2022)(4)(16)(21)",10000,9853,9853,9850,9850,0.3%,,,
265,"PrimeSport, Inc.","Georgia / Hotels, Restaurants & Leisure","Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 2/11/2021)(3)(4)(20)",54091,9853,54091,9850,54091,,1.5%,,
266,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 2/11/2021)(3)(4)(20)",74500,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 2/11/2021)(3)(4)(20)",74500,9853,74500,9850,2.1%,,,,
267,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 2/11/2021)(3)(4)(20)",74500,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 2/11/2021)(3)(4)(20)",74500,128591,74500,128591,2.1%,3.6%,,,
268,Prince Mineral Holding Corp.,New York / Metal Services & Minerals,"Senior Secured Term Loan (11.50%, due 12/15/2019)(16)",10000,128591,9919,128591,9108,,0.3%,,
269,Prince Mineral Holding Corp.,New York / Metal Services & Minerals,"Senior Secured Term Loan (11.50%, due 12/15/2019)(16)",10000,9919,9919,9108,9108,0.3%,,,
270,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,9108,,,,
271,"Rocket Software, Inc.",Massachusetts / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)(3)(4)(16)(20)",Principal Value,20000,Fair  Value(2),% of Net Assets,19812,,,20000.0,0.6%
272,"Rocket Software, Inc.",Massachusetts / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)(3)(4)(16)(20)",Principal Value,19812,Fair  Value(2),20000,19812,0.6%,,,
273,"Royal Holdings, Inc.",Indiana / Chemicals,"Second Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 6/19/2023)(4)(16)(21)",5000,19812,4963,20000,4972,,0.1%,,
274,"Royal Holdings, Inc.",Indiana / Chemicals,"Second Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 6/19/2023)(4)(16)(21)",5000,4963,4963,4972,4972,0.1%,,,
275,"Security Alarm Financing Enterprises, L.P.",California / Consumer Services,"Subordinated Unsecured Notes (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 12/19/2020)(4)(21)",25000,4963,25000,4972,24909,,0.7%,,
276,"Security Alarm Financing Enterprises, L.P.",California / Consumer Services,"Subordinated Unsecured Notes (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 12/19/2020)(4)(21)",25000,25000,25000,24909,24909,0.7%,,,
277,SESAC Holdco II LLC,Tennessee / Media,"Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 4/22/2021)(3)(4)(16)(20)",10000,25000,9857,24909,9915,,0.3%,,
