,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
197,EXC Holdings III Corp,"Technology Hardware, Storage & Peripherals","Second Lien Term Loan (10.10% (LIBOR + 7.50% with 1.00% LIBOR floor), due 12/01/2025)(3)(8)(11)",12/5/2017,12500,,12400,,12400,,0.4,%,,,,,,,,,
198,,,,,,,12400,,12400,,0.4,%,,,,,,,,,
199,"Galaxy XV CLO, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.11%, due 10/15/2030)(5)(14)",3/14/2013,50525,,36037,,28398,,0.9,%,,,,,,,,,
200,,,,,,36037,,28398,,0.9,%,,,,,,,,,,
201,"Galaxy XXVII CLO, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 9.63%, due 5/16/2031)(5)(14)",4/17/2018,24575,,16644,,12275,,0.4,%,,,,,,,,,
202,,,,,,16644,,12275,,0.4,%,,,,,,,,,,
203,"Galaxy XXVIII CLO, Ltd.",Structured Finance,"Rated Secured Structured Note - Class F (11.08% (LIBOR + 8.48%), due 7/15/2031)(6)(11)(14)(37)",7/16/2018,6658,,6188,,6648,,0.2,%,,,,,,,,,
204,,,,,,6188,,6648,,0.2,%,,,,,,,,,,
205,"Galaxy XXVIII CLO, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 10.33%, due 7/15/2031)(5)(6)(14)",6/27/2014,39905,,29850,,19976,,0.6,%,,,,,,,,,
206,,,,,,29850,,19976,,0.6,%,,,,,,,,,,
207,Global Tel*Link Corporation,Diversified Telecommunication Services,"Second Lien Term Loan (10.65% (LIBOR + 8.25%), due 11/29/2026)(3)(8)(13)",12/4/2018,26750,,26311,,26311,,0.8,%,,,,,,,,,
208,,,,,,26311,,26311,,0.8,%,,,,,,,,,,
209,"GlobalTranz Enterprises, Inc.",Air Freight & Logistics,"Second Lien Term Loan (10.64% (LIBOR + 8.25%), due 5/15/2027)(3)(8)(13)",5/15/2019,12500,,12500,,12233,,0.4,%,,,,,,,,,
210,,,,,,12500,,12233,,0.4,%,,,,,,,,,,
211,"H.I.G. ECI Merger Sub, Inc.",IT Services,"Senior Secured Term Loan A (8.10% (LIBOR + 5.50% with 1.50% LIBOR floor), due 5/31/2023)(3)(11)",5/31/2018,44240,,44240,,44240,,1.3,%,,,,,,,,,
212,"Senior Secured Term Loan B (13.10% (LIBOR + 10.50% with 1.50% LIBOR floor), due 5/31/2023)(3)(11)",5/31/2018,29900,,29900,,28843,,0.9,%,,,,,,,,,,,
213,,,,,,,74140,,73083,,2.2,%,,,,,,,,,
214,Halcyon Loan Advisors Funding 2012-1 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 8/15/2023)(5)(14)(17)",8/21/2012,23188,,3786,,-,,-,%,,,,,,,,,
215,,,,,,3786,,-,,-,%,,,,,,,,,,
216,Halcyon Loan Advisors Funding 2013-1 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 4/15/2025)(5)(14)(17)",3/28/2013,40400,,19984,,5563,,0.2,%,,,,,,,,,
217,,,,,,19984,,5563,,0.2,%,,,,,,,,,,
218,Halcyon Loan Advisors Funding 2014-1 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 4/18/2026)(5)(14)(17)",3/6/2014,24500,,11822,,4243,,0.1,%,,,,,,,,,
219,,,,,,11822,,4243,,0.1,%,,,,,,,,,,
220,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,,,,,,,,,
221,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,,,,,,,,,,
222,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,,,,,,,,,,
223,Halcyon Loan Advisors Funding 2014-2 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 4/28/2025)(5)(6)(14)(17)",4/28/2014,,41164,,,21322,,,3921,,0.1,%,,,,,,
224,,,,,,21322,,3921,,0.1,%,,,,,,,,,,
225,Halcyon Loan Advisors Funding 2015-3 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.87%, due 10/18/2027)(5)(6)(14)",9/3/2015,39598,,32784,,27783,,0.8,%,,,,,,,,,
226,,,,,,32784,,27783,,0.8,%,,,,,,,,,,
227,"HALYARD MD OPCO, LLC",Media,"Revolving Line of Credit – $2,000 Commitment (10.33% (LIBOR + 8.00%), due 2/6/2020)(11)(15)",8/6/2018,-,,-,,-,,-,%,,,,,,,,,
228,"First Lien Term Loan (10.33% (LIBOR + 8.00% with 2.00% LIBOR floor), due 8/6/2023)(3)(11)",8/6/2018,11550,,11550,,11550,,0.3,%,,,,,,,,,,,
229,,,,,,11550,,11550,,0.3,%,,,,,,,,,,
230,"HarbourView CLO VII-R, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 19.31%, due 7/18/2031)(5)(6)(14)",6/10/2015,19025,,13507,,12690,,0.4,%,,,,,,,,,
231,,,,,,13507,,12690,,0.4,%,,,,,,,,,,
232,"Help/Systems Holdings, Inc.",Software,"Second Lien Term Loan (10.08% (LIBOR + 7.75%), due 3/27/2026)(3)(8)(11)",4/17/2018,12499,,12457,,12457,,0.4,%,,,,,,,,,
233,,,,,,12457,,12457,,0.4,%,,,,,,,,,,
234,"Inpatient Care Management Company, LLC",Health Care Providers & Services,"Senior Secured Term Loan (10.60% (LIBOR + 8.00% with 1.00% LIBOR floor), due 6/8/2021)(3)(11)",6/8/2016,19313,,19313,,19000,,0.6,%,,,,,,,,,
235,,,,,,19313,,19000,,0.6,%,,,,,,,,,,
236,"Janus International Group, LLC",Building Products,"Second Lien Term Loan (10.15% (LIBOR + 7.75% with 1.00% LIBOR floor), due 2/12/2026)(3)(8)(13)",2/22/2018,20000,,19842,,19842,,0.6,%,,,,,,,,,
237,,,,,,,19842,,19842,,0.6,%,,,,,,,,,
238,JD Power and Associates,Capital Markets,"Second Lien Term Loan (10.90% (LIBOR + 8.50% with 1.00% LIBOR floor), due 9/7/2024)(3)(8)(13)",9/16/2016,25222,,25084,,25222,,0.8,%,,,,,,,,,
239,,,,,,25084,,25222,,0.8,%,,,,,,,,,,
240,Jefferson Mill CLO Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 13.08%, due 10/20/2031)(5)(6)(14)",7/28/2015,23594,,18306,,12172,,0.4,%,,,,,,,,,
241,,,,,,18306,,12172,,0.4,%,,,,,,,,,,
242,"K&N Parent, Inc.",Auto Components,"Second Lien Term Loan (11.15% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/21/2024)(3)(8)(13)",10/20/2016,25887,,25450,,25450,,0.8,%,,,,,,,,,
243,,,,,,25450,,25450,,0.8,%,,,,,,,,,,
244,Keystone Acquisition Corp.(36),Health Care Providers & Services,"Second Lien Term Loan (11.58% (LIBOR + 9.25% with 1.00% LIBOR floor), due 5/1/2025)(3)(8)(11)",5/18/2017,50000,,50000,,50000,,1.5,%,,,,,,,,,
245,,,,,,50000,,50000,,1.5,%,,,,,,,,,,
246,LCM XIV Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 14.10%, due 7/21/2031)(5)(14)",7/11/2013,49934,,27938,,20663,,0.6,%,,,,,,,,,
247,,,,,,27938,,20663,,0.6,%,,,,,,,,,,
248,"Madison Park Funding IX, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 8/15/2022)(5)(14)(17)",7/18/2012,43110,,1949,,1109,,-,%,,,,,,,,,
249,,,,,,1949,,1109,,-,%,,,,,,,,,,
250,"Maverick Healthcare Equity, LLC",Health Care Providers & Services,"Preferred Units (10.00%, 1,250,000 units)(16)",10/31/2007,,-,,-,,-,%,,,,,,,,,,
251,"Class A Common Units (1,250,000 units)(16)",10/31/2007,,-,,-,,-,%,,,,,,,,,,,,
252,,,,,,-,,-,,-,%,,,,,,,,,,
253,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,,,,,,,,,
254,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,,,,,,,,,,
255,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,,,,,,,,,,
256,"MedMark Services, Inc.(51)",Health Care Providers & Services,"Second Lien Term Loan (10.77% (LIBOR + 8.25% with 1.00% LIBOR floor), due 3/1/2025)(3)(8)(13)",3/16/2018,,7000,,,6943,,,6943,,0.2,%,,,,,,
257,,,,,,,6943,,6943,,0.2,%,,,,,,,,,
258,"Mobile Posse, Inc.",Media,"First Lien Term Loan (10.83% (LIBOR + 8.50% with 2.00% LIBOR floor), due 4/3/2023)(3)(11)",4/3/2018,20500,,20500,,20500,,0.6,%,,,,,,,,,
259,,,,,,20500,,20500,,0.6,%,,,,,,,,,,
260,Mountain View CLO 2013-I Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 10.70%, due 10/15/2030)(5)(14)",5/1/2013,43650,,29166,,20919,,0.6,%,,,,,,,,,
261,,,,,,29166,,20919,,0.6,%,,,,,,,,,,
262,Mountain View CLO IX Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 18.79%, due 7/15/2031)(5)(6)(14)",6/25/2015,47830,,29152,,31107,,0.9,%,,,,,,,,,
263,,,,,,29152,,31107,,0.9,%,,,,,,,,,,
264,"MRP Holdco, Inc.",Professional Services,"Senior Secured Term Loan A (7.41% (LIBOR + 5.00% with 1.50% LIBOR floor), due 4/17/2024)(3)(13)",4/17/2018,53963,,53963,,53963,,1.6,%,,,,,,,,,
265,"Senior Secured Term Loan B (11.41% (LIBOR + 9.00% with 1.50% LIBOR floor), due 4/17/2024)(13)",4/17/2018,55000,,55000,,55000,,1.7,%,,,,,,,,,,,
266,,,,,,,108963,,108963,,3.3,%,,,,,,,,,
267,"Octagon Investment Partners XV, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.68%, due 7/19/2030)(5)(6)(14)",2/20/2013,42064,,33148,,26239,,0.8,%,,,,,,,,,
268,,,,,,33148,,26239,,0.8,%,,,,,,,,,,
269,Octagon Investment Partners 18-R Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 16.97%, due 4/16/2031)(5)(6)(14)",8/17/2015,46016,,27307,,24629,,0.7,%,,,,,,,,,
270,,,,,,27307,,24629,,0.7,%,,,,,,,,,,
271,Pearl Intermediate Parent LLC,Health Care Providers & Services,"Second Lien Term Loan (8.65% (LIBOR + 6.25%), due 2/15/2026)(3)(8)(13)",2/28/2018,5000,,4979,,4979,,0.2,%,,,,,,,,,
272,,,,,,,4979,,4979,,0.2,%,,,,,,,,,
273,"PeopleConnect Intermediate, LLC",Interactive Media & Services,"Revolving Line of Credit – $1,000 Commitment (12.10% (LIBOR + 9.50% with 1.00% LIBOR floor), due 7/1/2020)(11)(15)",7/1/2015,500,,500,,500,,-,%,,,,,,,,,
274,"Senior Secured Term Loan A (9.10% (LIBOR + 6.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(11)",7/1/2015,17741,,17741,,17741,,0.5,%,,,,,,,,,,,
275,"Senior Secured Term Loan B (15.10% (LIBOR + 12.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(11)",7/1/2015,19620,,19620,,19620,,0.6,%,,,,,,,,,,,
276,,,,,,37861,,37861,,1.1,%,,,,,,,,,,
277,"PG Dental Holdings New Jersey, LLC",Health Care Providers & Services,"Delayed Draw Term Loan – $5,000 Commitment (10.00% (LIBOR + 7.25% with 2.75% LIBOR floor), due 5/31/2024)(11)(15)",5/31/2019,-,,-,,-,,-,%,,,,,,,,,
278,"Senior Secured Term Loan (10.00% (LIBOR + 7.25% with 2.75% LIBOR floor), due 5/31/2024)(3)(11)",5/31/2019,22760,,22760,,22760,,0.7,%,,,,,,,,,,,
279,,,,,,22760,,22760,,0.7,%,,,,,,,,,,
280,"PGX Holdings, Inc.",Diversified Consumer Services,"Second Lien Term Loan (11.41% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(13)",9/29/2014,100091,,100091,,100091,,3.0,%,,,,,,,,,
281,,,,,,100091,,100091,,3.0,%,,,,,,,,,,
282,"PlayPower, Inc.",Leisure Products,"First Lien Term Loan (7.90% (LIBOR + 5.50%), due 5/10/2026)(3)(8)(13)",5/16/2019,6500,,6436,,6436,,0.2,%,,,,,,,,,
283,,,,,,6436,,6436,,0.2,%,,,,,,,,,,
284,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,,,,,,,,,
285,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,,,,,,,,,,
286,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,,,,,,,,,,
287,"Research Now Group, Inc. & Survey Sampling International LLC",Professional Services,"First Lien Term Loan (8.08% (LIBOR + 5.50% with 1.00% LIBOR floor), due 12/20/2024)(3)(8)(13)",1/5/2018,,9850,,,9440,,,9850,,0.3,%,,,,,,
288,"Second Lien Term Loan (12.08% (LIBOR + 9.50% with 1.00% LIBOR floor), due 12/20/2025)(3)(8)(13)",1/5/2018,50000,,47176,,49850,,1.5,%,,,,,,,,,,,
289,,,,,,56616,,59700,,1.8,%,,,,,,,,,,
290,"RGIS Services, LLC",Commercial Services & Supplies,"Senior Secured Term Loan (10.08% (LIBOR + 7.50% with 1.00% LIBOR floor), due 3/31/2023)(3)(8)(11)",4/20/2017,4407,,4237,,3659,,0.1,%,,,,,,,,,
291,"Senior Secured Term Loan (10.02% (LIBOR + 7.50% with 1.00% LIBOR floor), due 3/31/2023)(3)(8)(11)",4/20/2017,5021,,4828,,4169,,0.1,%,,,,,,,,,,,
292,"Senior Secured Term Loan (9.90% (LIBOR + 7.50% with 1.00% LIBOR floor), due 3/31/2023)(3)(8)(13)",4/20/2017,10136,,9746,,8416,,0.3,%,,,,,,,,,,,
293,,,,,,18811,,16244,,0.5,%,,,,,,,,,,
294,RME Group Holding Company,Media,"Senior Secured Term Loan A (8.33% (LIBOR + 6.00% with 1.00% LIBOR floor), due 5/4/2022)(3)(11)",5/4/2017,28396,,28396,,28302,,0.8,%,,,,,,,,,
295,"Senior Secured Term Loan B (13.33% (LIBOR + 11.00% with 1.00% LIBOR floor), due 5/4/2022)(3)(11)",5/4/2017,22599,,22599,,22431,,0.7,%,,,,,,,,,,,
296,,,,,,50995,,50733,,1.5,%,,,,,,,,,,
297,"Rocket Software, Inc.",Software,"Second Lien Term Loan (10.65% (LIBOR + 8.25%), due 11/27/2026)(3)(8)(13)",12/7/2018,50000,,49537,,49537,,1.5,%,,,,,,,,,
298,,,,,,,49537,,49537,,1.5,%,,,,,,,,,
299,Romark WM-R Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.39%, due 4/20/2031)(5)(6)(14)",5/15/2014,27725,,22708,,16046,,0.5,%,,,,,,,,,
300,,,,,,22708,,16046,,0.5,%,,,,,,,,,,
301,Rosa Mexicano,"Hotels, Restaurants & Leisure","Revolving Line of Credit – $1,000 Commitment (9.83% (LIBOR + 7.50% with 1.50% LIBOR floor), due 3/29/2023(11)(15)",3/29/2018,-,,-,,-,,-,%,,,,,,,,,
302,"Senior Secured Term Loan (9.83% (LIBOR + 7.50% with 1.50% LIBOR floor), due 3/29/2023(3)(11)",3/29/2018,27252,,27252,,27252,,0.8,%,,,,,,,,,,,
303,,,,,,,27252,,27252,,0.8,%,,,,,,,,,
304,"SCS Merger Sub, Inc.",IT Services,"Second Lien Term Loan (11.90% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/30/2023)(3)(8)(13)",11/6/2015,20000,,19679,,20000,,0.6,%,,,,,,,,,
305,,,,,,19679,,20000,,0.6,%,,,,,,,,,,
306,"Securus Technologies Holdings, Inc.",Communications Equipment,"Second Lien Term Loan (10.58% (LIBOR + 8.25% with 1.00% LIBOR floor), due 11/01/2025)(3)(8)(11)",11/3/2017,50662,,50503,,48760,,1.5,%,,,,,,,,,
307,,,,,,,50503,,48760,,1.5,%,,,,,,,,,
308,"SEOTownCenter, Inc.",IT Services,"Senior Secured Term Loan A (9.83% (LIBOR + 7.50% with 2.00% LIBOR floor), due 4/07/2023)(3)(11)",4/10/2018,26000,,26000,,26000,,0.8,%,,,,,,,,,
309,"Senior Secured Term Loan B (14.83% (LIBOR + 12.50% with 2.00% LIBOR floor), due 4/07/2023)(3)(11)",4/10/2018,19000,,19000,,19000,,0.6,%,,,,,,,,,,,
310,,,,,,,45000,,45000,,1.4,%,,,,,,,,,
311,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,,,,,,,,,
312,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,,,,,,,,,,
313,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,,,,,,,,,,
314,SESAC Holdco II LLC,Entertainment,"Second Lien Term Loan (9.65% (LIBOR + 7.25% with 1.00% LIBOR floor), due 2/23/2025)(3)(8)(13)",3/2/2017,,8000,,,7955,,,7955,,0.2,%,,,,,,
315,,,,,,7955,,7955,,0.2,%,,,,,,,,,,
316,SMG US Midco,"Hotels, Restaurants & Leisure","Second Lien Term Loan (9.40% (LIBOR + 7.00%), due 1/23/2026)(3)(8)(13)",1/23/2018,7500,,7485,,7485,,0.2,%,,,,,,,,,
317,,,,,,7485,,7485,,0.2,%,,,,,,,,,,
318,"Sorenson Communications, LLC",Diversified Telecommunication Services,"First Lien Term Loan (8.83% (LIBOR + 6.50%), due 4/29/2024(3)(11)",5/8/2019,10000,,9923,,9923,,0.3,%,,,,,,,,,
319,,,,,,,9923,,9923,,0.3,%,,,,,,,,,
320,Spectrum Holdings III Corp,Health Care Equipment & Supplies,"Second Lien Term Loan (9.40% (LIBOR + 7.00% with 1.00% LIBOR floor), due 1/31/2026)(3)(8)(13)",1/31/2018,7500,,7469,,7144,,0.2,%,,,,,,,,,
321,,,,,,,7469,,7144,,0.2,%,,,,,,,,,
322,Strategic Materials,Household Durables,"Second Lien Term Loan (10.33% (LIBOR + 7.75% with 1.00% LIBOR floor), due 11/1/2025)(3)(8)(11)",11/1/2017,7000,,6945,,5523,,0.2,%,,,,,,,,,
323,,,,,,,6945,,5523,,0.2,%,,,,,,,,,
324,"Stryker Energy, LLC",Energy Equipment & Services,Overriding Royalty Interests(43),12/4/2006,,,-,,-,,-,%,,,,,,,,,
325,,,,,,,-,,-,,-,%,,,,,,,,,
326,Sudbury Mill CLO Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 1/17/2026)(5)(14)(17)",12/5/2013,28200,,15225,,6834,,0.2,%,,,,,,,,,
327,,,,,,15225,,6834,,0.2,%,,,,,,,,,,
328,Symphony CLO XIV Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 7/14/2026)(5)(6)(14)(17)",5/29/2014,49250,,31246,,18847,,0.6,%,,,,,,,,,
329,,,,,,31246,,18847,,0.6,%,,,,,,,,,,
330,"Symphony CLO XV, Ltd.",Structured Finance,"Rated Secured Structured Note - Class F (11.28% (LIBOR + 8.68%), due 1/17/2032)(11)(14)(37)",12/24/2018,12000,,11396,,11950,,0.4,%,,,,,,,,,
331,,,,,,11396,,11950,,0.4,%,,,,,,,,,,
332,"Symphony CLO XV, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 11.98%, due 1/17/2032)(5)(14)",11/17/2014,63831,,44076,,22965,,0.7,%,,,,,,,,,
333,,,,,,,44076,,22965,,0.7,%,,,,,,,,,
334,TGP HOLDINGS III LLC,Household Durables,"Second Lien Term Loan (10.83% (LIBOR + 8.50% with 1.00% LIBOR floor), due 9/25/2025)(8)(11)",10/3/2017,3000,,2965,,2965,,0.1,%,,,,,,,,,
335,,,,,,2965,,2965,,0.1,%,,,,,,,,,,
336,"TouchTunes Interactive Networks, Inc.",Entertainment,"Second Lien Term Loan (10.68% (LIBOR + 8.25% with 1.00% LIBOR floor), due 5/29/2022)(3)(8)(13)",5/29/2015,12194,,12138,,12194,,0.4,%,,,,,,,,,
337,,,,,,12138,,12194,,0.4,%,,,,,,,,,,
338,"Town & Country Holdings, Inc.",Distributors,"First Lien Term Loan (10.83% (LIBOR + 8.50% with 1.50% LIBOR floor), due 1/26/2023)(3)(11)",1/26/2018,172815,,172815,,171271,,5.2,%,,,,,,,,,
339,,,,,,172815,,171271,,5.2,%,,,,,,,,,,
340,"Transplace Holdings, Inc.",Transportation Infrastructure,"Second Lien Term Loan (11.15% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/6/2025)(3)(8)(13)",10/5/2017,28104,,27578,,28104,,0.9,%,,,,,,,,,
341,,,,,,27578,,28104,,0.9,%,,,,,,,,,,
342,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,,,,,,,,,
343,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,,,,,,,,,,
344,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,,,,,,,,,,
345,"Turning Point Brands, Inc.(42)",Tobacco,"Second Lien Term Loan (9.40% (LIBOR + 7.00%), due 3/7/2024)(3)(8)(13)",2/17/2017,,14500,,,14419,,,14500,,0.4,%,,,,,,
346,,,,,,14419,,14500,,0.4,%,,,,,,,,,,
347,"Universal Fiber Systems, LLC","Textiles, Apparel & Luxury Goods","Second Lien Term Loan (11.91% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/02/2022)(3)(8)(13)",10/2/2015,37000,,36657,,36657,,1.1,%,,,,,,,,,
348,,,,,,36657,,36657,,1.1,%,,,,,,,,,,
349,"USG Intermediate, LLC",Leisure Products,"Revolving Line of Credit – $2,000 Commitment (11.66% (LIBOR + 9.25% with 1.00% LIBOR floor), due 8/24/2019)(13)(15)",4/15/2015,800,,800,,800,,-,%,,,,,,,,,
350,"Senior Secured Term Loan A (9.16% (LIBOR + 6.75% with 1.00% LIBOR floor), due 8/24/2022)(3)(13)",4/15/2015,6387,,6387,,6387,,0.2,%,,,,,,,,,,,
351,"Senior Secured Term Loan B (14.16% (LIBOR + 11.75% with 1.00% LIBOR floor), due 8/24/2022)(3)(13)",4/15/2015,19245,,19245,,19245,,0.6,%,,,,,,,,,,,
352,Equity(16),4/15/2015,,1,,-,,-,%,,,,,,,,,,,,
353,,,,,,26433,,26432,,0.8,%,,,,,,,,,,
354,"UTZ Quality Foods, LLC",Food Products,"Second Lien Term Loan (9.65% (LIBOR + 7.25%), due 11/21/2025)(3)(8)(13)",11/21/2017,10000,,9900,,9900,,0.3,%,,,,,,,,,
355,,,,,,,9900,,9900,,0.3,%,,,,,,,,,
356,"VC GB Holdings, Inc.",Household Durables,"Subordinated Secured Term Loan (10.40% (LIBOR + 8.00% with 1.00% LIBOR floor), due 2/28/2025)(3)(8)(13)",2/28/2017,3720,,3493,,3720,,0.1,%,,,,,,,,,
357,,,,,,3493,,3720,,0.1,%,,,,,,,,,,
358,Venio LLC,Professional Services,"Second Lien Term Loan (4.00% plus 10.10% PIK (LIBOR + 7.50% with 2.50% LIBOR floor), due 2/19/2020)(11)(46)",2/19/2014,24382,,22519,,21515,,0.7,%,,,,,,,,,
359,,,,,,22519,,21515,,0.7,%,,,,,,,,,,
360,"Voya CLO 2012-2, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 10/15/2022)(5)(14)(17)",8/28/2012,38070,,450,,516,,-,%,,,,,,,,,
361,,,,,,450,,516,,-,%,,,,,,,,,,
362,"Voya CLO 2012-3, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 10/15/2022)(5)(14)(17)",10/18/2012,46632,,-,,516,,-,%,,,,,,,,,
363,,,,,,-,,516,,-,%,,,,,,,,,,
364,"Voya CLO 2012-4, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 10.37%, due 10/16/2028)(5)(14)",11/29/2012,40613,,31046,,27193,,0.8,%,,,,,,,,,
365,,,,,,31046,,27193,,0.8,%,,,,,,,,,,
366,"Voya CLO 2014-1, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 13.21%, due 4/18/2031)(5)(6)(14)",3/13/2014,40773,,29978,,22515,,0.7,%,,,,,,,,,
367,,,,,,29978,,22515,,0.7,%,,,,,,,,,,
368,"Voya CLO 2016-3, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.29%, due 10/20/2031)(5)(6)(14)",10/27/2016,28100,,27265,,21003,,0.6,%,,,,,,,,,
369,,,,,,27265,,21003,,0.6,%,,,,,,,,,,
370,"Voya CLO 2017-3, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.44%, due 7/20/2030)(5)(6)(14)",7/12/2017,44885,,50244,,42872,,1.3,%,,,,,,,,,
371,,,,,,50244,,42872,,1.3,%,,,,,,,,,,
372,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,,,,,,,,,
373,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,,,,,,,,,,
374,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,,,,,,,,,,
375,"VT Topco, Inc.",Commercial Services & Supplies,"Second Lien Term Loan (9.33% (LIBOR + 7.00%), due 8/17/2026)(3)(8)(11)",8/23/2018,,7000,,,6969,,,6969,,0.2,%,,,,,,
376,,,,,,6969,,6969,,0.2,%,,,,,,,,,,
377,"Wink Holdco, Inc.",Insurance,"Second Lien Term Loan (9.16% (LIBOR + 6.75% with 1.00% LIBOR floor), due 12/1/2025)(3)(8)(13)",12/1/2017,3000,,2988,,2988,,0.1,%,,,,,,,,,
378,,,,,,,2988,,2988,,0.1,%,,,,,,,,,
379,Total Non-Control/Non-Affiliate Investments (Level 3),,,3368880,,,3100947,,93.8%,,,,,,,,,,,,
380,Total Portfolio Investments (Level 3),,,5932302,,,5653553,,171.0%,,,,,,,,,,,,
381,Health Care Providers & Services,,248872,,,-,,,-,,,-,,,-,,,1,248873.0,,
382,Machinery,-,,28622,,-,,-,,-,,6866,,35488,,,,,,,
383,Media,3114,,-,,-,,-,,-,,12869,,15983,,,,,,,
384,Online Lending,172000,,-,,-,,-,,-,,100949,,272949,,,,,,,
385,Personal Products,212969,,-,,-,,-,,-,,25000,,237969,,,,,,,
386,Trading Companies & Distributors,63213,,-,,-,,-,,-,,-,,63213,,,,,,,
387,Total Control Investments,,1428245,,,377228,,,-,,,-,,,6915,,,573418,2385806.0,,
388,Affiliate Investments,,,,,,,,,,,,,,,,,,,,
389,Distributors,,-,,,127091,,,-,,,-,,,-,,,-,127091.0,,
390,Diversified Consumer Services,-,,8159,,-,,-,,32018,,6577,,46754,,,,,,,
391,"Textiles, Apparel & Luxury Goods",-,,-,,-,,-,,-,,3771,,3771,,,,,,,
392,Total Affiliate Investments,,-,,,135250,,,-,,,-,,,32018,,,10348,177616.0,,
393,Non-Control/Non-Affiliate Investments,,,,,,,,,,,,,,,,,,,,
394,Air Freight & Logistics,,-,,,12500,,,-,,,-,,,-,,,-,12500.0,,
395,Auto Components,-,,25450,,-,,-,,-,,-,,25450,,,,,,,
396,Building Products,-,,19842,,-,,-,,-,,-,,19842,,,,,,,
397,Capital Markets,-,,25084,,-,,-,,-,,-,,25084,,,,,,,
398,Commercial Services & Supplies,60513,,175674,,-,,-,,-,,-,,236187,,,,,,,
