,0,1,2,3,4,5,6,7,8,9,10,11
133,"CIFC Funding 2013-III, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.94%)(11)(12)(22)",44100,33696,33696,29800,29800,0.9%,,,
134,"CIFC Funding 2013-IV, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.72%)(11)(12)(22)",45500,33696,34608,29800,33242,,1.0%,,
135,"CIFC Funding 2013-IV, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.72%)(11)(12)(22)",45500,34608,34608,33242,33242,1.0%,,,
136,"CIFC Funding 2014-IV Investor, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 14.37%)(11)(12)(22)(48)",41500,34608,33081,33242,30264,,0.9%,,
137,"CIFC Funding 2014-IV Investor, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 14.37%)(11)(12)(22)(48)",41500,33081,33081,30264,30264,0.9%,,,
138,"Cinedigm DC Holdings, LLC",New York / Software & Computer Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)(4)(6)(20)",66965,33081,66915,30264,66965,,2.0%,,
139,"Cinedigm DC Holdings, LLC",New York / Software & Computer Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)(4)(6)(20)",66965,66915,66915,66965,66965,2.0%,,,
140,"Coverall North America, Inc.",Florida / Commercial Services,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(4)",24750,66915,24750,66965,24750,,0.7%,,
141,"Senior Secured Term Loan B(12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(4)",25000,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(4)",25000,66915,25000,66965,0.7%,,,,
142,"Senior Secured Term Loan B(12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(4)",25000,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(4)",25000,49750,25000,49750,0.7%,1.4%,,,
143,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,0.7%,,,,
144,Crosman Corporation,New York / Manufacturing,"Senior Secured Term Loan A (9.13% (LIBOR + 8.70% with 0.39% LIBOR floor) plus 4.00% PIK, due 8/5/2020)(3)(4)(6)(21)",Principal Value,53235,Fair  Value(2),% of Net Assets,53235,,,53235.0,1.6%
145,"Senior Secured Term Loan B (16.13% (LIBOR + 15.70% with 0.39% LIBOR floor) plus 4.00% PIK, due 8/5/2020)(4)(6)(21)",40560,"Senior Secured Term Loan A (9.13% (LIBOR + 8.70% with 0.39% LIBOR floor) plus 4.00% PIK, due 8/5/2020)(3)(4)(6)(21)",40560,53235,38910,% of Net Assets,1.1%,,,,
146,"Senior Secured Term Loan B (16.13% (LIBOR + 15.70% with 0.39% LIBOR floor) plus 4.00% PIK, due 8/5/2020)(4)(6)(21)",40560,"Senior Secured Term Loan A (9.13% (LIBOR + 8.70% with 0.39% LIBOR floor) plus 4.00% PIK, due 8/5/2020)(3)(4)(6)(21)",40560,93795,38910,92145,1.1%,2.7%,,,
147,"Easy Gardener Products, Inc.",Texas / Durable Consumer Products,"Senior Secured Term Loan (10.61% (LIBOR + 10.00% with 0.25% LIBOR floor), due 09/30/2020)(3)",17456,93795,17456,92145,17456,,0.5%,,
148,"Easy Gardener Products, Inc.",Texas / Durable Consumer Products,"Senior Secured Term Loan (10.61% (LIBOR + 10.00% with 0.25% LIBOR floor), due 09/30/2020)(3)",17456,17456,17456,17456,17456,0.5%,,,
149,"Empire Today, LLC",Illinois / Durable Consumer Products,"Senior Secured Note (11.375%, due 2/1/2017)(16)",15700,17456,15573,17456,14813,,0.4%,,
150,"Empire Today, LLC",Illinois / Durable Consumer Products,"Senior Secured Note (11.375%, due 2/1/2017)(16)",15700,15573,15573,14813,14813,0.4%,,,
151,"Fleetwash, Inc.",New Jersey / Business Services,"Senior Secured Term Loan B (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 4/30/2019)(3)(4)(20)",24446,15573,24446,14813,23816,,0.7%,,
152,"Delayed Draw Term Loan – $15,000 Commitment (expires 4/30/2019)(25)",New Jersey / Business Services,-,24446,-,24446,-%,23816,,,,
153,"Delayed Draw Term Loan – $15,000 Commitment (expires 4/30/2019)(25)",New Jersey / Business Services,-,24446,24446,24446,23816,23816,0.7%,,,
154,"Focus Brands, Inc.",Georgia / Consumer Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 8/21/2018)(4)(16)(21)",18000,24446,17848,23816,18000,,0.5%,,
155,"Focus Brands, Inc.",Georgia / Consumer Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 8/21/2018)(4)(16)(21)",18000,17848,17848,18000,18000,0.5%,,,
156,"Galaxy XV CLO, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 16.04%)(11)(12)(22)",39275,17848,29703,18000,28831,,0.8%,,
157,"Galaxy XV CLO, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 16.04%)(11)(12)(22)",39275,29703,29703,28831,28831,0.8%,,,
158,"Galaxy XVI CLO, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.86%)(11)(12)(22)",24575,29703,19763,28831,17885,,0.5%,,
159,"Galaxy XVI CLO, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.86%)(11)(12)(22)",24575,19763,19763,17885,17885,0.5%,,,
160,"Galaxy XVII CLO, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.11%)(11)(12)(22)(48)",39905,19763,32104,17885,28571,,0.8%,,
161,"Galaxy XVII CLO, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.11%)(11)(12)(22)(48)",39905,32104,32104,28571,28571,0.8%,,,
162,"Global Employment Solutions, Inc.",Colorado / Business Services,"Senior Secured Term Loan (10.25% (LIBOR + 9.25% with 1.00% LIBOR floor), due 6/26/2020)(3)(4)(21)",49442,32104,49442,28571,49442,,1.4%,,
163,"Global Employment Solutions, Inc.",Colorado / Business Services,"Senior Secured Term Loan (10.25% (LIBOR + 9.25% with 1.00% LIBOR floor), due 6/26/2020)(3)(4)(21)",49442,49442,49442,49442,49442,1.4%,,,
164,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,49442,,,,
165,Halcyon Loan Advisors Funding 2012-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 22.90%)(11)(12)(22)",Principal Value,23188,Fair  Value(2),% of Net Assets,19097.0,,,21150.0,0.6%
166,Halcyon Loan Advisors Funding 2012-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 22.90%)(11)(12)(22)",Principal Value,19097,Fair  Value(2),21150,19097.0,0.6%,,,
167,Halcyon Loan Advisors Funding 2013-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 22.59%)(11)(12)(22)",40400,19097,33466,21150,34394.0,,1.0%,,
168,Halcyon Loan Advisors Funding 2013-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 22.59%)(11)(12)(22)",40400,33466,33466,34394,34394.0,1.0%,,,
169,Halcyon Loan Advisors Funding 2014-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.63%)(11)(12)(22)",24500,33466,19723,34394,18826.0,,0.5%,,
170,Halcyon Loan Advisors Funding 2014-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.63%)(11)(12)(22)",24500,19723,19723,18826,18826.0,0.5%,,,
171,Halcyon Loan Advisors Funding 2014-2 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.49%)(11)(12)(22)(48)",41164,19723,32877,18826,31761.0,,0.9%,,
172,Halcyon Loan Advisors Funding 2014-2 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.49%)(11)(12)(22)(48)",41164,32877,32877,31761,31761.0,0.9%,,,
173,Halcyon Loan Advisors Funding 2015-3 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.54%)(11)(12)(22)(48)",39598,32877,38786,31761,37099.0,,1.1%,,
174,Halcyon Loan Advisors Funding 2015-3 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.54%)(11)(12)(22)(48)",39598,38786,38786,37099,37099.0,1.1%,,,
175,"HarbourView CLO VII, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.63%)(11)(12)(22)(48)",19025,38786,14542,37099,13129.0,,0.4%,,
176,"HarbourView CLO VII, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.63%)(11)(12)(22)(48)",19025,14542,14542,13129,13129.0,0.4%,,,
177,"Harley Marine Services, Inc.",Washington / Transportation,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 12/20/2019)(3)(4)(16)(20)",9000,14542,8869,13129,8869.0,,0.3%,,
178,"Harley Marine Services, Inc.",Washington / Transportation,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 12/20/2019)(3)(4)(16)(20)",9000,8869,8869,8869,8869.0,0.3%,,,
179,"Hollander Sleep Products, LLC",Florida / Durable Consumer Products,"Senior Secured Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 10/21/2020)(3)(4)(20)",22331,8869,22331,8869,21897.0,,0.6%,,
180,"Hollander Sleep Products, LLC",Florida / Durable Consumer Products,"Senior Secured Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 10/21/2020)(3)(4)(20)",22331,22331,22331,21897,21897.0,0.6%,,,
181,"ICON Health & Fitness, Inc.",Utah / Durable Consumer Products,"Senior Secured Note (11.875%, due 10/15/2016)(16)",10100,22331,10096,21897,9271.0,,0.3%,,
182,"ICON Health & Fitness, Inc.",Utah / Durable Consumer Products,"Senior Secured Note (11.875%, due 10/15/2016)(16)",10100,10096,10096,9271,9271.0,0.3%,,,
183,"ICV-CSI Holdings, LLC",New York / Transportation,Membership Units (1.6 units),-,10096,1639,9271,2219.0,,0.1%,,
184,"ICV-CSI Holdings, LLC",New York / Transportation,Membership Units (1.6 units),-,1639,1639,2219,2219.0,0.1%,,,
185,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,2219.0,,,,
186,"Instant Web, LLC",Minnesota / Media,"Senior Secured Term Loan A (5.50% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)(4)(20)",Principal Value,115933,Fair  Value(2),% of Net Assets,115933,,,115085.0,3.4%
187,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 3/28/2019)(3)(4)(20)",150100,"Senior Secured Term Loan A (5.50% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)(4)(20)",150100,115933,150100,% of Net Assets,4.4%,,,,
188,"Senior Secured Term Loan C (12.75% (LIBOR + 11.75% with 1.00% LIBOR floor), due 3/28/2019)(4)(20)",27000,"Senior Secured Term Loan A (5.50% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)(4)(20)",27000,115933,27000,% of Net Assets,0.8%,,,,
189,"Delayed Draw Term Loan – $16,000 Commitment (expires 5/29/2016)(25)",27000,-,27000,-,27000,-%,0.8%,,,,
190,"Delayed Draw Term Loan – $16,000 Commitment (expires 5/29/2016)(25)",27000,-,27000,293033,27000,292185,0.8%,8.6%,,,
191,"InterDent, Inc.",California / Healthcare,"Senior Secured Term Loan A (6.25% (LIBOR + 5.50% with 0.75% LIBOR floor), due 8/3/2017)(4)(21)",79979,293033,79979,292185,79979,,2.3%,,
192,"Senior Secured Term Loan B (11.25% (LIBOR + 10.50% with 0.75% LIBOR floor), due 8/3/2017)(3)(4)(21)",131125,"Senior Secured Term Loan A (6.25% (LIBOR + 5.50% with 0.75% LIBOR floor), due 8/3/2017)(4)(21)",131125,293033,131125,292185,3.8%,,,,
193,"Senior Secured Term Loan B (11.25% (LIBOR + 10.50% with 0.75% LIBOR floor), due 8/3/2017)(3)(4)(21)",131125,"Senior Secured Term Loan A (6.25% (LIBOR + 5.50% with 0.75% LIBOR floor), due 8/3/2017)(4)(21)",131125,211104,131125,211104,3.8%,6.1%,,,
194,JAC Holding Corporation,Michigan / Transportation,"Senior Secured Note (11.50%, due 10/1/2019)(16)",3000,211104,3000,211104,2990,,0.1%,,
195,JAC Holding Corporation,Michigan / Transportation,"Senior Secured Note (11.50%, due 10/1/2019)(16)",3000,3000,3000,2990,2990,0.1%,,,
196,Jefferson Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.24%)(11)(12)(22)(48)",19500,3000,17027,2990,13682,,0.4%,,
197,Jefferson Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.24%)(11)(12)(22)(48)",19500,17027,17027,13682,13682,0.4%,,,
198,"JHH Holdings, Inc.",Texas / Healthcare,"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor) plus 0.50% PIK, due 3/30/2019)(3)(4)(6)(20)",35402,17027,35402,13682,35402,,1.0%,,
199,"JHH Holdings, Inc.",Texas / Healthcare,"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor) plus 0.50% PIK, due 3/30/2019)(3)(4)(6)(20)",35402,35402,35402,35402,35402,1.0%,,,
200,"LaserShip, Inc.",Virginia / Transportation,"Senior Secured Term Loan A (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor) plus 2.00% PIK, due 3/18/2019)(3)(4)(6)(21)",34688,35402,34688,35402,26196,,0.8%,,
201,"Senior Secured Term Loan B (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor) plus 2.00% PIK, due 3/18/2019)(3)(4)(6)(21)",21277,"Senior Secured Term Loan A (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor) plus 2.00% PIK, due 3/18/2019)(3)(4)(6)(21)",21277,35402,16067,35402,0.5%,,,,
202,"Senior Secured Term Loan B (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor) plus 2.00% PIK, due 3/18/2019)(3)(4)(6)(21)",21277,"Senior Secured Term Loan A (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor) plus 2.00% PIK, due 3/18/2019)(3)(4)(6)(21)",21277,55965,16067,42263,0.5%,1.3%,,,
203,LCM XIV Ltd.,Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 17.22%)(11)(12)(22)",30500,55965,24013,42263,23257,,0.7%,,
204,LCM XIV Ltd.,Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 17.22%)(11)(12)(22)",30500,24013,24013,23257,23257,0.7%,,,
205,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,23257,,,,
206,"Madison Park Funding IX, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.80%)(11)(12)(22)",Principal Value,31110,Fair  Value(2),% of Net Assets,23043,,,23580.0,0.7%
207,"Madison Park Funding IX, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.80%)(11)(12)(22)",Principal Value,23043,Fair  Value(2),23580,23043,0.7%,,,
208,"Matrixx Initiatives, Inc.",New Jersey / Pharmaceuticals,"Senior Secured Term Loan A (7.50% (LIBOR + 6.00% with 1.50% LIBOR floor), due 8/9/2018)(3)(4)(20)",33014,23043,33014,23580,32995,,1.0%,,
209,"Senior Secured Term Loan B (12.50% (LIBOR + 11.00% with 1.50% LIBOR floor), due 8/9/2018)(3)(4)(20)",40562,"Senior Secured Term Loan A (7.50% (LIBOR + 6.00% with 1.50% LIBOR floor), due 8/9/2018)(3)(4)(20)",40562,23043,40562,23580,1.2%,,,,
210,"Senior Secured Term Loan B (12.50% (LIBOR + 11.00% with 1.50% LIBOR floor), due 8/9/2018)(3)(4)(20)",40562,"Senior Secured Term Loan A (7.50% (LIBOR + 6.00% with 1.50% LIBOR floor), due 8/9/2018)(3)(4)(20)",40562,73576,40562,73557,1.2%,2.2%,,,
211,"Maverick Healthcare Equity, LLC",Arizona / Healthcare,"Preferred Units (1,250,000 units)",-,73576,1252,73557,2036,,0.1%,,
212,"Class A Common Units (1,250,000 units)",-,"Preferred Units (1,250,000 units)",-,73576,416,73557,-%,,,,
213,"Class A Common Units (1,250,000 units)",-,"Preferred Units (1,250,000 units)",-,1252,416,2452,-%,0.1%,,,
214,Mountain View CLO 2013-I Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 19.19%)(11)(12)(22)",43650,1252,35469,2452,35326,,1.0%,,
215,Mountain View CLO 2013-I Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 19.19%)(11)(12)(22)",43650,35469,35469,35326,35326,1.0%,,,
216,Mountain View CLO IX Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.95%)(11)(12)(22)(48)",47830,35469,46175,35326,42110,,1.2%,,
217,Mountain View CLO IX Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.95%)(11)(12)(22)(48)",47830,46175,46175,42110,42110,1.2%,,,
218,"Nathan's Famous, Inc.",New York / Food Products,"Senior Secured Notes (10.00%, due 3/15/2020)(16)",3000,46175,3000,42110,3000,,0.1%,,
219,"Nathan's Famous, Inc.",New York / Food Products,"Senior Secured Notes (10.00%, due 3/15/2020)(16)",3000,3000,3000,3000,3000,0.1%,,,
220,NCP Finance Limited Partnership(23),Ohio / Consumer Finance,"Subordinated Secured Term Loan (11.00% (LIBOR + 9.75% with 1.25% LIBOR floor), due 9/30/2018)(3)(4)(16)(21)(22)(23)",16252,3000,16040,3000,16252,,0.5%,,
221,NCP Finance Limited Partnership(23),Ohio / Consumer Finance,"Subordinated Secured Term Loan (11.00% (LIBOR + 9.75% with 1.25% LIBOR floor), due 9/30/2018)(3)(4)(16)(21)(22)(23)",16252,16040,16040,16252,16252,0.5%,,,
222,"New Century Transportation, Inc.",New Jersey / Transportation,"Senior Subordinated Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 4.00% PIK, in non-accrual status effective 4/1/2014, due 2/3/2018)(4)(6)(21)",187,16040,187,16252,-,,-%,,
223,"New Century Transportation, Inc.",New Jersey / Transportation,"Senior Subordinated Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 4.00% PIK, in non-accrual status effective 4/1/2014, due 2/3/2018)(4)(6)(21)",187,187,187,-,-,-%,,,
224,"Nixon, Inc.",California / Durable Consumer Products,"Senior Secured Term Loan (9.50% plus 2.50% PIK, due 4/16/2018)(3)(6)(16)",14085,187,13939,-,12410,,0.4%,,
225,"Nixon, Inc.",California / Durable Consumer Products,"Senior Secured Term Loan (9.50% plus 2.50% PIK, due 4/16/2018)(3)(6)(16)",14085,13939,13939,12410,12410,0.4%,,,
226,"Octagon Investment Partners XV, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 19.58%)(11)(12)(22)",32921,13939,27092,12410,26460,,0.8%,,
227,"Octagon Investment Partners XV, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 19.58%)(11)(12)(22)",32921,27092,27092,26460,26460,0.8%,,,
228,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,26460,,,,
229,"Octagon Investment Partners XVIII, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 21.53%)(11)(12)(22)(48)",Principal Value,28200,Fair  Value(2),% of Net Assets,21084,,,21386.0,0.6%
230,"Octagon Investment Partners XVIII, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 21.53%)(11)(12)(22)(48)",Principal Value,21084,Fair  Value(2),21386,21084,0.6%,,,
231,Onyx Payments(44),Texas / Diversified Financial Services,"Revolving Line of Credit – $5,000 Commitment (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 9/10/2016)(4)(20)(25)",1000,21084,1000,21386,1000,,-%,,
232,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 9/10/2019)(3)(4)(20)",50606,"Revolving Line of Credit – $5,000 Commitment (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 9/10/2016)(4)(20)(25)",50606,21084,50604,21386,1.5%,,,,
233,"Senior Secured Term Loan B (13.50% (LIBOR + 12.50% with 1.00% LIBOR floor), due 9/10/2019)(4)(20)",59389,"Revolving Line of Credit – $5,000 Commitment (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 9/10/2016)(4)(20)(25)",59389,21084,58593,21386,1.7%,,,,
234,"Senior Secured Term Loan B (13.50% (LIBOR + 12.50% with 1.00% LIBOR floor), due 9/10/2019)(4)(20)",59389,"Revolving Line of Credit – $5,000 Commitment (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 9/10/2016)(4)(20)(25)",59389,110995,58593,110197,1.7%,3.2%,,,
235,Pacific World Corporation,California / Personal & Nondurable Consumer Products,"Revolving Line of Credit – $15,000 Commitment (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(21)(25)",2500,110995,2500,110197,2500,,0.1%,,
236,"Senior Secured Term Loan A (6.00% (LIBOR + 5.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(21)",98750,"Revolving Line of Credit – $15,000 Commitment (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(21)(25)",98750,110995,92563,110197,2.7%,,,,
237,"Senior Secured Term Loan B (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/26/2020)(3)(4)(21)",98750,"Revolving Line of Credit – $15,000 Commitment (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(21)(25)",98750,110995,78208,110197,2.3%,,,,
238,"Senior Secured Term Loan B (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/26/2020)(3)(4)(21)",98750,"Revolving Line of Credit – $15,000 Commitment (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(21)(25)",98750,200000,78208,173271,2.3%,5.1%,,,
239,"Pelican Products, Inc.",California / Durable Consumer Products,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/9/2021)(4)(16)(20)",17500,200000,17485,173271,16800,,0.5%,,
240,"Pelican Products, Inc.",California / Durable Consumer Products,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/9/2021)(4)(16)(20)",17500,17485,17485,16800,16800,0.5%,,,
241,"PeopleConnect Intermediate, LLC (f/k/a Intelius, Inc.)",Washington / Software & Computer Services,"Revolving Line of Credit – $1,500 Commitment (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 7/1/2016)(4)(20)(25)",-,17485,-,16800,-,,-%,,
242,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(4)(20)",21321,"Revolving Line of Credit – $1,500 Commitment (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 7/1/2016)(4)(20)(25)",21321,17485,21234,16800,0.6%,,,,
243,"Senior Secured Term Loan B (12.50% (LIBOR + 11.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(4)(20)",21410,"Revolving Line of Credit – $1,500 Commitment (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 7/1/2016)(4)(20)(25)",21410,17485,21260,16800,0.6%,,,,
244,"Senior Secured Term Loan B (12.50% (LIBOR + 11.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(4)(20)",21410,"Revolving Line of Credit – $1,500 Commitment (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 7/1/2016)(4)(20)(25)",21410,42731,21260,42494,0.6%,1.2%,,,
245,"PGX Holdings, Inc.(28)",Utah / Consumer Services,"Second Lien Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(4)(21)(28)",135000,42731,135000,42494,135000,,3.9%,,
246,"PGX Holdings, Inc.(28)",Utah / Consumer Services,"Second Lien Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(4)(21)(28)",135000,135000,135000,135000,135000,3.9%,,,
247,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,135000,,,,
248,Photonis Technologies SAS,France / Aerospace & Defense,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(4)(16)(20)(22)",Principal Value,10282,Fair  Value(2),% of Net Assets,10085,,,10085.0,0.3%
249,Photonis Technologies SAS,France / Aerospace & Defense,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(4)(16)(20)(22)",Principal Value,10085,Fair  Value(2),10085,10085,0.3%,,,
250,Pinnacle (US) Acquisition Co. Limited,Texas / Software & Computer Services,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)(4)(16)(20)",7037,10085,6903,10085,6505,,0.2%,,
251,Pinnacle (US) Acquisition Co. Limited,Texas / Software & Computer Services,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)(4)(16)(20)",7037,6903,6903,6505,6505,0.2%,,,
252,"PlayPower, Inc.",North Carolina / Durable Consumer Products,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 6/23/2022)(3)(4)(16)(20)",11000,6903,10843,6505,10885,,0.3%,,
253,"PlayPower, Inc.",North Carolina / Durable Consumer Products,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 6/23/2022)(3)(4)(16)(20)",11000,10843,10843,10885,10885,0.3%,,,
254,"Prime Security Services Borrower, LLC",Illinois / Consumer Services,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 7/1/2022)(4)(16)(20)",10000,10843,9859,10885,9859,,0.3%,,
255,"Prime Security Services Borrower, LLC",Illinois / Consumer Services,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 7/1/2022)(4)(16)(20)",10000,9859,9859,9859,9859,0.3%,,,
256,"PrimeSport, Inc.","Georgia / Hotels, Restaurants & Leisure","Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 2/11/2021)(3)(4)(20)",53955,9859,53955,9859,53925,,1.6%,,
257,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 2/11/2021)(3)(4)(20)",74500,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 2/11/2021)(3)(4)(20)",74500,9859,74500,9859,2.2%,,,,
