,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
113,"Broder Bros., Co.","Pennsylvania / Textiles, Apparel & Luxury Goods","Senior Secured Note (10.33% (LIBOR + 8.00% with 1.25% LIBOR floor), due 12/02/2022)(3)(11)",274009,274009,274009,274009,274009,8.0%,8.0%,14873.0,,0.4%,%,,,,
114,Brookside Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 8.73%, due 1/18/2028)(5)(14)",36300,274009,19287,274009,13466,8.0%,0.4%,14873.0,,0.4%,%,,,,
115,Brookside Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 8.73%, due 1/18/2028)(5)(14)",36300,19287,19287,13466,13466,0.4%,0.4%,14873.0,,0.4%,%,,,,
116,California Street CLO IX Ltd. (f/k/a Symphony CLO IX Ltd.),Cayman Islands / Structured Finance,"Preference Shares (Residual Interest, current yield 12.20%, due 10/16/2028)(5)(14)",58915,19287,41645,13466,35852,0.4%,1.1%,14873.0,,0.4%,%,,,,
117,California Street CLO IX Ltd. (f/k/a Symphony CLO IX Ltd.),Cayman Islands / Structured Finance,"Preference Shares (Residual Interest, current yield 12.20%, due 10/16/2028)(5)(14)",58915,41645,41645,35852,35852,1.1%,1.1%,14873.0,,0.4%,%,,,,
118,"Candle-Lite Company, LLC",Ohio / Household & Personal Products,"Senior Secured Term Loan A (7.81% (LIBOR + 5.50% with 1.25% LIBOR floor), due 1/23/2023)(3)(11)",12438,41645,12438,35852,12438,1.1%,0.3%,14873.0,,0.4%,%,,,,
119,"Senior Secured Term Loan B (11.81% (LIBOR + 9.50% with 1.25% LIBOR floor), due 1/23/2023)(3)(11)",12500,"Senior Secured Term Loan A (7.81% (LIBOR + 5.50% with 1.25% LIBOR floor), due 1/23/2023)(3)(11)",12500,41645,12500,35852,0.4%,1.1%,0.3%,14873.0,,0.4%,%,,,,
120,"Senior Secured Term Loan B (11.81% (LIBOR + 9.50% with 1.25% LIBOR floor), due 1/23/2023)(3)(11)",12500,"Senior Secured Term Loan A (7.81% (LIBOR + 5.50% with 1.25% LIBOR floor), due 1/23/2023)(3)(11)",12500,41645,24938,35852,24938,1.1%,0.7%,14873.0,,0.4%,%,,,,
121,"Capstone Logistics Acquisition, Inc.",Georgia / Commercial Services & Supplies,"Second Lien Term Loan (10.34% (LIBOR + 8.25% with 1.00% LIBOR floor), due 10/7/2022)(3)(8)(13)",101030,41645,100669,35852,100136,1.1%,2.9%,14873.0,,0.4%,%,,,,
122,"Capstone Logistics Acquisition, Inc.",Georgia / Commercial Services & Supplies,"Second Lien Term Loan (10.34% (LIBOR + 8.25% with 1.00% LIBOR floor), due 10/7/2022)(3)(8)(13)",101030,100669,100669,100136,100136,2.9%,2.9%,14873.0,,0.4%,%,,,,
123,"Carlyle Global Market Strategies CLO 2014-4-R, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 20.73%, due 7/15/2030)(5)(6)(14)",25534,100669,17832,100136,18807,2.9%,0.6%,14873.0,,0.4%,%,,,,
124,"Carlyle Global Market Strategies CLO 2014-4-R, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 20.73%, due 7/15/2030)(5)(6)(14)",25534,17832,17832,18807,18807,0.6%,0.6%,14873.0,,0.4%,%,,,,
125,"Carlyle Global Market Strategies CLO 2016-3, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.00%, due 10/20/2029)(5)(6)(14)",32200,17832,32364,18807,29080,0.6%,0.9%,14873.0,,0.4%,%,,,,
126,"Carlyle Global Market Strategies CLO 2016-3, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.00%, due 10/20/2029)(5)(6)(14)",32200,32364,32364,29080,29080,0.9%,0.9%,14873.0,,0.4%,%,,,,
127,Carlyle C17 CLO Limited (f/k/a Cent CLO 17 Limited),Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.34%, due 4/30/2031)(5)(14)",24870,32364,15140,29080,15196,0.9%,0.4%,14873.0,,0.4%,%,,,,
128,Carlyle C17 CLO Limited (f/k/a Cent CLO 17 Limited),Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.34%, due 4/30/2031)(5)(14)",24870,15140,15140,15196,15196,0.4%,0.4%,14873.0,,0.4%,%,,,,
129,Portfolio Company,Locale / Industry,Investments(1)(44),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,15196,0.4%,0.4%,14873.0,,0.4%,%,,,,
130,Cent CLO 20 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.40%, due 1/25/2026)(5)(14)",Principal Value,40275,Fair  Value(2),% of Net Assets,31692,0.4%,0.4%,28269.0,,0.8%,%,,,,
131,Cent CLO 20 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.40%, due 1/25/2026)(5)(14)",Principal Value,31692,Fair  Value(2),28269,31692,0.8%,0.4%,28269.0,,0.8%,%,,,,
132,Cent CLO 21 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.56%, due 7/27/2026)(5)(6)(14)",48528,31692,36311,28269,33703,0.8%,1.0%,28269.0,,0.8%,%,,,,
133,Cent CLO 21 Limited,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.56%, due 7/27/2026)(5)(6)(14)",48528,36311,36311,33703,33703,1.0%,1.0%,28269.0,,0.8%,%,,,,
134,Centerfield Media Holding Company(35),California / Internet Software & Services,"Senior Secured Term Loan A (9.31% (LIBOR + 7.00% with 2.00% LIBOR floor), due 1/17/2022)(3)(11)",66300,36311,66300,33703,66300,1.0%,1.9%,28269.0,,0.8%,%,,,,
135,"Senior Secured Term Loan B (14.81% (LIBOR + 12.50% with 2.00% LIBOR floor), due 1/17/2022)(11)",68000,"Senior Secured Term Loan A (9.31% (LIBOR + 7.00% with 2.00% LIBOR floor), due 1/17/2022)(3)(11)",68000,36311,68000,33703,2.0%,1.0%,1.9%,28269.0,,0.8%,%,,,,
136,"Senior Secured Term Loan B (14.81% (LIBOR + 12.50% with 2.00% LIBOR floor), due 1/17/2022)(11)",68000,"Senior Secured Term Loan A (9.31% (LIBOR + 7.00% with 2.00% LIBOR floor), due 1/17/2022)(3)(11)",68000,134300,68000,134300,2.0%,3.9%,1.9%,28269.0,,0.8%,%,,,,
137,"CIFC Funding 2013-III-R, Ltd. (f/k/a CIFC Funding 2013-III, Ltd.)",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.43%, due 4/24/2031)(5)(14)",44100,134300,27624,134300,25250,3.9%,0.7%,28269.0,,0.8%,%,,,,
138,"CIFC Funding 2013-III-R, Ltd. (f/k/a CIFC Funding 2013-III, Ltd.)",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.43%, due 4/24/2031)(5)(14)",44100,27624,27624,25250,25250,0.7%,0.7%,28269.0,,0.8%,%,,,,
139,"CIFC Funding 2013-IV, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.31%, due 4/28/2031)(5)(14)",45500,27624,31503,25250,27697,0.7%,0.8%,28269.0,,0.8%,%,,,,
140,"CIFC Funding 2013-IV, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.31%, due 4/28/2031)(5)(14)",45500,31503,31503,27697,27697,0.8%,0.8%,28269.0,,0.8%,%,,,,
141,"CIFC Funding 2014-IV Investor, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 8.46%, due 10/19/2026)(5)(6)(14)",41500,31503,28512,27697,23715,0.8%,0.7%,28269.0,,0.8%,%,,,,
142,"CIFC Funding 2014-IV Investor, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 8.46%, due 10/19/2026)(5)(6)(14)",41500,28512,28512,23715,23715,0.7%,0.7%,28269.0,,0.8%,%,,,,
143,"CIFC Funding 2016-I, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 13.11%, due 10/21/2028)(5)(6)(14)",34000,28512,31179,23715,27998,0.7%,0.8%,28269.0,,0.8%,%,,,,
144,"CIFC Funding 2016-I, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 13.11%, due 10/21/2028)(5)(6)(14)",34000,31179,31179,27998,27998,0.8%,0.8%,28269.0,,0.8%,%,,,,
145,"Cinedigm DC Holdings, LLC",New York / Media,"Senior Secured Term Loan (11.31% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)(11)(46)",31460,31179,31410,27998,31460,0.8%,0.9%,28269.0,,0.8%,%,,,,
146,"Cinedigm DC Holdings, LLC",New York / Media,"Senior Secured Term Loan (11.31% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)(11)(46)",31460,31410,31410,31460,31460,0.9%,0.9%,28269.0,,0.8%,%,,,,
147,"Class Appraisal, LLC",Michigan / Real Estate Management & Development,"Revolving Line of Credit – $1,500 Commitment (10.58% (LIBOR + 8.25% with 1.50% LIBOR floor), due 3/12/2020)(11)(15)",-,31410,-,31460,-,0.9%,-%,28269.0,,0.8%,%,,,,
148,"Senior Secured Term Loan (10.58% (LIBOR + 8.25% with 1.50% LIBOR floor), due 3/10/2023)(3)(11)",41860,"Revolving Line of Credit – $1,500 Commitment (10.58% (LIBOR + 8.25% with 1.50% LIBOR floor), due 3/12/2020)(11)(15)",41860,31410,41860,31460,1.2%,0.9%,-%,28269.0,,0.8%,%,,,,
149,"Senior Secured Term Loan (10.58% (LIBOR + 8.25% with 1.50% LIBOR floor), due 3/10/2023)(3)(11)",41860,"Revolving Line of Credit – $1,500 Commitment (10.58% (LIBOR + 8.25% with 1.50% LIBOR floor), due 3/12/2020)(11)(15)",41860,31410,41860,31460,41860,0.9%,1.2%,28269.0,,0.8%,%,,,,
150,"Coverall North America, Inc.",Florida / Commercial Services & Supplies,"Senior Secured Term Loan A (8.31% (LIBOR + 6.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(11)",19100,31410,19100,31460,19100,0.9%,0.6%,28269.0,,0.8%,%,,,,
151,"Senior Secured Term Loan B (13.31% (LIBOR + 11.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(11)",24750,"Senior Secured Term Loan A (8.31% (LIBOR + 6.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(11)",24750,31410,24750,31460,0.7%,0.9%,0.6%,28269.0,,0.8%,%,,,,
152,"Senior Secured Term Loan B (13.31% (LIBOR + 11.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(11)",24750,"Senior Secured Term Loan A (8.31% (LIBOR + 6.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(11)",24750,43850,24750,43850,0.7%,1.3%,0.6%,28269.0,,0.8%,%,,,,
153,Portfolio Company,Locale / Industry,Investments(1)(44),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,0.7%,1.3%,0.6%,28269.0,,0.8%,%,,,,
154,CP VI Bella Midco,Pennsylvania / IT Services,"Second Lien Term Loan (8.84% (LIBOR + 6.75%, due 12/29/2025)(8)(13)",Principal Value,2000,Fair  Value(2),% of Net Assets,1990,1.3%,0.6%,1990.0,,0.1%,%,,,,
155,CP VI Bella Midco,Pennsylvania / IT Services,"Second Lien Term Loan (8.84% (LIBOR + 6.75%, due 12/29/2025)(8)(13)",Principal Value,2000,1990,% of Net Assets,1990,1.3%,0.1%,1990.0,,0.1%,%,,,,
156,CURO Financial Technologies Corp.,Canada / Consumer Finance,"Senior Secured Notes (12.00%, due 3/1/2022)(8)(14)",10896,2000,10837,% of Net Assets,11844,1.3%,0.3%,1990.0,,0.1%,%,,,,
157,CURO Financial Technologies Corp.,Canada / Consumer Finance,"Senior Secured Notes (12.00%, due 3/1/2022)(8)(14)",10896,10837,10837,11844,11844,0.3%,0.3%,1990.0,,0.1%,%,,,,
158,"Digital Room, LLC",California / Commercial Services & Supplies,"First Lien Term Loan (7.10% (LIBOR + 5.00% with 1.00% LIBOR floor), due 12/29/2023)(3)(8)(13)",9950,10837,9857,11844,9925,0.3%,0.3%,1990.0,,0.1%,%,,,,
159,"Second Lien Term Loan (10.85% (LIBOR + 8.75% with 1.00% LIBOR floor), due 12/29/2024)(3)(8)(13)",57100,"First Lien Term Loan (7.10% (LIBOR + 5.00% with 1.00% LIBOR floor), due 12/29/2023)(3)(8)(13)",56295,10837,57100,11844,1.7%,0.3%,0.3%,1990.0,,0.1%,%,,,,
160,"Second Lien Term Loan (10.85% (LIBOR + 8.75% with 1.00% LIBOR floor), due 12/29/2024)(3)(8)(13)",57100,"First Lien Term Loan (7.10% (LIBOR + 5.00% with 1.00% LIBOR floor), due 12/29/2023)(3)(8)(13)",56295,10837,66152,11844,67025,0.3%,2.0%,1990.0,,0.1%,%,,,,
161,"Dunn Paper, Inc.",Georgia / Paper & Forest Products,"Second Lien Term Loan (10.84% (LIBOR + 8.75% with 1.00% LIBOR floor), due 8/26/2023)(3)(8)(13)",11500,10837,11328,11844,11226,0.3%,0.3%,1990.0,,0.1%,%,,,,
162,"Dunn Paper, Inc.",Georgia / Paper & Forest Products,"Second Lien Term Loan (10.84% (LIBOR + 8.75% with 1.00% LIBOR floor), due 8/26/2023)(3)(8)(13)",11500,11328,11328,11226,11226,0.3%,0.3%,1990.0,,0.1%,%,,,,
163,"Easy Gardener Products, Inc.",Texas / Household Durables,"Senior Secured Term Loan (12.31% (LIBOR + 10.00% with 0.25% LIBOR floor), due 09/30/2020)(11)",16894,11328,16894,11226,15728,0.3%,0.5%,1990.0,,0.1%,%,,,,
164,"Easy Gardener Products, Inc.",Texas / Household Durables,"Senior Secured Term Loan (12.31% (LIBOR + 10.00% with 0.25% LIBOR floor), due 09/30/2020)(11)",16894,16894,16894,15728,15728,0.5%,0.5%,1990.0,,0.1%,%,,,,
165,"Engine Group, Inc.(7)",California / Media,"Senior Secured Term Loan (7.08% (LIBOR + 4.75% with 1.00% LIBOR floor), due 9/15/2022)(8)(11)",4813,16894,4813,15728,4813,0.5%,0.1%,1990.0,,0.1%,%,,,,
166,"Second Lien Term Loan (11.08% (LIBOR + 8.75% with 1.00% LIBOR floor), due 9/15/2023)(3)(8)(11)",35000,"Senior Secured Term Loan (7.08% (LIBOR + 4.75% with 1.00% LIBOR floor), due 9/15/2022)(8)(11)",35000,16894,35000,15728,1.0%,0.5%,0.1%,1990.0,,0.1%,%,,,,
167,"Second Lien Term Loan (11.08% (LIBOR + 8.75% with 1.00% LIBOR floor), due 9/15/2023)(3)(8)(11)",35000,"Senior Secured Term Loan (7.08% (LIBOR + 4.75% with 1.00% LIBOR floor), due 9/15/2022)(8)(11)",35000,16894,39813,15728,39813,0.5%,1.1%,1990.0,,0.1%,%,,,,
168,EXC Holdings III Corp,"Massachusetts / Technology Hardware, Storage & Peripherals","Second Lien Term Loan (9.97% (LIBOR + 7.50% with 1.00% LIBOR floor), due 12/01/2025)(8)(10)",12500,16894,12384,15728,12500,0.5%,0.4%,1990.0,,0.1%,%,,,,
169,EXC Holdings III Corp,"Massachusetts / Technology Hardware, Storage & Peripherals","Second Lien Term Loan (9.97% (LIBOR + 7.50% with 1.00% LIBOR floor), due 12/01/2025)(8)(10)",12500,16894,12384,15728,12500,0.5%,0.4%,1990.0,,0.1%,%,,,,
170,"Fleetwash, Inc.",New Jersey / Commercial Services & Supplies,"Senior Secured Term Loan B (11.31% (LIBOR + 9.00% with 1.00% LIBOR floor), due 4/30/2022)(3)(11)",21544,16894,21544,15728,21544,0.5%,0.6%,1990.0,,0.1%,%,,,,
171,"Delayed Draw Term Loan – $15,000 Commitment (10.31% (LIBOR + 8.00% with 1.00% LIBOR floor), expires 4/30/2022)(11)(15)",-,"Senior Secured Term Loan B (11.31% (LIBOR + 9.00% with 1.00% LIBOR floor), due 4/30/2022)(3)(11)",-,16894,-,15728,-%,0.5%,0.6%,1990.0,,0.1%,%,,,,
172,"Delayed Draw Term Loan – $15,000 Commitment (10.31% (LIBOR + 8.00% with 1.00% LIBOR floor), expires 4/30/2022)(11)(15)",-,"Senior Secured Term Loan B (11.31% (LIBOR + 9.00% with 1.00% LIBOR floor), due 4/30/2022)(3)(11)",-,21544,-,21544,-%,0.6%,0.6%,1990.0,,0.1%,%,,,,
173,"Galaxy XV CLO, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.42%, due 10/15/2030)(5)(14)",50525,21544,34853,21544,30457,0.6%,0.9%,1990.0,,0.1%,%,,,,
174,"Galaxy XV CLO, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.42%, due 10/15/2030)(5)(14)",50525,34853,34853,30457,30457,0.9%,0.9%,1990.0,,0.1%,%,,,,
175,"Galaxy XXVII CLO, Ltd. (f/k/a Galaxy XVI CLO, Ltd.)",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.57%, due 5/16/2031)(5)(14)",24575,34853,16936,30457,13688,0.9%,0.4%,1990.0,,0.1%,%,,,,
176,"Galaxy XXVII CLO, Ltd. (f/k/a Galaxy XVI CLO, Ltd.)",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.57%, due 5/16/2031)(5)(14)",24575,16936,16936,13688,13688,0.4%,0.4%,1990.0,,0.1%,%,,,,
177,Portfolio Company,Locale / Industry,Investments(1)(44),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,13688,0.4%,0.4%,1990.0,,0.1%,%,,,,
178,"Galaxy XXVIII CLO, Ltd. (f/k/a Galaxy XVII CLO, Ltd.)",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 10.89%, due 7/15/2031)(5)(6)(14)",Principal Value,39905,Fair  Value(2),% of Net Assets,28009,0.4%,0.4%,22335.0,,0.7%,%,,,,
179,"Galaxy XXVIII CLO, Ltd. (f/k/a Galaxy XVII CLO, Ltd.)",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 10.89%, due 7/15/2031)(5)(6)(14)",Principal Value,28009,Fair  Value(2),22335,28009,0.7%,0.4%,22335.0,,0.7%,%,,,,
180,"Galaxy XXVIII CLO, Ltd.",Cayman Islands / Structured Finance,"Class F Junior Notes (LIBOR + 8.48%, due 7/15/2031)(6)(11)(14)(53)",6658,28009,6159,22335,6159,0.7%,0.2%,22335.0,,0.7%,%,,,,
181,"Galaxy XXVIII CLO, Ltd.",Cayman Islands / Structured Finance,"Class F Junior Notes (LIBOR + 8.48%, due 7/15/2031)(6)(11)(14)(53)",6658,6159,6159,6159,6159,0.2%,0.2%,22335.0,,0.7%,%,,,,
182,"H.I.G. ECI Merger Sub, Inc.",Massachusetts / IT Services,"Revolving Line of Credit – $5,000 Commitment (9.81% (LIBOR + 7.50% with 1.50% LIBOR floor), due 9/30/2018)(11)",-,6159,-,6159,-,0.2%,-%,22335.0,,0.7%,%,,,,
183,"Senior Secured Term Loan A (7.81% (LIBOR + 5.50% with 1.50% LIBOR floor), due 5/31/2023)(11)",44688,"Revolving Line of Credit – $5,000 Commitment (9.81% (LIBOR + 7.50% with 1.50% LIBOR floor), due 9/30/2018)(11)",44688,6159,44688,6159,1.3%,0.2%,-%,22335.0,,0.7%,%,,,,
184,"Senior Secured Term Loan B (12.81% (LIBOR + 10.50% with 1.50% LIBOR floor), due 5/31/2023)(11)",29900,"Revolving Line of Credit – $5,000 Commitment (9.81% (LIBOR + 7.50% with 1.50% LIBOR floor), due 9/30/2018)(11)",29900,6159,29900,6159,0.9%,0.2%,-%,22335.0,,0.7%,%,,,,
185,"Senior Secured Term Loan B (12.81% (LIBOR + 10.50% with 1.50% LIBOR floor), due 5/31/2023)(11)",29900,"Revolving Line of Credit – $5,000 Commitment (9.81% (LIBOR + 7.50% with 1.50% LIBOR floor), due 9/30/2018)(11)",29900,6159,74588,6159,74588,0.2%,2.2%,22335.0,,0.7%,%,,,,
186,Halcyon Loan Advisors Funding 2012-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 0.00%, due 8/15/2023)(5)(14)(17)",23188,6159,3869,6159,3125,0.2%,0.1%,22335.0,,0.7%,%,,,,
187,Halcyon Loan Advisors Funding 2012-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 0.00%, due 8/15/2023)(5)(14)(17)",23188,3869,3869,3125,3125,0.1%,0.1%,22335.0,,0.7%,%,,,,
188,Halcyon Loan Advisors Funding 2013-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 0.00%, due 4/15/2025)(5)(14)(17)",40400,3869,22057,3125,11017,0.1%,0.3%,22335.0,,0.7%,%,,,,
189,Halcyon Loan Advisors Funding 2013-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 0.00%, due 4/15/2025)(5)(14)(17)",40400,22057,22057,11017,11017,0.3%,0.3%,22335.0,,0.7%,%,,,,
190,Halcyon Loan Advisors Funding 2014-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 10.30%, due 4/18/2026)(5)(14)",24500,22057,14007,11017,11647,0.3%,0.3%,22335.0,,0.7%,%,,,,
191,Halcyon Loan Advisors Funding 2014-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 10.30%, due 4/18/2026)(5)(14)",24500,14007,14007,11647,11647,0.3%,0.3%,22335.0,,0.7%,%,,,,
192,Halcyon Loan Advisors Funding 2014-2 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 8.64%, due 4/28/2025)(5)(6)(14)",41164,14007,24290,11647,19050,0.3%,0.6%,22335.0,,0.7%,%,,,,
193,Halcyon Loan Advisors Funding 2014-2 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 8.64%, due 4/28/2025)(5)(6)(14)",41164,24290,24290,19050,19050,0.6%,0.6%,22335.0,,0.7%,%,,,,
194,Halcyon Loan Advisors Funding 2015-3 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 19.80%, due 10/18/2027)(5)(6)(14)",39598,24290,34675,19050,32513,0.6%,1.0%,22335.0,,0.7%,%,,,,
195,Halcyon Loan Advisors Funding 2015-3 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 19.80%, due 10/18/2027)(5)(6)(14)",39598,34675,34675,32513,32513,1.0%,1.0%,22335.0,,0.7%,%,,,,
196,"Harbortouch Payments, LLC",Pennsylvania / Commercial Services & Supplies,Escrow Receivable,39598,-,34675,917,32513,-%,1.0%,22335.0,,0.7%,%,,,,
197,"Harbortouch Payments, LLC",Pennsylvania / Commercial Services & Supplies,Escrow Receivable,39598,-,34675,917,32513,-%,1.0%,22335.0,,0.7%,%,,,,
198,"HarbourView CLO VII-R, Ltd. (f/k/a HarbourView CLO VII, Ltd.)",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.94%, due 7/18/2031)(5)(6)(14)",19025,-,13411,917,13689,-%,0.4%,22335.0,,0.7%,%,,,,
199,"HarbourView CLO VII-R, Ltd. (f/k/a HarbourView CLO VII, Ltd.)",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.94%, due 7/18/2031)(5)(6)(14)",19025,13411,13411,13689,13689,0.4%,0.4%,22335.0,,0.7%,%,,,,
200,"Help/Systems Holdings, Inc.",Minnesota / Software,"Second Lien Term Loan (9.84% (LIBOR + 7.75%, due 3/27/2026)(8)(13)",11293,13411,11244,13689,11293,0.4%,0.3%,22335.0,,0.7%,%,,,,
201,"Help/Systems Holdings, Inc.",Minnesota / Software,"Second Lien Term Loan (9.84% (LIBOR + 7.75%, due 3/27/2026)(8)(13)",11293,11244,11244,11293,11293,0.3%,0.3%,22335.0,,0.7%,%,,,,
202,Portfolio Company,Locale / Industry,Investments(1)(44),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,11293,0.3%,0.3%,22335.0,,0.7%,%,,,,
203,"Ingenio, LLC",California / Internet Software & Services,"Senior Secured Term Loan (9.82% (LIBOR + 7.50% with 1.25% LIBOR floor), due 9/26/2022)(3)(8)(11)",Principal Value,9647,Fair  Value(2),% of Net Assets,9647.0,0.3%,0.3%,9647.0,,0.3%,%,,,,
204,"Ingenio, LLC",California / Internet Software & Services,"Senior Secured Term Loan (9.82% (LIBOR + 7.50% with 1.25% LIBOR floor), due 9/26/2022)(3)(8)(11)",Principal Value,9647,9647,% of Net Assets,9647.0,0.3%,0.3%,9647.0,,0.3%,%,,,,
205,"Inpatient Care Management Company, LLC",Florida / Health Care Providers & Services,"Senior Secured Term Loan (10.31% (LIBOR + 8.00% with 1.00% LIBOR floor), due 6/8/2021)(3)(11)",23698,9647,23698,% of Net Assets,23698.0,0.3%,0.7%,9647.0,,0.3%,%,,,,
206,"Inpatient Care Management Company, LLC",Florida / Health Care Providers & Services,"Senior Secured Term Loan (10.31% (LIBOR + 8.00% with 1.00% LIBOR floor), due 6/8/2021)(3)(11)",23698,23698,23698,23698,23698.0,0.7%,0.7%,9647.0,,0.3%,%,,,,
207,"Janus International Group, LLC",Georgia / Building Products,"Second Lien Term Loan (9.84% (LIBOR + 7.75% with 1.00% LIBOR floor), due 2/12/2026)(8)(13)",10000,23698,9905,23698,10000.0,0.7%,0.3%,9647.0,,0.3%,%,,,,
208,"Janus International Group, LLC",Georgia / Building Products,"Second Lien Term Loan (9.84% (LIBOR + 7.75% with 1.00% LIBOR floor), due 2/12/2026)(8)(13)",10000,23698,9905,23698,10000.0,0.7%,0.3%,9647.0,,0.3%,%,,,,
209,JD Power and Associates,California / Capital Markets,"Second Lien Term Loan (10.59% (LIBOR + 8.50% with 1.00% LIBOR floor), due 9/7/2024)(3)(8)(13)",20000,23698,19799,23698,20000.0,0.7%,0.6%,9647.0,,0.3%,%,,,,
210,JD Power and Associates,California / Capital Markets,"Second Lien Term Loan (10.59% (LIBOR + 8.50% with 1.00% LIBOR floor), due 9/7/2024)(3)(8)(13)",20000,19799,19799,20000,20000.0,0.6%,0.6%,9647.0,,0.3%,%,,,,
211,Jefferson Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 7.20%, due 7/20/2027)(5)(6)(14)",19500,19799,16078,20000,12392.0,0.6%,0.4%,9647.0,,0.3%,%,,,,
212,Jefferson Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 7.20%, due 7/20/2027)(5)(6)(14)",19500,16078,16078,12392,12392.0,0.4%,0.4%,9647.0,,0.3%,%,,,,
213,"K&N Parent, Inc.",California / Auto Components,"Second Lien Term Loan (11.08% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/21/2024)(3)(8)(11)",12887,16078,12681,12392,12887.0,0.4%,0.4%,9647.0,,0.3%,%,,,,
214,"K&N Parent, Inc.",California / Auto Components,"Second Lien Term Loan (11.08% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/21/2024)(3)(8)(11)",12887,12681,12681,12887,12887.0,0.4%,0.4%,9647.0,,0.3%,%,,,,
215,Keystone Acquisition Corp.(36),Pennsylvania / Health Care Providers & Services,"Second Lien Term Loan (11.58% (LIBOR + 9.25% with 1.00% LIBOR floor), due 5/1/2025)(3)(8)(11)",50000,12681,50000,12887,50000.0,0.4%,1.5%,9647.0,,0.3%,%,,,,
