,0,1,2,3,4,5,6,7,8,9,10,11
242,"Senior Secured Term Loan B (12.50% (LIBOR + 11.00% with 1.50% LIBOR floor) plus 2.00% PIK, due 8/9/2018)(3)(4)",40360,,40360,,40235,,1.1%,,,,
243,,,,,77096,,76186,,2.1%,,,
244,"Maverick Healthcare Equity, LLC",Arizona / Healthcare,"Preferred Units (1,250,000 units)",,1252,,1134,,-%,,,
245,"Class A Common Units (1,250,000 units)",,-,,-,,-%,,,,,
246,,,,,1252,,1134,,-%,,,
247,Mountain View CLO 2013-I Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 16.57%)(11)(22)",43650,,38989,,42284,,1.1%,,
248,,,,,38989,,42284,,1.1%,,,
249,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
250,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
251,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
252,NCP Finance Limited Partnership(23),Ohio / Consumer Finance,"Subordinated Secured Term Loan (11.00% (LIBOR + 9.75% with 1.25% LIBOR floor), due 9/30/2018)(3)(4)(16)(22)",,16376,,,16120,,,16376.0,0.4%
253,,,,,16120,,16376,,0.4%,,,
254,"New Century Transportation, Inc.",New Jersey / Transportation,"Senior Subordinated Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 4.00% PIK, in non-accrual status effective 4/1/2014, due 2/3/2018)(4)",980,,980,,-,,-%,,
255,,,,,980,,-,,-%,,,
256,"Nixon, Inc.",California / Durable Consumer Products,"Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)(3)(16)",13734,,13535,,13535,,0.4%,,
257,,,,,13535,,13535,,0.4%,,,
258,"NRG Manufacturing, Inc.",Texas / Manufacturing,Escrow Receivable,,-,,1151,,-%,,,
259,,,,,-,,1151,,-%,,,
260,"Octagon Investment Partners XV, Ltd.",Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 20.67%)(11)(22)",26901,,23755,,25844,,0.7%,,
261,,,,,23755,,25844,,0.7%,,,
262,Onyx Payments(44),Texas / Diversified Financial Services,"Revolving Line of Credit – $5,000 Commitment (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 9/10/2015)(4)(25)(26)",2000,,2000,,2000,,0.1%,,
263,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 9/10/2019)(3)(4)",54339,,54339,,54339,,1.5%,,,,
264,"Senior Secured Term Loan B (13.50% (LIBOR + 12.50% with 1.00% LIBOR floor), due 9/10/2019)(4)",59389,,59389,,59389,,1.6%,,,,
265,,,,,115728,,115728,,3.2%,,,
266,Pacific World Corporation,California / Personal & Nondurable Consumer Products,"Revolving Line of Credit – $15,000 Commitment (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(25)(26)",4500,,4500,,4500,,0.1%,,
267,"Senior Secured Term Loan A (6.00% (LIBOR + 5.00% with 1.00% LIBOR floor), due 9/26/2020)(4)",99750,,99750,,98822,,2.7%,,,,
268,"Senior Secured Term Loan B (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/26/2020)(3)(4)",99750,,99750,,96287,,2.6%,,,,
269,,,,,204000,,199609,,5.4%,,,
270,"Pelican Products, Inc.",California / Durable Consumer Products,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/9/2021)(4)(16)",17500,,17483,,17500,,0.5%,,
271,,,,,17483,,17500,,0.5%,,,
272,Photonis Technologies SAS,France / Aerospace & Defense,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(4)(16)(22)",10395,,10144,,10250,,0.3%,,
273,,,,,10144,,10250,,0.3%,,,
274,Pinnacle (US) Acquisition Co. Limited,Texas / Software & Computer Services,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)(4)(16)",7037,,6880,,6505,,0.2%,,
275,,,,,6880,,6505,,0.2%,,,
276,"PrimeSport, Inc.","Georgia / Hotels, Restaurants & Leisure","Revolving Line of Credit – $15,000 Commitment (10.00% (LIBOR + 9.50% with 0.50% LIBOR floor), due 6/30/2015)(4)(25)(26)",-,,-,,-,,-%,,
277,"Senior Secured Term Loan A (7.50% (LIBOR + 6.50% with 1.00% LIBOR floor), due 12/23/2019)(3)(4)",63820,,63820,,63820,,1.7%,,,,
278,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 12/23/2019)(3)(4)",64912,,64912,,64912,,1.8%,,,,
279,,,,,128732,,128732,,3.5%,,,
280,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
281,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
282,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
283,Prince Mineral Holding Corp.,New York / Metal Services & Minerals,"Senior Secured Term Loan (11.50%, due 12/15/2019)(16)",,10000,,,9908,,,10000.0,0.3%
284,,,,,9908,,10000,,0.3%,,,
285,"Progrexion Holdings, Inc.(28)",Utah / Consumer Services,"Second Lien Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(4)",144000,,144000,,143337,,3.9%,,
286,,,,,144000,,143337,,3.9%,,,
287,"Rocket Software, Inc.",Massachusetts / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)(3)(4)(16)",20000,,19779,,20000,,0.5%,,
288,,,,,19779,,20000,,0.5%,,,
289,"Royal Adhesives & Sealants, LLC",Indiana / Chemicals,"Second Lien Term Loan (9.75% (LIBOR + 8.50% with 1.25% LIBOR floor), due 1/31/2019)(4)(16)",20000,,19679,,20000,,0.5%,,
290,,,,,19679,,20000,,0.5%,,,
291,"Ryan, LLC",Texas / Business Services,"Subordinated Unsecured Notes (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 3.00% PIK, due 6/30/2018)(4)",71616,,71616,,71616,,1.9%,,
292,,,,,71616,,71616,,1.9%,,,
293,"Sandow Media, LLC",Florida / Media,"Senior Secured Term Loan (12.00%, due 5/8/2018)",24425,,24425,,24425,,0.7%,,
294,,,,,24425,,24425,,0.7%,,,
295,"Security Alarm Financing Enterprises, L.P.(45)",California / Consumer Services,"Senior Subordinated Note (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 12/19/2019)(4)",25000,,25000,,25000,,0.7%,,
296,,,,,25000,,25000,,0.7%,,,
297,Small Business Whole Loan Portfolio(19),New York / Diversified Financial Services,194 small business loans purchased from Direct Capital Corporation,2463,,2463,,2040,,0.1%,,
298,"613 small business loans purchased from On Deck Capital, Inc.",22980,,22980,,21279,,0.6%,,,,
299,,,,,25443,,23319,,0.7%,,,
300,"Spartan Energy Services, Inc.",Louisiana / Energy,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 12/28/2017)(3)(4)",14112,,14112,,14112,,0.4%,,
301,"Senior Secured Term Loan B (11.00% (LIBOR + 10.00% with 1.00% LIBOR floor), due 12/28/2017)(3)(4)",14112,,14112,,14112,,0.4%,,,,
302,,,,,28224,,28224,,0.8%,,,
303,Speedy Group Holdings Corp.,Canada / Consumer Finance,"Senior Unsecured Notes (12.00%, due 11/15/2017)(16)(22)",15000,,15000,,15000,,0.4%,,
304,,,,,15000,,15000,,0.4%,,,
305,"Stauber Performance Ingredients, Inc.",California / Food Products,"Senior Secured Term Loan A (7.50% (LIBOR + 6.50% with 1.00% LIBOR floor), due 11/25/2019)(3)(4)",11123,,11123,,11123,,0.3%,,
306,"Senior Secured Term Loan B (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 11/25/2019)(3)(4)",11152,,11152,,11152,,0.3%,,,,
307,,,,,22275,,22275,,0.6%,,,
308,"Stryker Energy, LLC",Ohio / Oil & Gas Production,Overriding Royalty Interests(18),,,-,,-,,-%,,
309,,,,,-,,-,,-%,,,
310,Sudbury Mill CLO Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 15.97%)(11)(22)",28200,,22855,,25276,,0.7%,,
311,,,,,22855,,25276,,0.7%,,,
312,Symphony CLO IX Ltd.,Cayman Islands / Diversified Financial Services,"Preference Shares (Residual Interest, current yield 19.85%)(11)(22)",45500,,36408,,42520,,1.1%,,
313,,,,,36408,,42520,,1.1%,,,
314,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
315,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
316,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
317,Symphony CLO XIV Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 10.34%)(11)(22)",,49250,,,50503,,,47319.0,1.3%
318,,,,,50503,,47319,,1.3%,,,
319,"Symphony CLO XV, Ltd.",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 15.20%)(11)(22)",50250,,48648,,48798,,1.3%,,
320,,,,,48648,,48798,,1.3%,,,
321,"System One Holdings, LLC",Pennsylvania / Business Services,"Senior Secured Term Loan (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 11/17/2020)(3)(4)",68146,,68146,,68146,,1.8%,,
322,"Delayed Draw Term Loan – $11,500 Commitment (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 12/31/2015)(4)(25)",-,,-,,-,,-%,,,,
323,,,,,68146,,68146,,1.8%,,,
324,"Targus Group International, Inc.",California / Durable Consumer Products,"First Lien Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor) plus 1.0% PIK, due 5/24/2016)(3)(4)(16)",21675,,21511,,19488,,0.5%,,
325,,,,,21511,,19488,,0.5%,,,
326,TB Corp.,"Texas / Hotels, Restaurants & Leisure","Senior Subordinated Note (12.00% plus 1.50% PIK, due 12/19/2018)(3)",23628,,23628,,23628,,0.6%,,
327,,,,,23628,,23628,,0.6%,,,
328,"Therakos, Inc.",New Jersey / Healthcare,"Second Lien Term Loan (10.75% (LIBOR + 9.50% with 1.25% LIBOR floor), due 6/27/2018)(4)(16)",13000,,12784,,13000,,0.4%,,
329,,,,,12784,,13000,,0.4%,,,
330,"Tolt Solutions, Inc.",South Carolina / Business Services,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)",48216,,48216,,48216,,1.3%,,
331,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)",48900,,48900,,48900,,1.3%,,,,
332,,,,,97116,,97116,,2.6%,,,
333,Traeger Pellet Grills LLC,Oregon / Durable Consumer Products,"Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)",28650,,28650,,28650,,0.8%,,
334,"Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)",29550,,29550,,29550,,0.8%,,,,
335,,,,,58200,,58200,,1.6%,,,
336,"Transaction Network Services, Inc.",Virginia / Telecommunication Services,"Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/14/2020)(4)(16)",5000,,4977,,5000,,0.1%,,
337,,,,,4977,,5000,,0.1%,,,
338,"Trinity Services Group, Inc.(14)",Florida / Food Products,"Revolving Line of Credit – $10,000 Commitment (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 2/13/2015)(4)(25)(26)",-,,-,,-,,-%,,
339,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 8/13/2019)(4)",99255,,99255,,99255,,2.7%,,,,
340,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor), due 8/13/2019)(3)(4)",100000,,100000,,100000,,2.7%,,,,
341,,,,,199255,,199255,,5.4%,,,
342,"United Sporting Companies, Inc.(5)",South Carolina / Durable Consumer Products,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)(3)(4)",160000,,160000,,154525,,4.2%,,
343,,,,,160000,,154525,,4.2%,,,
344,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
345,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
346,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
347,"United States Environmental Services, LLC",Texas / Commercial Services,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor) plus 2.00% default interest, due 3/31/2019)(3)(4)",,23550,,,23550,,,20976.0,0.6%
348,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor) plus 2.00% default interest, due 3/31/2019)(3)(4)",36000,,36000,,30040,,0.8%,,,,
349,,,,,59550,,51016,,1.4%,,,
350,Venio LLC,Pennsylvania / Business Services,"Second Lien Term Loan (12.00% (LIBOR + 9.50% with 2.50% LIBOR floor), due 2/19/2020)(3)(4)",17000,,17000,,16950,,0.5%,,
351,,,,,17000,,16950,,0.5%,,,
352,"Voya CLO 2012-2, Ltd.",Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 15.46%)(11)(22)",38070,,30179,,34126,,0.9%,,
353,,,,,30179,,34126,,0.9%,,,
354,"Voya CLO 2012-3, Ltd.",Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 13.89%)(11)(22)",46632,,37954,,41796,,1.1%,,
355,,,,,37954,,41796,,1.1%,,,
356,"Voya CLO 2012-4, Ltd.",Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 16.27%)(11)(22)",40613,,33791,,38204,,1.0%,,
357,,,,,33791,,38204,,1.0%,,,
358,"Voya CLO 2014-1, Ltd.",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 13.48%)(11)(22)",32383,,30521,,31848,,0.9%,,
359,,,,,30521,,31848,,0.9%,,,
360,Washington Mill CLO Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 14.30%)(11)(22)",22600,,20073,,21468,,0.6%,,
361,,,,,20073,,21468,,0.6%,,,
362,"Water Pik, Inc.",Colorado / Personal & Nondurable Consumer Products,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 1/8/2021)(4)(16)",9147,,8773,,8773,,0.2%,,
363,,,,,8773,,8773,,0.2%,,,
364,"Wheel Pros, LLC",Colorado / Business Services,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(3)(4)",12000,,12000,,12000,,0.3%,,
365,"Delayed Draw Term Loan – $3,000 Commitment (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 12/30/2015)(4)(25)",-,,-,,-,,-%,,,,
366,,,,,12000,,12000,,0.3%,,,
367,Wind River Resources Corporation(39),Utah / Oil & Gas Production,"Senior Secured Note (13.00% (LIBOR + 7.50% with 5.50% LIBOR floor) plus 3.00% default interest on principal and 16.00% default interest on past due interest, in non-accrual status effective 12/1/2008, past due)(4)",3000,,3000,,-,,-%,,
368,Net Profits Interest (5% of Equity Distributions)(7),,-,,-,,-%,,,,,
369,,,,,3000,,-,,-%,,,
370,Total Non-Control/Non-Affiliate Investments (Level 3),,,4740666,,,4753718,,128.2%,,,
371,Total Level 3 Portfolio Investments,,,6501140,,,6523573,,176.0%,,,
372,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
