,0,1,2,3,4,5,6,7,8,9,10,11
249,"JHH Holdings, Inc.",Texas / Healthcare,"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor) plus 0.50% PIK, due 3/30/2019)(3)(4)",35164,,35164,,35164,,1.0%,,
250,,,,,35164,,35164,,1.0%,,,
251,"LaserShip, Inc.",Virginia / Transportation,"Revolving Line of Credit – $5,000 Commitment (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 12/21/2014)(4)(25)",-,,-,,-,,-%,,
252,"Senior Secured Term Loan A (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(3)(4)",36094,,36094,,36094,,1.0%,,,,
253,"Senior Secured Term Loan B (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(3)(4)",22111,,22111,,22111,,0.6%,,,,
254,"Delayed Draw Term Loan – $6,000 Commitment (2.00%, due 12/31/2015)(4)(25)",-,,-,,-,,-%,,,,
255,,,,,58205,,58205,,1.6%,,,
256,LCM XIV Ltd.(22),Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 15.39%)(11)",26500,,24393,,24699,,0.7%,,
257,,,,,24393,,24699,,0.7%,,,
258,LHC Holdings Corp.,Florida / Healthcare,"Revolving Line of Credit – $750 Commitment (8.50% (LIBOR + 6.00% with 2.50% LIBOR floor), due 5/31/2015)(4)(25)(26)",-,,-,,-,,-%,,
259,"Senior Subordinated Debt (10.50%, due 5/31/2015)(3)",1565,,1565,,1565,,-%,,,,
260,Membership Interest (125 units),,216,,230,,-%,,,,,
261,,,,,1781,,1795,,-%,,,
262,"Madison Park Funding IX, Ltd.(22)",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 13.58%)(11)",31110,,24271,,27127,,0.7%,,
263,,,,,24271,,27127,,0.7%,,,
264,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
265,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
266,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
267,"Matrixx Initiatives, Inc.",New Jersey / Pharmaceuticals,"Senior Secured Term Loan A (7.50% (LIBOR + 6.00% with 1.50% LIBOR floor) plus 2.00% PIK, due 8/9/2018)(3)(4)",,37233,,,37233,,,36141.0,1.0%
268,"Senior Secured Term Loan B (12.50% (LIBOR + 11.00% with 1.50% LIBOR floor) plus 2.00% PIK, due 8/9/2018)(3)(4)",40155,,40155,,39033,,1.1%,,,,
269,,,,,77388,,75174,,2.1%,,,
270,"Maverick Healthcare Equity, LLC",Arizona / Healthcare,"Preferred Units (1,250,000 units)",,1252,,682,,-%,,,
271,"Class A Common Units (1,250,000 units)",,-,,-,,-%,,,,,
272,,,,,1252,,682,,-%,,,
273,Mountain View CLO 2013-I Ltd.(22),Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 15.98%)(11)",43650,,39935,,43468,,1.2%,,
274,,,,,39935,,43468,,1.2%,,,
275,NCP Finance Limited Partnership(16)(22)(23),Ohio / Consumer Finance,"Subordinated Secured Term Loan (11.00% (LIBOR + 9.75% with 1.25% LIBOR floor), due 9/30/2018)(3)(4)",13694,,13457,,13694,,0.4%,,
276,,,,,13457,,13694,,0.4%,,,
277,"New Century Transportation, Inc.",New Jersey / Transportation,"Senior Subordinated Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 4.00% PIK, in non-accrual status effective 4/1/2014, due 2/3/2018)(4)",44000,,44000,,-,,-%,,
278,,,,,44000,,-,,-%,,,
279,"Nixon, Inc.(16)",California / Durable Consumer Products,"Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)",13638,,13434,,13434,,0.4%,,
280,,,,,13434,,13434,,0.4%,,,
281,"NRG Manufacturing, Inc.",Texas / Manufacturing,Escrow Receivable,,-,,1128,,-%,,,
282,,,,,-,,1128,,-%,,,
283,"Octagon Investment Partners XV, Ltd.(22)",Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 20.50%)(11)",26901,,24071,,26616,,0.7%,,
284,,,,,24071,,26616,,0.7%,,,
285,Onyx Payments,Texas / Diversified Financial Services,"Revolving Line of Credit – $5,000 Commitment (9.00% (LIBOR + 7.75% with 1.25% LIBOR floor), due 9/10/2015)(4)(25)",-,,-,,-,,-%,,
286,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 9/10/2019)(4)",39950,,39950,,39950,,1.1%,,,,
287,"Senior Secured Term Loan B (13.50% (LIBOR + 12.50% with 1.00% LIBOR floor), due 9/10/2019)(4)",41778,,41778,,41778,,1.1%,,,,
288,,,,,81728,,81728,,2.2%,,,
289,Pacific World Corporation,California / Personal & Nondurable Consumer Products,"Revolving Line of Credit – $15,000 Commitment (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(25)",2500,,2500,,2500,,0.1%,,
290,"Senior Secured Term Loan (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)",200000,,200000,,200000,,5.5%,,,,
291,,,,,202500,,202500,,5.6%,,,
292,"Pelican Products, Inc.(16)",California / Durable Consumer Products,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/9/2021)(4)",17500,,17482,,17500,,0.5%,,
293,,,,,17482,,17500,,0.5%,,,
294,Photonis Technologies SAS(16)(22),France / Aerospace & Defense,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(4)",10421,,10157,,10157,,0.3%,,
295,,,,,10157,,10157,,0.3%,,,
296,Pinnacle (US) Acquisition Co. Limited(16),Texas / Software & Computer Services,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)(4)",7037,,6875,,7037,,0.2%,,
297,,,,,6875,,7037,,0.2%,,,
298,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
299,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
300,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
301,"PrimeSport, Inc.","Georgia / Hotels, Restaurants & Leisure","Revolving Line of Credit – $15,000 Commitment (10.00% (LIBOR + 9.50% with 0.50% LIBOR floor), due 12/23/2014)(4)(25)",,6000,,,6000,,,6000.0,0.2%
302,"Senior Secured Term Loan A (7.50% (LIBOR + 6.50% with 1.00% LIBOR floor), due 12/23/2019)(3)(4)",64145,,64145,,64145,,1.8%,,,,
303,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor) plus 1.00% PIK, due 12/23/2019)(3)(4)",64912,,64912,,64912,,1.8%,,,,
304,,,,,135057,,135057,,3.8%,,,
305,Prince Mineral Holding Corp.,New York / Metal Services & Minerals,"Senior Secured Term Loan (11.50%, due 12/15/2019)",10000,,9905,,10000,,0.3%,,
306,,,,,9905,,10000,,0.3%,,,
307,"Progrexion Holdings, Inc.(28)",Utah / Consumer Services,"Second Lien Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(4)",144000,,144000,,144000,,3.9%,,
308,,,,,144000,,144000,,3.9%,,,
309,"Rocket Software, Inc.(16)",Massachusetts / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)(3)(4)",20000,,19768,,20000,,0.5%,,
310,,,,,19768,,20000,,0.5%,,,
311,"Royal Adhesives & Sealants, LLC(16)",Indiana / Chemicals,"Second Lien Term Loan (9.75% (LIBOR + 8.50% with 1.25% LIBOR floor), due 1/31/2019)(4)",20000,,19663,,20000,,0.5%,,
312,,,,,19663,,20000,,0.5%,,,
313,"Ryan, LLC",Texas / Business Services,"Subordinated Unsecured Notes (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 3.00% PIK, due 6/30/2018)(4)",71072,,71072,,71072,,1.9%,,
314,,,,,71072,,71072,,1.9%,,,
315,"Sandow Media, LLC",Florida / Media,"Senior Secured Term Loan (12.00%, due 5/8/2018)(3)",25018,,25018,,23759,,0.7%,,
316,,,,,25018,,23759,,0.7%,,,
317,Small Business Whole Loan Portfolio(19),New York / Diversified Financial Services,291 small business loans issued by Direct Capital Corporation,6188,,6188,,7384,,0.2%,,
318,"211 small business loans issued by OnDeck Capital, Inc.",5572,,5572,,5155,,0.1%,,,,
319,,,,,11760,,12539,,0.3%,,,
320,"Spartan Energy Services, Inc.",Louisiana / Energy,"Senior Secured Term Loan (10.50% (LIBOR + 9.00% with 1.50% LIBOR floor), due 12/28/2017)(3)(4)",35402,,35402,,35402,,1.0%,,
321,,,,,35402,,35402,,1.0%,,,
322,Speedy Group Holdings Corp.(22),Canada / Consumer Finance,"Senior Unsecured Notes (12.00%, due 11/15/2017)",15000,,15000,,15000,,0.4%,,
323,,,,,15000,,15000,,0.4%,,,
324,"Sport Helmets Holdings, LLC(14)",New York / Personal & Nondurable Consumer Products,Escrow Receivable,,-,,130,,-%,,,
325,,,,,-,,130,,-%,,,
326,"Stauber Performance Ingredients, Inc.",California / Food Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 1/21/2016)(3)(4)",12488,,12488,,12488,,0.3%,,
327,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)(3)(4)",9844,,9844,,9844,,0.3%,,,,
328,,,,,22332,,22332,,0.6%,,,
329,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
330,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
331,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
332,"Stryker Energy, LLC",Ohio / Oil & Gas Production,"Subordinated Secured Revolving Credit Facility – $50,300 Commitment (12.25% (LIBOR + 10.75% with 1.50% LIBOR floor) plus 3.75% PIK, in non-accrual status effective 12/1/2011, due 12/1/2015)(4)(25)",,36429,,,32710,,,-,-%
333,Overriding Royalty Interests(18),,-,,-,,-%,,,,,
334,,,,,32710,,-,,-%,,,
335,Sudbury Mill CLO Ltd.(22),Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 15.79%)(11)",28200,,23409,,26354,,0.7%,,
336,,,,,23409,,26354,,0.7%,,,
337,Symphony CLO IX Ltd.(22),Cayman Islands / Diversified Financial Services,"Preference Shares (Residual Interest, current yield 18.83%)(11)",45500,,37211,,43520,,1.2%,,
338,,,,,37211,,43520,,1.2%,,,
339,Symphony CLO XIV Ltd.(22),Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 10.08%)(11)",49250,,50399,,47723,,1.3%,,
340,,,,,50399,,47723,,1.3%,,,
341,"System One Holdings, LLC",Pennsylvania / Business Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)(3)(4)",44646,,44646,,44646,,1.2%,,
342,,,,,44646,,44646,,1.2%,,,
343,"Targus Group International, Inc.(16)",California / Durable Consumer Products,"First Lien Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor) plus 1.0% PIK, due 5/24/2016)(3)(4)",21680,,21491,,19591,,0.5%,,
344,,,,,21491,,19591,,0.5%,,,
345,TB Corp.,"Texas / Hotels, Restaurants & Leisure","Senior Subordinated Note (12.00% plus 1.50% PIK, due 12/19/2018)(3)",23628,,23628,,23628,,0.6%,,
346,,,,,23628,,23628,,0.6%,,,
347,"Therakos, Inc.(16)",New Jersey / Healthcare,"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor), due 6/27/2018)(4)",13000,,12773,,13000,,0.4%,,
348,,,,,12773,,13000,,0.4%,,,
349,"Tolt Solutions, Inc.",South Carolina / Business Services,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)",48460,,48460,,48460,,1.3%,,
350,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)",48900,,48900,,48900,,1.3%,,,,
351,,,,,97360,,97360,,2.6%,,,
352,Traeger Pellet Grills LLC,Oregon / Durable Consumer Products,"Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)",29100,,29100,,29100,,0.8%,,
353,"Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)",29700,,29700,,29700,,0.8%,,,,
354,,,,,58800,,58800,,1.6%,,,
355,"Transaction Network Services, Inc.(16)",Virginia / Telecommunication Services,"Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/14/2020)(4)",5000,,4976,,5000,,0.1%,,
356,,,,,4976,,5000,,0.1%,,,
357,"Trinity Services Group, Inc.",Florida / Food Products,"Revolving Line of Credit – $10,000 Commitment (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 2/13/2015)(4)(25)",-,,-,,-,,-%,,
358,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 8/13/2019)(4)",100000,,100000,,100000,,2.7%,,,,
359,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor), due 8/13/2019)(4)",100000,,100000,,100000,,2.7%,,,,
360,,,,,200000,,200000,,5.4%,,,
361,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
362,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
363,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
364,"United Sporting Companies, Inc.(5)",South Carolina / Durable Consumer Products,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)(3)(4)",,160000,,,160000,,,160000.0,4.4%
365,,,,,160000,,160000,,4.4%,,,
366,"United States Environmental Services, LLC",Texas / Commercial Services,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 3/31/2019)(3)(4)",23700,,23700,,21748,,0.6%,,
367,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor), due 3/31/2019)(3)(4)",36000,,36000,,31338,,0.9%,,,,
368,,,,,59700,,53086,,1.5%,,,
369,Venio LLC,Pennsylvania / Business Services,"Second Lien Term Loan (12.00% (LIBOR + 9.50% with 2.50% LIBOR floor), due 2/19/2020)(3)(4)",17000,,17000,,16487,,0.5%,,
370,,,,,17000,,16487,,0.5%,,,
371,"Voya CLO 2012-2, Ltd.(22)",Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 14.35%)(11)",38070,,30526,,35342,,1.0%,,
372,,,,,30526,,35342,,1.0%,,,
373,"Voya CLO 2012-3, Ltd.(22)",Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 13.03%)(11)",46632,,38504,,43523,,1.2%,,
374,,,,,38504,,43523,,1.2%,,,
375,"Voya CLO 2012-4, Ltd.(22)",Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 15.41%)(11)",40613,,34230,,39141,,1.1%,,
376,,,,,34230,,39141,,1.1%,,,
377,"Voya CLO 2014-1, Ltd.(22)",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 12.87%)(11)",32383,,33101,,32250,,0.9%,,
378,,,,,33101,,32250,,0.9%,,,
379,Washington Mill CLO Ltd.(22),Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 13.80%)(11)",22600,,21984,,21954,,0.6%,,
380,,,,,21984,,21954,,0.6%,,,
381,"Water Pik, Inc.(16)",Colorado / Personal & Nondurable Consumer Products,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 1/8/2021)(4)",9726,,9341,,9355,,0.3%,,
382,,,,,9341,,9355,,0.3%,,,
383,"Wheel Pros, LLC",Colorado / Business Services,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(4)",12000,,12000,,12000,,0.3%,,
384,"Delayed Draw Term Loan – $3,000 Commitment (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 12/30/2015)(4)(25)",-,,-,,-,,-%,,,,
385,,,,,12000,,12000,,0.3%,,,
386,Wind River Resources Corporation(39),Utah / Oil & Gas Production,"Senior Secured Note (13.00% (LIBOR + 7.50% with 5.50% LIBOR floor) plus 3.00% default interest on principal and 16.00% default interest on past due interest, in non-accrual status effective 12/1/2008, past due)(4)",15000,,14650,,-,,-%,,
387,Net Profits Interest (5% of Equity Distributions)(7),,-,,-,,-%,,,,,
388,,,,,14650,,-,,-%,,,
389,Total Non-Control/Non-Affiliate Investments (Level 3),,,4590505,,,4546881,,124.6%,,,
390,Total Level 3 Portfolio Investments,,,6358657,,,6253334,,171.4%,,,
391,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
