,0,1,2,3,4,5,6,7,8,9,10,11,12,13
272,,"Material Handling Services, LLC  (4)",Cayman Islands / Diversified Financial Services,Ohio / Business Services,Income Notes (Residual Interest),"Senior Secured Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 12/21/2017)","$ 40,613",37387,"$ 36,867",37387,,37387,,1.2%
273,,"Material Handling Services, LLC  (4)",Cayman Islands / Diversified Financial Services,Ohio / Business Services,Income Notes (Residual Interest),"Senior Secured Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 12/21/2017)","$ 40,613",37387,"$ 36,867",64547,,64547,,2.0%
274,,"Matrixx Initiatives, Inc.  (4)",Cayman Islands / Diversified Financial Services,New Jersey / Pharmaceuticals,Income Notes (Residual Interest),"Revolving Line of Credit - $10,000 Commitment (10.00% (LIBOR + 8.50% with 1.50% LIBOR floor), due 2/9/2014)  (25)","$ 40,613",9500,"$ 36,867",9500,,9500,,0.3%
275,,"Matrixx Initiatives, Inc.  (4)",Cayman Islands / Diversified Financial Services,New Jersey / Pharmaceuticals,Income Notes (Residual Interest),"Senior Secured Term Loan A (7.50% (LIBOR + 6.00% with 1.50% LIBOR floor), due 8/9/2018)","$ 40,613",34562,"$ 36,867",34562,,34105,,1.1%
276,,"Matrixx Initiatives, Inc.  (4)",Cayman Islands / Diversified Financial Services,New Jersey / Pharmaceuticals,Income Notes (Residual Interest),"Senior Secured Term Loan B (12.50% (LIBOR + 11.00% with 1.50% LIBOR floor), due 8/9/2018)  (3)","$ 40,613",35000,"$ 36,867",35000,,33452,,1.0%
277,,"Matrixx Initiatives, Inc.  (4)",Cayman Islands / Diversified Financial Services,New Jersey / Pharmaceuticals,Income Notes (Residual Interest),"Senior Secured Term Loan B (12.50% (LIBOR + 11.00% with 1.50% LIBOR floor), due 8/9/2018)  (3)","$ 40,613",35000,"$ 36,867",79062,,77057,,2.4%
278,,Portfolio Company,Cayman Islands / Diversified Financial Services,Locale / Industry,Income Notes (Residual Interest),Investments  (1),"$ 40,613",Principal  Value,"$ 36,867",Cost,,Fair  Value  (2),,% of Net  Assets
279,,LEVEL 3 PORTFOLIO INVESTMENTS:,Cayman Islands / Diversified Financial Services,Locale / Industry,Income Notes (Residual Interest),Investments  (1),"$ 40,613",Principal  Value,"$ 36,867",Cost,,,,
280,,Non-control/Non-affiliate Investments (less than 5.00% of voting control),Cayman Islands / Diversified Financial Services,Locale / Industry,Income Notes (Residual Interest),Investments  (1),"$ 40,613",Principal  Value,"$ 36,867",Cost,,,,
281,,"Maverick Healthcare, LLC",Cayman Islands / Diversified Financial Services,Arizona / Healthcare,Income Notes (Residual Interest),"Preferred Units (1,250,000 units)","$ 40,613",Principal  Value,"$ 36,867","$ 1,252",,$ 366,,0.0%
282,,"Maverick Healthcare, LLC",Cayman Islands / Diversified Financial Services,Arizona / Healthcare,Income Notes (Residual Interest),"Common Units (1,250,000 units)","$ 40,613",Principal  Value,"$ 36,867",-,,-,,0.0%
283,,"Maverick Healthcare, LLC",Cayman Islands / Diversified Financial Services,Arizona / Healthcare,Income Notes (Residual Interest),"Common Units (1,250,000 units)","$ 40,613",Principal  Value,"$ 36,867",1252,,366,,0.0%
284,,Mountain View CLO 2013-I Ltd.  (22),Cayman Islands / Diversified Financial Services,Cayman Islands / Diversified Financial Services,Income Notes (Residual Interest),Subordinated Notes (Residual Interest),"$ 40,613","$ 43,650","$ 36,867",42534,,43056,,1.3%
285,,Mountain View CLO 2013-I Ltd.  (22),Cayman Islands / Diversified Financial Services,Cayman Islands / Diversified Financial Services,Income Notes (Residual Interest),Subordinated Notes (Residual Interest),"$ 40,613","$ 43,650","$ 36,867",42534,,43056,,1.3%
286,,"NCP Finance Limited Partnership  (22), (23)",Cayman Islands / Diversified Financial Services,Ohio / Consumer Finance,Income Notes (Residual Interest),"Subordinated Secured Term Loan (11.00% (LIBOR + 9.75% with 1.25% LIBOR floor), due 9/30/2018)  (3), (4), (16)","$ 40,613",11970,"$ 36,867",11738,,11970,,0.4%
287,,"NCP Finance Limited Partnership  (22), (23)",Cayman Islands / Diversified Financial Services,Ohio / Consumer Finance,Income Notes (Residual Interest),"Subordinated Secured Term Loan (11.00% (LIBOR + 9.75% with 1.25% LIBOR floor), due 9/30/2018)  (3), (4), (16)","$ 40,613",11970,"$ 36,867",11738,,11970,,0.4%
288,,"New Century Transportation, Inc.",Cayman Islands / Diversified Financial Services,New Jersey / Transportation,Income Notes (Residual Interest),"Senior Subordinated Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 4.00% PIK, due 2/3/2018)  (3), (4)","$ 40,613",45890,"$ 36,867",45890,,43349,,1.3%
289,,"New Century Transportation, Inc.",Cayman Islands / Diversified Financial Services,New Jersey / Transportation,Income Notes (Residual Interest),"Senior Subordinated Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 4.00% PIK, due 2/3/2018)  (3), (4)","$ 40,613",45890,"$ 36,867",45890,,43349,,1.3%
290,,"New Star Metals, Inc.",Cayman Islands / Diversified Financial Services,Indiana / Metal Services & Minerals,Income Notes (Residual Interest),"Senior Subordinated Term Loan (11.50% (LIBOR + 8.50% with 3.00% LIBOR floor) plus 1.00% PIK, due 2/2/2018)  (4)","$ 40,613",50534,"$ 36,867",50534,,49586,,1.5%
291,,"New Star Metals, Inc.",Cayman Islands / Diversified Financial Services,Indiana / Metal Services & Minerals,Income Notes (Residual Interest),"Senior Subordinated Term Loan (11.50% (LIBOR + 8.50% with 3.00% LIBOR floor) plus 1.00% PIK, due 2/2/2018)  (4)","$ 40,613",50534,"$ 36,867",50534,,49586,,1.5%
292,,"Nixon, Inc.",Cayman Islands / Diversified Financial Services,California / Durable Consumer Products,Income Notes (Residual Interest),"Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)  (16)","$ 40,613",13862,"$ 36,867",13625,,13625,,0.4%
293,,"Nixon, Inc.",Cayman Islands / Diversified Financial Services,California / Durable Consumer Products,Income Notes (Residual Interest),"Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)  (16)","$ 40,613",13862,"$ 36,867",13625,,13625,,0.4%
294,,"NRG Manufacturing, Inc.",Cayman Islands / Diversified Financial Services,Texas / Manufacturing,Income Notes (Residual Interest),Escrow Receivable,"$ 40,613",13862,"$ 36,867",-,,1068,,0.0%
295,,"NRG Manufacturing, Inc.",Cayman Islands / Diversified Financial Services,Texas / Manufacturing,Income Notes (Residual Interest),Escrow Receivable,"$ 40,613",13862,"$ 36,867",-,,1068,,0.0%
296,,"Octagon Investment Partners XV, Ltd.  (22)",Cayman Islands / Diversified Financial Services,Cayman Islands / Diversified Financial Services,Income Notes (Residual Interest),Income Notes (Residual Interest),"$ 40,613",26901,"$ 36,867",25153,,26162,,0.8%
297,,"Octagon Investment Partners XV, Ltd.  (22)",Cayman Islands / Diversified Financial Services,Cayman Islands / Diversified Financial Services,Income Notes (Residual Interest),Income Notes (Residual Interest),"$ 40,613",26901,"$ 36,867",25153,,26162,,0.8%
298,,"Onyx Payments, Inc. (f/k/a Pegasus Business Intelligence, LP)  (4)",Cayman Islands / Diversified Financial Services,Texas / Diversified Financial Services,Income Notes (Residual Interest),"Revolving Line of Credit - $2,500 Commitment (9.00% (LIBOR + 7.75% with 1.25% LIBOR floor), due 4/18/2014)  (25)","$ 40,613",-,"$ 36,867",-,,-,,0.0%
299,,"Onyx Payments, Inc. (f/k/a Pegasus Business Intelligence, LP)  (4)",Cayman Islands / Diversified Financial Services,Texas / Diversified Financial Services,Income Notes (Residual Interest),"Senior Secured Term Loan A (6.75% (LIBOR + 5.50% with 1.25% LIBOR floor), due 4/18/2018)","$ 40,613",15531,"$ 36,867",15531,,15531,,0.5%
300,,"Onyx Payments, Inc. (f/k/a Pegasus Business Intelligence, LP)  (4)",Cayman Islands / Diversified Financial Services,Texas / Diversified Financial Services,Income Notes (Residual Interest),"Senior Secured Term Loan B (13.75% (LIBOR + 12.50% with 1.25% LIBOR floor), due 4/18/2018)","$ 40,613",15938,"$ 36,867",15938,,15938,,0.5%
301,,"Onyx Payments, Inc. (f/k/a Pegasus Business Intelligence, LP)  (4)",Cayman Islands / Diversified Financial Services,Texas / Diversified Financial Services,Income Notes (Residual Interest),"Senior Secured Term Loan B (13.75% (LIBOR + 12.50% with 1.25% LIBOR floor), due 4/18/2018)","$ 40,613",15938,"$ 36,867",31469,,31469,,1.0%
302,,"Pelican Products, Inc.  (16)",Cayman Islands / Diversified Financial Services,California / Durable Consumer Products,Income Notes (Residual Interest),"Subordinated Secured (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 6/14/2019)  (3),(4)","$ 40,613",15000,"$ 36,867",14745,,15000,,0.5%
303,,"Pelican Products, Inc.  (16)",Cayman Islands / Diversified Financial Services,California / Durable Consumer Products,Income Notes (Residual Interest),"Subordinated Secured (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 6/14/2019)  (3),(4)","$ 40,613",15000,"$ 36,867",14745,,15000,,0.5%
304,,Photonis Technologies SAS  (22),France / Aerospace & Defense,California / Durable Consumer Products,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)  (4), (16)","Subordinated Secured (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 6/14/2019)  (3),(4)",10500.0,15000,10198.0,14745,10203.0,,0.3%,
305,,Photonis Technologies SAS  (22),France / Aerospace & Defense,California / Durable Consumer Products,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)  (4), (16)","Subordinated Secured (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 6/14/2019)  (3),(4)",10500.0,15000,10198.0,10198,,10203,,0.3%
306,,Pinnacle (US) Acquisition Co Limited  (16),France / Aerospace & Defense,Texas / Software & Computer Services,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)  (4), (16)","Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)  (4)",10500.0,10000,10198.0,9824,,10000,,0.3%
307,,Pinnacle (US) Acquisition Co Limited  (16),France / Aerospace & Defense,Texas / Software & Computer Services,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)  (4), (16)","Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)  (4)",10500.0,10000,10198.0,9824,,10000,,0.3%
308,,Portfolio Company,France / Aerospace & Defense,Locale / Industry,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)  (4), (16)",Investments  (1),10500.0,Principal  Value,10198.0,Cost,,Fair  Value  (2),,% of Net  Assets
309,,LEVEL 3 PORTFOLIO INVESTMENTS:,France / Aerospace & Defense,Locale / Industry,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)  (4), (16)",Investments  (1),10500.0,Principal  Value,10198.0,Cost,,,,
310,,Non-control/Non-affiliate Investments (less than 5.00% of voting control),France / Aerospace & Defense,Locale / Industry,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)  (4), (16)",Investments  (1),10500.0,Principal  Value,10198.0,Cost,,,,
311,,"PrimeSport, Inc.  (4)",France / Aerospace & Defense,"Georgia/ Hotels, Restaurants & Leisure","First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)  (4), (16)","Revolving Line of Credit - $15,000 Commitment (10.00% (LIBOR + 9.50% with 0.50% LIBOR floor), due 6/23/2014)  (25)",10500.0,$ -,10198.0,$ -,,$ -,,0.0%
312,,"PrimeSport, Inc.  (4)",France / Aerospace & Defense,"Georgia/ Hotels, Restaurants & Leisure","First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)  (4), (16)","Senior Secured Term Loan A (7.50% (LIBOR + 6.50% with 1.00% LIBOR floor), due 12/23/2019)",10500.0,43700,10198.0,43700,,43700,,1.4%
313,,"PrimeSport, Inc.  (4)",France / Aerospace & Defense,"Georgia/ Hotels, Restaurants & Leisure","First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)  (4), (16)","Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor) plus 1.00% PIK, due 12/23/2019)",10500.0,43700,10198.0,43700,,43700,,1.4%
314,,"PrimeSport, Inc.  (4)",France / Aerospace & Defense,"Georgia/ Hotels, Restaurants & Leisure","First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)  (4), (16)","Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor) plus 1.00% PIK, due 12/23/2019)",10500.0,43700,10198.0,87400,,87400,,2.8%
315,,Prince Mineral Holding Corp.,France / Aerospace & Defense,New York / Metal Services & Minerals,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)  (4), (16)","Senior Secured Term Loan (11.50%, due 12/15/2019)",10500.0,10000,10198.0,9895,,9895,,0.3%
316,,Prince Mineral Holding Corp.,France / Aerospace & Defense,New York / Metal Services & Minerals,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)  (4), (16)","Senior Secured Term Loan (11.50%, due 12/15/2019)",10500.0,10000,10198.0,9895,,9895,,0.3%
317,,"Progrexion Holdings, Inc.  (4),(28)",Utah / Consumer Services,New York / Metal Services & Minerals,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)","Senior Secured Term Loan (11.50%, due 12/15/2019)",284521.0,10000,284521.0,9895,284521.0,,8.8%,
318,,"Progrexion Holdings, Inc.  (4),(28)",Utah / Consumer Services,New York / Metal Services & Minerals,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)","Senior Secured Term Loan (11.50%, due 12/15/2019)",284521.0,10000,284521.0,284521,,284521,,8.8%
319,,"Rocket Software, Inc.  (3), (4)",Utah / Consumer Services,Massachusetts / Software & Computer Services,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)","Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",284521.0,20000,284521.0,19738,,19967,,0.6%
320,,"Rocket Software, Inc.  (3), (4)",Utah / Consumer Services,Massachusetts / Software & Computer Services,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)","Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",284521.0,20000,284521.0,19738,,19967,,0.6%
321,,"Royal Adhesives & Sealants, LLC",Utah / Consumer Services,Indiana / Chemicals,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)","Second Lien Term Loan (9.75% (LIBOR + 8.50% with 1.25% LIBOR floor), due 1/31/2019)  (4), (16)",284521.0,20000,284521.0,19619,,19619,,0.6%
322,,"Royal Adhesives & Sealants, LLC",Utah / Consumer Services,Indiana / Chemicals,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)","Second Lien Term Loan (9.75% (LIBOR + 8.50% with 1.25% LIBOR floor), due 1/31/2019)  (4), (16)",284521.0,20000,284521.0,19619,,19619,,0.6%
323,,"Ryan, LLC  (4)",Utah / Consumer Services,Texas / Business Services,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)","Subordinated Unsecured (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 3.00% PIK, due 6/30/2018)",284521.0,70000,284521.0,70000,,70000,,2.2%
324,,"Ryan, LLC  (4)",Utah / Consumer Services,Texas / Business Services,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)","Subordinated Unsecured (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 3.00% PIK, due 6/30/2018)",284521.0,70000,284521.0,70000,,70000,,2.2%
325,,"Sandow Media, LLC",Utah / Consumer Services,Florida / Media,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)","Senior Secured Term Loan (12.00%, due 5/8/2018)  (3)",284521.0,25143,284521.0,25143,,24403,,0.8%
326,,"Sandow Media, LLC",Utah / Consumer Services,Florida / Media,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)","Senior Secured Term Loan (12.00%, due 5/8/2018)  (3)",284521.0,25143,284521.0,25143,,24403,,0.8%
327,,SESAC Holdco II LLC  (3),Utah / Consumer Services,Tennessee / Media,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)","Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 7/12/2019)  (4), (16)",284521.0,6000,284521.0,5919,,6000,,0.2%
328,,SESAC Holdco II LLC  (3),Utah / Consumer Services,Tennessee / Media,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)","Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 7/12/2019)  (4), (16)",284521.0,6000,284521.0,5919,,6000,,0.2%
329,,Skillsoft Public Limited Company  (22),Utah / Consumer Services,Ireland / Software & Computer Services,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)","Senior Unsecured (11.125%, due 6/1/2018)",284521.0,15000,284521.0,14933,,15000,,0.5%
330,,Skillsoft Public Limited Company  (22),Utah / Consumer Services,Ireland / Software & Computer Services,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)","Senior Unsecured (11.125%, due 6/1/2018)",284521.0,15000,284521.0,14933,,15000,,0.5%
331,,Snacks Holding Corporation,Utah / Consumer Services,Minnesota / Food Products,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)","Series A Preferred Stock (4,021.45 shares)",284521.0,15000,284521.0,56,,56,,0.0%
332,,Snacks Holding Corporation,Utah / Consumer Services,"Series B Preferred Stock (1,866.10 shares)","Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)","Series A Preferred Stock (4,021.45 shares)",284521.0,56,284521.0,56,,0.0%,,
333,,Snacks Holding Corporation,Utah / Consumer Services,"Series B Preferred Stock (1,866.10 shares)","Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)","Warrant (to purchase 31,196.52 voting common shares, expires 11/12/2020)",284521.0,56,284521.0,479,,484,,0.0%
334,,Snacks Holding Corporation,Utah / Consumer Services,"Series B Preferred Stock (1,866.10 shares)","Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)","Warrant (to purchase 31,196.52 voting common shares, expires 11/12/2020)",284521.0,56,284521.0,591,,596,,0.0%
335,,Portfolio Company,Utah / Consumer Services,Locale / Industry,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)",Investments  (1),284521.0,Principal  Value,284521.0,Cost,,Fair  Value  (2),,% of Net  Assets
336,,LEVEL 3 PORTFOLIO INVESTMENTS:,Utah / Consumer Services,Locale / Industry,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)",Investments  (1),284521.0,Principal  Value,284521.0,Cost,,,,
337,,Non-control/Non-affiliate Investments (less than 5.00% of voting control),Utah / Consumer Services,Locale / Industry,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)",Investments  (1),284521.0,Principal  Value,284521.0,Cost,,,,
338,,"Spartan Energy Services, Inc.  (3)",Utah / Consumer Services,Louisiana / Energy,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)","Senior Secured Term Loan (10.50% (LIBOR + 9.00% with 1.50% LIBOR floor), due 12/28/2017)  (4)",284521.0,"$ 36,225",284521.0,"$ 36,225",,"$ 36,225",,1.1%
339,,"Spartan Energy Services, Inc.  (3)",Utah / Consumer Services,Louisiana / Energy,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)","Senior Secured Term Loan (10.50% (LIBOR + 9.00% with 1.50% LIBOR floor), due 12/28/2017)  (4)",284521.0,"$ 36,225",284521.0,36225,,36225,,1.1%
340,,Speedy Group Holdings Corp.,Utah / Consumer Services,Canada / Consumer Finance,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)","Senior Unsecured (12.00%, due 11/15/2017)  (22)",284521.0,15000,284521.0,15000,,15000,,0.5%
341,,Speedy Group Holdings Corp.,Utah / Consumer Services,Canada / Consumer Finance,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)","Senior Unsecured (12.00%, due 11/15/2017)  (22)",284521.0,15000,284521.0,15000,,15000,,0.5%
342,,"Sport Helmets Holdings, LLC  (14)",Utah / Consumer Services,New York / Personal & Nondurable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)",Escrow Receivable,284521.0,15000,284521.0,-,,401,,0.0%
343,,"Sport Helmets Holdings, LLC  (14)",Utah / Consumer Services,New York / Personal & Nondurable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)",Escrow Receivable,284521.0,15000,284521.0,-,,401,,0.0%
344,,"Stauber Performance Ingredients, Inc.  (3), (4)",Utah / Consumer Services,California / Food Products,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 1/21/2016)",284521.0,13451,284521.0,13451,,13451,,0.4%
345,,"Stauber Performance Ingredients, Inc.  (3), (4)",Utah / Consumer Services,California / Food Products,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",284521.0,10106,284521.0,10106,,10106,,0.3%
346,,"Stauber Performance Ingredients, Inc.  (3), (4)",Utah / Consumer Services,California / Food Products,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",284521.0,10106,284521.0,23557,,23557,,0.7%
347,,"Stryker Energy, LLC",Utah / Consumer Services,Ohio / Oil & Gas Production,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)","Subordinated Secured Revolving Credit Facility - $50,300 Commitment (12.25% (LIBOR + 10.75% with 1.50% LIBOR floor) plus 3.75% PIK, in non-accrual status effective 12/1/2011, due 12/1/2015)  (4), (25)",284521.0,35409,284521.0,32711,,-,,0.0%
348,,"Stryker Energy, LLC",Utah / Consumer Services,Ohio / Oil & Gas Production,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)",Overriding Royalty Interests  (18),284521.0,35409,284521.0,-,,-,,0.0%
349,,"Stryker Energy, LLC",Utah / Consumer Services,Ohio / Oil & Gas Production,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)",Overriding Royalty Interests  (18),284521.0,35409,284521.0,32711,,-,,0.0%
350,,Sudbury Mill CLO Ltd.  (22),Utah / Consumer Services,Cayman Islands / Diversified Financial Services,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)",Subordinated Notes (Residual Interest),284521.0,28200,284521.0,26173,,25978,,0.8%
351,,Sudbury Mill CLO Ltd.  (22),Utah / Consumer Services,Cayman Islands / Diversified Financial Services,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)",Subordinated Notes (Residual Interest),284521.0,28200,284521.0,26173,,25978,,0.8%
352,,Symphony CLO IX Ltd.  (22),Utah / Consumer Services,Cayman Islands / Diversified Financial Services,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)",LP Certificates (Residual Interest),284521.0,45500,284521.0,39449,,46012,,1.4%
353,,Symphony CLO IX Ltd.  (22),Utah / Consumer Services,Cayman Islands / Diversified Financial Services,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)",LP Certificates (Residual Interest),284521.0,45500,284521.0,39449,,46012,,1.4%
354,,"System One Holdings, LLC  (3),(4)",Pennsylvania / Business Services,Cayman Islands / Diversified Financial Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)",LP Certificates (Residual Interest),48000.0,45500,48000.0,39449,48000.0,,1.5%,
355,,"System One Holdings, LLC  (3),(4)",Pennsylvania / Business Services,Cayman Islands / Diversified Financial Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)",LP Certificates (Residual Interest),48000.0,45500,48000.0,48000,,48000,,1.5%
356,,TB Corp.  (3),Pennsylvania / Business Services,Texas / Consumer Service,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)","Senior Subordinated Note (12.00% plus 1.50% PIK, due 12/18/2018)",48000.0,23539,48000.0,23539,,23539,,0.7%
357,,TB Corp.  (3),Pennsylvania / Business Services,Texas / Consumer Service,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)","Senior Subordinated Note (12.00% plus 1.50% PIK, due 12/18/2018)",48000.0,23539,48000.0,23539,,23539,,0.7%
358,,"Targus Group International, Inc.  (16)",Pennsylvania / Business Services,California / Durable Consumer Products,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)","First Lien Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor) plus 1.0% PIK, due 5/24/2016)  (3),(4)",48000.0,22374,48000.0,22110,,22110,,0.7%
359,,"Targus Group International, Inc.  (16)",Pennsylvania / Business Services,California / Durable Consumer Products,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)","First Lien Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor) plus 1.0% PIK, due 5/24/2016)  (3),(4)",48000.0,22374,48000.0,22110,,22110,,0.7%
