,0,1,2,3,4,5,6,7,8,9,10,11
232,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
233,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
234,Pacific World Corporation,California / Personal Products,"Revolving Line of Credit – $15,000 Commitment (8.23% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(10)(13)(15)",,14725,,,14725,,,14725.0,0.4%
235,"Senior Secured Term Loan A (6.23% (LIBOR + 5.00% with 1.00% LIBOR floor), due 9/26/2020)(3)(10)(13)",97250,,97250,,94834,,2.8%,,,,
236,"Senior Secured Term Loan B (10.23% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/26/2020)(3)(10)(13)",97250,,97250,,69450,,2.1%,,,,
237,,,,,209225,,179009,,5.3%,,,
238,"Pelican Products, Inc.",California / Chemicals,"Second Lien Term Loan (9.55% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/9/2021)(3)(8)(10)(11)",17500,,17489,,16699,,0.5%,,
239,,,,,17489,,16699,,0.5%,,,
240,"PeopleConnect Intermediate, LLC (f/k/a Intelius, Inc.)",Washington / Internet Software & Services,"Revolving Line of Credit – $1,000 Commitment (9.80% (LIBOR + 8.50% with 1.00% LIBOR floor), due 8/11/2017)(10)(11)(15)",-,,-,,-,,-%,,
241,"Senior Secured Term Loan A (6.80% (LIBOR + 5.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(10)(11)",19606,,19606,,19606,,0.6%,,,,
242,"Senior Secured Term Loan B (12.80% (LIBOR + 11.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(10)(11)",20552,,20552,,20552,,0.6%,,,,
243,,,,,40158,,40158,,1.2%,,,
244,"PGX Holdings, Inc.(41)",Utah / Diversified Consumer Services,"Second Lien Term Loan (10.23% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(10)(13)",143767,,143767,,143767,,4.3%,,
245,,,,,143767,,143767,,4.3%,,,
246,Photonis Technologies SAS,"France / Electronic Equipment, Instruments & Components","First Lien Term Loan (8.80% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(8)(10)(11)(14)",9872,,9755,,8794,,0.3%,,
247,,,,,9755,,8794,,0.3%,,,
248,Pinnacle (US) Acquisition Co. Limited,Texas / Software,"Second Lien Term Loan (10.55% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)(8)(10)(11)",7037,,6947,,5150,,0.2%,,
249,,,,,6947,,5150,,0.2%,,,
250,"PlayPower, Inc.",North Carolina / Leisure Products,"Second Lien Term Loan (10.05% (LIBOR + 8.75% with 1.00% LIBOR floor), due 6/23/2022)(3)(8)(10)(11)",11000,,10880,,11000,,0.3%,,
251,,,,,10880,,11000,,0.3%,,,
252,"PrimeSport, Inc.","Georgia / Hotels, Restaurants & Leisure","Senior Secured Term Loan A (8.30% (LIBOR + 7.00% with 1.00% LIBOR floor), due 2/11/2021)(3)(10)(11)",53138,,53138,,49312,,1.5%,,
253,"Senior Secured Term Loan B (13.30% (LIBOR + 12.00% with 1.00% LIBOR floor), due 2/11/2021)(3)(10)(11)",74500,,74500,,54585,,1.6%,,,,
254,,,,,127638,,103897,,3.1%,,,
255,Prince Mineral Holding Corp.,New York / Metals & Mining,"Senior Secured Term Loan (11.50%, due 12/15/2019)(8)",10000,,9953,,10000,,0.3%,,
256,,,,,9953,,10000,,0.3%,,,
257,"RGIS Services, LLC",Michigan / Commercial Services & Supplies,"Senior Secured Term Loan (8.80% (LIBOR + 7.50% with 1.00% LIBOR floor), due 3/31/2023)(8)(10)(11)",14963,,14744,,14744,,0.4%,,
258,,,,,14744,,14744,,0.4%,,,
259,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,
260,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
261,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
262,RME Group Holding Company,Florida / Media,"Revolving Line of Credit – $2,000 Commitment (9.30% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/4/2017)(10)(11)(15)",,-,,,-,,,-,-%
263,"Senior Secured Term Loan A (7.30% (LIBOR + 6.00% with 1.00% LIBOR floor), due 5/4/2022)(3)(10)(11)",37500,,37500,,37500,,1.1%,,,,
264,"Senior Secured Term Loan B (12.30% (LIBOR + 11.00% with 1.00% LIBOR floor), due 5/4/2022)(3)(10)(11)",25000,,25000,,25000,,0.8%,,,,
265,,,,,62500,,62500,,1.9%,,,
266,"Rocket Software, Inc.",Massachusetts / Software,"Second Lien Term Loan (10.80% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/14/2024)(3)(8)(10)(11)",50000,,49094,,50000,,1.5%,,
267,,,,,,49094,,50000,,1.5%,,
268,"SCS Merger Sub, Inc.",Texas / IT Services,"Second Lien Term Loan (10.73% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/30/2023)(3)(8)(10)(13)",20000,,19531,,20000,,0.6%,,
269,,,,,19531,,20000,,0.6%,,,
270,SESAC Holdco II LLC,Tennessee / Media,"Second Lien Term Loan (8.37% (LIBOR + 7.25% with 1.00% LIBOR floor), due 2/23/2025)(8)(10)(12)",3000,,2971,,2971,,0.1%,,
271,,,,,2971,,2971,,0.1%,,,
272,Small Business Whole Loan Portfolio(44),New York / Online Lending,"781 Small Business Loans purchased from On Deck Capital, Inc.",8434,,8434,,7964,,0.2%,,
273,,,,,8434,,7964,,0.2%,,,
274,"Spartan Energy Services, Inc.",Louisiana / Energy Equipment & Services,"Senior Secured Term Loan A (7.23% (LIBOR + 6.00% with 1.00% LIBOR floor), in non-accrual status effective 4/1/2016, due 12/28/2018)(10)(13)",13156,,11933,,8833,,0.3%,,
275,"Senior Secured Term Loan B (13.23% (LIBOR + 12.00% with 1.00% LIBOR floor), in non-accrual status effective 4/1/2016, due 12/28/2018)(10)(13)",16101,,13669,,-,,-%,,,,
276,,,,,25602,,8833,,0.3%,,,
277,"Stryker Energy, LLC","Ohio / Oil, Gas & Consumable Fuels",Overriding Royalty Interests(9),,-,,-,,-%,,,
278,,,,,-,,-,,-%,,,
279,Sudbury Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 10.70%, due 1/17/2026)(5)(14)",28200,,19519,,17304,,0.5%,,
280,,,,,19519,,17304,,0.5%,,,
281,Symphony CLO XIV Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 10.41%, due 7/14/2026)(5)(6)(14)",49250,,36668,,33744,,1.0%,,
282,,,,,36668,,33744,,1.0%,,,
283,"Symphony CLO XV, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.68%, due 10/17/2026)(5)(14)",50250,,41383,,38123,,1.1%,,
284,,,,,41383,,38123,,1.1%,,,
285,"TouchTunes Interactive Networks, Inc.",New York / Internet Software & Services,"Second Lien Term Loan (9.47% (LIBOR + 8.25% with 1.00% LIBOR floor), due 5/29/2022)(3)(8)(10)(11)",14000,,13907,,13907,,0.4%,,
286,,,,,13907,,13907,,0.4%,,,
287,Traeger Pellet Grills LLC,Oregon / Household Durables,"Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2019)(3)(10)(11)",53094,,53094,,53094,,1.6%,,
288,"Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2019)(3)(10)(11)",56031,,56031,,56031,,1.6%,,,,
289,,,,,109125,,109125,,3.2%,,,
290,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,
291,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
292,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
293,"Transaction Network Services, Inc.",Virginia / Diversified Telecommunication Services,"Second Lien Term Loan (9.23% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/14/2020)(3)(8)(10)(13)",,4410,,,4395,,,4410.0,0.1%
294,,,,,4395,,4410,,0.1%,,,
295,"Turning Point Brands, Inc.(46)",Kentucky / Tobacco,"Second Lien Term Loan (11.00%, due 8/17/2022)(3)(8)",14500,,14365,,14431,,0.4%,,
296,,,,,14365,,14431,,0.4%,,,
297,"United Sporting Companies, Inc.(47)",South Carolina / Distributors,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor) plus 2.00% PIK, in non-accrual status effective 4/1/2017, due 11/16/2019)(3)(10)(13)",141559,,140847,,83225,,2.5%,,
298,"Common Stock (24,967 shares)(16)",,-,,-,,-%,,,,,
299,,,,,140847,,83225,,2.5%,,,
300,"Universal Fiber Systems, LLC","Virginia / Textiles, Apparel & Luxury Goods","Second Lien Term Loan (10.76% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/02/2022)(3)(8)(10)(12)",37000,,36446,,37000,,1.1%,,
301,,,,,36446,,37000,,1.1%,,,
302,"Universal Turbine Parts, LLC",Alabama / Trading Companies & Distributors,"Senior Secured Term Loan A (6.98% (LIBOR + 5.75% with 1.00% LIBOR floor), due 7/22/2021)(3)(10)(13)",32013,,32013,,32013,,1.0%,,
303,"Senior Secured Term Loan B (12.98% (LIBOR + 11.75% with 1.00% LIBOR floor), due 7/22/2021)(3)(10)(13)",32500,,32500,,32500,,0.9%,,,,
304,,,,,64513,,64513,,1.9%,,,
305,"USG Intermediate, LLC",Texas / Leisure Products,"Revolving Line of Credit – $2,500 Commitment (10.98% (LIBOR + 9.75% with 1.00% LIBOR floor), due 4/15/2018)(10)(13)(15)",1000,,1000,,1000,,-%,,
306,"Senior Secured Term Loan A (8.48% (LIBOR + 7.25% with 1.00% LIBOR floor), due 4/15/2020)(3)(10)(13)",13307,,13307,,13307,,0.4%,,,,
307,"Senior Secured Term Loan B (13.48% (LIBOR + 12.25% with 1.00% LIBOR floor), due 4/15/2020)(3)(10)(13)",18897,,18897,,18897,,0.6%,,,,
308,Equity(16),,1,,-,,-%,,,,,
309,,,,,33205,,33204,,1.0%,,,
310,"VC GB Holdings, Inc.",Illinois / Household Durables,"Subordinated Secured Term Loan (9.23% (LIBOR + 8.00% with 1.00% LIBOR floor), due 2/28/2025)(8)(10)(13)",20000,,19712,,19992,,0.6%,,
311,,,,,19712,,19992,,0.6%,,,
312,Venio LLC,Pennsylvania / Professional Services,"Second Lien Term Loan (4.00% plus PIK 10.00% (LIBOR + 7.50% with 2.50% LIBOR floor), in non-accrual status effective 12/31/15, due 2/19/2020)(10)(11)",20442,,16111,,16342,,0.5%,,
313,,,,,16111,,16342,,0.5%,,,
314,"Voya CLO 2012-2, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 0.00%, due 10/15/2022)(5)(14)(17)",38070,,22667,,22667,,0.7%,,
315,,,,,22667,,22667,,0.7%,,,
316,"Voya CLO 2012-3, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 0.00%, due 10/15/2022)(5)(14)(17)",46632,,26445,,26445,,0.8%,,
317,,,,,26445,,26445,,0.8%,,,
318,"Voya CLO 2012-4, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 14.13%, due 10/15/2028)(5)(14)",40613,,31018,,30544,,0.9%,,
319,,,,,31018,,30544,,0.9%,,,
320,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,
321,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
322,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
323,"Voya CLO 2014-1, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.96%, due 4/18/2026)(5)(6)(14)",,32383,,,24613,,,26177.0,0.8%
324,,,,,24613,,26177,,0.8%,,,
325,"Voya CLO 2016-3, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.55%, due 10/18/2027)(5)(6)(14)",28100,,27130,,23497,,0.7%,,
326,,,,,27130,,23497,,0.7%,,,
327,"Voya CLO 2017-3, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.89%, due 7/20/2030)(5)(6)(14)",44885,,44885,,44670,,1.3%,,
328,,,,,44885,,44670,,1.3%,,,
329,Washington Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 8.53%, due 4/20/2026)(5)(6)(14)",22600,,16711,,14182,,0.4%,,
330,,,,,16711,,14182,,0.4%,,,
331,"Water Pik, Inc.",Colorado / Personal Products,"Second Lien Term Loan (10.05% (LIBOR + 8.75% with 1.00% LIBOR floor), due 1/8/2021)(3)(8)(10)(11)",13739,,13473,,13739,,0.4%,,
332,,,,,13473,,13739,,0.4%,,,
333,"Wheel Pros, LLC",Colorado / Auto Components,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(3)(10)(11)",12000,,12000,,12000,,0.4%,,
334,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(3)(10)(11)",5460,,5460,,5460,,0.2%,,,,
335,,,,,17460,,17460,,0.6%,,,
336,Total Non-Control/Non-Affiliate Investments (Level 3),,,4117868,,,3915101,,116.7%,,,
337,Total Portfolio Investments,,,5981556,,,5838305,,174.0%,,,
338,CCPI Inc.,-%,7.00%,7.00%,,,,,,,,
339,"Cinedigm DC Holdings, LLC",-%,2.50%,2.50%,,,,,,,,
340,Credit Central Loan Company,6.49%,3.51%,10.00%,,,,,,,,
341,Crosman Corporation - Senior Secured Term Loan A,4.00%,-%,4.00%,,,,,,,,
342,Crosman Corporation - Senior Secured Term Loan B,4.00%,-%,4.00%,,,,,,,,
343,Echelon Aviation LLC,-%,2.25%,2.25%,,,,,,,,
344,"Edmentum Ultimate Holdings, LLC - Unsecured Senior PIK Note",8.50%,-%,8.50%,,,,,,,,
345,"Edmentum Ultimate Holdings, LLC - Unsecured Junior PIK Note",10.00%,-%,10.00%,,,,,,,,
346,First Tower Finance Company LLC,0.80%,11.20%,12.00%,,,,,,,,
347,"Harbortouch Payments, LLC",,,3.00%,(C),,,,,,,
348,"JHH Holdings, Inc.",0.50%,-%,0.50%,,,,,,,,
349,"LaserShip , Inc. - Term Loan A",2.00%,-%,2.00%,,,,,,,,
350,"LaserShip , Inc. - Term Loan B",2.00%,-%,2.00%,,,,,,,,
351,"MITY, Inc.",-%,10.00%,10.00%,,,,,,,,
352,National Property REIT Corp. - Senior Secured Term Loan A,-%,5.50%,5.50%,,,,,,,,
353,National Property REIT Corp. - Senior Secured Term Loan E,-%,5.00%,5.00%,,,,,,,,
354,"National Property REIT Corp. - Senior Secured Term Loan C to ACL Loan Holdings, Inc.",-%,5.00%,5.00%,,,,,,,,
355,Nationwide Loan Company LLC,-%,10.00%,10.00%,,,,,,,,
356,"Nixon, Inc.",3.00%,-%,3.00%,,,,,,,,
357,"Valley Electric Co. of Mt. Vernon, Inc.",-%,2.50%,2.50%,,,,,,,,
358,"Valley Electric Company, Inc.",3.42%,5.08%,8.50%,,,,,,,,
