,0,1,2,3,4,5,6,7,8,9,10,11
243,,,,,44739,,44666,,1.2%,,,
244,"Nathan's Famous, Inc.",New York / Food Products,"Senior Secured Notes (10.00%, due 3/15/2020)(16)",3000,,3000,,3000,,0.1%,,
245,,,,,3000,,3000,,0.1%,,,
246,NCP Finance Limited Partnership(23),Ohio / Consumer Finance,"Subordinated Secured Term Loan (11.00% (LIBOR + 9.75% with 1.25% LIBOR floor), due 9/30/2018)(3)(4)(16)(22)",16305,,16065,,16305,,0.4%,,
247,,,,,16065,,16305,,0.4%,,,
248,"New Century Transportation, Inc.",New Jersey / Transportation,"Senior Subordinated Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 4.00% PIK, in non-accrual status effective 4/1/2014, due 2/3/2018)(4)",187,,187,,-,,-%,,
249,,,,,187,,-,,-%,,,
250,"Nixon, Inc.",California / Durable Consumer Products,"Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)(3)(16)",13925,,13749,,13616,,0.4%,,
251,,,,,13749,,13616,,0.4%,,,
252,"Octagon Investment Partners XV, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 20.72%)(11)(22)",28571,,24515,,26461,,0.7%,,
253,,,,,24515,,26461,,0.7%,,,
254,Onyx Payments(44),Texas / Diversified Financial Services,"Revolving Line of Credit – $5,000 Commitment (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 9/10/2015)(4)(25)(26)",2000,,2000,,2000,,0.1%,,
255,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 9/10/2019)(3)(4)",52050,,52050,,52050,,1.4%,,,,
256,"Senior Secured Term Loan B (13.50% (LIBOR + 12.50% with 1.00% LIBOR floor), due 9/10/2019)(4)",59389,,59389,,59389,,1.6%,,,,
257,,,,,113439,,113439,,3.1%,,,
258,Pacific World Corporation,California / Personal & Nondurable Consumer Products,"Revolving Line of Credit – $15,000 Commitment (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(25)(26)",6500,,6500,,6500,,0.2%,,
259,"Senior Secured Term Loan A (6.00% (LIBOR + 5.00% with 1.00% LIBOR floor), due 9/26/2020)(4)",99250,,99250,,95400,,2.6%,,,,
260,"Senior Secured Term Loan B (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/26/2020)(3)(4)",99250,,99250,,81772,,2.2%,,,,
261,,,,,205000,,183672,,5.0%,,,
262,"Pelican Products, Inc.",California / Durable Consumer Products,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/9/2021)(4)(16)",17500,,17484,,17500,,0.5%,,
263,,,,,17484,,17500,,0.5%,,,
264,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
265,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
266,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
267,"PGX Holdings, Inc.(28)",Utah / Consumer Services,"Second Lien Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(4)",,135000,,,135000,,,135000.0,3.6%
268,,,,,135000,,135000,,3.6%,,,
269,Photonis Technologies SAS,France / Aerospace & Defense,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(4)(16)(22)",10369,,10145,,9734,,0.3%,,
270,,,,,10145,,9734,,0.3%,,,
271,Pinnacle (US) Acquisition Co. Limited,Texas / Software & Computer Services,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)(4)(16)",7037,,6890,,6612,,0.2%,,
272,,,,,6890,,6612,,0.2%,,,
273,"PlayPower, Inc.",North Carolina / Durable Consumer Products,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 6/23/2022)(4)(16)",10000,,9850,,9850,,0.3%,,
274,,,,,9850,,9850,,0.3%,,,
275,"Prime Security Services Borrower, LLC",Illinois / Consumer Services,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 7/1/2022)(4)(16)",10000,,9850,,9850,,0.3%,,
276,,,,,9850,,9850,,0.3%,,,
277,"PrimeSport, Inc.","Georgia / Hotels, Restaurants & Leisure","Revolving Line of Credit – $15,000 Commitment (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 7/31/2015)(4)(25)(26)",13800,,13800,,13800,,0.4%,,
278,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 2/11/2021)(3)(4)",54227,,54227,,54227,,1.4%,,,,
279,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 2/11/2021)(3)(4)",74500,,74500,,74500,,2.0%,,,,
280,,,,,142527,,142527,,3.8%,,,
281,Prince Mineral Holding Corp.,New York / Metal Services & Minerals,"Senior Secured Term Loan (11.50%, due 12/15/2019)(16)",10000,,9915,,9458,,0.3%,,
282,,,,,9915,,9458,,0.3%,,,
283,"Rocket Software, Inc.",Massachusetts / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)(3)(4)(16)",20000,,19801,,20000,,0.5%,,
284,,,,,19801,,20000,,0.5%,,,
285,"Royal Holdings, Inc.",Indiana / Chemicals,"Second Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 6/19/2023)(4)(16)",5000,,4963,,5000,,0.1%,,
286,,,,,4963,,5000,,0.1%,,,
287,"Ryan, LLC",Texas / Business Services,"Subordinated Unsecured Notes (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 3.00% PIK, due 6/30/2018)(4)",72701,,72701,,72701,,2.0%,,
288,,,,,72701,,72701,,2.0%,,,
289,"Security Alarm Financing Enterprises, L.P.(45)",California / Consumer Services,"Subordinated Unsecured Notes (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 12/19/2020)(4)",25000,,25000,,25000,,0.7%,,
290,,,,,25000,,25000,,0.7%,,,
291,SESAC Holdco II LLC,Tennessee / Media,"Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 4/22/2021)(3)(4)(16)",10000,,9854,,9925,,0.3%,,
292,,,,,9854,,9925,,0.3%,,,
293,Small Business Whole Loan Portfolio(19),New York / Online Lending,40 small business loans purchased from Direct Capital Corporation,492,,492,,362,,-%,,
294,"2,306 small business loans purchased from On Deck Capital, Inc.",50066,,50066,,50530,,1.4%,,,,
295,,,,,50558,,50892,,1.4%,,,
296,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
297,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
298,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
299,"Spartan Energy Services, Inc.",Louisiana / Oil & Gas Services,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 12/28/2017)(3)(4)",,13422,,,13422,,,12973.0,0.3%
300,"Senior Secured Term Loan B (11.00% (LIBOR + 10.00% with 1.00% LIBOR floor), due 12/28/2017)(3)(4)",13935,,13935,,13664,,0.4%,,,,
301,,,,,27357,,26637,,0.7%,,,
302,Speedy Group Holdings Corp.,Canada / Consumer Finance,"Senior Unsecured Notes (12.00%, due 11/15/2017)(16)(22)",15000,,15000,,15000,,0.4%,,
303,,,,,15000,,15000,,0.4%,,,
304,"Stauber Performance Ingredients, Inc.",California / Food Products,"Senior Secured Term Loan A (7.50% (LIBOR + 6.50% with 1.00% LIBOR floor), due 11/25/2019)(3)(4)",9561,,9561,,9561,,0.2%,,
305,"Senior Secured Term Loan B (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 11/25/2019)(3)(4)",9799,,9799,,9799,,0.3%,,,,
306,,,,,19360,,19360,,0.5%,,,
307,"Stryker Energy, LLC",Ohio / Oil & Gas Production,Overriding Royalty Interests(18),-,,-,,-,,-%,,
308,,,,,-,,-,,-%,,,
309,Sudbury Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.92%)(11)(22)",28200,,22562,,24425,,0.7%,,
310,,,,,22562,,24425,,0.7%,,,
311,Symphony CLO IX Ltd.,Cayman Islands / Structured Finance,"Preference Shares (Residual Interest, current yield 20.76%)(11)(22)",45500,,34797,,40034,,1.1%,,
312,,,,,34797,,40034,,1.1%,,,
313,Symphony CLO XIV Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.24%)(11)(22)(48)",49250,,44018,,45641,,1.2%,,
314,,,,,44018,,45641,,1.2%,,,
315,"Symphony CLO XV, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 11.72%)(11)(22)",50250,,46994,,46452,,1.3%,,
316,,,,,46994,,46452,,1.3%,,,
317,"System One Holdings, LLC",Pennsylvania / Business Services,"Senior Secured Term Loan (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 11/17/2020)(3)(4)",68146,,68146,,68146,,1.8%,,
318,"Delayed Draw Term Loan – $11,500 Commitment (expires 12/31/2015)(25)",-,,-,,-,,-%,,,,
319,,,,,68146,,68146,,1.8%,,,
320,"Targus Group International, Inc.",California / Durable Consumer Products,"First Lien Term Loan (11.75% (PRIME + 8.50%) plus 1.00% PIK and 2.00% default interest, due 5/24/2016)(4)(16)",21487,,21378,,17233,,0.5%,,
321,,,,,21378,,17233,,0.5%,,,
322,TB Corp.,"Texas / Hotels, Restaurants & Leisure","Senior Subordinated Note (12.00% plus 1.50% PIK, due 12/19/2018)(3)",23628,,23628,,23628,,0.6%,,
323,,,,,23628,,23628,,0.6%,,,
324,"Therakos, Inc.",New Jersey / Healthcare,"Second Lien Term Loan (10.75% (LIBOR + 9.50% with 1.25% LIBOR floor), due 6/27/2018)(4)(16)",13000,,12808,,13000,,0.4%,,
325,,,,,12808,,13000,,0.4%,,,
326,"Tolt Solutions, Inc.",South Carolina / Business Services,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)",47802,,47802,,45548,,1.2%,,
327,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)",48900,,48900,,46155,,1.2%,,,,
328,,,,,96702,,91703,,2.4%,,,
329,"TouchTunes Interactive Networks, Inc.",New York / Media,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 5/29/2022)(4)(16)",5000,,4925,,4925,,0.1%,,
330,,,,,4925,,4925,,0.1%,,,
331,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
332,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
333,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
334,Traeger Pellet Grills LLC,Oregon / Durable Consumer Products,"Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)",,35644,,,35644,,,35644.0,1.0%
335,"Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)",36881,,36881,,36881,,1.0%,,,,
336,,,,,72525,,72525,,2.0%,,,
337,"Transaction Network Services, Inc.",Virginia / Telecommunication Services,"Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/14/2020)(4)(16)",4595,,4573,,4595,,0.1%,,
338,,,,,4573,,4595,,0.1%,,,
339,"Trinity Services Group, Inc.(14)",Florida / Food Products,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 8/13/2019)(4)",9825,,9825,,9825,,0.3%,,
340,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor), due 8/13/2019)(3)(4)",100000,,100000,,100000,,2.7%,,,,
341,,,,,109825,,109825,,3.0%,,,
342,"United Sporting Companies, Inc.(5)",South Carolina / Durable Consumer Products,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)(3)(4)",158238,,158238,,145618,,3.9%,,
343,,,,,158238,,145618,,3.9%,,,
344,"United States Environmental Services, LLC",Texas / Commercial Services,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor) plus 2.00% default interest, due 3/31/2019)(3)(4)",23250,,23250,,21551,,0.6%,,
345,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor) plus 2.00% default interest, due 3/31/2019)(3)(4)",36000,,36000,,33406,,0.9%,,,,
346,,,,,59250,,54957,,1.5%,,,
347,"USG Intermediate, LLC",Texas / Durable Consumer Products,"Revolving Line of Credit – $5,000 Commitment (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 4/15/2016)(4)(25)(26)",-,,-,,-,,-%,,
348,"Senior Secured Term Loan A (7.50% (LIBOR + 6.50% with 1.00% LIBOR floor), due 4/15/2020)(3)(4)",21587,,21587,,21587,,0.6%,,,,
349,"Senior Secured Term Loan B (12.50% (LIBOR + 11.50% with 1.00% LIBOR floor), due 4/15/2020)(3)(4)",21695,,21695,,21695,,0.6%,,,,
350,Equity,,1,,-,,-%,,,,,
351,,,,,43283,,43282,,1.2%,,,
352,Venio LLC,Pennsylvania / Business Services,"Second Lien Term Loan (12.00% (LIBOR + 9.50% with 2.50% LIBOR floor), due 2/19/2020)(3)(4)",17000,,17000,,16042,,0.4%,,
353,,,,,17000,,16042,,0.4%,,,
354,"Voya CLO 2012-2, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 19.32%)(11)(22)",38070,,30002,,32391,,0.9%,,
355,,,,,30002,,32391,,0.9%,,,
356,"Voya CLO 2012-3, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 16.87%)(11)(22)",46632,,37208,,38465,,1.0%,,
357,,,,,37208,,38465,,1.0%,,,
358,"Voya CLO 2012-4, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 19.40%)(11)(22)",40613,,32918,,34977,,0.9%,,
359,,,,,32918,,34977,,0.9%,,,
360,"Voya CLO 2014-1, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.25%)(11)(22)(48)",32383,,28886,,29170,,0.8%,,
361,,,,,28886,,29170,,0.8%,,,
362,Washington Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.28%)(11)(22)(48)",22600,,19542,,20137,,0.5%,,
363,,,,,19542,,20137,,0.5%,,,
364,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
365,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
366,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
367,"Water Pik, Inc.",Colorado / Personal & Nondurable Consumer Products,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 1/8/2021)(4)(16)",,9147,,,8796,,,9147.0,0.2%
368,,,,,8796,,9147,,0.2%,,,
369,"Wheel Pros, LLC",Colorado / Business Services,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(3)(4)",12000,,12000,,12000,,0.3%,,
370,"Delayed Draw Term Loan – $3,000 Commitment (expires 12/30/2015)(25)",-,,-,,-,,-%,,,,
371,,,,,12000,,12000,,0.3%,,,
372,Wind River Resources Corporation(39),Utah / Oil & Gas Production,"Senior Secured Note (13.00% (LIBOR + 7.50% with 5.50% LIBOR floor) plus 3.00% default interest on principal and 16.00% default interest on past due interest, in non-accrual status effective 12/1/2008, past due)(4)",3000,,3000,,-,,-%,,
373,Net Profits Interest (5% of Equity Distributions)(7),,-,,-,,-%,,,,,
374,,,,,3000,,-,,-%,,,
375,Total Non-Control/Non-Affiliate Investments (Level 3),,,4619519,,,4589151,,124.0%,,,
376,Total Level 3 Portfolio Investments,,,6559313,,,6609298,,178.5%,,,
