,0,1,2,3,4,5,6,7,8,9,10,11
149,Babson CLO Ltd.  2011-I(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),35000,41307,33591,36452,33801,,0.9%,,
150,Babson CLO Ltd.  2011-I(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),35000,33591,33591,33801,33801,0.9%,,,
151,Babson CLO Ltd.  2012-I(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),29075,33591,23471,33801,26401,,0.7%,,
152,Babson CLO Ltd.  2012-I(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),29075,23471,23471,26401,26401,0.7%,,,
153,Babson CLO Ltd.  2012-II(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),27850,23471,26764,26401,27230,,0.8%,,
154,Babson CLO Ltd.  2012-II(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),27850,26764,26764,27230,27230,0.8%,,,
155,"Blue Coat  Systems, Inc.(16)",Massachusetts / Software & Computer Services,"Second Lien Term Loan (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 6/28/2020)(3)(4)",11000,26764,10902,27230,11000,,0.3%,,
156,"Blue Coat  Systems, Inc.(16)",Massachusetts / Software & Computer Services,"Second Lien Term Loan (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 6/28/2020)(3)(4)",11000,10902,10902,11000,11000,0.3%,,,
157,"Broder Bros., Co.","Pennsylvania / Textiles, Apparel & Luxury Goods","Senior Secured Notes (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 4/8/2019)(3)(4)",257575,10902,257575,11000,257575,,7.1%,,
158,"Broder Bros., Co.","Pennsylvania / Textiles, Apparel & Luxury Goods","Senior Secured Notes (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 4/8/2019)(3)(4)",257575,257575,257575,257575,257575,7.1%,,,
159,Brookside Mill  CLO Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),26000,257575,22613,257575,25081,,0.7%,,
160,Brookside Mill  CLO Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),26000,22613,22613,25081,25081,0.7%,,,
161,Byrider Systems Acquisition Corp.(22),Indiana / Auto Finance,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)(3)",11139,22613,11139,25081,11139,,0.3%,,
162,Byrider Systems Acquisition Corp.(22),Indiana / Auto Finance,"Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)(3)",11139,11139,11139,11139,11139,0.3%,,,
163,"Caleel + Hayden, LLC(14)(31)",Colorado / Personal & Nondurable Consumer Products,Membership Interest,11139,-,11139,182,11139,-%,,,
164,Escrow Receivable,Colorado / Personal & Nondurable Consumer Products,-,11139,118,11139,-%,11139,,,,
165,Escrow Receivable,Colorado / Personal & Nondurable Consumer Products,-,11139,-,11139,300,11139,-%,,,
166,"Capstone Logistics, LLC",Georgia / Commercial Services,"Senior Secured Term Loan A (6.50% (LIBOR + 5.00% with 1.50% LIBOR floor), due 9/16/2016)(4)",92085,-,92085,300,92085,,2.6%,,
167,"Senior Secured Term Loan B (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 9/16/2016)(3)(4)",98465,"Senior Secured Term Loan A (6.50% (LIBOR + 5.00% with 1.50% LIBOR floor), due 9/16/2016)(4)",98465,-,98465,300,2.7%,,,,
168,"Senior Secured Term Loan B (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 9/16/2016)(3)(4)",98465,"Senior Secured Term Loan A (6.50% (LIBOR + 5.00% with 1.50% LIBOR floor), due 9/16/2016)(4)",98465,190550,98465,190550,2.7%,5.3%,,,
169,Cent CLO 17 Limited(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),24870,190550,21999,190550,23896,,0.7%,,
170,Cent CLO 17 Limited(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),24870,21999,21999,23896,23896,0.7%,,,
171,Cent CLO 20 Limited(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),40275,21999,40483,23896,40259,,1.1%,,
172,Cent CLO 20 Limited(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),40275,40483,40483,40259,40259,1.1%,,,
173,Cent CLO 21 Limited(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),48528,40483,46597,40259,46154,,1.3%,,
174,Cent CLO 21 Limited(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),48528,46597,46597,46154,46154,1.3%,,,
175,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,46154,,,,
176,"CIFC Funding  2011-I, Ltd.(4)(22)",Cayman Islands / Diversified Financial Services,"Class D Senior Secured Notes (5.23% (LIBOR + 5.00%, due 1/19/2023)",Principal Value,19000,Fair  Value(2),% of Net Assets,15304,,,18037.0,0.5%
177,"Class E Subordinated Notes (7.23% (LIBOR + 7.00%, due 1/19/2023)",15400,"Class D Senior Secured Notes (5.23% (LIBOR + 5.00%, due 1/19/2023)",12814,19000,15162,% of Net Assets,0.4%,,,,
178,"Class E Subordinated Notes (7.23% (LIBOR + 7.00%, due 1/19/2023)",15400,"Class D Senior Secured Notes (5.23% (LIBOR + 5.00%, due 1/19/2023)",12814,28118,15162,33199,0.4%,0.9%,,,
179,"CIFC Funding  2013-III, Ltd.(22)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),44100,28118,39534,33199,43217,,1.2%,,
180,"CIFC Funding  2013-III, Ltd.(22)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),44100,39534,39534,43217,43217,1.2%,,,
181,"CIFC Funding  2013-IV, Ltd.(22)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),45500,39534,40255,43217,40934,,1.1%,,
182,"CIFC Funding  2013-IV, Ltd.(22)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),45500,40255,40255,40934,40934,1.1%,,,
183,"Cinedigm DC  Holdings, LLC",New York / Software & Computer Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)(4)",68714,40255,68664,40934,68714,,1.9%,,
184,"Cinedigm DC  Holdings, LLC",New York / Software & Computer Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)(4)",68714,68664,68664,68714,68714,1.9%,,,
185,"The Copernicus  Group, Inc.",North Carolina / Healthcare,Escrow Receivable,68714,-,68664,115,68714,-%,,,
186,"The Copernicus  Group, Inc.",North Carolina / Healthcare,Escrow Receivable,68714,-,68664,115,68714,-%,,,
187,"Correctional Healthcare Holding Company, Inc.",Colorado / Healthcare,"Second Lien Term Loan (11.25%, due 1/11/2020)(3)",27100,-,27100,115,27642,,0.8%,,
188,"Correctional Healthcare Holding Company, Inc.",Colorado / Healthcare,"Second Lien Term Loan (11.25%, due 1/11/2020)(3)",27100,27100,27100,27642,27642,0.8%,,,
189,"Coverall North  America, Inc.",Florida / Commercial Services,"Senior Secured Term Loan (11.50% (LIBOR + 8.50% with 3.00% LIBOR floor), due 12/17/2017)(3)(4)",51210,27100,51210,27642,51210,,1.4%,,
190,"Coverall North  America, Inc.",Florida / Commercial Services,"Senior Secured Term Loan (11.50% (LIBOR + 8.50% with 3.00% LIBOR floor), due 12/17/2017)(3)(4)",51210,51210,51210,51210,51210,1.4%,,,
191,Crosman Corporation,New York / Manufacturing,"Second Lien Term Loan (12.00% (LIBOR + 10.50% with 1.50% LIBOR floor), due 12/30/2019)(3)(4)",40000,51210,40000,51210,39708,,1.1%,,
192,Crosman Corporation,New York / Manufacturing,"Second Lien Term Loan (12.00% (LIBOR + 10.50% with 1.50% LIBOR floor), due 12/30/2019)(3)(4)",40000,40000,40000,39708,39708,1.1%,,,
193,"CRT MIDCO, LLC",Wisconsin / Media,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 6/30/2017)(3)(4)",47504,40000,47504,39708,47504,,1.3%,,
194,"CRT MIDCO, LLC",Wisconsin / Media,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 6/30/2017)(3)(4)",47504,47504,47504,47504,47504,1.3%,,,
195,"Deltek, Inc.(16)",Virginia /  Software & Computer Services,"Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 10/10/2019)(3)(4)",12000,47504,11852,47504,12000,,0.3%,,
196,"Deltek, Inc.(16)",Virginia /  Software & Computer Services,"Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 10/10/2019)(3)(4)",12000,11852,11852,12000,12000,0.3%,,,
197,"Diamondback  Operating, LP",Oklahoma / Oil & Gas Production,Net Profits Interest (15% of Equity Distributions),12000,-,11852,-,12000,-%,,,
198,"Diamondback  Operating, LP",Oklahoma / Oil & Gas Production,Net Profits Interest (15% of Equity Distributions),12000,-,11852,-,12000,-%,,,
199,"Edmentum, Inc.  (f/k/a Archipelago Learning, Inc.)(16)",Minnesota / Consumer Services,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)(3)(4)",50000,-,48439,-,50000,,1.4%,,
200,"Edmentum, Inc.  (f/k/a Archipelago Learning, Inc.)(16)",Minnesota / Consumer Services,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)(3)(4)",50000,48439,48439,50000,50000,1.4%,,,
201,"Empire Today, LLC",Illinois / Durable Consumer Products,"Senior Secured Note (11.375%, due 2/1/2017)",15700,48439,15419,50000,15700,,0.4%,,
202,"Empire Today, LLC",Illinois / Durable Consumer Products,"Senior Secured Note (11.375%, due 2/1/2017)",15700,15419,15419,15700,15700,0.4%,,,
203,"Fischbein, LLC",North Carolina / Machinery,Escrow Receivable,15700,-,15419,116,15700,-%,,,
204,"Fischbein, LLC",North Carolina / Machinery,Escrow Receivable,15700,-,15419,116,15700,-%,,,
205,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,15700,,,,
206,"Fleetwash, Inc.(4)",New Jersey / Business Services,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 4/30/2019)",Principal Value,25000,Fair  Value(2),% of Net Assets,25000,,,25000.0,0.7%
207,"Senior Secured Term Loan B (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 4/30/2019)",25000,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 4/30/2019)",25000,25000,25000,% of Net Assets,0.7%,,,,
208,"Delayed Draw Term Loan – $15,000 Commitment (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 4/30/2019)(25)",-,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 4/30/2019)",-,25000,-,% of Net Assets,-%,,,,
209,"Delayed Draw Term Loan – $15,000 Commitment (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 4/30/2019)(25)",-,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 4/30/2019)",-,50000,-,50000,-%,1.4%,,,
210,"Focus Brands, Inc.(16)",Georgia / Consumer Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 8/21/2018)(4)",18000,50000,17776,50000,18000,,0.5%,,
211,"Focus Brands, Inc.(16)",Georgia / Consumer Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 8/21/2018)(4)",18000,17776,17776,18000,18000,0.5%,,,
212,"Focus Products Group International, LLC  (f/k/a FPG, LLC)",Illinois /  Durable Consumer Products,"Senior Secured Term Loan (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 1/20/2017)(3)(4)",20297,17776,20297,18000,19886,,0.5%,,
213,"Common Stock (5,638 shares)",Illinois /  Durable Consumer Products,27,20297,-,20297,-%,19886,,,,
214,"Common Stock (5,638 shares)",Illinois /  Durable Consumer Products,27,20297,20324,20297,19886,19886,0.5%,,,
215,"Galaxy XII CLO, Ltd.(22)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),22000,20324,19498,19886,20449,,0.6%,,
216,"Galaxy XII CLO, Ltd.(22)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),22000,19498,19498,20449,20449,0.6%,,,
217,"Galaxy XV CLO, Ltd.(22)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),35025,19498,29777,20449,31824,,0.9%,,
218,"Galaxy XV CLO, Ltd.(22)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),35025,29777,29777,31824,31824,0.9%,,,
219,"Galaxy XVI CLO, Ltd.(22)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),22575,29777,20790,31824,20573,,0.6%,,
220,"Galaxy XVI CLO, Ltd.(22)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),22575,20790,20790,20573,20573,0.6%,,,
221,"Galaxy XVII CLO, Ltd.(22)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),39905,20790,36811,20573,36589,,1.0%,,
222,"Galaxy XVII CLO, Ltd.(22)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),39905,36811,36811,36589,36589,1.0%,,,
223,"Global Employment Solutions, Inc.",Colorado / Business Services,"Senior Secured Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 3/25/2019)(3)(4)",28464,36811,28464,36589,28464,,0.8%,,
224,"Global Employment Solutions, Inc.",Colorado / Business Services,"Senior Secured Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 3/25/2019)(3)(4)",28464,28464,28464,28464,28464,0.8%,,,
225,"Grocery Outlet, Inc.(16)",California / Retail,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 6/17/2019)(4)",14457,28464,14168,28464,14457,,0.4%,,
226,"Grocery Outlet, Inc.(16)",California / Retail,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 6/17/2019)(4)",14457,14168,14168,14457,14457,0.4%,,,
227,"GTP Operations, LLC  (f/k/a CI (Transplace) Holdings, LLC)(10)",Texas / Software & Computer Services,"Senior Secured Term Loan (10.00% (LIBOR + 5.00% with 5.00% LIBOR floor), due 12/11/2018)(3)(4)",112546,14168,112546,14457,112546,,3.1%,,
228,"GTP Operations, LLC  (f/k/a CI (Transplace) Holdings, LLC)(10)",Texas / Software & Computer Services,"Senior Secured Term Loan (10.00% (LIBOR + 5.00% with 5.00% LIBOR floor), due 12/11/2018)(3)(4)",112546,112546,112546,112546,112546,3.1%,,,
229,Halcyon Loan Advisors Funding 2012-1 Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),23188,112546,20600,112546,22570,,0.6%,,
230,Halcyon Loan Advisors Funding 2012-1 Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),23188,20600,20600,22570,22570,0.6%,,,
231,Halcyon Loan Advisors Funding 2013-1 Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),40400,20600,38460,22570,41509,,1.1%,,
232,Halcyon Loan Advisors Funding 2013-1 Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),40400,38460,38460,41509,41509,1.1%,,,
233,Halcyon Loan Advisors Funding 2014-1 Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),24500,38460,23471,41509,23110,,0.6%,,
234,Halcyon Loan Advisors Funding 2014-1 Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),24500,23471,23471,23110,23110,0.6%,,,
235,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,23110,,,,
236,Halcyon Loan Advisors Funding 2014-2 Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Principal Value,41164,Fair  Value(2),% of Net Assets,38630,,,38066.0,1.1%
237,Halcyon Loan Advisors Funding 2014-2 Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Principal Value,38630,Fair  Value(2),38066,38630,1.1%,,,
238,"Harley Marine Services, Inc.(16)",Washington / Transportation,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 12/20/2019)(3)(4)",9000,38630,8832,38066,8832,,0.2%,,
239,"Harley Marine Services, Inc.(16)",Washington / Transportation,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 12/20/2019)(3)(4)",9000,8832,8832,8832,8832,0.2%,,,
240,"ICON Health & Fitness, Inc.",Utah / Durable Consumer Products,"Senior Secured Note (11.875%, due 10/15/2016)",21850,8832,22005,8832,20889,,0.6%,,
241,"ICON Health & Fitness, Inc.",Utah / Durable Consumer Products,"Senior Secured Note (11.875%, due 10/15/2016)",21850,22005,22005,20889,20889,0.6%,,,
242,"ICV-CSI Holdings, LLC (f/k/a Cargo Airport Services USA, LLC)",New York / Transportation,Common Equity (1.6 units),21850,1639,22005,2079,20889,0.1%,,,
243,"ICV-CSI Holdings, LLC (f/k/a Cargo Airport Services USA, LLC)",New York / Transportation,Common Equity (1.6 units),21850,1639,22005,2079,20889,0.1%,,,
244,"IDQ Holdings, Inc.",Texas / Automobile,"Senior Secured Note (11.50%, due 4/1/2017)",12500,1639,12344,2079,12500,,0.3%,,
245,"IDQ Holdings, Inc.",Texas / Automobile,"Senior Secured Note (11.50%, due 4/1/2017)",12500,12344,12344,12500,12500,0.3%,,,
246,"Ikaria, Inc.(16)",New Jersey / Healthcare,"Second Lien Term Loan (8.75% (LIBOR + 7.75% with 1.00% LIBOR floor), due 2/12/2022)(4)",25000,12344,24430,12500,25000,,0.7%,,
247,"Ikaria, Inc.(16)",New Jersey / Healthcare,"Second Lien Term Loan (8.75% (LIBOR + 7.75% with 1.00% LIBOR floor), due 2/12/2022)(4)",25000,24430,24430,25000,25000,0.7%,,,
248,"Injured Workers Pharmacy, LLC",Massachusetts / Healthcare,"Second Lien Term Loan (11.50% (LIBOR + 7.00% with 4.50% LIBOR floor) plus 1.00% PIK, due 5/31/2019)(3)(4)",22678,24430,22678,25000,22904,,0.6%,,
249,"Injured Workers Pharmacy, LLC",Massachusetts / Healthcare,"Second Lien Term Loan (11.50% (LIBOR + 7.00% with 4.50% LIBOR floor) plus 1.00% PIK, due 5/31/2019)(3)(4)",22678,22678,22678,22904,22904,0.6%,,,
250,"Instant Web, LLC(4)",Minnesota / Media,"Senior Secured Term Loan A (5.50% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)",126453,22678,126453,22904,126453,,3.5%,,
251,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 3/28/2019)(3)",128000,"Senior Secured Term Loan A (5.50% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)",128000,22678,128000,22904,3.6%,,,,
252,"Senior Secured Term Loan C (12.75% (LIBOR + 11.75% with 1.00% LIBOR floor), due 3/28/2019)",12500,"Senior Secured Term Loan A (5.50% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)",12500,22678,12500,22904,0.3%,,,,
253,"Senior Secured Term Loan C (12.75% (LIBOR + 11.75% with 1.00% LIBOR floor), due 3/28/2019)",12500,"Senior Secured Term Loan A (5.50% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)",12500,266953,12500,266953,0.3%,7.4%,,,
254,"InterDent, Inc.",California / Healthcare,"Senior Secured Term Loan A (7.25% (LIBOR + 5.75% with 1.50% LIBOR floor), due 8/3/2017)(4)",63225,266953,63225,266953,63225,,1.7%,,
255,"Senior Secured Term Loan B (12.25% (LIBOR + 9.25% with 3.00% LIBOR floor), due 8/3/2017)(3)(4)",67625,"Senior Secured Term Loan A (7.25% (LIBOR + 5.75% with 1.50% LIBOR floor), due 8/3/2017)(4)",67625,266953,67625,266953,1.9%,,,,
256,"Senior Secured Term Loan B (12.25% (LIBOR + 9.25% with 3.00% LIBOR floor), due 8/3/2017)(3)(4)",67625,"Senior Secured Term Loan A (7.25% (LIBOR + 5.75% with 1.50% LIBOR floor), due 8/3/2017)(4)",67625,130850,67625,130850,1.9%,3.6%,,,
257,"JHH Holdings, Inc.",Texas / Healthcare,"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor) plus 0.50% PIK, due 3/30/2019)(3)(4)",35119,130850,35119,130850,35119,,1.0%,,
258,"JHH Holdings, Inc.",Texas / Healthcare,"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor) plus 0.50% PIK, due 3/30/2019)(3)(4)",35119,35119,35119,35119,35119,1.0%,,,
259,"LaserShip, Inc.",Virginia / Transportation,"Revolving Line of Credit – $5,000 Commitment (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 12/21/2014)(4)(25)",-,35119,-,35119,-,,-%,,
260,"Senior Secured Term Loan A (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(3)(4)",36094,"Revolving Line of Credit – $5,000 Commitment (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 12/21/2014)(4)(25)",36094,35119,36094,35119,1.0%,,,,
261,"Senior Secured Term Loan B (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(3)(4)",22111,"Revolving Line of Credit – $5,000 Commitment (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 12/21/2014)(4)(25)",22111,35119,22111,35119,0.6%,,,,
262,"Delayed Draw Term Loan – $6,000 Commitment (2.00%, due 12/31/2015)(4)(25)",-,"Revolving Line of Credit – $5,000 Commitment (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 12/21/2014)(4)(25)",-,35119,-,35119,-%,,,,
263,"Delayed Draw Term Loan – $6,000 Commitment (2.00%, due 12/31/2015)(4)(25)",-,"Revolving Line of Credit – $5,000 Commitment (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 12/21/2014)(4)(25)",-,58205,-,58205,-%,1.6%,,,
264,LCM XIV Ltd.(22),Cayman Islands / Diversified Financial Services,Income Notes (Residual Interest),26500,58205,24914,58205,25124,,0.7%,,
265,LCM XIV Ltd.(22),Cayman Islands / Diversified Financial Services,Income Notes (Residual Interest),26500,24914,24914,25124,25124,0.7%,,,
266,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,25124,,,,
267,LHC Holdings Corp.,Florida / Healthcare,"Revolving Line of Credit – $750 Commitment (8.50% (LIBOR + 6.00% with 2.50% LIBOR floor), due 5/31/2015)(4)(25)(26)",Principal Value,-,Fair  Value(2),% of Net Assets,-,,,-,-%
268,"Senior Subordinated Debt (10.50%, due 5/31/2015)(3)",1865,"Revolving Line of Credit – $750 Commitment (8.50% (LIBOR + 6.00% with 2.50% LIBOR floor), due 5/31/2015)(4)(25)(26)",1865,-,1865,% of Net Assets,0.1%,,,,
269,Membership Interest (125 units),1865,216,1865,253,1865,-%,0.1%,,,,
270,Membership Interest (125 units),1865,216,1865,2081,1865,2118,0.1%,0.1%,,,
271,"Madison Park  Funding IX, Ltd.(22)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),31110,2081,24546,2118,27266,,0.8%,,
272,"Madison Park  Funding IX, Ltd.(22)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),31110,24546,24546,27266,27266,0.8%,,,
273,"Matrixx Initiatives, Inc.",New Jersey / Pharmaceuticals,"Senior Secured Term Loan A (7.50% (LIBOR + 6.00% with 1.50% LIBOR floor), due 8/9/2018)(3)(4)",38319,24546,38319,27266,36839,,1.0%,,
274,"Senior Secured Term Loan B (12.50% (LIBOR + 11.00% with 1.50% LIBOR floor), due 8/9/2018)(3)(4)",39750,"Senior Secured Term Loan A (7.50% (LIBOR + 6.00% with 1.50% LIBOR floor), due 8/9/2018)(3)(4)",39750,24546,36851,27266,1.0%,,,,
275,"Senior Secured Term Loan B (12.50% (LIBOR + 11.00% with 1.50% LIBOR floor), due 8/9/2018)(3)(4)",39750,"Senior Secured Term Loan A (7.50% (LIBOR + 6.00% with 1.50% LIBOR floor), due 8/9/2018)(3)(4)",39750,78069,36851,73690,1.0%,2.0%,,,
276,"Maverick Healthcare Equity, LLC",Arizona / Healthcare,"Preferred Units (1,250,000 units)",39750,1252,36851,821,1.0%,-%,,,
277,"Class A Common Units (1,250,000 units)",Arizona / Healthcare,-,39750,-,36851,-%,1.0%,,,,
278,"Class A Common Units (1,250,000 units)",Arizona / Healthcare,-,39750,1252,36851,821,1.0%,-%,,,
279,Mountain View CLO 2013-I Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),43650,1252,40754,821,43555,,1.2%,,
280,Mountain View CLO 2013-I Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),43650,40754,40754,43555,43555,1.2%,,,
281,NCP Finance Limited Partnership(22)(23),Ohio /  Consumer Finance,"Subordinated Secured Term Loan (11.00% (LIBOR + 9.75% with 1.25% LIBOR floor), due 9/30/2018)(3)(4)(16)",11910,40754,11692,43555,12208,,0.3%,,
282,NCP Finance Limited Partnership(22)(23),Ohio /  Consumer Finance,"Subordinated Secured Term Loan (11.00% (LIBOR + 9.75% with 1.25% LIBOR floor), due 9/30/2018)(3)(4)(16)",11910,11692,11692,12208,12208,0.3%,,,
283,"New Century Transportation, Inc.",New Jersey / Transportation,"Senior Subordinated Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 4.00% PIK, in non-accrual status effective 4/1/2014, due 2/3/2018)(4)",44000,11692,44000,12208,-,,-%,,
284,"New Century Transportation, Inc.",New Jersey / Transportation,"Senior Subordinated Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 4.00% PIK, in non-accrual status effective 4/1/2014, due 2/3/2018)(4)",44000,44000,44000,-,-,-%,,,
285,"Nixon, Inc.",California / Durable Consumer Products,"Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)(16)",13532,44000,13316,-,13316,,0.4%,,
286,"Nixon, Inc.",California / Durable Consumer Products,"Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)(16)",13532,13316,13316,13316,13316,0.4%,,,
287,"NRG Manufacturing, Inc.",Texas / Manufacturing,Escrow Receivable,13532,-,13316,1110,13316,-%,,,
288,"NRG Manufacturing, Inc.",Texas / Manufacturing,Escrow Receivable,13532,-,13316,1110,13316,-%,,,
289,"Octagon Investment Partners XV, Ltd.(22)",Cayman Islands / Diversified Financial Services,Income Notes (Residual Interest),26901,-,24338,1110,26732,,0.7%,,
290,"Octagon Investment Partners XV, Ltd.(22)",Cayman Islands / Diversified Financial Services,Income Notes (Residual Interest),26901,24338,24338,26732,26732,0.7%,,,
291,"Onyx Payments, Inc.  (f/k/a Pegasus Business Intelligence, LP)",Texas / Diversified Financial Services,"Senior Secured Term Loan A (6.75% (LIBOR + 5.50% with 1.25% LIBOR floor), due 4/18/2018)(4)",15125,24338,15125,26732,15125,,0.4%,,
