,0,1,2,3,4,5,6,7,8,9,10,11
152,"Deltek, Inc.",Virginia / Software & Computer Services,"Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 10/10/2019)(3)(4)(16)",12000,46754,11863,46754,12000,,0.3%,,
153,"Deltek, Inc.",Virginia / Software & Computer Services,"Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 10/10/2019)(3)(4)(16)",12000,11863,11863,12000,12000,0.3%,,,
154,"Diamondback Operating, LP",Oklahoma / Oil & Gas Production,Net Profits Interest (15% of Equity Distributions)(7),12000,-,11863,-,12000,-%,,,
155,"Diamondback Operating, LP",Oklahoma / Oil & Gas Production,Net Profits Interest (15% of Equity Distributions)(7),12000,-,11863,-,12000,-%,,,
156,"Edmentum, Inc.",Minnesota / Consumer Services,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)(3)(4)(16)",50000,-,48561,-,43107,,1.2%,,
157,"Edmentum, Inc.",Minnesota / Consumer Services,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)(3)(4)(16)",50000,48561,48561,43107,43107,1.2%,,,
158,"Empire Today, LLC",Illinois / Durable Consumer Products,"Senior Secured Note (11.375%, due 2/1/2017)(16)",15700,48561,15467,43107,13850,,0.4%,,
159,"Empire Today, LLC",Illinois / Durable Consumer Products,"Senior Secured Note (11.375%, due 2/1/2017)(16)",15700,15467,15467,13850,13850,0.4%,,,
160,"Fischbein, LLC",North Carolina / Machinery,Escrow Receivable,15700,-,15467,121,13850,-%,,,
161,"Fischbein, LLC",North Carolina / Machinery,Escrow Receivable,15700,-,15467,121,13850,-%,,,
162,"Fleetwash, Inc.",New Jersey / Business Services,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 4/30/2019)(4)",24750,-,24750,121,24750,,0.7%,,
163,"Senior Secured Term Loan B (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 4/30/2019)(4)",25000,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 4/30/2019)(4)",25000,-,25000,121,0.7%,,,,
164,"Delayed Draw Term Loan – $15,000 Commitment (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 4/30/2019)(4)(25)",-,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 4/30/2019)(4)",-,-,-,121,-%,,,,
165,"Delayed Draw Term Loan – $15,000 Commitment (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 4/30/2019)(4)(25)",-,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 4/30/2019)(4)",-,49750,-,49750,-%,1.4%,,,
166,"Focus Brands, Inc.",Georgia / Consumer Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 8/21/2018)(4)(16)",18000,49750,17799,49750,18000,,0.5%,,
167,"Focus Brands, Inc.",Georgia / Consumer Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 8/21/2018)(4)(16)",18000,17799,17799,18000,18000,0.5%,,,
168,"Focus Products Group International, LLC",Illinois / Durable Consumer Products,"Common Stock (5,638 shares)",18000,17799,27,18000,-,,-%,,
169,"Focus Products Group International, LLC",Illinois / Durable Consumer Products,"Common Stock (5,638 shares)",18000,27,27,-,-,-%,,,
170,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,-,,,,
171,"Galaxy XV CLO, Ltd.",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 14.88%)(11)(22)",Principal Value,35025,Fair  Value(2),% of Net Assets,28583.0,,,30629.0,0.8%
172,"Galaxy XV CLO, Ltd.",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 14.88%)(11)(22)",Principal Value,28583,Fair  Value(2),30629,28583.0,0.8%,,,
173,"Galaxy XVI CLO, Ltd.",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 13.23%)(11)(22)",22575,28583,19801,30629,19861.0,,0.5%,,
174,"Galaxy XVI CLO, Ltd.",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 13.23%)(11)(22)",22575,19801,19801,19861,19861.0,0.5%,,,
175,"Galaxy XVII CLO, Ltd.",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 10.31%)(11)(22)",39905,19801,37390,19861,34809.0,,0.9%,,
176,"Galaxy XVII CLO, Ltd.",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 10.31%)(11)(22)",39905,37390,37390,34809,34809.0,0.9%,,,
177,"Global Employment Solutions, Inc.",Colorado / Business Services,"Senior Secured Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 3/25/2019)(3)(4)",28393,37390,28393,34809,28393.0,,0.8%,,
178,"Global Employment Solutions, Inc.",Colorado / Business Services,"Senior Secured Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 3/25/2019)(3)(4)",28393,28393,28393,28393,28393.0,0.8%,,,
179,"GTP Operations, LLC(10)",Texas / Software & Computer Services,"Senior Secured Term Loan (10.00% (LIBOR + 5.00% with 5.00% LIBOR floor), due 12/11/2018)(3)(4)",119970,28393,119970,28393,119970.0,,3.2%,,
180,"GTP Operations, LLC(10)",Texas / Software & Computer Services,"Senior Secured Term Loan (10.00% (LIBOR + 5.00% with 5.00% LIBOR floor), due 12/11/2018)(3)(4)",119970,119970,119970,119970,119970.0,3.2%,,,
181,Halcyon Loan Advisors Funding 2012-1 Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 26.02%)(11)(22)",23188,119970,20454,119970,22870.0,,0.6%,,
182,Halcyon Loan Advisors Funding 2012-1 Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 26.02%)(11)(22)",23188,20454,20454,22870,22870.0,0.6%,,,
183,Halcyon Loan Advisors Funding 2013-1 Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 19.31%)(11)(22)",40400,20454,36781,22870,40448.0,,1.1%,,
184,Halcyon Loan Advisors Funding 2013-1 Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 19.31%)(11)(22)",40400,36781,36781,40448,40448.0,1.1%,,,
185,Halcyon Loan Advisors Funding 2014-1 Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 15.74%)(11)(22)",24500,36781,21694,40448,22925.0,,0.6%,,
186,Halcyon Loan Advisors Funding 2014-1 Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 15.74%)(11)(22)",24500,21694,21694,22925,22925.0,0.6%,,,
187,Halcyon Loan Advisors Funding 2014-2 Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 16.89%)(11)(22)",41164,21694,37185,22925,39340.0,,1.1%,,
188,Halcyon Loan Advisors Funding 2014-2 Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 16.89%)(11)(22)",41164,37185,37185,39340,39340.0,1.1%,,,
189,"Harley Marine Services, Inc.",Washington / Transportation,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 12/20/2019)(3)(4)(16)",9000,37185,8843,39340,8843.0,,0.2%,,
190,"Harley Marine Services, Inc.",Washington / Transportation,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 12/20/2019)(3)(4)(16)",9000,8843,8843,8843,8843.0,0.2%,,,
191,"Hollander Sleep Products, LLC",Florida / Durable Consumer Products,"Senior Secured Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 10/21/2020)(4)",22500,8843,22500,8843,22500.0,,0.6%,,
192,"Hollander Sleep Products, LLC",Florida / Durable Consumer Products,"Senior Secured Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 10/21/2020)(4)",22500,22500,22500,22500,22500.0,0.6%,,,
193,"ICON Health & Fitness, Inc.",Utah / Durable Consumer Products,"Senior Secured Note (11.875%, due 10/15/2016)(16)",21850,22500,21965,22500,20691.0,,0.6%,,
194,"ICON Health & Fitness, Inc.",Utah / Durable Consumer Products,"Senior Secured Note (11.875%, due 10/15/2016)(16)",21850,21965,21965,20691,20691.0,0.6%,,,
195,"ICV-CSI Holdings, LLC",New York / Transportation,Membership Units (1.6 units),21850,1639,21965,2072,20691.0,0.1%,,,
196,"ICV-CSI Holdings, LLC",New York / Transportation,Membership Units (1.6 units),21850,1639,21965,2072,20691.0,0.1%,,,
197,"IDQ Holdings, Inc.",Texas / Automobile,"Senior Secured Note (11.50%, due 4/1/2017)(16)",12500,1639,12369,2072,12859.0,,0.3%,,
198,"IDQ Holdings, Inc.",Texas / Automobile,"Senior Secured Note (11.50%, due 4/1/2017)(16)",12500,12369,12369,12859,12859.0,0.3%,,,
199,"Ikaria, Inc.",New Jersey / Healthcare,"Second Lien Term Loan (8.75% (LIBOR + 7.75% with 1.00% LIBOR floor), due 2/12/2022)(4)(16)",20000,12369,19457,12859,19867.0,,0.5%,,
200,"Ikaria, Inc.",New Jersey / Healthcare,"Second Lien Term Loan (8.75% (LIBOR + 7.75% with 1.00% LIBOR floor), due 2/12/2022)(4)(16)",20000,19457,19457,19867,19867.0,0.5%,,,
201,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,19867.0,,,,
202,"Instant Web, LLC",Minnesota / Media,"Senior Secured Term Loan A (5.50% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)(4)",Principal Value,125405,Fair  Value(2),% of Net Assets,125405,,,125058.0,3.4%
203,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 3/28/2019)(3)(4)",128000,"Senior Secured Term Loan A (5.50% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)(4)",128000,125405,128000,% of Net Assets,3.5%,,,,
204,"Senior Secured Term Loan C (12.75% (LIBOR + 11.75% with 1.00% LIBOR floor), due 3/28/2019)(4)",12500,"Senior Secured Term Loan A (5.50% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)(4)",12500,125405,12500,% of Net Assets,0.3%,,,,
205,"Senior Secured Term Loan C (12.75% (LIBOR + 11.75% with 1.00% LIBOR floor), due 3/28/2019)(4)",12500,"Senior Secured Term Loan A (5.50% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)(4)",12500,265905,12500,265558,0.3%,7.2%,,,
206,"InterDent, Inc.",California / Healthcare,"Senior Secured Term Loan A (6.25% (LIBOR + 5.25% with 1.00% LIBOR floor), due 8/3/2017)(4)",126038,265905,126038,265558,126038,,3.4%,,
207,"Senior Secured Term Loan B (11.25% (LIBOR + 10.25% with 1.00% LIBOR floor), due 8/3/2017)(3)(4)",131125,"Senior Secured Term Loan A (6.25% (LIBOR + 5.25% with 1.00% LIBOR floor), due 8/3/2017)(4)",131125,265905,131125,265558,3.5%,,,,
208,"Senior Secured Term Loan B (11.25% (LIBOR + 10.25% with 1.00% LIBOR floor), due 8/3/2017)(3)(4)",131125,"Senior Secured Term Loan A (6.25% (LIBOR + 5.25% with 1.00% LIBOR floor), due 8/3/2017)(4)",131125,257163,131125,257163,3.5%,6.9%,,,
209,JAC Holding Corporation,Michigan / Transportation,"Senior Secured Note (11.50%, due 10/1/2019)(16)",3000,257163,3000,257163,3000,,0.1%,,
210,JAC Holding Corporation,Michigan / Transportation,"Senior Secured Note (11.50%, due 10/1/2019)(16)",3000,3000,3000,3000,3000,0.1%,,,
211,"JHH Holdings, Inc.",Texas / Healthcare,"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor) plus 0.50% PIK, due 3/30/2019)(3)(4)",35208,3000,35208,3000,35208,,0.9%,,
212,"JHH Holdings, Inc.",Texas / Healthcare,"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor) plus 0.50% PIK, due 3/30/2019)(3)(4)",35208,35208,35208,35208,35208,0.9%,,,
213,"LaserShip, Inc.",Virginia / Transportation,"Senior Secured Term Loan A (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(3)(4)",35859,35208,35859,35208,34784,,0.9%,,
214,"Senior Secured Term Loan B (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(3)(4)",21972,"Senior Secured Term Loan A (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(3)(4)",21972,35208,21312,35208,0.6%,,,,
215,"Delayed Draw Term Loan – $6,000 Commitment (2.00%, due 12/31/2015)(25)",-,"Senior Secured Term Loan A (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(3)(4)",-,35208,-,35208,-%,,,,
216,"Delayed Draw Term Loan – $6,000 Commitment (2.00%, due 12/31/2015)(25)",-,"Senior Secured Term Loan A (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(3)(4)",-,57831,-,56096,-%,1.5%,,,
217,LCM XIV Ltd.,Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 15.92%)(11)(22)",26500,57831,23824,56096,24033,,0.6%,,
218,LCM XIV Ltd.,Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 15.92%)(11)(22)",26500,23824,23824,24033,24033,0.6%,,,
219,LHC Holdings Corp.,Florida / Healthcare,"Revolving Line of Credit – $750 Commitment (8.50% (LIBOR + 6.00% with 2.50% LIBOR floor) plus 2.00% default interest, due 5/31/2015)(4)(25)(26)",-,23824,-,24033,-,,-%,,
220,"Senior Subordinated Debt (10.50%, due 5/31/2015)(3)",1265,"Revolving Line of Credit – $750 Commitment (8.50% (LIBOR + 6.00% with 2.50% LIBOR floor) plus 2.00% default interest, due 5/31/2015)(4)(25)(26)",1265,23824,1263,24033,-%,,,,
221,Membership Interest (125 units),1265,216,1265,197,1263,-%,-%,,,,
222,Membership Interest (125 units),1265,216,1265,1481,1263,1460,-%,-%,,,
223,"Madison Park Funding IX, Ltd.",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 14.93%)(11)(22)",31110,1481,23925,1460,26288,,0.7%,,
224,"Madison Park Funding IX, Ltd.",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 14.93%)(11)(22)",31110,23925,23925,26288,26288,0.7%,,,
225,"Matrixx Initiatives, Inc.",New Jersey / Pharmaceuticals,"Senior Secured Term Loan A (7.50% (LIBOR + 6.00% with 1.50% LIBOR floor) plus 2.00% PIK, due 8/9/2018)(3)(4)",36736,23925,36736,26288,35951,,1.0%,,
226,"Senior Secured Term Loan B (12.50% (LIBOR + 11.00% with 1.50% LIBOR floor) plus 2.00% PIK, due 8/9/2018)(3)(4)",40360,"Senior Secured Term Loan A (7.50% (LIBOR + 6.00% with 1.50% LIBOR floor) plus 2.00% PIK, due 8/9/2018)(3)(4)",40360,23925,40235,26288,1.1%,,,,
227,"Senior Secured Term Loan B (12.50% (LIBOR + 11.00% with 1.50% LIBOR floor) plus 2.00% PIK, due 8/9/2018)(3)(4)",40360,"Senior Secured Term Loan A (7.50% (LIBOR + 6.00% with 1.50% LIBOR floor) plus 2.00% PIK, due 8/9/2018)(3)(4)",40360,77096,40235,76186,1.1%,2.1%,,,
228,"Maverick Healthcare Equity, LLC",Arizona / Healthcare,"Preferred Units (1,250,000 units)",40360,1252,40235,1134,1.1%,-%,,,
229,"Class A Common Units (1,250,000 units)",Arizona / Healthcare,-,40360,-,40235,-%,1.1%,,,,
230,"Class A Common Units (1,250,000 units)",Arizona / Healthcare,-,40360,1252,40235,1134,1.1%,-%,,,
231,Mountain View CLO 2013-I Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 16.57%)(11)(22)",43650,1252,38989,1134,42284,,1.1%,,
232,Mountain View CLO 2013-I Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 16.57%)(11)(22)",43650,38989,38989,42284,42284,1.1%,,,
233,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,42284,,,,
234,NCP Finance Limited Partnership(23),Ohio / Consumer Finance,"Subordinated Secured Term Loan (11.00% (LIBOR + 9.75% with 1.25% LIBOR floor), due 9/30/2018)(3)(4)(16)(22)",Principal Value,16376,Fair  Value(2),% of Net Assets,16120,,,16376.0,0.4%
235,NCP Finance Limited Partnership(23),Ohio / Consumer Finance,"Subordinated Secured Term Loan (11.00% (LIBOR + 9.75% with 1.25% LIBOR floor), due 9/30/2018)(3)(4)(16)(22)",Principal Value,16120,Fair  Value(2),16376,16120,0.4%,,,
236,"New Century Transportation, Inc.",New Jersey / Transportation,"Senior Subordinated Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 4.00% PIK, in non-accrual status effective 4/1/2014, due 2/3/2018)(4)",980,16120,980,16376,-,,-%,,
237,"New Century Transportation, Inc.",New Jersey / Transportation,"Senior Subordinated Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 4.00% PIK, in non-accrual status effective 4/1/2014, due 2/3/2018)(4)",980,980,980,-,-,-%,,,
238,"Nixon, Inc.",California / Durable Consumer Products,"Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)(3)(16)",13734,980,13535,-,13535,,0.4%,,
239,"Nixon, Inc.",California / Durable Consumer Products,"Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)(3)(16)",13734,13535,13535,13535,13535,0.4%,,,
240,"NRG Manufacturing, Inc.",Texas / Manufacturing,Escrow Receivable,13734,-,13535,1151,13535,-%,,,
241,"NRG Manufacturing, Inc.",Texas / Manufacturing,Escrow Receivable,13734,-,13535,1151,13535,-%,,,
242,"Octagon Investment Partners XV, Ltd.",Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 20.67%)(11)(22)",26901,-,23755,1151,25844,,0.7%,,
243,"Octagon Investment Partners XV, Ltd.",Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 20.67%)(11)(22)",26901,23755,23755,25844,25844,0.7%,,,
244,Onyx Payments(44),Texas / Diversified Financial Services,"Revolving Line of Credit – $5,000 Commitment (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 9/10/2015)(4)(25)(26)",2000,23755,2000,25844,2000,,0.1%,,
245,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 9/10/2019)(3)(4)",54339,"Revolving Line of Credit – $5,000 Commitment (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 9/10/2015)(4)(25)(26)",54339,23755,54339,25844,1.5%,,,,
246,"Senior Secured Term Loan B (13.50% (LIBOR + 12.50% with 1.00% LIBOR floor), due 9/10/2019)(4)",59389,"Revolving Line of Credit – $5,000 Commitment (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 9/10/2015)(4)(25)(26)",59389,23755,59389,25844,1.6%,,,,
247,"Senior Secured Term Loan B (13.50% (LIBOR + 12.50% with 1.00% LIBOR floor), due 9/10/2019)(4)",59389,"Revolving Line of Credit – $5,000 Commitment (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 9/10/2015)(4)(25)(26)",59389,115728,59389,115728,1.6%,3.2%,,,
248,Pacific World Corporation,California / Personal & Nondurable Consumer Products,"Revolving Line of Credit – $15,000 Commitment (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(25)(26)",4500,115728,4500,115728,4500,,0.1%,,
249,"Senior Secured Term Loan A (6.00% (LIBOR + 5.00% with 1.00% LIBOR floor), due 9/26/2020)(4)",99750,"Revolving Line of Credit – $15,000 Commitment (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(25)(26)",99750,115728,98822,115728,2.7%,,,,
250,"Senior Secured Term Loan B (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/26/2020)(3)(4)",99750,"Revolving Line of Credit – $15,000 Commitment (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(25)(26)",99750,115728,96287,115728,2.6%,,,,
251,"Senior Secured Term Loan B (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/26/2020)(3)(4)",99750,"Revolving Line of Credit – $15,000 Commitment (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(25)(26)",99750,204000,96287,199609,2.6%,5.4%,,,
252,"Pelican Products, Inc.",California / Durable Consumer Products,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/9/2021)(4)(16)",17500,204000,17483,199609,17500,,0.5%,,
253,"Pelican Products, Inc.",California / Durable Consumer Products,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/9/2021)(4)(16)",17500,17483,17483,17500,17500,0.5%,,,
254,Photonis Technologies SAS,France / Aerospace & Defense,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(4)(16)(22)",10395,17483,10144,17500,10250,,0.3%,,
255,Photonis Technologies SAS,France / Aerospace & Defense,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(4)(16)(22)",10395,10144,10144,10250,10250,0.3%,,,
256,Pinnacle (US) Acquisition Co. Limited,Texas / Software & Computer Services,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)(4)(16)",7037,10144,6880,10250,6505,,0.2%,,
257,Pinnacle (US) Acquisition Co. Limited,Texas / Software & Computer Services,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)(4)(16)",7037,6880,6880,6505,6505,0.2%,,,
258,"PrimeSport, Inc.","Georgia / Hotels, Restaurants & Leisure","Revolving Line of Credit – $15,000 Commitment (10.00% (LIBOR + 9.50% with 0.50% LIBOR floor), due 6/30/2015)(4)(25)(26)",-,6880,-,6505,-,,-%,,
259,"Senior Secured Term Loan A (7.50% (LIBOR + 6.50% with 1.00% LIBOR floor), due 12/23/2019)(3)(4)",63820,"Revolving Line of Credit – $15,000 Commitment (10.00% (LIBOR + 9.50% with 0.50% LIBOR floor), due 6/30/2015)(4)(25)(26)",63820,6880,63820,6505,1.7%,,,,
260,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 12/23/2019)(3)(4)",64912,"Revolving Line of Credit – $15,000 Commitment (10.00% (LIBOR + 9.50% with 0.50% LIBOR floor), due 6/30/2015)(4)(25)(26)",64912,6880,64912,6505,1.8%,,,,
261,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 12/23/2019)(3)(4)",64912,"Revolving Line of Credit – $15,000 Commitment (10.00% (LIBOR + 9.50% with 0.50% LIBOR floor), due 6/30/2015)(4)(25)(26)",64912,128732,64912,128732,1.8%,3.5%,,,
262,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,1.8%,,,,
263,Prince Mineral Holding Corp.,New York / Metal Services & Minerals,"Senior Secured Term Loan (11.50%, due 12/15/2019)(16)",Principal Value,10000,Fair  Value(2),% of Net Assets,9908,,,10000.0,0.3%
264,Prince Mineral Holding Corp.,New York / Metal Services & Minerals,"Senior Secured Term Loan (11.50%, due 12/15/2019)(16)",Principal Value,9908,Fair  Value(2),10000,9908,0.3%,,,
265,"Progrexion Holdings, Inc.(28)",Utah / Consumer Services,"Second Lien Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(4)",144000,9908,144000,10000,143337,,3.9%,,
266,"Progrexion Holdings, Inc.(28)",Utah / Consumer Services,"Second Lien Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(4)",144000,144000,144000,143337,143337,3.9%,,,
267,"Rocket Software, Inc.",Massachusetts / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)(3)(4)(16)",20000,144000,19779,143337,20000,,0.5%,,
268,"Rocket Software, Inc.",Massachusetts / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)(3)(4)(16)",20000,19779,19779,20000,20000,0.5%,,,
269,"Royal Adhesives & Sealants, LLC",Indiana / Chemicals,"Second Lien Term Loan (9.75% (LIBOR + 8.50% with 1.25% LIBOR floor), due 1/31/2019)(4)(16)",20000,19779,19679,20000,20000,,0.5%,,
270,"Royal Adhesives & Sealants, LLC",Indiana / Chemicals,"Second Lien Term Loan (9.75% (LIBOR + 8.50% with 1.25% LIBOR floor), due 1/31/2019)(4)(16)",20000,19679,19679,20000,20000,0.5%,,,
271,"Ryan, LLC",Texas / Business Services,"Subordinated Unsecured Notes (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 3.00% PIK, due 6/30/2018)(4)",71616,19679,71616,20000,71616,,1.9%,,
272,"Ryan, LLC",Texas / Business Services,"Subordinated Unsecured Notes (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 3.00% PIK, due 6/30/2018)(4)",71616,71616,71616,71616,71616,1.9%,,,
273,"Sandow Media, LLC",Florida / Media,"Senior Secured Term Loan (12.00%, due 5/8/2018)",24425,71616,24425,71616,24425,,0.7%,,
274,"Sandow Media, LLC",Florida / Media,"Senior Secured Term Loan (12.00%, due 5/8/2018)",24425,24425,24425,24425,24425,0.7%,,,
275,"Security Alarm Financing Enterprises, L.P.(45)",California / Consumer Services,"Senior Subordinated Note (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 12/19/2019)(4)",25000,24425,25000,24425,25000,,0.7%,,
276,"Security Alarm Financing Enterprises, L.P.(45)",California / Consumer Services,"Senior Subordinated Note (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 12/19/2019)(4)",25000,25000,25000,25000,25000,0.7%,,,
277,Small Business Whole Loan Portfolio(19),New York / Diversified Financial Services,194 small business loans purchased from Direct Capital Corporation,2463,25000,2463,25000,2040,,0.1%,,
278,"613 small business loans purchased from On Deck Capital, Inc.",22980,194 small business loans purchased from Direct Capital Corporation,22980,25000,21279,25000,0.6%,,,,
279,"613 small business loans purchased from On Deck Capital, Inc.",22980,194 small business loans purchased from Direct Capital Corporation,22980,25443,21279,23319,0.6%,0.7%,,,
280,"Spartan Energy Services, Inc.",Louisiana / Energy,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 12/28/2017)(3)(4)",14112,25443,14112,23319,14112,,0.4%,,
281,"Senior Secured Term Loan B (11.00% (LIBOR + 10.00% with 1.00% LIBOR floor), due 12/28/2017)(3)(4)",14112,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 12/28/2017)(3)(4)",14112,25443,14112,23319,0.4%,,,,
282,"Senior Secured Term Loan B (11.00% (LIBOR + 10.00% with 1.00% LIBOR floor), due 12/28/2017)(3)(4)",14112,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 12/28/2017)(3)(4)",14112,28224,14112,28224,0.4%,0.8%,,,
