,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
198,EXC Holdings III Corp,"Technology Hardware, Storage & Peripherals","Second Lien Term Loan (10.10% (LIBOR + 7.50% with 1.00% LIBOR floor), due 12/01/2025)(3)(8)(11)",12/5/2017,12500,,12400,,12400,,0.4,%,,,,,,,,,
199,,,,,,,12400,,12400,,0.4,%,,,,,,,,,
200,"Galaxy XV CLO, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.11%, due 10/15/2030)(5)(14)",3/14/2013,50525,,36037,,28398,,0.9,%,,,,,,,,,
201,,,,,,36037,,28398,,0.9,%,,,,,,,,,,
202,"Galaxy XXVII CLO, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 9.63%, due 5/16/2031)(5)(14)",4/17/2018,24575,,16644,,12275,,0.4,%,,,,,,,,,
203,,,,,,16644,,12275,,0.4,%,,,,,,,,,,
204,"Galaxy XXVIII CLO, Ltd.",Structured Finance,"Rated Secured Structured Note - Class F (11.08% (LIBOR + 8.48%), due 7/15/2031)(6)(11)(14)(37)",7/16/2018,6658,,6188,,6648,,0.2,%,,,,,,,,,
205,,,,,,6188,,6648,,0.2,%,,,,,,,,,,
206,"Galaxy XXVIII CLO, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 10.33%, due 7/15/2031)(5)(6)(14)",6/27/2014,39905,,29850,,19976,,0.6,%,,,,,,,,,
207,,,,,,29850,,19976,,0.6,%,,,,,,,,,,
208,Global Tel*Link Corporation,Diversified Telecommunication Services,"Second Lien Term Loan (10.65% (LIBOR + 8.25%), due 11/29/2026)(3)(8)(13)",12/4/2018,26750,,26311,,26311,,0.8,%,,,,,,,,,
209,,,,,,26311,,26311,,0.8,%,,,,,,,,,,
210,"GlobalTranz Enterprises, Inc.",Air Freight & Logistics,"Second Lien Term Loan (10.64% (LIBOR + 8.25%), due 5/15/2027)(3)(8)(13)",5/15/2019,12500,,12500,,12233,,0.4,%,,,,,,,,,
211,,,,,,12500,,12233,,0.4,%,,,,,,,,,,
212,"H.I.G. ECI Merger Sub, Inc.",IT Services,"Senior Secured Term Loan A (8.10% (LIBOR + 5.50% with 1.50% LIBOR floor), due 5/31/2023)(3)(11)",5/31/2018,44240,,44240,,44240,,1.3,%,,,,,,,,,
213,"Senior Secured Term Loan B (13.10% (LIBOR + 10.50% with 1.50% LIBOR floor), due 5/31/2023)(3)(11)",5/31/2018,29900,,29900,,28843,,0.9,%,,,,,,,,,,,
214,,,,,,,74140,,73083,,2.2,%,,,,,,,,,
215,Halcyon Loan Advisors Funding 2012-1 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 8/15/2023)(5)(14)(17)",8/21/2012,23188,,3786,,-,,-,%,,,,,,,,,
216,,,,,,3786,,-,,-,%,,,,,,,,,,
217,Halcyon Loan Advisors Funding 2013-1 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 4/15/2025)(5)(14)(17)",3/28/2013,40400,,19984,,5563,,0.2,%,,,,,,,,,
218,,,,,,19984,,5563,,0.2,%,,,,,,,,,,
219,Halcyon Loan Advisors Funding 2014-1 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 4/18/2026)(5)(14)(17)",3/6/2014,24500,,11822,,4243,,0.1,%,,,,,,,,,
220,,,,,,11822,,4243,,0.1,%,,,,,,,,,,
221,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,,,,,,,,,
222,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,,,,,,,,,,
223,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,,,,,,,,,,
224,Halcyon Loan Advisors Funding 2014-2 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 4/28/2025)(5)(6)(14)(17)",4/28/2014,,41164,,,21322,,,3921,,0.1,%,,,,,,
225,,,,,,21322,,3921,,0.1,%,,,,,,,,,,
226,Halcyon Loan Advisors Funding 2015-3 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.87%, due 10/18/2027)(5)(6)(14)",9/3/2015,39598,,32784,,27783,,0.8,%,,,,,,,,,
227,,,,,,32784,,27783,,0.8,%,,,,,,,,,,
228,"HALYARD MD OPCO, LLC",Media,"Revolving Line of Credit – $2,000 Commitment (10.33% (LIBOR + 8.00%), due 2/6/2020)(11)(15)",8/6/2018,-,,-,,-,,-,%,,,,,,,,,
229,"First Lien Term Loan (10.33% (LIBOR + 8.00% with 2.00% LIBOR floor), due 8/6/2023)(3)(11)",8/6/2018,11550,,11550,,11550,,0.3,%,,,,,,,,,,,
230,,,,,,11550,,11550,,0.3,%,,,,,,,,,,
231,"HarbourView CLO VII-R, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 19.31%, due 7/18/2031)(5)(6)(14)",6/10/2015,19025,,13507,,12690,,0.4,%,,,,,,,,,
232,,,,,,13507,,12690,,0.4,%,,,,,,,,,,
233,"Help/Systems Holdings, Inc.",Software,"Second Lien Term Loan (10.08% (LIBOR + 7.75%), due 3/27/2026)(3)(8)(11)",4/17/2018,12499,,12457,,12457,,0.4,%,,,,,,,,,
234,,,,,,12457,,12457,,0.4,%,,,,,,,,,,
235,"Inpatient Care Management Company, LLC",Health Care Providers & Services,"Senior Secured Term Loan (10.60% (LIBOR + 8.00% with 1.00% LIBOR floor), due 6/8/2021)(3)(11)",6/8/2016,19313,,19313,,19000,,0.6,%,,,,,,,,,
236,,,,,,19313,,19000,,0.6,%,,,,,,,,,,
237,"Janus International Group, LLC",Building Products,"Second Lien Term Loan (10.15% (LIBOR + 7.75% with 1.00% LIBOR floor), due 2/12/2026)(3)(8)(13)",2/22/2018,20000,,19842,,19842,,0.6,%,,,,,,,,,
238,,,,,,,19842,,19842,,0.6,%,,,,,,,,,
239,JD Power and Associates,Capital Markets,"Second Lien Term Loan (10.90% (LIBOR + 8.50% with 1.00% LIBOR floor), due 9/7/2024)(3)(8)(13)",9/16/2016,25222,,25084,,25222,,0.8,%,,,,,,,,,
240,,,,,,25084,,25222,,0.8,%,,,,,,,,,,
241,Jefferson Mill CLO Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 13.08%, due 10/20/2031)(5)(6)(14)",7/28/2015,23594,,18306,,12172,,0.4,%,,,,,,,,,
242,,,,,,18306,,12172,,0.4,%,,,,,,,,,,
243,"K&N Parent, Inc.",Auto Components,"Second Lien Term Loan (11.15% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/21/2024)(3)(8)(13)",10/20/2016,25887,,25450,,25450,,0.8,%,,,,,,,,,
244,,,,,,25450,,25450,,0.8,%,,,,,,,,,,
245,Keystone Acquisition Corp.(36),Health Care Providers & Services,"Second Lien Term Loan (11.58% (LIBOR + 9.25% with 1.00% LIBOR floor), due 5/1/2025)(3)(8)(11)",5/18/2017,50000,,50000,,50000,,1.5,%,,,,,,,,,
246,,,,,,50000,,50000,,1.5,%,,,,,,,,,,
247,LCM XIV Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 14.10%, due 7/21/2031)(5)(14)",7/11/2013,49934,,27938,,20663,,0.6,%,,,,,,,,,
248,,,,,,27938,,20663,,0.6,%,,,,,,,,,,
249,"Madison Park Funding IX, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 8/15/2022)(5)(14)(17)",7/18/2012,43110,,1949,,1109,,-,%,,,,,,,,,
250,,,,,,1949,,1109,,-,%,,,,,,,,,,
251,"Maverick Healthcare Equity, LLC",Health Care Providers & Services,"Preferred Units (10.00%, 1,250,000 units)(16)",10/31/2007,,-,,-,,-,%,,,,,,,,,,
252,"Class A Common Units (1,250,000 units)(16)",10/31/2007,,-,,-,,-,%,,,,,,,,,,,,
253,,,,,,-,,-,,-,%,,,,,,,,,,
254,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,,,,,,,,,
255,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,,,,,,,,,,
256,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,,,,,,,,,,
257,"MedMark Services, Inc.(51)",Health Care Providers & Services,"Second Lien Term Loan (10.77% (LIBOR + 8.25% with 1.00% LIBOR floor), due 3/1/2025)(3)(8)(13)",3/16/2018,,7000,,,6943,,,6943,,0.2,%,,,,,,
258,,,,,,,6943,,6943,,0.2,%,,,,,,,,,
259,"Mobile Posse, Inc.",Media,"First Lien Term Loan (10.83% (LIBOR + 8.50% with 2.00% LIBOR floor), due 4/3/2023)(3)(11)",4/3/2018,20500,,20500,,20500,,0.6,%,,,,,,,,,
260,,,,,,20500,,20500,,0.6,%,,,,,,,,,,
261,Mountain View CLO 2013-I Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 10.70%, due 10/15/2030)(5)(14)",5/1/2013,43650,,29166,,20919,,0.6,%,,,,,,,,,
262,,,,,,29166,,20919,,0.6,%,,,,,,,,,,
263,Mountain View CLO IX Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 18.79%, due 7/15/2031)(5)(6)(14)",6/25/2015,47830,,29152,,31107,,0.9,%,,,,,,,,,
264,,,,,,29152,,31107,,0.9,%,,,,,,,,,,
265,"MRP Holdco, Inc.",Professional Services,"Senior Secured Term Loan A (7.41% (LIBOR + 5.00% with 1.50% LIBOR floor), due 4/17/2024)(3)(13)",4/17/2018,53963,,53963,,53963,,1.6,%,,,,,,,,,
266,"Senior Secured Term Loan B (11.41% (LIBOR + 9.00% with 1.50% LIBOR floor), due 4/17/2024)(13)",4/17/2018,55000,,55000,,55000,,1.7,%,,,,,,,,,,,
267,,,,,,,108963,,108963,,3.3,%,,,,,,,,,
268,"Octagon Investment Partners XV, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.68%, due 7/19/2030)(5)(6)(14)",2/20/2013,42064,,33148,,26239,,0.8,%,,,,,,,,,
269,,,,,,33148,,26239,,0.8,%,,,,,,,,,,
270,Octagon Investment Partners 18-R Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 16.97%, due 4/16/2031)(5)(6)(14)",8/17/2015,46016,,27307,,24629,,0.7,%,,,,,,,,,
271,,,,,,27307,,24629,,0.7,%,,,,,,,,,,
272,Pearl Intermediate Parent LLC,Health Care Providers & Services,"Second Lien Term Loan (8.65% (LIBOR + 6.25%), due 2/15/2026)(3)(8)(13)",2/28/2018,5000,,4979,,4979,,0.2,%,,,,,,,,,
273,,,,,,,4979,,4979,,0.2,%,,,,,,,,,
274,"PeopleConnect Intermediate, LLC",Interactive Media & Services,"Revolving Line of Credit – $1,000 Commitment (12.10% (LIBOR + 9.50% with 1.00% LIBOR floor), due 7/1/2020)(11)(15)",7/1/2015,500,,500,,500,,-,%,,,,,,,,,
275,"Senior Secured Term Loan A (9.10% (LIBOR + 6.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(11)",7/1/2015,17741,,17741,,17741,,0.5,%,,,,,,,,,,,
276,"Senior Secured Term Loan B (15.10% (LIBOR + 12.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(11)",7/1/2015,19620,,19620,,19620,,0.6,%,,,,,,,,,,,
277,,,,,,37861,,37861,,1.1,%,,,,,,,,,,
278,"PG Dental Holdings New Jersey, LLC",Health Care Providers & Services,"Delayed Draw Term Loan – $5,000 Commitment (10.00% (LIBOR + 7.25% with 2.75% LIBOR floor), due 5/31/2024)(11)(15)",5/31/2019,-,,-,,-,,-,%,,,,,,,,,
279,"Senior Secured Term Loan (10.00% (LIBOR + 7.25% with 2.75% LIBOR floor), due 5/31/2024)(3)(11)",5/31/2019,22760,,22760,,22760,,0.7,%,,,,,,,,,,,
280,,,,,,22760,,22760,,0.7,%,,,,,,,,,,
281,"PGX Holdings, Inc.",Diversified Consumer Services,"Second Lien Term Loan (11.41% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(13)",9/29/2014,100091,,100091,,100091,,3.0,%,,,,,,,,,
282,,,,,,100091,,100091,,3.0,%,,,,,,,,,,
283,"PlayPower, Inc.",Leisure Products,"First Lien Term Loan (7.90% (LIBOR + 5.50%), due 5/10/2026)(3)(8)(13)",5/16/2019,6500,,6436,,6436,,0.2,%,,,,,,,,,
284,,,,,,6436,,6436,,0.2,%,,,,,,,,,,
285,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,,,,,,,,,
286,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,,,,,,,,,,
287,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,,,,,,,,,,
288,"Research Now Group, Inc. & Survey Sampling International LLC",Professional Services,"First Lien Term Loan (8.08% (LIBOR + 5.50% with 1.00% LIBOR floor), due 12/20/2024)(3)(8)(13)",1/5/2018,,9850,,,9440,,,9850,,0.3,%,,,,,,
289,"Second Lien Term Loan (12.08% (LIBOR + 9.50% with 1.00% LIBOR floor), due 12/20/2025)(3)(8)(13)",1/5/2018,50000,,47176,,49850,,1.5,%,,,,,,,,,,,
290,,,,,,56616,,59700,,1.8,%,,,,,,,,,,
291,"RGIS Services, LLC",Commercial Services & Supplies,"Senior Secured Term Loan (10.08% (LIBOR + 7.50% with 1.00% LIBOR floor), due 3/31/2023)(3)(8)(11)",4/20/2017,4407,,4237,,3659,,0.1,%,,,,,,,,,
292,"Senior Secured Term Loan (10.02% (LIBOR + 7.50% with 1.00% LIBOR floor), due 3/31/2023)(3)(8)(11)",4/20/2017,5021,,4828,,4169,,0.1,%,,,,,,,,,,,
293,"Senior Secured Term Loan (9.90% (LIBOR + 7.50% with 1.00% LIBOR floor), due 3/31/2023)(3)(8)(13)",4/20/2017,10136,,9746,,8416,,0.3,%,,,,,,,,,,,
294,,,,,,18811,,16244,,0.5,%,,,,,,,,,,
295,RME Group Holding Company,Media,"Senior Secured Term Loan A (8.33% (LIBOR + 6.00% with 1.00% LIBOR floor), due 5/4/2022)(3)(11)",5/4/2017,28396,,28396,,28302,,0.8,%,,,,,,,,,
296,"Senior Secured Term Loan B (13.33% (LIBOR + 11.00% with 1.00% LIBOR floor), due 5/4/2022)(3)(11)",5/4/2017,22599,,22599,,22431,,0.7,%,,,,,,,,,,,
297,,,,,,50995,,50733,,1.5,%,,,,,,,,,,
298,"Rocket Software, Inc.",Software,"Second Lien Term Loan (10.65% (LIBOR + 8.25%), due 11/27/2026)(3)(8)(13)",12/7/2018,50000,,49537,,49537,,1.5,%,,,,,,,,,
299,,,,,,,49537,,49537,,1.5,%,,,,,,,,,
300,Romark WM-R Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.39%, due 4/20/2031)(5)(6)(14)",5/15/2014,27725,,22708,,16046,,0.5,%,,,,,,,,,
301,,,,,,22708,,16046,,0.5,%,,,,,,,,,,
302,Rosa Mexicano,"Hotels, Restaurants & Leisure","Revolving Line of Credit – $1,000 Commitment (9.83% (LIBOR + 7.50% with 1.50% LIBOR floor), due 3/29/2023(11)(15)",3/29/2018,-,,-,,-,,-,%,,,,,,,,,
303,"Senior Secured Term Loan (9.83% (LIBOR + 7.50% with 1.50% LIBOR floor), due 3/29/2023(3)(11)",3/29/2018,27252,,27252,,27252,,0.8,%,,,,,,,,,,,
304,,,,,,,27252,,27252,,0.8,%,,,,,,,,,
305,"SCS Merger Sub, Inc.",IT Services,"Second Lien Term Loan (11.90% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/30/2023)(3)(8)(13)",11/6/2015,20000,,19679,,20000,,0.6,%,,,,,,,,,
306,,,,,,19679,,20000,,0.6,%,,,,,,,,,,
307,"Securus Technologies Holdings, Inc.",Communications Equipment,"Second Lien Term Loan (10.58% (LIBOR + 8.25% with 1.00% LIBOR floor), due 11/01/2025)(3)(8)(11)",11/3/2017,50662,,50503,,48760,,1.5,%,,,,,,,,,
308,,,,,,,50503,,48760,,1.5,%,,,,,,,,,
309,"SEOTownCenter, Inc.",IT Services,"Senior Secured Term Loan A (9.83% (LIBOR + 7.50% with 2.00% LIBOR floor), due 4/07/2023)(3)(11)",4/10/2018,26000,,26000,,26000,,0.8,%,,,,,,,,,
310,"Senior Secured Term Loan B (14.83% (LIBOR + 12.50% with 2.00% LIBOR floor), due 4/07/2023)(3)(11)",4/10/2018,19000,,19000,,19000,,0.6,%,,,,,,,,,,,
311,,,,,,,45000,,45000,,1.4,%,,,,,,,,,
312,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,,,,,,,,,
313,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,,,,,,,,,,
314,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,,,,,,,,,,
315,SESAC Holdco II LLC,Entertainment,"Second Lien Term Loan (9.65% (LIBOR + 7.25% with 1.00% LIBOR floor), due 2/23/2025)(3)(8)(13)",3/2/2017,,8000,,,7955,,,7955,,0.2,%,,,,,,
316,,,,,,7955,,7955,,0.2,%,,,,,,,,,,
317,SMG US Midco,"Hotels, Restaurants & Leisure","Second Lien Term Loan (9.40% (LIBOR + 7.00%), due 1/23/2026)(3)(8)(13)",1/23/2018,7500,,7485,,7485,,0.2,%,,,,,,,,,
318,,,,,,7485,,7485,,0.2,%,,,,,,,,,,
319,"Sorenson Communications, LLC",Diversified Telecommunication Services,"First Lien Term Loan (8.83% (LIBOR + 6.50%), due 4/29/2024(3)(11)",5/8/2019,10000,,9923,,9923,,0.3,%,,,,,,,,,
320,,,,,,,9923,,9923,,0.3,%,,,,,,,,,
321,Spectrum Holdings III Corp,Health Care Equipment & Supplies,"Second Lien Term Loan (9.40% (LIBOR + 7.00% with 1.00% LIBOR floor), due 1/31/2026)(3)(8)(13)",1/31/2018,7500,,7469,,7144,,0.2,%,,,,,,,,,
322,,,,,,,7469,,7144,,0.2,%,,,,,,,,,
323,Strategic Materials,Household Durables,"Second Lien Term Loan (10.33% (LIBOR + 7.75% with 1.00% LIBOR floor), due 11/1/2025)(3)(8)(11)",11/1/2017,7000,,6945,,5523,,0.2,%,,,,,,,,,
324,,,,,,,6945,,5523,,0.2,%,,,,,,,,,
325,"Stryker Energy, LLC",Energy Equipment & Services,Overriding Royalty Interests(43),12/4/2006,,,-,,-,,-,%,,,,,,,,,
326,,,,,,,-,,-,,-,%,,,,,,,,,
327,Sudbury Mill CLO Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 1/17/2026)(5)(14)(17)",12/5/2013,28200,,15225,,6834,,0.2,%,,,,,,,,,
328,,,,,,15225,,6834,,0.2,%,,,,,,,,,,
329,Symphony CLO XIV Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 7/14/2026)(5)(6)(14)(17)",5/29/2014,49250,,31246,,18847,,0.6,%,,,,,,,,,
330,,,,,,31246,,18847,,0.6,%,,,,,,,,,,
331,"Symphony CLO XV, Ltd.",Structured Finance,"Rated Secured Structured Note - Class F (11.28% (LIBOR + 8.68%), due 1/17/2032)(11)(14)(37)",12/24/2018,12000,,11396,,11950,,0.4,%,,,,,,,,,
332,,,,,,11396,,11950,,0.4,%,,,,,,,,,,
333,"Symphony CLO XV, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 11.98%, due 1/17/2032)(5)(14)",11/17/2014,63831,,44076,,22965,,0.7,%,,,,,,,,,
334,,,,,,,44076,,22965,,0.7,%,,,,,,,,,
335,TGP HOLDINGS III LLC,Household Durables,"Second Lien Term Loan (10.83% (LIBOR + 8.50% with 1.00% LIBOR floor), due 9/25/2025)(8)(11)",10/3/2017,3000,,2965,,2965,,0.1,%,,,,,,,,,
336,,,,,,2965,,2965,,0.1,%,,,,,,,,,,
337,"TouchTunes Interactive Networks, Inc.",Entertainment,"Second Lien Term Loan (10.68% (LIBOR + 8.25% with 1.00% LIBOR floor), due 5/29/2022)(3)(8)(13)",5/29/2015,12194,,12138,,12194,,0.4,%,,,,,,,,,
338,,,,,,12138,,12194,,0.4,%,,,,,,,,,,
339,"Town & Country Holdings, Inc.",Distributors,"First Lien Term Loan (10.83% (LIBOR + 8.50% with 1.50% LIBOR floor), due 1/26/2023)(3)(11)",1/26/2018,172815,,172815,,171271,,5.2,%,,,,,,,,,
340,,,,,,172815,,171271,,5.2,%,,,,,,,,,,
341,"Transplace Holdings, Inc.",Transportation Infrastructure,"Second Lien Term Loan (11.15% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/6/2025)(3)(8)(13)",10/5/2017,28104,,27578,,28104,,0.9,%,,,,,,,,,
342,,,,,,27578,,28104,,0.9,%,,,,,,,,,,
343,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,,,,,,,,,
344,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,,,,,,,,,,
345,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,,,,,,,,,,
346,"Turning Point Brands, Inc.(42)",Tobacco,"Second Lien Term Loan (9.40% (LIBOR + 7.00%), due 3/7/2024)(3)(8)(13)",2/17/2017,,14500,,,14419,,,14500,,0.4,%,,,,,,
347,,,,,,14419,,14500,,0.4,%,,,,,,,,,,
348,"Universal Fiber Systems, LLC","Textiles, Apparel & Luxury Goods","Second Lien Term Loan (11.91% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/02/2022)(3)(8)(13)",10/2/2015,37000,,36657,,36657,,1.1,%,,,,,,,,,
349,,,,,,36657,,36657,,1.1,%,,,,,,,,,,
350,"USG Intermediate, LLC",Leisure Products,"Revolving Line of Credit – $2,000 Commitment (11.66% (LIBOR + 9.25% with 1.00% LIBOR floor), due 8/24/2019)(13)(15)",4/15/2015,800,,800,,800,,-,%,,,,,,,,,
351,"Senior Secured Term Loan A (9.16% (LIBOR + 6.75% with 1.00% LIBOR floor), due 8/24/2022)(3)(13)",4/15/2015,6387,,6387,,6387,,0.2,%,,,,,,,,,,,
352,"Senior Secured Term Loan B (14.16% (LIBOR + 11.75% with 1.00% LIBOR floor), due 8/24/2022)(3)(13)",4/15/2015,19245,,19245,,19245,,0.6,%,,,,,,,,,,,
353,Equity(16),4/15/2015,,1,,-,,-,%,,,,,,,,,,,,
354,,,,,,26433,,26432,,0.8,%,,,,,,,,,,
355,"UTZ Quality Foods, LLC",Food Products,"Second Lien Term Loan (9.65% (LIBOR + 7.25%), due 11/21/2025)(3)(8)(13)",11/21/2017,10000,,9900,,9900,,0.3,%,,,,,,,,,
356,,,,,,,9900,,9900,,0.3,%,,,,,,,,,
357,"VC GB Holdings, Inc.",Household Durables,"Subordinated Secured Term Loan (10.40% (LIBOR + 8.00% with 1.00% LIBOR floor), due 2/28/2025)(3)(8)(13)",2/28/2017,3720,,3493,,3720,,0.1,%,,,,,,,,,
358,,,,,,3493,,3720,,0.1,%,,,,,,,,,,
359,Venio LLC,Professional Services,"Second Lien Term Loan (4.00% plus 10.10% PIK (LIBOR + 7.50% with 2.50% LIBOR floor), due 2/19/2020)(11)(46)",2/19/2014,24382,,22519,,21515,,0.7,%,,,,,,,,,
360,,,,,,22519,,21515,,0.7,%,,,,,,,,,,
361,"Voya CLO 2012-2, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 10/15/2022)(5)(14)(17)",8/28/2012,38070,,450,,516,,-,%,,,,,,,,,
362,,,,,,450,,516,,-,%,,,,,,,,,,
363,"Voya CLO 2012-3, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 10/15/2022)(5)(14)(17)",10/18/2012,46632,,-,,516,,-,%,,,,,,,,,
364,,,,,,-,,516,,-,%,,,,,,,,,,
365,"Voya CLO 2012-4, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 10.37%, due 10/16/2028)(5)(14)",11/29/2012,40613,,31046,,27193,,0.8,%,,,,,,,,,
366,,,,,,31046,,27193,,0.8,%,,,,,,,,,,
367,"Voya CLO 2014-1, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 13.21%, due 4/18/2031)(5)(6)(14)",3/13/2014,40773,,29978,,22515,,0.7,%,,,,,,,,,
368,,,,,,29978,,22515,,0.7,%,,,,,,,,,,
369,"Voya CLO 2016-3, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.29%, due 10/20/2031)(5)(6)(14)",10/27/2016,28100,,27265,,21003,,0.6,%,,,,,,,,,
370,,,,,,27265,,21003,,0.6,%,,,,,,,,,,
371,"Voya CLO 2017-3, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.44%, due 7/20/2030)(5)(6)(14)",7/12/2017,44885,,50244,,42872,,1.3,%,,,,,,,,,
372,,,,,,50244,,42872,,1.3,%,,,,,,,,,,
373,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(53),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,,,,,,,,,
374,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,,,,,,,,,,
375,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,,,,,,,,,,
376,"VT Topco, Inc.",Commercial Services & Supplies,"Second Lien Term Loan (9.33% (LIBOR + 7.00%), due 8/17/2026)(3)(8)(11)",8/23/2018,,7000,,,6969,,,6969,,0.2,%,,,,,,
377,,,,,,6969,,6969,,0.2,%,,,,,,,,,,
378,"Wink Holdco, Inc.",Insurance,"Second Lien Term Loan (9.16% (LIBOR + 6.75% with 1.00% LIBOR floor), due 12/1/2025)(3)(8)(13)",12/1/2017,3000,,2988,,2988,,0.1,%,,,,,,,,,
379,,,,,,,2988,,2988,,0.1,%,,,,,,,,,
380,Total Non-Control/Non-Affiliate Investments (Level 3),,,3368880,,,3100947,,93.8%,,,,,,,,,,,,
381,Total Portfolio Investments (Level 3),,,5932302,,,5653553,,171.0%,,,,,,,,,,,,
382,Health Care Providers & Services,,248872,,,-,,,-,,,-,,,-,,,1,248873.0,,
383,Machinery,-,,28622,,-,,-,,-,,6866,,35488,,,,,,,
384,Media,3114,,-,,-,,-,,-,,12869,,15983,,,,,,,
385,Online Lending,172000,,-,,-,,-,,-,,100949,,272949,,,,,,,
386,Personal Products,212969,,-,,-,,-,,-,,25000,,237969,,,,,,,
387,Trading Companies & Distributors,63213,,-,,-,,-,,-,,-,,63213,,,,,,,
388,Total Control Investments,,1428245,,,377228,,,-,,,-,,,6915,,,573418,2385806.0,,
389,Affiliate Investments,,,,,,,,,,,,,,,,,,,,
390,Distributors,,-,,,127091,,,-,,,-,,,-,,,-,127091.0,,
391,Diversified Consumer Services,-,,8159,,-,,-,,32018,,6577,,46754,,,,,,,
392,"Textiles, Apparel & Luxury Goods",-,,-,,-,,-,,-,,3771,,3771,,,,,,,
393,Total Affiliate Investments,,-,,,135250,,,-,,,-,,,32018,,,10348,177616.0,,
394,Non-Control/Non-Affiliate Investments,,,,,,,,,,,,,,,,,,,,
395,Air Freight & Logistics,,-,,,12500,,,-,,,-,,,-,,,-,12500.0,,
396,Auto Components,-,,25450,,-,,-,,-,,-,,25450,,,,,,,
397,Building Products,-,,19842,,-,,-,,-,,-,,19842,,,,,,,
398,Capital Markets,-,,25084,,-,,-,,-,,-,,25084,,,,,,,
399,Commercial Services & Supplies,60513,,175674,,-,,-,,-,,-,,236187,,,,,,,
