,0,1,2,3,4,5,6,7,8,9,10,11
243,,,,,187,,-,,-%,,,
244,"Nixon, Inc.",California / Durable Consumer Products,"Senior Secured Term Loan (9.50% plus 2.50% PIK, due 4/16/2018)(3)(6)(16)",14085,,13939,,12410,,0.4%,,
245,,,,,13939,,12410,,0.4%,,,
246,"Octagon Investment Partners XV, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 19.58%)(11)(12)(22)",32921,,27092,,26460,,0.8%,,
247,,,,,27092,,26460,,0.8%,,,
248,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
249,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
250,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
251,"Octagon Investment Partners XVIII, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 21.53%)(11)(12)(22)(48)",,28200,,,21084,,,21386.0,0.6%
252,,,,,21084,,21386,,0.6%,,,
253,Onyx Payments(44),Texas / Diversified Financial Services,"Revolving Line of Credit – $5,000 Commitment (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 9/10/2016)(4)(20)(25)",1000,,1000,,1000,,-%,,
254,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 9/10/2019)(3)(4)(20)",50606,,50606,,50604,,1.5%,,,,
255,"Senior Secured Term Loan B (13.50% (LIBOR + 12.50% with 1.00% LIBOR floor), due 9/10/2019)(4)(20)",59389,,59389,,58593,,1.7%,,,,
256,,,,,110995,,110197,,3.2%,,,
257,Pacific World Corporation,California / Personal & Nondurable Consumer Products,"Revolving Line of Credit – $15,000 Commitment (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(21)(25)",2500,,2500,,2500,,0.1%,,
258,"Senior Secured Term Loan A (6.00% (LIBOR + 5.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(21)",98750,,98750,,92563,,2.7%,,,,
259,"Senior Secured Term Loan B (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/26/2020)(3)(4)(21)",98750,,98750,,78208,,2.3%,,,,
260,,,,,200000,,173271,,5.1%,,,
261,"Pelican Products, Inc.",California / Durable Consumer Products,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/9/2021)(4)(16)(20)",17500,,17485,,16800,,0.5%,,
262,,,,,17485,,16800,,0.5%,,,
263,"PeopleConnect Intermediate, LLC (f/k/a Intelius, Inc.)",Washington / Software & Computer Services,"Revolving Line of Credit – $1,500 Commitment (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 7/1/2016)(4)(20)(25)",-,,-,,-,,-%,,
264,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(4)(20)",21321,,21321,,21234,,0.6%,,,,
265,"Senior Secured Term Loan B (12.50% (LIBOR + 11.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(4)(20)",21410,,21410,,21260,,0.6%,,,,
266,,,,,42731,,42494,,1.2%,,,
267,"PGX Holdings, Inc.(28)",Utah / Consumer Services,"Second Lien Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(4)(21)(28)",135000,,135000,,135000,,3.9%,,
268,,,,,135000,,135000,,3.9%,,,
269,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
270,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
271,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
272,Photonis Technologies SAS,France / Aerospace & Defense,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(4)(16)(20)(22)",,10282,,,10085,,,10085.0,0.3%
273,,,,,10085,,10085,,0.3%,,,
274,Pinnacle (US) Acquisition Co. Limited,Texas / Software & Computer Services,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)(4)(16)(20)",7037,,6903,,6505,,0.2%,,
275,,,,,6903,,6505,,0.2%,,,
276,"PlayPower, Inc.",North Carolina / Durable Consumer Products,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 6/23/2022)(3)(4)(16)(20)",11000,,10843,,10885,,0.3%,,
277,,,,,10843,,10885,,0.3%,,,
278,"Prime Security Services Borrower, LLC",Illinois / Consumer Services,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 7/1/2022)(4)(16)(20)",10000,,9859,,9859,,0.3%,,
279,,,,,9859,,9859,,0.3%,,,
280,"PrimeSport, Inc.","Georgia / Hotels, Restaurants & Leisure","Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 2/11/2021)(3)(4)(20)",53955,,53955,,53925,,1.6%,,
281,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 2/11/2021)(3)(4)(20)",74500,,74500,,74500,,2.2%,,,,
282,,,,,128455,,128425,,3.8%,,,
283,Prince Mineral Holding Corp.,New York / Metal Services & Minerals,"Senior Secured Term Loan (11.50%, due 12/15/2019)(16)",10000,,9925,,7725,,0.2%,,
284,,,,,9925,,7725,,0.2%,,,
285,"Rocket Software, Inc.",Massachusetts / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)(3)(4)(16)(20)",20000,,19826,,20000,,0.6%,,
286,,,,,19826,,20000,,0.6%,,,
287,"Royal Holdings, Inc.",Indiana / Chemicals,"Second Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 6/19/2023)(4)(16)(20)",5000,,4965,,4672,,0.1%,,
288,,,,,4965,,4672,,0.1%,,,
289,"SCS Merger Sub, Inc. (Sirius)",Texas / Software & Computer Services,"Second Lien Term Loan (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/30/2023)(3)(4)(16)(21)",20000,,19419,,19419,,0.6%,,
290,,,,,19419,,19419,,0.6%,,,
291,"Security Alarm Financing Enterprises, L.P.(45)",California / Consumer Services,"Subordinated Unsecured Notes (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 12/19/2020)(4)(21)",25000,,25000,,24718,,0.7%,,
292,,,,,25000,,24718,,0.7%,,,
293,SESAC Holdco II LLC,Tennessee / Media,"Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 4/22/2021)(3)(4)(16)(20)",10000,,9865,,9665,,0.3%,,
294,,,,,9865,,9665,,0.3%,,,
295,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
296,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
297,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
298,SITEL Worldwide Corporation,Tennessee / Business Services,"Second Lien Term Loan (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 9/18/2022)(4)(16)(20)",,16000,,,15692,,,15692.0,0.5%
299,,,,,15692,,15692,,0.5%,,,
300,Small Business Whole Loan Portfolio(19),New York / Online Lending,"1,375 small business loans purchased from On Deck Capital, Inc.(26)",31807,,31807,,31431,,0.9%,,
301,"Subordinated Notes (Residual Interest, current yield -4.01%) in MarketPlace Loan Trust, Series 2015-OD2(22)",,1064,,1288,,-%,,,,,
302,,,,,32871,,32719,,0.9%,,,
303,"Spartan Energy Services, Inc.",Louisiana / Oil & Gas Services,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 12/28/2017)(3)(4)(21)",13245,,13245,,11401,,0.3%,,
304,"Senior Secured Term Loan B (11.00% (LIBOR + 10.00% with 1.00% LIBOR floor), due 12/28/2017)(3)(4)(21)",13757,,13757,,11249,,0.3%,,,,
305,,,,,27002,,22650,,0.6%,,,
306,Speedy Group Holdings Corp.,Canada / Consumer Finance,"Senior Unsecured Notes (12.00%, due 11/15/2017)(16)(19)(22)",15000,,15000,,9067,,0.3%,,
307,,,,,15000,,9067,,0.3%,,,
308,"Stryker Energy, LLC",Ohio / Oil & Gas Production,Overriding Royalty Interests(18),-,,-,,-,,-%,,
309,,,,,-,,-,,-%,,,
310,Sudbury Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.28%)(11)(12)(22)",28200,,21605,,19601,,0.6%,,
311,,,,,21605,,19601,,0.6%,,,
312,Symphony CLO IX Ltd.,Cayman Islands / Structured Finance,"Preference Shares (Residual Interest, current yield 16.50%)(11)(12)(22)",45500,,33587,,31970,,0.9%,,
313,,,,,33587,,31970,,0.9%,,,
314,Symphony CLO XIV Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.24%)(11)(12)(22)(48)",49250,,41284,,36281,,1.1%,,
315,,,,,41284,,36281,,1.1%,,,
316,"Symphony CLO XV, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.46%)(11)(12)(22)",50250,,45302,,38901,,1.1%,,
317,,,,,45302,,38901,,1.1%,,,
318,"System One Holdings, LLC",Pennsylvania / Business Services,"Senior Secured Term Loan (11.25% (LIBOR + 10.50% with 0.75% LIBOR floor), due 11/17/2020)(3)(4)(21)",110046,,110046,,110046,,3.2%,,
319,,,,,110046,,110046,,3.2%,,,
320,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
321,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
322,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
323,"Targus Group International, Inc.",California / Durable Consumer Products,"First Lien Term Loan (11.75% (PRIME + 8.50%) plus 1.00% PIK and 2.00% default interest, in non-accrual status effective 12/31/15, due 5/24/2016)(4)(6)(16)",,21596,,,21460,,,10280.0,0.3%
324,,,,,21460,,10280,,0.3%,,,
325,"TouchTunes Interactive Networks, Inc.",New York / Media,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 5/29/2022)(4)(16)(20)",5000,,4930,,4930,,0.1%,,
326,,,,,4930,,4930,,0.1%,,,
327,Traeger Pellet Grills LLC,Oregon / Durable Consumer Products,"Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)(20)",35081,,35081,,34691,,1.0%,,
328,"Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)(20)",36694,,36694,,36436,,1.1%,,,,
329,,,,,71775,,71127,,2.1%,,,
330,"Transaction Network Services, Inc.",Virginia / Telecommunication Services,"Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/14/2020)(4)(16)(20)",4595,,4574,,4478,,0.1%,,
331,,,,,4574,,4478,,0.1%,,,
332,"Trinity Services Group, Inc.(14)",Florida / Food Products,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 8/13/2019)(4)(14)(20)",9726,,9726,,9726,,0.3%,,
333,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor), due 8/13/2019)(3)(4)(14)(20)",100000,,100000,,100000,,2.9%,,,,
334,,,,,109726,,109726,,3.2%,,,
335,"United Sporting Companies, Inc.(5)",South Carolina / Durable Consumer Products,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)(3)(4)(5)(21)",158238,,158238,,141385,,4.1%,,
336,,,,,158238,,141385,,4.1%,,,
337,"United States Environmental Services, LLC",Texas / Commercial Services,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 3/31/2019)(3)(4)(20)",22950,,22950,,20990,,0.6%,,
338,"Senior Secured Term Loan B (13.50% (LIBOR + 12.50% with 1.00% LIBOR floor), due 3/31/2019)(3)(4)(20)",36000,,36000,,31940,,0.9%,,,,
339,,,,,58950,,52930,,1.5%,,,
340,"Universal Fiber Systems, LLC(5)","Virginia / Textiles, Apparel & Luxury Goods","Second Lien Term Loan (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/02/2022)(3)(4)(16)(21)",37000,,36287,,36287,,1.1%,,
341,,,,,36287,,36287,,1.1%,,,
342,"USG Intermediate, LLC",Texas / Durable Consumer Products,"Revolving Line of Credit – $5,000 Commitment (10.75% (LIBOR + 9.75% with 1.00% LIBOR floor), due 4/15/2016)(4)(21)(25)",1000,,1000,,1000,,-%,,
343,"Senior Secured Term Loan A (8.25% (LIBOR + 7.25% with 1.00% LIBOR floor), due 4/15/2020)(3)(4)(21)",20498,,20498,,20498,,0.6%,,,,
344,"Senior Secured Term Loan B (13.25% (LIBOR + 12.25% with 1.00% LIBOR floor), due 4/15/2020)(3)(4)(21)",21411,,21411,,21411,,0.6%,,,,
345,Equity,-,,1,,-,,-%,,,,
346,,,,,42910,,42909,,1.2%,,,
347,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
348,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
349,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
350,Venio LLC,Pennsylvania / Business Services,"Second Lien Term Loan (12.00% (LIBOR + 9.50% with 2.50% LIBOR floor) plus 2.00% default interest, in non-accrual status effective 12/31/15, due 2/19/2020)(3)(4)(20)",,17000,,,17000,,,12725.0,0.4%
351,,,,,17000,,12725,,0.4%,,,
352,"Voya CLO 2012-2, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 17.34%)(11)(12)(22)",38070,,28929,,28465,,0.8%,,
353,,,,,28929,,28465,,0.8%,,,
354,"Voya CLO 2012-3, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 16.90%)(11)(12)(22)",46632,,35732,,33757,,1.0%,,
355,,,,,35732,,33757,,1.0%,,,
356,"Voya CLO 2012-4, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 16.67%)(11)(12)(22)",40613,,31502,,30668,,0.9%,,
357,,,,,31502,,30668,,0.9%,,,
358,"Voya CLO 2014-1, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 16.90%)(11)(12)(22)(48)",32383,,27246,,25687,,0.7%,,
359,,,,,27246,,25687,,0.7%,,,
360,Washington Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.23%)(11)(12)(22)(48)",22600,,19327,,17231,,0.5%,,
361,,,,,19327,,17231,,0.5%,,,
362,"Water Pik, Inc.",Colorado / Personal & Nondurable Consumer Products,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 1/8/2021)(4)(16)(20)",15439,,15059,,15059,,0.4%,,
363,,,,,15059,,15059,,0.4%,,,
364,"Wheel Pros, LLC",Colorado / Business Services,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(3)(4)(20)",12000,,12000,,11995,,0.3%,,
365,"Subordinated Secured (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(3)(4)(20)",5460,,5460,,5460,,0.2%,,,,
366,,,,,17460,,17455,,0.5%,,,
367,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
368,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
369,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
370,Wind River Resources Corporation(39),Utah / Oil & Gas Production,"Senior Secured Note (13.00% (LIBOR + 7.50% with 5.50% LIBOR floor) plus 3.00% default interest on principal and 16.00% default interest on past due interest, in non-accrual status effective 12/1/2008, past due)(4)(39)",,3000,,,3000.0,,,-,-%
371,Net Profits Interest (5% of Equity Distributions)(7),,-,,-,,-%,,,,,
372,,,,,3000,,-,,-%,,,
373,Total Non-Control/Non-Affiliate Investments (Level 3),,,4372819,,,4167668,,121.5%,,,
374,Total Portfolio Investments,,,6381410,,,6179670,,180.1%,,,
375,American Property REIT Corp.,-%,5.50%,5.50%,,,,,,,,
376,CCPI Inc.,7.00%,-%,7.00%,,,,,,,,
377,"Cinedigm DC Holdings, LLC",1.66%,0.84%,2.50%,,,,,,,,
378,Credit Central Loan Company,-%,10.00%,10.00%,,,,,,,,
379,Crosman Corporation - Senior Secured Term Loan A,4.00%,-%,4.00%,,,,,,,,
380,Crosman Corporation - Senior Secured Term Loan B,4.00%,-%,4.00%,,,,,,,,
381,Echelon Aviation LLC,-%,2.25%,2.25%,,,,,,,,
382,"Edmentum Ultimate Holdings, LLC - Senior PIK Note",8.50%,-%,8.5%,,,,,,,,
383,"Edmentum Ultimate Holdings, LLC - Junior PIK Note",10.00%,-%,10.00%,,,,,,,,
384,First Tower Finance Company LLC,-%,12.00%,12.00%,,,,,,,,
385,"Harbortouch Payments, LLC",,,5.50%,(A),,,,,,,
386,"JHH Holdings, Inc.",0.50%,-%,0.50%,,,,,,,,
387,"LaserShip , Inc.",,,2.00%,(B),,,,,,,
388,"Mity, Inc.",-%,10.00%,10.00%,,,,,,,,
389,National Property REIT Corp. - Senior Secured Term Loan A,-%,5.50%,5.50%,,,,,,,,
390,National Property REIT Corp. - Senior Secured Term Loan C,-%,5.00%,5.00%,,,,,,,,
391,National Property REIT Corp. - Senior Secured Term Loan E,-%,5.00%,5.00%,,,,,,,,
392,Nationwide Loan Company LLC,-%,10.00%,10.00%,,,,,,,,
393,"Nixon, Inc.",2.50%,-%,2.50%,,,,,,,,
394,United Property REIT Corp.,-%,5.50%,5.50%,,,,,,,,
395,"Valley Electric Co. of Mt. Vernon, Inc.",0.90%,1.60%,2.50%,,,,,,,,
396,"Valley Electric Company, Inc.",8.50%,-%,8.50%,,,,,,,,
397,American Property REIT Corp.,-%,5.50%,5.50%,,,,,,,,
398,CCPI Inc.,7.00%,-%,7.00%,,,,,,,,
399,"Cinedigm DC Holdings, LLC",2.50%,-%,2.50%,,,,,,,,
400,CP Energy Services Inc. - Second Lien Term Loan,9.00%,-%,9.00%,,,,,,,,
401,CP Energy Services Inc. - Senior Secured Term Loan B,7.50%,-%,7.50%,,,,,,,,
402,"Credit Central Loan Company, LLC",-%,10.00%,10.00%,,,,,,,,
403,Echelon Aviation LLC,,,2.25%,(C),,,,,,,
404,"Edmentum Ultimate Holdings, LLC - Unsecured Junior PIK Note",,,10.00%,(C),,,,,,,
405,"Edmentum Ultimate Holdings, LLC - Unsecured Senior PIK Note",,,8.50%,(C),,,,,,,
406,First Tower Finance Company LLC,1.64%,10.36%,12.00%,,,,,,,,
407,"Harbortouch Payments, LLC",5.50%,-%,5.50%,(A),,,,,,,
408,"JHH Holdings, Inc.",0.50%,-%,0.50%,,,,,,,,
409,"Mity, Inc.",10.00%,-%,10.00%,,,,,,,,
410,National Property REIT Corp. - Senior Secured Term Loan A,-%,5.50%,5.50%,,,,,,,,
411,"National Property REIT Corp. - Senior Secured Term Loan A to ACL Loan Holdings, Inc.",-%,7.50%,7.50%,,,,,,,,
412,"National Property REIT Corp. - Senior Secured Term Loan B to ACL Loan Holdings, Inc.",-%,4.50%,4.50%,,,,,,,,
413,National Property REIT Corp. - Senior Secured Term Loan C,-%,7.50%,7.50%,,,,,,,,
414,National Property REIT Corp. - Senior Secured Term Loan D,-%,4.50%,4.50%,,,,,,,,
415,Nationwide Loan Company LLC,-%,10.00%,10.00%,,,,,,,,
416,"Nixon, Inc.",2.75%,-%,2.75%,,,,,,,,
417,"Ryan, LLC",3.00%,-%,3.00%,,,,,,,,
418,"Targus Group International, Inc.",1.00%,-%,1.00%,,,,,,,,
419,United Property REIT Corp.,-%,5.50%,5.50%,,,,,,,,
420,"Valley Electric Co. of Mt. Vernon, Inc.",2.50%,-%,2.50%,,,,,,,,
421,"Valley Electric Company, Inc.",8.50%,-%,8.50%,,,,,,,,
