,0,1,2,3,4,5,6,7,8,9,10,11
159,"Cinedigm DC Holdings, LLC",New York / Software & Computer Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)(4)",68975,39505,68925,39222,68975,,1.9%,,
160,"Cinedigm DC Holdings, LLC",New York / Software & Computer Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)(4)",68975,68925,68925,68975,68975,1.9%,,,
161,"The Copernicus Group, Inc.",North Carolina / Healthcare,Escrow Receivable,68975,-,68925,117,68975,-%,,,
162,"The Copernicus Group, Inc.",North Carolina / Healthcare,Escrow Receivable,68975,-,68925,117,68975,-%,,,
163,"Coverall North America, Inc.",Florida / Commercial Services,"Senior Secured Term Loan (11.50% (LIBOR + 8.50% with 3.00% LIBOR floor), due 12/17/2017)(3)(4)",50888,-,50888,117,50888,,1.4%,,
164,"Coverall North America, Inc.",Florida / Commercial Services,"Senior Secured Term Loan (11.50% (LIBOR + 8.50% with 3.00% LIBOR floor), due 12/17/2017)(3)(4)",50888,50888,50888,50888,50888,1.4%,,,
165,Crosman Corporation,New York / Manufacturing,"Second Lien Term Loan (12.00% (LIBOR + 10.50% with 1.50% LIBOR floor), due 12/30/2019)(3)(4)",40000,50888,40000,50888,39245,,1.1%,,
166,Crosman Corporation,New York / Manufacturing,"Second Lien Term Loan (12.00% (LIBOR + 10.50% with 1.50% LIBOR floor), due 12/30/2019)(3)(4)",40000,40000,40000,39245,39245,1.1%,,,
167,"CRT MIDCO, LLC",Wisconsin / Media,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 6/30/2017)(3)(4)",47129,40000,47129,39245,47129,,1.3%,,
168,"CRT MIDCO, LLC",Wisconsin / Media,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 6/30/2017)(3)(4)",47129,47129,47129,47129,47129,1.3%,,,
169,"Deltek, Inc.(16)",Virginia / Software & Computer Services,"Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 10/10/2019)(3)(4)",12000,47129,11857,47129,12000,,0.3%,,
170,"Deltek, Inc.(16)",Virginia / Software & Computer Services,"Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 10/10/2019)(3)(4)",12000,11857,11857,12000,12000,0.3%,,,
171,"Diamondback Operating, LP",Oklahoma / Oil & Gas Production,Net Profits Interest (15% of Equity Distributions),12000,-,11857,-,12000,-%,,,
172,"Diamondback Operating, LP",Oklahoma / Oil & Gas Production,Net Profits Interest (15% of Equity Distributions),12000,-,11857,-,12000,-%,,,
173,"Edmentum, Inc.(16)",Minnesota / Consumer Services,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)(3)(4)",50000,-,48499,-,50000,,1.4%,,
174,"Edmentum, Inc.(16)",Minnesota / Consumer Services,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)(3)(4)",50000,48499,48499,50000,50000,1.4%,,,
175,"Empire Today, LLC",Illinois / Durable Consumer Products,"Senior Secured Note (11.375%, due 2/1/2017)",15700,48499,15443,50000,15700,,0.4%,,
176,"Empire Today, LLC",Illinois / Durable Consumer Products,"Senior Secured Note (11.375%, due 2/1/2017)",15700,15443,15443,15700,15700,0.4%,,,
177,"Fischbein, LLC",North Carolina / Machinery,Escrow Receivable,15700,-,15443,118,15700,-%,,,
178,"Fischbein, LLC",North Carolina / Machinery,Escrow Receivable,15700,-,15443,118,15700,-%,,,
179,"Fleetwash, Inc.",New Jersey / Business Services,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 4/30/2019)(4)",24875,-,24875,118,24875,,0.7%,,
180,"Senior Secured Term Loan B (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 4/30/2019)(4)",25000,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 4/30/2019)(4)",25000,-,25000,118,0.7%,,,,
181,"Delayed Draw Term Loan – $15,000 Commitment (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 4/30/2019)(4)(25)",-,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 4/30/2019)(4)",-,-,-,118,-%,,,,
182,"Delayed Draw Term Loan – $15,000 Commitment (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 4/30/2019)(4)(25)",-,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 4/30/2019)(4)",-,49875,-,49875,-%,1.4%,,,
183,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,-%,,,,
184,"Focus Brands, Inc.(16)",Georgia / Consumer Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 8/21/2018)(4)",Principal Value,18000,Fair  Value(2),% of Net Assets,17787.0,,,18000.0,0.5%
185,"Focus Brands, Inc.(16)",Georgia / Consumer Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 8/21/2018)(4)",Principal Value,17787,Fair  Value(2),18000,17787.0,0.5%,,,
186,"Focus Products Group International, LLC",Illinois / Durable Consumer Products,"Senior Secured Term Loan (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 1/20/2017)(3)(4)",20021,17787,20021,18000,17805.0,,0.5%,,
187,"Common Stock (5,638 shares)",Illinois / Durable Consumer Products,27,20021,-,20021,-%,17805.0,,,,
188,"Common Stock (5,638 shares)",Illinois / Durable Consumer Products,27,20021,20048,20021,17805,17805.0,0.5%,,,
189,"Galaxy XII CLO, Ltd.(22)",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 13.50%)(11)",22000,20048,19238,17805,20427.0,,0.6%,,
190,"Galaxy XII CLO, Ltd.(22)",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 13.50%)(11)",22000,19238,19238,20427,20427.0,0.6%,,,
191,"Galaxy XV CLO, Ltd.(22)",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 14.80%)(11)",35025,19238,29152,20427,31835.0,,0.9%,,
192,"Galaxy XV CLO, Ltd.(22)",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 14.80%)(11)",35025,29152,29152,31835,31835.0,0.9%,,,
193,"Galaxy XVI CLO, Ltd.(22)",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 13.06%)(11)",22575,29152,20407,31835,20818.0,,0.6%,,
194,"Galaxy XVI CLO, Ltd.(22)",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 13.06%)(11)",22575,20407,20407,20818,20818.0,0.6%,,,
195,"Galaxy XVII CLO, Ltd.(22)",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 14.76%)(11)",39905,20407,38194,20818,36485.0,,1.0%,,
196,"Galaxy XVII CLO, Ltd.(22)",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 14.76%)(11)",39905,38194,38194,36485,36485.0,1.0%,,,
197,"Global Employment Solutions, Inc.",Colorado / Business Services,"Senior Secured Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 3/25/2019)(3)(4)",28429,38194,28429,36485,28429.0,,0.8%,,
198,"Global Employment Solutions, Inc.",Colorado / Business Services,"Senior Secured Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 3/25/2019)(3)(4)",28429,28429,28429,28429,28429.0,0.8%,,,
199,"Grocery Outlet, Inc.(16)",California / Retail,"Second Lien Term Loan (11.50% (PRIME + 8.25% with 3.25% PRIME floor), due 6/17/2019)(4)",14457,28429,14179,28429,14746.0,,0.4%,,
200,"Grocery Outlet, Inc.(16)",California / Retail,"Second Lien Term Loan (11.50% (PRIME + 8.25% with 3.25% PRIME floor), due 6/17/2019)(4)",14457,14179,14179,14746,14746.0,0.4%,,,
201,"GTP Operations, LLC(10)",Texas / Software & Computer Services,"Senior Secured Term Loan (10.00% (LIBOR + 5.00% with 5.00% LIBOR floor), due 12/11/2018)(3)(4)",112258,14179,112258,14746,112258.0,,3.1%,,
202,"GTP Operations, LLC(10)",Texas / Software & Computer Services,"Senior Secured Term Loan (10.00% (LIBOR + 5.00% with 5.00% LIBOR floor), due 12/11/2018)(3)(4)",112258,112258,112258,112258,112258.0,3.1%,,,
203,Halcyon Loan Advisors Funding 2012-1 Ltd.(22),Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 24.62%)(11)",23188,112258,20376,112258,22889.0,,0.6%,,
204,Halcyon Loan Advisors Funding 2012-1 Ltd.(22),Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 24.62%)(11)",23188,20376,20376,22889,22889.0,0.6%,,,
205,Halcyon Loan Advisors Funding 2013-1 Ltd.(22),Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 18.47%)(11)",40400,20376,37466,22889,41136.0,,1.1%,,
206,Halcyon Loan Advisors Funding 2013-1 Ltd.(22),Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 18.47%)(11)",40400,37466,37466,41136,41136.0,1.1%,,,
207,Halcyon Loan Advisors Funding 2014-1 Ltd.(22),Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 14.45%)(11)",24500,37466,23685,41136,23025.0,,0.6%,,
208,Halcyon Loan Advisors Funding 2014-1 Ltd.(22),Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 14.45%)(11)",24500,23685,23685,23025,23025.0,0.6%,,,
209,Halcyon Loan Advisors Funding 2014-2 Ltd.(22),Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 16.07%)(11)",41164,23685,39174,23025,38900.0,,1.1%,,
210,Halcyon Loan Advisors Funding 2014-2 Ltd.(22),Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 16.07%)(11)",41164,39174,39174,38900,38900.0,1.1%,,,
211,"Harley Marine Services, Inc.(16)",Washington / Transportation,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 12/20/2019)(3)(4)",9000,39174,8832,38900,8832.0,,0.2%,,
212,"Harley Marine Services, Inc.(16)",Washington / Transportation,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 12/20/2019)(3)(4)",9000,8832,8832,8832,8832.0,0.2%,,,
213,"ICON Health & Fitness, Inc.",Utah / Durable Consumer Products,"Senior Secured Note (11.875%, due 10/15/2016)",21850,8832,21986,8832,21850.0,,0.6%,,
214,"ICON Health & Fitness, Inc.",Utah / Durable Consumer Products,"Senior Secured Note (11.875%, due 10/15/2016)",21850,21986,21986,21850,21850.0,0.6%,,,
215,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,21850.0,,,,
216,"ICV-CSI Holdings, LLC",New York / Transportation,Membership Units (1.6 units),Principal Value,Cost,1639,% of Net Assets,21850.0,1789,,-%,
217,"ICV-CSI Holdings, LLC",New York / Transportation,Membership Units (1.6 units),Principal Value,1639,1639,1789,21850.0,-%,,,
218,"IDQ Holdings, Inc.",Texas / Automobile,"Senior Secured Note (11.50%, due 4/1/2017)",Principal Value,12500,1639,12356,21850.0,12500,,0.3%,
219,"IDQ Holdings, Inc.",Texas / Automobile,"Senior Secured Note (11.50%, due 4/1/2017)",Principal Value,12356,1639,12500,21850.0,0.3%,,,
220,"Ikaria, Inc.(16)",New Jersey / Healthcare,"Second Lien Term Loan (8.75% (LIBOR + 7.75% with 1.00% LIBOR floor), due 2/12/2022)(4)",25000,12356,24443,12500,25000,,0.7%,,
221,"Ikaria, Inc.(16)",New Jersey / Healthcare,"Second Lien Term Loan (8.75% (LIBOR + 7.75% with 1.00% LIBOR floor), due 2/12/2022)(4)",25000,24443,24443,25000,25000,0.7%,,,
222,"Instant Web, LLC",Minnesota / Media,"Senior Secured Term Loan A (5.50% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)(4)",125929,24443,125929,25000,125929,,3.5%,,
223,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 3/28/2019)(3)(4)",128000,"Senior Secured Term Loan A (5.50% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)(4)",128000,24443,128000,25000,3.5%,,,,
224,"Senior Secured Term Loan C (12.75% (LIBOR + 11.75% with 1.00% LIBOR floor), due 3/28/2019)(4)",12500,"Senior Secured Term Loan A (5.50% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)(4)",12500,24443,12500,25000,0.3%,,,,
225,"Senior Secured Term Loan C (12.75% (LIBOR + 11.75% with 1.00% LIBOR floor), due 3/28/2019)(4)",12500,"Senior Secured Term Loan A (5.50% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)(4)",12500,266429,12500,266429,0.3%,7.3%,,,
226,"InterDent, Inc.",California / Healthcare,"Senior Secured Term Loan A (7.25% (LIBOR + 5.75% with 1.50% LIBOR floor), due 8/3/2017)(4)",62881,266429,62881,266429,62881,,1.7%,,
227,"Senior Secured Term Loan B (12.25% (LIBOR + 9.25% with 3.00% LIBOR floor), due 8/3/2017)(3)(4)",67625,"Senior Secured Term Loan A (7.25% (LIBOR + 5.75% with 1.50% LIBOR floor), due 8/3/2017)(4)",67625,266429,67625,266429,1.9%,,,,
228,"Senior Secured Term Loan B (12.25% (LIBOR + 9.25% with 3.00% LIBOR floor), due 8/3/2017)(3)(4)",67625,"Senior Secured Term Loan A (7.25% (LIBOR + 5.75% with 1.50% LIBOR floor), due 8/3/2017)(4)",67625,130506,67625,130506,1.9%,3.6%,,,
229,JAC Holding Corporation(16),Michigan / Transportation,"Senior Secured Note (11.50%, due 10/1/2019)",3000,130506,3000,130506,3000,,0.1%,,
230,JAC Holding Corporation(16),Michigan / Transportation,"Senior Secured Note (11.50%, due 10/1/2019)",3000,3000,3000,3000,3000,0.1%,,,
231,"JHH Holdings, Inc.",Texas / Healthcare,"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor) plus 0.50% PIK, due 3/30/2019)(3)(4)",35164,3000,35164,3000,35164,,1.0%,,
232,"JHH Holdings, Inc.",Texas / Healthcare,"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor) plus 0.50% PIK, due 3/30/2019)(3)(4)",35164,35164,35164,35164,35164,1.0%,,,
233,"LaserShip, Inc.",Virginia / Transportation,"Revolving Line of Credit – $5,000 Commitment (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 12/21/2014)(4)(25)",-,35164,-,35164,-,,-%,,
234,"Senior Secured Term Loan A (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(3)(4)",36094,"Revolving Line of Credit – $5,000 Commitment (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 12/21/2014)(4)(25)",36094,35164,36094,35164,1.0%,,,,
235,"Senior Secured Term Loan B (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(3)(4)",22111,"Revolving Line of Credit – $5,000 Commitment (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 12/21/2014)(4)(25)",22111,35164,22111,35164,0.6%,,,,
236,"Delayed Draw Term Loan – $6,000 Commitment (2.00%, due 12/31/2015)(4)(25)",-,"Revolving Line of Credit – $5,000 Commitment (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 12/21/2014)(4)(25)",-,35164,-,35164,-%,,,,
237,"Delayed Draw Term Loan – $6,000 Commitment (2.00%, due 12/31/2015)(4)(25)",-,"Revolving Line of Credit – $5,000 Commitment (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 12/21/2014)(4)(25)",-,58205,-,58205,-%,1.6%,,,
238,LCM XIV Ltd.(22),Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 15.39%)(11)",26500,58205,24393,58205,24699,,0.7%,,
239,LCM XIV Ltd.(22),Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 15.39%)(11)",26500,24393,24393,24699,24699,0.7%,,,
240,LHC Holdings Corp.,Florida / Healthcare,"Revolving Line of Credit – $750 Commitment (8.50% (LIBOR + 6.00% with 2.50% LIBOR floor), due 5/31/2015)(4)(25)(26)",-,24393,-,24699,-,,-%,,
241,"Senior Subordinated Debt (10.50%, due 5/31/2015)(3)",1565,"Revolving Line of Credit – $750 Commitment (8.50% (LIBOR + 6.00% with 2.50% LIBOR floor), due 5/31/2015)(4)(25)(26)",1565,24393,1565,24699,-%,,,,
242,Membership Interest (125 units),1565,216,1565,230,1565,-%,-%,,,,
243,Membership Interest (125 units),1565,216,1565,1781,1565,1795,-%,-%,,,
244,"Madison Park Funding IX, Ltd.(22)",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 13.58%)(11)",31110,1781,24271,1795,27127,,0.7%,,
245,"Madison Park Funding IX, Ltd.(22)",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 13.58%)(11)",31110,24271,24271,27127,27127,0.7%,,,
246,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,27127,,,,
247,"Matrixx Initiatives, Inc.",New Jersey / Pharmaceuticals,"Senior Secured Term Loan A (7.50% (LIBOR + 6.00% with 1.50% LIBOR floor) plus 2.00% PIK, due 8/9/2018)(3)(4)",Principal Value,37233,Fair  Value(2),% of Net Assets,37233,,,36141.0,1.0%
248,"Senior Secured Term Loan B (12.50% (LIBOR + 11.00% with 1.50% LIBOR floor) plus 2.00% PIK, due 8/9/2018)(3)(4)",40155,"Senior Secured Term Loan A (7.50% (LIBOR + 6.00% with 1.50% LIBOR floor) plus 2.00% PIK, due 8/9/2018)(3)(4)",40155,37233,39033,% of Net Assets,1.1%,,,,
249,"Senior Secured Term Loan B (12.50% (LIBOR + 11.00% with 1.50% LIBOR floor) plus 2.00% PIK, due 8/9/2018)(3)(4)",40155,"Senior Secured Term Loan A (7.50% (LIBOR + 6.00% with 1.50% LIBOR floor) plus 2.00% PIK, due 8/9/2018)(3)(4)",40155,77388,39033,75174,1.1%,2.1%,,,
250,"Maverick Healthcare Equity, LLC",Arizona / Healthcare,"Preferred Units (1,250,000 units)",40155,1252,39033,682,1.1%,-%,,,
251,"Class A Common Units (1,250,000 units)",Arizona / Healthcare,-,40155,-,39033,-%,1.1%,,,,
252,"Class A Common Units (1,250,000 units)",Arizona / Healthcare,-,40155,1252,39033,682,1.1%,-%,,,
253,Mountain View CLO 2013-I Ltd.(22),Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 15.98%)(11)",43650,1252,39935,682,43468,,1.2%,,
254,Mountain View CLO 2013-I Ltd.(22),Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 15.98%)(11)",43650,39935,39935,43468,43468,1.2%,,,
255,NCP Finance Limited Partnership(16)(22)(23),Ohio / Consumer Finance,"Subordinated Secured Term Loan (11.00% (LIBOR + 9.75% with 1.25% LIBOR floor), due 9/30/2018)(3)(4)",13694,39935,13457,43468,13694,,0.4%,,
256,NCP Finance Limited Partnership(16)(22)(23),Ohio / Consumer Finance,"Subordinated Secured Term Loan (11.00% (LIBOR + 9.75% with 1.25% LIBOR floor), due 9/30/2018)(3)(4)",13694,13457,13457,13694,13694,0.4%,,,
257,"New Century Transportation, Inc.",New Jersey / Transportation,"Senior Subordinated Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 4.00% PIK, in non-accrual status effective 4/1/2014, due 2/3/2018)(4)",44000,13457,44000,13694,-,,-%,,
258,"New Century Transportation, Inc.",New Jersey / Transportation,"Senior Subordinated Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 4.00% PIK, in non-accrual status effective 4/1/2014, due 2/3/2018)(4)",44000,44000,44000,-,-,-%,,,
259,"Nixon, Inc.(16)",California / Durable Consumer Products,"Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)",13638,44000,13434,-,13434,,0.4%,,
260,"Nixon, Inc.(16)",California / Durable Consumer Products,"Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)",13638,13434,13434,13434,13434,0.4%,,,
261,"NRG Manufacturing, Inc.",Texas / Manufacturing,Escrow Receivable,13638,-,13434,1128,13434,-%,,,
262,"NRG Manufacturing, Inc.",Texas / Manufacturing,Escrow Receivable,13638,-,13434,1128,13434,-%,,,
263,"Octagon Investment Partners XV, Ltd.(22)",Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 20.50%)(11)",26901,-,24071,1128,26616,,0.7%,,
264,"Octagon Investment Partners XV, Ltd.(22)",Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 20.50%)(11)",26901,24071,24071,26616,26616,0.7%,,,
265,Onyx Payments,Texas / Diversified Financial Services,"Revolving Line of Credit – $5,000 Commitment (9.00% (LIBOR + 7.75% with 1.25% LIBOR floor), due 9/10/2015)(4)(25)",-,24071,-,26616,-,,-%,,
266,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 9/10/2019)(4)",39950,"Revolving Line of Credit – $5,000 Commitment (9.00% (LIBOR + 7.75% with 1.25% LIBOR floor), due 9/10/2015)(4)(25)",39950,24071,39950,26616,1.1%,,,,
267,"Senior Secured Term Loan B (13.50% (LIBOR + 12.50% with 1.00% LIBOR floor), due 9/10/2019)(4)",41778,"Revolving Line of Credit – $5,000 Commitment (9.00% (LIBOR + 7.75% with 1.25% LIBOR floor), due 9/10/2015)(4)(25)",41778,24071,41778,26616,1.1%,,,,
268,"Senior Secured Term Loan B (13.50% (LIBOR + 12.50% with 1.00% LIBOR floor), due 9/10/2019)(4)",41778,"Revolving Line of Credit – $5,000 Commitment (9.00% (LIBOR + 7.75% with 1.25% LIBOR floor), due 9/10/2015)(4)(25)",41778,81728,41778,81728,1.1%,2.2%,,,
269,Pacific World Corporation,California / Personal & Nondurable Consumer Products,"Revolving Line of Credit – $15,000 Commitment (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(25)",2500,81728,2500,81728,2500,,0.1%,,
270,"Senior Secured Term Loan (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)",200000,"Revolving Line of Credit – $15,000 Commitment (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(25)",200000,81728,200000,81728,5.5%,,,,
271,"Senior Secured Term Loan (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)",200000,"Revolving Line of Credit – $15,000 Commitment (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(25)",200000,202500,200000,202500,5.5%,5.6%,,,
272,"Pelican Products, Inc.(16)",California / Durable Consumer Products,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/9/2021)(4)",17500,202500,17482,202500,17500,,0.5%,,
273,"Pelican Products, Inc.(16)",California / Durable Consumer Products,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/9/2021)(4)",17500,17482,17482,17500,17500,0.5%,,,
274,Photonis Technologies SAS(16)(22),France / Aerospace & Defense,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(4)",10421,17482,10157,17500,10157,,0.3%,,
275,Photonis Technologies SAS(16)(22),France / Aerospace & Defense,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(4)",10421,10157,10157,10157,10157,0.3%,,,
276,Pinnacle (US) Acquisition Co. Limited(16),Texas / Software & Computer Services,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)(4)",7037,10157,6875,10157,7037,,0.2%,,
277,Pinnacle (US) Acquisition Co. Limited(16),Texas / Software & Computer Services,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)(4)",7037,6875,6875,7037,7037,0.2%,,,
278,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,7037,,,,
279,"PrimeSport, Inc.","Georgia / Hotels, Restaurants & Leisure","Revolving Line of Credit – $15,000 Commitment (10.00% (LIBOR + 9.50% with 0.50% LIBOR floor), due 12/23/2014)(4)(25)",Principal Value,6000,Fair  Value(2),% of Net Assets,6000,,,6000.0,0.2%
280,"Senior Secured Term Loan A (7.50% (LIBOR + 6.50% with 1.00% LIBOR floor), due 12/23/2019)(3)(4)",64145,"Revolving Line of Credit – $15,000 Commitment (10.00% (LIBOR + 9.50% with 0.50% LIBOR floor), due 12/23/2014)(4)(25)",64145,6000,64145,% of Net Assets,1.8%,,,,
281,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor) plus 1.00% PIK, due 12/23/2019)(3)(4)",64912,"Revolving Line of Credit – $15,000 Commitment (10.00% (LIBOR + 9.50% with 0.50% LIBOR floor), due 12/23/2014)(4)(25)",64912,6000,64912,% of Net Assets,1.8%,,,,
282,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor) plus 1.00% PIK, due 12/23/2019)(3)(4)",64912,"Revolving Line of Credit – $15,000 Commitment (10.00% (LIBOR + 9.50% with 0.50% LIBOR floor), due 12/23/2014)(4)(25)",64912,135057,64912,135057,1.8%,3.8%,,,
283,Prince Mineral Holding Corp.,New York / Metal Services & Minerals,"Senior Secured Term Loan (11.50%, due 12/15/2019)",10000,135057,9905,135057,10000,,0.3%,,
284,Prince Mineral Holding Corp.,New York / Metal Services & Minerals,"Senior Secured Term Loan (11.50%, due 12/15/2019)",10000,9905,9905,10000,10000,0.3%,,,
285,"Progrexion Holdings, Inc.(28)",Utah / Consumer Services,"Second Lien Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(4)",144000,9905,144000,10000,144000,,3.9%,,
286,"Progrexion Holdings, Inc.(28)",Utah / Consumer Services,"Second Lien Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(4)",144000,144000,144000,144000,144000,3.9%,,,
287,"Rocket Software, Inc.(16)",Massachusetts / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)(3)(4)",20000,144000,19768,144000,20000,,0.5%,,
288,"Rocket Software, Inc.(16)",Massachusetts / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)(3)(4)",20000,19768,19768,20000,20000,0.5%,,,
289,"Royal Adhesives & Sealants, LLC(16)",Indiana / Chemicals,"Second Lien Term Loan (9.75% (LIBOR + 8.50% with 1.25% LIBOR floor), due 1/31/2019)(4)",20000,19768,19663,20000,20000,,0.5%,,
290,"Royal Adhesives & Sealants, LLC(16)",Indiana / Chemicals,"Second Lien Term Loan (9.75% (LIBOR + 8.50% with 1.25% LIBOR floor), due 1/31/2019)(4)",20000,19663,19663,20000,20000,0.5%,,,
