,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
126,"Carlyle Global Market Strategies CLO 2014-4-R, Ltd.",Structured Finance,"Subordinated Notes (Residual Interest, current yield 21.10%, due 7/15/2030)(5)(6)(14)",6/29/2018,25534,36300,18797,% of Net Assets,19440,7.9%,0.6%,13535.0,,0.4%,,,,
127,"Carlyle Global Market Strategies CLO 2014-4-R, Ltd.",Structured Finance,"Subordinated Notes (Residual Interest, current yield 21.10%, due 7/15/2030)(5)(6)(14)",6/29/2018,25534,36300,18797,% of Net Assets,19440,7.9%,0.6%,13535.0,,0.4%,,,,
128,"Carlyle Global Market Strategies CLO 2016-3, Ltd.",Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.37%, due 10/20/2029)(5)(6)(14)",9/13/2016,32200,36300,32705,% of Net Assets,28604,7.9%,0.8%,13535.0,,0.4%,,,,
129,"Carlyle Global Market Strategies CLO 2016-3, Ltd.",Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.37%, due 10/20/2029)(5)(6)(14)",9/13/2016,32200,36300,32705,% of Net Assets,28604,7.9%,0.8%,13535.0,,0.4%,,,,
130,Carlyle C17 CLO Limited (f/k/a Cent CLO 17 Limited),Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.32%, due 4/30/2031)(5)(14)",5/10/2018,24870,36300,15850,% of Net Assets,15386,7.9%,0.5%,13535.0,,0.4%,,,,
131,Carlyle C17 CLO Limited (f/k/a Cent CLO 17 Limited),Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.32%, due 4/30/2031)(5)(14)",5/10/2018,24870,36300,15850,% of Net Assets,15386,7.9%,0.5%,13535.0,,0.4%,,,,
132,Cent CLO 20 Limited,Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.96%, due 1/25/2026)(5)(14)",1/15/2014,40275,36300,30792,% of Net Assets,28127,7.9%,0.8%,13535.0,,0.4%,,,,
133,Cent CLO 20 Limited,Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.96%, due 1/25/2026)(5)(14)",1/15/2014,40275,36300,30792,% of Net Assets,28127,7.9%,0.8%,13535.0,,0.4%,,,,
134,Cent CLO 21 Limited,Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.61%, due 7/27/2030)(5)(6)(14)",6/18/2014,49552,36300,38539,% of Net Assets,31536,7.9%,0.9%,13535.0,,0.4%,,,,
135,Cent CLO 21 Limited,Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.61%, due 7/27/2030)(5)(6)(14)",6/18/2014,49552,36300,38539,% of Net Assets,31536,7.9%,0.9%,13535.0,,0.4%,,,,
136,Cent CLO 21 Limited,Structured Finance,"Class E Notes (10.99% (LIBOR + 8.65%), due 7/27/2030)(6)(11)(14)(37)",7/27/2018,10591,36300,9971,% of Net Assets,10866,7.9%,0.3%,13535.0,,0.4%,,,,
137,Cent CLO 21 Limited,Structured Finance,"Class E Notes (10.99% (LIBOR + 8.65%), due 7/27/2030)(6)(11)(14)(37)",7/27/2018,10591,36300,9971,% of Net Assets,10866,7.9%,0.3%,13535.0,,0.4%,,,,
138,Centerfield Media Holding Company(35),IT Services,"Senior Secured Term Loan A (9.34% (LIBOR + 7.00% with 2.00% LIBOR floor), due 1/17/2022)(3)(11)",1/17/2017,75732,36300,75732,% of Net Assets,75732,7.9%,2.2%,13535.0,,0.4%,,,,
139,"Senior Secured Term Loan B (14.84% (LIBOR + 12.50% with 2.00% LIBOR floor), due 1/17/2022)(11)",1/17/2017,78100,1/17/2017,78100,36300,78100,% of Net Assets,2.3%,7.9%,2.2%,13535.0,,0.4%,,,,
140,"Senior Secured Term Loan B (14.84% (LIBOR + 12.50% with 2.00% LIBOR floor), due 1/17/2022)(11)",1/17/2017,78100,1/17/2017,78100,36300,153832,% of Net Assets,153832,7.9%,4.5%,13535.0,,0.4%,,,,
141,"CIFC Funding 2013-III-R, Ltd. (f/k/a CIFC Funding 2013-III, Ltd.)",Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.53%, due 4/24/2031)(5)(14)",4/5/2018,44100,36300,28368,% of Net Assets,25184,7.9%,0.7%,13535.0,,0.4%,,,,
142,"CIFC Funding 2013-III-R, Ltd. (f/k/a CIFC Funding 2013-III, Ltd.)",Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.53%, due 4/24/2031)(5)(14)",4/5/2018,44100,36300,28368,% of Net Assets,25184,7.9%,0.7%,13535.0,,0.4%,,,,
143,"CIFC Funding 2013-IV, Ltd.",Structured Finance,"Subordinated Notes (Residual Interest, current yield 16.81%, due 4/28/2031)(5)(14)",11/14/2013,45500,36300,32857,% of Net Assets,27855,7.9%,0.8%,13535.0,,0.4%,,,,
144,"CIFC Funding 2013-IV, Ltd.",Structured Finance,"Subordinated Notes (Residual Interest, current yield 16.81%, due 4/28/2031)(5)(14)",11/14/2013,45500,36300,32857,% of Net Assets,27855,7.9%,0.8%,13535.0,,0.4%,,,,
145,Portfolio Company,Industry,Investments(1)(44),Acquisition Date,Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,27855,7.9%,0.8%,13535.0,,0.4%,,,,
146,"CIFC Funding 2014-IV Investor, Ltd.",Structured Finance,"Income Notes (Residual Interest, current yield 8.31%, due 10/19/2026)(5)(6)(14)",9/3/2014,Principal Value,41500,Fair  Value(2),% of Net Assets,28175,7.9%,0.8%,22084.0,,0.6%,,,,
147,"CIFC Funding 2014-IV Investor, Ltd.",Structured Finance,"Income Notes (Residual Interest, current yield 8.31%, due 10/19/2026)(5)(6)(14)",9/3/2014,Principal Value,41500,28175,% of Net Assets,22084,7.9%,0.6%,22084.0,,0.6%,,,,
148,"CIFC Funding 2014-V, Ltd.",Structured Finance,"Class F Notes (10.88% (LIBOR + 8.50%), due 10/17/2031)(6)(11)(14)(37)",9/27/2018,10250,41500,9943,% of Net Assets,9942,7.9%,0.3%,22084.0,,0.6%,,,,
149,"CIFC Funding 2014-V, Ltd.",Structured Finance,"Class F Notes (10.88% (LIBOR + 8.50%), due 10/17/2031)(6)(11)(14)(37)",9/27/2018,10250,41500,9943,% of Net Assets,9942,7.9%,0.3%,22084.0,,0.6%,,,,
150,"CIFC Funding 2016-I, Ltd.",Structured Finance,"Income Notes (Residual Interest, current yield 13.13%, due 10/21/2028)(5)(6)(14)",12/21/2016,34000,41500,31247,% of Net Assets,28351,7.9%,0.8%,22084.0,,0.6%,,,,
151,"CIFC Funding 2016-I, Ltd.",Structured Finance,"Income Notes (Residual Interest, current yield 13.13%, due 10/21/2028)(5)(6)(14)",12/21/2016,34000,41500,31247,% of Net Assets,28351,7.9%,0.8%,22084.0,,0.6%,,,,
152,"Cinedigm DC Holdings, LLC",Entertainment,"Senior Secured Term Loan (11.31% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)(11)(46)",2/28/2013,29965,41500,29915,% of Net Assets,29965,7.9%,0.9%,22084.0,,0.6%,,,,
153,"Cinedigm DC Holdings, LLC",Entertainment,"Senior Secured Term Loan (11.31% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)(11)(46)",2/28/2013,29965,41500,29915,% of Net Assets,29965,7.9%,0.9%,22084.0,,0.6%,,,,
154,"Class Appraisal, LLC",Real Estate Management & Development,"Revolving Line of Credit – $1,500 Commitment (10.64% (LIBOR + 8.25% with 1.50% LIBOR floor), due 3/12/2020)(11)(15)",3/12/2018,-,41500,-,% of Net Assets,-,7.9%,-%,22084.0,,0.6%,,,,
155,"Senior Secured Term Loan (10.64% (LIBOR + 8.25% with 1.50% LIBOR floor), due 3/10/2023)(3)(11)",3/12/2018,41580,3/12/2018,41580,41500,41580,% of Net Assets,1.2%,7.9%,-%,22084.0,,0.6%,,,,
156,"Senior Secured Term Loan (10.64% (LIBOR + 8.25% with 1.50% LIBOR floor), due 3/10/2023)(3)(11)",3/12/2018,41580,3/12/2018,41580,41500,41580,% of Net Assets,41580,7.9%,1.2%,22084.0,,0.6%,,,,
157,"Coverall North America, Inc.",Commercial Services & Supplies,"Senior Secured Term Loan A (8.34% (LIBOR + 6.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(11)",11/2/2015,16225,41500,16225,% of Net Assets,16225,7.9%,0.5%,22084.0,,0.6%,,,,
158,"Senior Secured Term Loan B (13.34% (LIBOR + 11.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(11)",11/2/2015,24375,11/2/2015,24375,41500,24375,% of Net Assets,0.7%,7.9%,0.5%,22084.0,,0.6%,,,,
159,"Senior Secured Term Loan B (13.34% (LIBOR + 11.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(11)",11/2/2015,24375,11/2/2015,24375,41500,40600,% of Net Assets,40600,7.9%,1.2%,22084.0,,0.6%,,,,
160,CP VI Bella Midco,IT Services,"Second Lien Term Loan (8.99% (LIBOR + 6.75%, due 12/29/2025)(8)(13)",12/28/2017,5500,41500,5486,% of Net Assets,5486,7.9%,0.2%,22084.0,,0.6%,,,,
161,CP VI Bella Midco,IT Services,"Second Lien Term Loan (8.99% (LIBOR + 6.75%, due 12/29/2025)(8)(13)",12/28/2017,5500,41500,5486,% of Net Assets,5486,7.9%,0.2%,22084.0,,0.6%,,,,
162,"Digital Room, LLC",Commercial Services & Supplies,"First Lien Term Loan (7.25% (LIBOR + 5.00% with 1.00% LIBOR floor), due 12/29/2023)(3)(8)(13)",2/9/2018,9925,41500,9836,% of Net Assets,9925,7.9%,0.3%,22084.0,,0.6%,,,,
163,"Second Lien Term Loan (11.00% (LIBOR + 8.75% with 1.00% LIBOR floor), due 12/29/2024)(3)(8)(13)",2/8/2018,57100,2/9/2018,56326,41500,57100,% of Net Assets,1.7%,7.9%,0.3%,22084.0,,0.6%,,,,
164,"Second Lien Term Loan (11.00% (LIBOR + 8.75% with 1.00% LIBOR floor), due 12/29/2024)(3)(8)(13)",2/8/2018,57100,2/9/2018,56326,66162,57100,67025,1.7%,2.0%,0.3%,22084.0,,0.6%,,,,
165,"Dunn Paper, Inc.",Paper & Forest Products,"Second Lien Term Loan (10.99% (LIBOR + 8.75% with 1.00% LIBOR floor), due 8/26/2023)(3)(8)(13)",10/7/2016,11500,66162,11337,67025,11337,2.0%,0.3%,22084.0,,0.6%,,,,
166,"Dunn Paper, Inc.",Paper & Forest Products,"Second Lien Term Loan (10.99% (LIBOR + 8.75% with 1.00% LIBOR floor), due 8/26/2023)(3)(8)(13)",10/7/2016,11500,11337,11337,11337,11337,0.3%,0.3%,22084.0,,0.6%,,,,
167,"Dynatrace, LLC",Software,"Second Lien Term Loan (9.22% (LIBOR + 7.00%), due 8/23/2026)(8)(13)",8/23/2018,3000,11337,2993,11337,2993,0.3%,0.1%,22084.0,,0.6%,,,,
168,"Dynatrace, LLC",Software,"Second Lien Term Loan (9.22% (LIBOR + 7.00%), due 8/23/2026)(8)(13)",8/23/2018,3000,2993,2993,2993,2993,0.1%,0.1%,22084.0,,0.6%,,,,
169,"Easy Gardener Products, Inc.",Household Durables,"Senior Secured Term Loan (12.34% (LIBOR + 10.00% with 0.25% LIBOR floor), due 09/30/2020)(3)(11)",10/2/2015,16894,2993,16894,2993,15399,0.1%,0.5%,22084.0,,0.6%,,,,
170,"Easy Gardener Products, Inc.",Household Durables,"Senior Secured Term Loan (12.34% (LIBOR + 10.00% with 0.25% LIBOR floor), due 09/30/2020)(3)(11)",10/2/2015,16894,16894,16894,15399,15399,0.5%,0.5%,22084.0,,0.6%,,,,
171,"Engine Group, Inc.(7)",Media,"Senior Secured Term Loan (7.39% (LIBOR + 5.00% with 1.00% LIBOR floor), due 9/15/2022)(8)(11)",9/25/2017,4710,16894,4710,15399,4690,0.5%,0.1%,22084.0,,0.6%,,,,
172,"Second Lien Term Loan (11.39% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/15/2023)(3)(8)(11)",9/25/2017,35000,9/25/2017,35000,16894,34320,15399,1.0%,0.5%,0.1%,22084.0,,0.6%,,,,
173,"Second Lien Term Loan (11.39% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/15/2023)(3)(8)(11)",9/25/2017,35000,9/25/2017,35000,39710,34320,39010,1.0%,1.1%,0.1%,22084.0,,0.6%,,,,
174,Portfolio Company,Industry,Investments(1)(44),Acquisition Date,Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,1.0%,1.1%,0.1%,22084.0,,0.6%,,,,
175,EXC Holdings III Corp,"Technology Hardware, Storage & Peripherals","Second Lien Term Loan (10.04% (LIBOR + 7.50% with 1.00% LIBOR floor), due 12/01/2025)(8)(10)",12/5/2017,Principal Value,12500,Fair  Value(2),% of Net Assets,12388,1.1%,0.1%,12500.0,,0.4%,,,,
176,EXC Holdings III Corp,"Technology Hardware, Storage & Peripherals","Second Lien Term Loan (10.04% (LIBOR + 7.50% with 1.00% LIBOR floor), due 12/01/2025)(8)(10)",12/5/2017,Principal Value,12388,Fair  Value(2),12500,12388,0.4%,0.1%,12500.0,,0.4%,,,,
177,"Fleetwash, Inc.",Commercial Services & Supplies,"Senior Secured Term Loan B (11.34% (LIBOR + 9.00% with 1.00% LIBOR floor), due 4/30/2022)(3)(11)",4/30/2014,21544,12388,21544,12500,21544,0.4%,0.6%,12500.0,,0.4%,,,,
178,"Delayed Draw Term Loan – $15,000 Commitment (10.34% (LIBOR + 8.00% with 1.00% LIBOR floor), expires 4/30/2022)(11)(15)",4/30/2014,-,4/30/2014,-,12388,-,12500,-%,0.4%,0.6%,12500.0,,0.4%,,,,
179,"Delayed Draw Term Loan – $15,000 Commitment (10.34% (LIBOR + 8.00% with 1.00% LIBOR floor), expires 4/30/2022)(11)(15)",4/30/2014,-,4/30/2014,-,21544,-,21544,-%,0.6%,0.6%,12500.0,,0.4%,,,,
180,"Galaxy XV CLO, Ltd.",Structured Finance,"Subordinated Notes (Residual Interest, current yield 10.89%, due 10/15/2030)(5)(14)",3/14/2013,50525,21544,35233,21544,30617,0.6%,0.9%,12500.0,,0.4%,,,,
181,"Galaxy XV CLO, Ltd.",Structured Finance,"Subordinated Notes (Residual Interest, current yield 10.89%, due 10/15/2030)(5)(14)",3/14/2013,50525,35233,35233,30617,30617,0.9%,0.9%,12500.0,,0.4%,,,,
182,"Galaxy XXVII CLO, Ltd. (f/k/a Galaxy XVI CLO, Ltd.)",Structured Finance,"Subordinated Notes (Residual Interest, current yield 10.28%, due 5/16/2031)(5)(14)",4/17/2018,24575,35233,16495,30617,13668,0.9%,0.4%,12500.0,,0.4%,,,,
183,"Galaxy XXVII CLO, Ltd. (f/k/a Galaxy XVI CLO, Ltd.)",Structured Finance,"Subordinated Notes (Residual Interest, current yield 10.28%, due 5/16/2031)(5)(14)",4/17/2018,24575,16495,16495,13668,13668,0.4%,0.4%,12500.0,,0.4%,,,,
184,"Galaxy XXVIII CLO, Ltd. (f/k/a Galaxy XVII CLO, Ltd.)",Structured Finance,"Subordinated Notes (Residual Interest, current yield 10.85%, due 7/15/2031)(5)(6)(14)",6/27/2014,39905,16495,28281,13668,18664,0.4%,0.5%,12500.0,,0.4%,,,,
185,"Galaxy XXVIII CLO, Ltd. (f/k/a Galaxy XVII CLO, Ltd.)",Structured Finance,"Subordinated Notes (Residual Interest, current yield 10.85%, due 7/15/2031)(5)(6)(14)",6/27/2014,39905,28281,28281,18664,18664,0.5%,0.5%,12500.0,,0.4%,,,,
186,"Galaxy XXVIII CLO, Ltd.",Structured Finance,"Class F Junior Notes (10.82% (LIBOR + 8.48%), due 7/15/2031)(6)(11)(14)(37)",7/16/2018,6658,28281,6171,18664,6616,0.5%,0.2%,12500.0,,0.4%,,,,
187,"Galaxy XXVIII CLO, Ltd.",Structured Finance,"Class F Junior Notes (10.82% (LIBOR + 8.48%), due 7/15/2031)(6)(11)(14)(37)",7/16/2018,6658,6171,6171,6616,6616,0.2%,0.2%,12500.0,,0.4%,,,,
188,"H.I.G. ECI Merger Sub, Inc.",IT Services,"Senior Secured Term Loan A (7.84% (LIBOR + 5.50% with 1.50% LIBOR floor), due 5/31/2023)(3)(11)",5/31/2018,44576,6171,44576,6616,44576,0.2%,1.3%,12500.0,,0.4%,,,,
189,"Senior Secured Term Loan B (12.84% (LIBOR + 10.50% with 1.50% LIBOR floor), due 5/31/2023)(3)(11)",5/31/2018,29900,5/31/2018,29900,6171,29900,6616,0.9%,0.2%,1.3%,12500.0,,0.4%,,,,
190,"Senior Secured Term Loan B (12.84% (LIBOR + 10.50% with 1.50% LIBOR floor), due 5/31/2023)(3)(11)",5/31/2018,29900,5/31/2018,29900,74476,29900,74476,0.9%,2.2%,1.3%,12500.0,,0.4%,,,,
191,Halcyon Loan Advisors Funding 2012-1 Ltd.,Structured Finance,"Subordinated Notes (Residual Interest, current yield 0.00%, due 8/15/2023)(5)(14)(17)",8/21/2012,23188,74476,3844,74476,4665,2.2%,0.1%,12500.0,,0.4%,,,,
192,Halcyon Loan Advisors Funding 2012-1 Ltd.,Structured Finance,"Subordinated Notes (Residual Interest, current yield 0.00%, due 8/15/2023)(5)(14)(17)",8/21/2012,23188,3844,3844,4665,4665,0.1%,0.1%,12500.0,,0.4%,,,,
193,Halcyon Loan Advisors Funding 2013-1 Ltd.,Structured Finance,"Subordinated Notes (Residual Interest, current yield 0.00%, due 4/15/2025)(5)(14)(17)",3/28/2013,40400,3844,21359,4665,13109,0.1%,0.4%,12500.0,,0.4%,,,,
194,Halcyon Loan Advisors Funding 2013-1 Ltd.,Structured Finance,"Subordinated Notes (Residual Interest, current yield 0.00%, due 4/15/2025)(5)(14)(17)",3/28/2013,40400,21359,21359,13109,13109,0.4%,0.4%,12500.0,,0.4%,,,,
195,Halcyon Loan Advisors Funding 2014-1 Ltd.,Structured Finance,"Subordinated Notes (Residual Interest, current yield 1.35%, due 4/18/2026)(5)(14)",3/6/2014,24500,21359,13315,13109,11201,0.4%,0.3%,12500.0,,0.4%,,,,
196,Halcyon Loan Advisors Funding 2014-1 Ltd.,Structured Finance,"Subordinated Notes (Residual Interest, current yield 1.35%, due 4/18/2026)(5)(14)",3/6/2014,24500,13315,13315,11201,11201,0.3%,0.3%,12500.0,,0.4%,,,,
197,Halcyon Loan Advisors Funding 2014-2 Ltd.,Structured Finance,"Subordinated Notes (Residual Interest, current yield 0.00%, due 4/28/2025)(5)(6)(14)(17)",4/28/2014,41164,13315,23151,11201,16598,0.3%,0.5%,12500.0,,0.4%,,,,
198,Halcyon Loan Advisors Funding 2014-2 Ltd.,Structured Finance,"Subordinated Notes (Residual Interest, current yield 0.00%, due 4/28/2025)(5)(6)(14)(17)",4/28/2014,41164,23151,23151,16598,16598,0.5%,0.5%,12500.0,,0.4%,,,,
199,Halcyon Loan Advisors Funding 2015-3 Ltd.,Structured Finance,"Subordinated Notes (Residual Interest, current yield 20.18%, due 10/18/2027)(5)(6)(14)",9/3/2015,39598,23151,34437,16598,32319,0.5%,0.9%,12500.0,,0.4%,,,,
200,Halcyon Loan Advisors Funding 2015-3 Ltd.,Structured Finance,"Subordinated Notes (Residual Interest, current yield 20.18%, due 10/18/2027)(5)(6)(14)",9/3/2015,39598,34437,34437,32319,32319,0.9%,0.9%,12500.0,,0.4%,,,,
201,Portfolio Company,Industry,Investments(1)(44),Acquisition Date,Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,32319,0.9%,0.9%,12500.0,,0.4%,,,,
202,"Halyard MD OPCO, LLC",Media,"Revolving Line of Credit – $2,000 Commitment (10.39% (LIBOR + 8.00%), due 2/6/2020)(11)(15)",8/6/2018,Principal Value,-,Fair  Value(2),% of Net Assets,-,0.9%,0.9%,-,,-%,,,,
203,"First Lien Term Loan (10.39% (LIBOR + 8.00% with 2.00% LIBOR floor), due 8/6/2023)(11)",8/6/2018,11925,8/6/2018,11925,-,11925,% of Net Assets,0.4%,0.9%,0.9%,-,,-%,,,,
204,"Delayed Draw Term Loan – $3,500 Commitment (10.39% (LIBOR + 8.00% with 2.00% LIBOR floor), due 8/6/2019)(11)(15)",8/6/2018,-,8/6/2018,-,-,-,% of Net Assets,-%,0.9%,0.9%,-,,-%,,,,
205,"Delayed Draw Term Loan – $3,500 Commitment (10.39% (LIBOR + 8.00% with 2.00% LIBOR floor), due 8/6/2019)(11)(15)",8/6/2018,-,8/6/2018,-,11925,-,11925,-%,0.4%,0.9%,-,,-%,,,,
206,"Harbortouch Payments, LLC",Commercial Services & Supplies,Escrow Receivable,3/31/2014,-,11925,-,11925,932,0.4%,-%,-,,-%,,,,
207,"Harbortouch Payments, LLC",Commercial Services & Supplies,Escrow Receivable,3/31/2014,-,-,-,932,932,-%,-%,-,,-%,,,,
208,"HarbourView CLO VII-R, Ltd. (f/k/a HarbourView CLO VII, Ltd.)",Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.02%, due 7/18/2031)(5)(6)(14)",6/10/2015,19025,-,14029,932,13632,-%,0.4%,-,,-%,,,,
209,"HarbourView CLO VII-R, Ltd. (f/k/a HarbourView CLO VII, Ltd.)",Structured Finance,"Subordinated Notes (Residual Interest, current yield 18.02%, due 7/18/2031)(5)(6)(14)",6/10/2015,19025,14029,14029,13632,13632,0.4%,0.4%,-,,-%,,,,
210,"Help/Systems Holdings, Inc.",Software,"Second Lien Term Loan (9.99% (LIBOR + 7.75%), due 3/27/2026)(3)(8)(13)",4/17/2018,11293,14029,11246,13632,11293,0.4%,0.3%,-,,-%,,,,
211,"Help/Systems Holdings, Inc.",Software,"Second Lien Term Loan (9.99% (LIBOR + 7.75%), due 3/27/2026)(3)(8)(13)",4/17/2018,11293,11246,11246,11293,11293,0.3%,0.3%,-,,-%,,,,
212,"Ingenio, LLC",Interactive Media & Services,"Senior Secured Term Loan (9.91% (LIBOR + 7.50% with 1.25% LIBOR floor), due 9/26/2022)(3)(8)(11)",9/25/2017,9647,11246,9647,11293,9647,0.3%,0.3%,-,,-%,,,,
213,"Ingenio, LLC",Interactive Media & Services,"Senior Secured Term Loan (9.91% (LIBOR + 7.50% with 1.25% LIBOR floor), due 9/26/2022)(3)(8)(11)",9/25/2017,9647,9647,9647,9647,9647,0.3%,0.3%,-,,-%,,,,
214,"Inpatient Care Management Company, LLC",Health Care Providers & Services,"Senior Secured Term Loan (10.34% (LIBOR + 8.00% with 1.00% LIBOR floor), due 6/8/2021)(3)(11)",6/8/2016,21713,9647,21713,9647,21713,0.3%,0.6%,-,,-%,,,,
215,"Inpatient Care Management Company, LLC",Health Care Providers & Services,"Senior Secured Term Loan (10.34% (LIBOR + 8.00% with 1.00% LIBOR floor), due 6/8/2021)(3)(11)",6/8/2016,21713,21713,21713,21713,21713,0.6%,0.6%,-,,-%,,,,
216,"Janus International Group, LLC",Building Products,"Second Lien Term Loan (9.99% (LIBOR + 7.75% with 1.00% LIBOR floor), due 2/12/2026)(3)(8)(13)",2/22/2018,20000,21713,19824,21713,20000,0.6%,0.6%,-,,-%,,,,
217,"Janus International Group, LLC",Building Products,"Second Lien Term Loan (9.99% (LIBOR + 7.75% with 1.00% LIBOR floor), due 2/12/2026)(3)(8)(13)",2/22/2018,20000,19824,19824,20000,20000,0.6%,0.6%,-,,-%,,,,
218,JD Power and Associates,Capital Markets,"Second Lien Term Loan (10.74% (LIBOR + 8.50% with 1.00% LIBOR floor), due 9/7/2024)(3)(8)(13)",9/16/2016,26675,19824,26531,20000,26675,0.6%,0.8%,-,,-%,,,,
219,JD Power and Associates,Capital Markets,"Second Lien Term Loan (10.74% (LIBOR + 8.50% with 1.00% LIBOR floor), due 9/7/2024)(3)(8)(13)",9/16/2016,26675,26531,26531,26675,26675,0.8%,0.8%,-,,-%,,,,
220,Jefferson Mill CLO Ltd.,Structured Finance,"Subordinated Notes (Residual Interest, current yield 11.66%, due 10/20/2031)(5)(6)(14)",7/28/2015,23594,26531,18297,26675,12917,0.8%,0.4%,-,,-%,,,,
221,Jefferson Mill CLO Ltd.,Structured Finance,"Subordinated Notes (Residual Interest, current yield 11.66%, due 10/20/2031)(5)(6)(14)",7/28/2015,23594,18297,18297,12917,12917,0.4%,0.4%,-,,-%,,,,
222,"K&N Parent, Inc.",Auto Components,"Second Lien Term Loan (11.14% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/21/2024)(3)(8)(11)",10/20/2016,25887,18297,25388,12917,24851,0.4%,0.7%,-,,-%,,,,
223,"K&N Parent, Inc.",Auto Components,"Second Lien Term Loan (11.14% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/21/2024)(3)(8)(11)",10/20/2016,25887,25388,25388,24851,24851,0.7%,0.7%,-,,-%,,,,
224,Keystone Acquisition Corp.(36),Health Care Providers & Services,"Second Lien Term Loan (11.64% (LIBOR + 9.25% with 1.00% LIBOR floor), due 5/1/2025)(3)(8)(11)",5/18/2017,50000,25388,50000,24851,50000,0.7%,1.5%,-,,-%,,,,
225,Keystone Acquisition Corp.(36),Health Care Providers & Services,"Second Lien Term Loan (11.64% (LIBOR + 9.25% with 1.00% LIBOR floor), due 5/1/2025)(3)(8)(11)",5/18/2017,50000,50000,50000,50000,50000,1.5%,1.5%,-,,-%,,,,
226,LCM XIV Ltd.,Structured Finance,"Income Notes (Residual Interest, current yield 16.64%, due 7/21/2031)(5)(14)",7/11/2013,49934,50000,27644,50000,24770,1.5%,0.7%,-,,-%,,,,
227,LCM XIV Ltd.,Structured Finance,"Income Notes (Residual Interest, current yield 16.64%, due 7/21/2031)(5)(14)",7/11/2013,49934,27644,27644,24770,24770,0.7%,0.7%,-,,-%,,,,
228,"Madison Park Funding IX, Ltd.",Structured Finance,"Subordinated Notes (Residual Interest, current yield 0.00%, due 8/15/2022)(5)(14)(17)",7/18/2012,43110,27644,1994,24770,1624,0.7%,0.1%,-,,-%,,,,
229,"Madison Park Funding IX, Ltd.",Structured Finance,"Subordinated Notes (Residual Interest, current yield 0.00%, due 8/15/2022)(5)(14)(17)",7/18/2012,43110,1994,1994,1624,1624,0.1%,0.1%,-,,-%,,,,
230,Portfolio Company,Industry,Investments(1)(44),Acquisition Date,Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,1624,0.1%,0.1%,-,,-%,,,,
231,"Maverick Healthcare Equity, LLC",Health Care Providers & Services,"Preferred Units (10.00%, 1,250,000 units)(16)",10/31/2007,Principal Value,Amortized Cost,Fair  Value(2),1252,1624,0.1%,262,-,-%,-%,,,,
232,"Class A Common Units (1,250,000 units)(16)",10/31/2007,"Preferred Units (10.00%, 1,250,000 units)(16)",10/31/2007,-,Amortized Cost,-,1252,-%,0.1%,262,-,-%,-%,,,,
233,"Class A Common Units (1,250,000 units)(16)",10/31/2007,"Preferred Units (10.00%, 1,250,000 units)(16)",10/31/2007,-,1252,-,262,-%,-%,262,-,-%,-%,,,,
234,"MedMark Services, Inc.(51)",Health Care Providers & Services,"Second Lien Term Loan (10.35% (LIBOR + 8.25% with 1.00% LIBOR floor), due 3/1/2025)(3)(8)(13)",3/16/2018,-,7000,-,6935,-%,6935,262,0.2%,-%,-%,,,,
235,"MedMark Services, Inc.(51)",Health Care Providers & Services,"Second Lien Term Loan (10.35% (LIBOR + 8.25% with 1.00% LIBOR floor), due 3/1/2025)(3)(8)(13)",3/16/2018,-,6935,-,6935,-%,0.2%,262,0.2%,-%,-%,,,,
236,"Memorial MRI & Diagnostic, LLC",Health Care Providers & Services,"Senior Secured Term Loan (10.89% (LIBOR + 8.50% with 1.00% LIBOR floor), due 3/16/2022)(11)",3/16/2017,36735,6935,36735,6935,36735,0.2%,1.1%,0.2%,-%,-%,,,,
237,"Memorial MRI & Diagnostic, LLC",Health Care Providers & Services,"Senior Secured Term Loan (10.89% (LIBOR + 8.50% with 1.00% LIBOR floor), due 3/16/2022)(11)",3/16/2017,36735,36735,36735,36735,36735,1.1%,1.1%,0.2%,-%,-%,,,,
