,0,1,2,3,4,5,6,7,8,9,10,11
239,"Galaxy XVI CLO, Ltd.(22)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),22575,,20790,,20573,,0.6%,,
240,,,,,20790,,20573,,0.6%,,,
241,"Galaxy XVII CLO, Ltd.(22)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),39905,,36811,,36589,,1.0%,,
242,,,,,36811,,36589,,1.0%,,,
243,"Global Employment Solutions, Inc.",Colorado / Business Services,"Senior Secured Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 3/25/2019)(3)(4)",28464,,28464,,28464,,0.8%,,
244,,,,,28464,,28464,,0.8%,,,
245,"Grocery Outlet, Inc.(16)",California / Retail,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 6/17/2019)(4)",14457,,14168,,14457,,0.4%,,
246,,,,,14168,,14457,,0.4%,,,
247,"GTP Operations, LLC  (f/k/a CI (Transplace) Holdings, LLC)(10)",Texas / Software & Computer Services,"Senior Secured Term Loan (10.00% (LIBOR + 5.00% with 5.00% LIBOR floor), due 12/11/2018)(3)(4)",112546,,112546,,112546,,3.1%,,
248,,,,,112546,,112546,,3.1%,,,
249,Halcyon Loan Advisors Funding 2012-1 Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),23188,,20600,,22570,,0.6%,,
250,,,,,20600,,22570,,0.6%,,,
251,Halcyon Loan Advisors Funding 2013-1 Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),40400,,38460,,41509,,1.1%,,
252,,,,,38460,,41509,,1.1%,,,
253,Halcyon Loan Advisors Funding 2014-1 Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),24500,,23471,,23110,,0.6%,,
254,,,,,23471,,23110,,0.6%,,,
255,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
256,LEVEL 3 PORTFOLIO INVESTMENTS:,,,,,,,,,,,
257,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
258,Halcyon Loan Advisors Funding 2014-2 Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),,41164,,,38630,,,38066.0,1.1%
259,,,,,38630,,38066,,1.1%,,,
260,"Harley Marine Services, Inc.(16)",Washington / Transportation,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 12/20/2019)(3)(4)",9000,,8832,,8832,,0.2%,,
261,,,,,8832,,8832,,0.2%,,,
262,"ICON Health & Fitness, Inc.",Utah / Durable Consumer Products,"Senior Secured Note (11.875%, due 10/15/2016)",21850,,22005,,20889,,0.6%,,
263,,,,,22005,,20889,,0.6%,,,
264,"ICV-CSI Holdings, LLC (f/k/a Cargo Airport Services USA, LLC)",New York / Transportation,Common Equity (1.6 units),,1639,,2079,,0.1%,,,
265,,,,,1639,,2079,,0.1%,,,
266,"IDQ Holdings, Inc.",Texas / Automobile,"Senior Secured Note (11.50%, due 4/1/2017)",12500,,12344,,12500,,0.3%,,
267,,,,,12344,,12500,,0.3%,,,
268,"Ikaria, Inc.(16)",New Jersey / Healthcare,"Second Lien Term Loan (8.75% (LIBOR + 7.75% with 1.00% LIBOR floor), due 2/12/2022)(4)",25000,,24430,,25000,,0.7%,,
269,,,,,24430,,25000,,0.7%,,,
270,"Injured Workers Pharmacy, LLC",Massachusetts / Healthcare,"Second Lien Term Loan (11.50% (LIBOR + 7.00% with 4.50% LIBOR floor) plus 1.00% PIK, due 5/31/2019)(3)(4)",22678,,22678,,22904,,0.6%,,
271,,,,,22678,,22904,,0.6%,,,
272,"Instant Web, LLC(4)",Minnesota / Media,"Senior Secured Term Loan A (5.50% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)",126453,,126453,,126453,,3.5%,,
273,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 3/28/2019)(3)",128000,,128000,,128000,,3.6%,,,,
274,"Senior Secured Term Loan C (12.75% (LIBOR + 11.75% with 1.00% LIBOR floor), due 3/28/2019)",12500,,12500,,12500,,0.3%,,,,
275,,,,,266953,,266953,,7.4%,,,
276,"InterDent, Inc.",California / Healthcare,"Senior Secured Term Loan A (7.25% (LIBOR + 5.75% with 1.50% LIBOR floor), due 8/3/2017)(4)",63225,,63225,,63225,,1.7%,,
277,"Senior Secured Term Loan B (12.25% (LIBOR + 9.25% with 3.00% LIBOR floor), due 8/3/2017)(3)(4)",67625,,67625,,67625,,1.9%,,,,
278,,,,,130850,,130850,,3.6%,,,
279,"JHH Holdings, Inc.",Texas / Healthcare,"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor) plus 0.50% PIK, due 3/30/2019)(3)(4)",35119,,35119,,35119,,1.0%,,
280,,,,,35119,,35119,,1.0%,,,
281,"LaserShip, Inc.",Virginia / Transportation,"Revolving Line of Credit – $5,000 Commitment (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 12/21/2014)(4)(25)",-,,-,,-,,-%,,
282,"Senior Secured Term Loan A (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(3)(4)",36094,,36094,,36094,,1.0%,,,,
283,"Senior Secured Term Loan B (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(3)(4)",22111,,22111,,22111,,0.6%,,,,
284,"Delayed Draw Term Loan – $6,000 Commitment (2.00%, due 12/31/2015)(4)(25)",-,,-,,-,,-%,,,,
285,,,,,58205,,58205,,1.6%,,,
286,LCM XIV Ltd.(22),Cayman Islands / Diversified Financial Services,Income Notes (Residual Interest),26500,,24914,,25124,,0.7%,,
287,,,,,24914,,25124,,0.7%,,,
288,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
289,LEVEL 3 PORTFOLIO INVESTMENTS:,,,,,,,,,,,
290,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
291,LHC Holdings Corp.,Florida / Healthcare,"Revolving Line of Credit – $750 Commitment (8.50% (LIBOR + 6.00% with 2.50% LIBOR floor), due 5/31/2015)(4)(25)(26)",,-,,,-,,,-,-%
292,"Senior Subordinated Debt (10.50%, due 5/31/2015)(3)",1865,,1865,,1865,,0.1%,,,,
293,Membership Interest (125 units),,216,,253,,-%,,,,,
294,,,,,2081,,2118,,0.1%,,,
295,"Madison Park  Funding IX, Ltd.(22)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),31110,,24546,,27266,,0.8%,,
296,,,,,24546,,27266,,0.8%,,,
297,"Matrixx Initiatives, Inc.",New Jersey / Pharmaceuticals,"Senior Secured Term Loan A (7.50% (LIBOR + 6.00% with 1.50% LIBOR floor), due 8/9/2018)(3)(4)",38319,,38319,,36839,,1.0%,,
298,"Senior Secured Term Loan B (12.50% (LIBOR + 11.00% with 1.50% LIBOR floor), due 8/9/2018)(3)(4)",39750,,39750,,36851,,1.0%,,,,
299,,,,,78069,,73690,,2.0%,,,
300,"Maverick Healthcare Equity, LLC",Arizona / Healthcare,"Preferred Units (1,250,000 units)",,1252,,821,,-%,,,
301,"Class A Common Units (1,250,000 units)",,-,,-,,-%,,,,,
302,,,,,1252,,821,,-%,,,
303,Mountain View CLO 2013-I Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),43650,,40754,,43555,,1.2%,,
304,,,,,40754,,43555,,1.2%,,,
305,NCP Finance Limited Partnership(22)(23),Ohio /  Consumer Finance,"Subordinated Secured Term Loan (11.00% (LIBOR + 9.75% with 1.25% LIBOR floor), due 9/30/2018)(3)(4)(16)",11910,,11692,,12208,,0.3%,,
306,,,,,11692,,12208,,0.3%,,,
307,"New Century Transportation, Inc.",New Jersey / Transportation,"Senior Subordinated Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 4.00% PIK, in non-accrual status effective 4/1/2014, due 2/3/2018)(4)",44000,,44000,,-,,-%,,
308,,,,,44000,,-,,-%,,,
309,"Nixon, Inc.",California / Durable Consumer Products,"Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)(16)",13532,,13316,,13316,,0.4%,,
310,,,,,13316,,13316,,0.4%,,,
311,"NRG Manufacturing, Inc.",Texas / Manufacturing,Escrow Receivable,,-,,1110,,-%,,,
312,,,,,-,,1110,,-%,,,
313,"Octagon Investment Partners XV, Ltd.(22)",Cayman Islands / Diversified Financial Services,Income Notes (Residual Interest),26901,,24338,,26732,,0.7%,,
314,,,,,24338,,26732,,0.7%,,,
315,"Onyx Payments, Inc.  (f/k/a Pegasus Business Intelligence, LP)",Texas / Diversified Financial Services,"Senior Secured Term Loan A (6.75% (LIBOR + 5.50% with 1.25% LIBOR floor), due 4/18/2018)(4)",15125,,15125,,15125,,0.4%,,
316,"Senior Secured Term Loan B (13.75% (LIBOR + 12.50% with 1.25% LIBOR floor), due 4/18/2018)(4)",15938,,15938,,15938,,0.4%,,,,
317,,,,,31063,,31063,,0.8%,,,
318,"Pelican Products, Inc.(16)",California / Durable Consumer Products,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/9/2021)(4)",17500,,17482,,17500,,0.5%,,
319,,,,,17482,,17500,,0.5%,,,
320,Photonis Technologies SAS(16)(22),France / Aerospace & Defense,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(4)",10448,,10170,,10339,,0.3%,,
321,,,,,10170,,10339,,0.3%,,,
322,Pinnacle (US) Acquisition Co. Limited(16),Texas / Software & Computer Services,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)(4)",10000,,9833,,10000,,0.3%,,
323,,,,,9833,,10000,,0.3%,,,
324,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
325,LEVEL 3 PORTFOLIO INVESTMENTS:,,,,,,,,,,,
326,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
327,"PrimeSport, Inc.","Georgia / Hotels, Restaurants & Leisure","Revolving Line of Credit – $15,000 Commitment (10.00% (LIBOR + 9.50% with 0.50% LIBOR floor), due 12/23/2014)(4)(25)",,-,,,-,,,-,-%
328,"Senior Secured Term Loan A (7.50% (LIBOR + 6.50% with 1.00% LIBOR floor), due 12/23/2019)(3)(4)",43263,,43263,,43263,,1.2%,,,,
329,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor) plus 1.00% PIK, due 12/23/2019)(3)(4)",43700,,43700,,43700,,1.2%,,,,
330,,,,,86963,,86963,,2.4%,,,
331,Prince Mineral  Holding Corp.,New York / Metal Services & Minerals,"Senior Secured Term Loan (11.50%, due 12/15/2019)",10000,,9902,,10000,,0.3%,,
332,,,,,9902,,10000,,0.3%,,,
333,"Progrexion  Holdings, Inc.(28)",Utah / Consumer Services,"Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)(3)(4)",436647,,436647,,436647,,12.1%,,
334,,,,,436647,,436647,,12.1%,,,
335,"Rocket Software, Inc.(16)",Massachusetts / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)(3)(4)",20000,,19758,,20000,,0.6%,,
336,,,,,19758,,20000,,0.6%,,,
337,"Royal Adhesives & Sealants, LLC",Indiana / Chemicals,"Second Lien Term Loan (9.75% (LIBOR + 8.50% with 1.25% LIBOR floor), due 1/31/2019)(4)",20000,,19648,,19713,,0.5%,,
338,,,,,19648,,19713,,0.5%,,,
339,"Ryan, LLC",Texas / Business Services,"Subordinated Unsecured Notes (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 3.00% PIK, due 6/30/2018)(4)",70531,,70531,,70531,,1.9%,,
340,,,,,70531,,70531,,1.9%,,,
341,"Sandow Media, LLC",Florida / Media,"Senior Secured Term Loan (12.00%, due 5/8/2018)(3)",25081,,25081,,23524,,0.7%,,
342,,,,,25081,,23524,,0.7%,,,
343,Small Business Whole Loan Portfolio(43),New York / Diversified Financial Services,"144 small business loans issued by OnDeck Capital, Inc.",4637,,4637,,4252,,0.1%,,
344,,,,,4637,,4252,,0.1%,,,
345,Snacks Parent Corporation,Minnesota / Food Products,"Series A Preferred Stock (4,021.45 shares)",,-,,-,,-%,,,
346,"Series B Preferred Stock (1,866.10 shares)",,-,,-,,-%,,,,,
347,"Warrant (to purchase 31,196.52 shares of Common Stock, expires 11/12/2020)",,591,,1819,,0.1%,,,,,
348,,,,,591,,1819,,0.1%,,,
349,"Spartan Energy Services, Inc.",Louisiana / Energy,"Senior Secured Term Loan (10.50% (LIBOR + 9.00% with 1.50% LIBOR floor), due 12/28/2017)(3)(4)",35633,,35633,,35633,,1.0%,,
350,,,,,35633,,35633,,1.0%,,,
351,Speedy Group Holdings Corp.(22),Canada / Consumer Finance,"Senior Unsecured Notes (12.00%, due 11/15/2017)",15000,,15000,,15000,,0.4%,,
352,,,,,15000,,15000,,0.4%,,,
353,"Sport Helmets Holdings, LLC(14)",New York / Personal & Nondurable Consumer Products,Escrow Receivable,,-,,130,,-%,,,
354,,,,,-,,130,,-%,,,
355,"Stauber Performance Ingredients, Inc.",California / Food Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 1/21/2016)(3)(4)",12809,,12809,,12809,,0.4%,,
356,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)(3)(4)",9975,,9975,,9975,,0.3%,,,,
357,,,,,22784,,22784,,0.7%,,,
358,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
359,LEVEL 3 PORTFOLIO INVESTMENTS:,,,,,,,,,,,
360,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
361,"Stryker Energy, LLC",Ohio / Oil & Gas Production,"Subordinated Secured Revolving Credit Facility – $50,300 Commitment (12.25% (LIBOR + 10.75% with 1.50% LIBOR floor) plus 3.75% PIK, in non-accrual status effective 12/1/2011, due 12/1/2015)(4)(25)",,36080,,,32710,,,-,-%
362,Overriding Royalty Interests(18),,-,,-,,-%,,,,,
363,,,,,32710,,-,,-%,,,
364,Sudbury Mill  CLO Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),28200,,26914,,26140,,0.7%,,
365,,,,,26914,,26140,,0.7%,,,
366,Symphony CLO  IX Ltd.(22),Cayman Islands / Diversified Financial Services,Preference Shares (Residual Interest),45500,,37734,,44294,,1.2%,,
367,,,,,37734,,44294,,1.2%,,,
368,Symphony CLO  XIV Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),49250,,49858,,49025,,1.4%,,
369,,,,,49858,,49025,,1.4%,,,
370,"System One  Holdings, LLC",Pennsylvania / Business Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)(3)(4)",44646,,44646,,44646,,1.2%,,
371,,,,,44646,,44646,,1.2%,,,
372,"Targus Group International, Inc.(16)",California / Durable Consumer Products,"First Lien Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor) plus 1.0% PIK, due 5/24/2016)(3)(4)",21911,,21697,,19949,,0.6%,,
373,,,,,21697,,19949,,0.6%,,,
374,TB Corp.,"Texas / Hotels, Restaurants & Leisure","Senior Subordinated Note (12.00% plus 1.50% PIK, due 12/19/2018)(3)",23628,,23628,,23628,,0.7%,,
375,,,,,23628,,23628,,0.7%,,,
376,"Tectum  Holdings, Inc.(16)",Michigan / Automobile,"Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 3/12/2019)(4)",10000,,9952,,9952,,0.3%,,
377,,,,,9952,,9952,,0.3%,,,
378,"Therakos, Inc.",New Jersey / Healthcare,"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor), due 6/27/2018)(4)",13000,,12762,,13000,,0.4%,,
379,,,,,12762,,13000,,0.4%,,,
380,"Tolt Solutions, Inc.",South Carolina / Business Services,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)",48705,,48705,,48705,,1.3%,,
381,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)",48900,,48900,,48900,,1.4%,,,,
382,,,,,97605,,97605,,2.7%,,,
383,Traeger Pellet Grills LLC,Oregon / Durable Consumer Products,"Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)",29100,,29100,,29100,,0.8%,,
384,"Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)",29700,,29700,,29700,,0.8%,,,,
385,,,,,58800,,58800,,1.6%,,,
386,"Transaction Network Services, Inc.(16)",Virginia / Telecommunication Services,"Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/14/2020)(4)",5000,,4976,,5000,,0.1%,,
387,,,,,4976,,5000,,0.1%,,,
388,"TriMark USA, LLC(16)","Massachusetts / Hotels, Restaurants & Leisure","Second Lien Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 8/11/2019)(4)",10000,,9810,,9810,,0.3%,,
389,,,,,9810,,9810,,0.3%,,,
390,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
391,LEVEL 3 PORTFOLIO INVESTMENTS:,,,,,,,,,,,
392,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
393,"United Sporting Companies, Inc.(5)",South Carolina / Durable Consumer Products,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)(3)(4)",,160000,,,160000,,,160000.0,4.4%
394,,,,,160000,,160000,,4.4%,,,
395,"United States Environmental Services, LLC",Texas / Commercial Services,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 3/31/2019)(3)(4)",23850,,23850,,23850,,0.7%,,
396,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor), due 3/31/2019)(3)(4)",36000,,36000,,36000,,1.0%,,,,
397,,,,,59850,,59850,,1.7%,,,
398,Venio LLC (f/k/a LM Keane Acquisition Co.),Pennsylvania / Business Services,"Second Lien Term Loan (12.00% (LIBOR + 9.50% with 2.50% LIBOR floor), due 2/19/2020)(3)(4)",17000,,17000,,16726,,0.5%,,
399,,,,,17000,,16726,,0.5%,,,
400,"Voya CLO 2012-2, Ltd. (f/k/a ING IM CLO 2012-2, Ltd.)(22)",Cayman Islands / Diversified Financial Services,Income Notes (Residual Interest),38070,,31058,,35843,,1.0%,,
401,,,,,31058,,35843,,1.0%,,,
402,"Voya CLO 2012-3, Ltd. (f/k/a ING IM CLO 2012-3, Ltd.)(22)",Cayman Islands / Diversified Financial Services,Income Notes (Residual Interest),46632,,39368,,43960,,1.2%,,
403,,,,,39368,,43960,,1.2%,,,
404,"Voya CLO 2012-4, Ltd. (f/k/a ING IM CLO 2012-4, Ltd.)(22)",Cayman Islands / Diversified Financial Services,Income Notes (Residual Interest),40613,,34941,,39647,,1.1%,,
405,,,,,34941,,39647,,1.1%,,,
406,"Voya CLO 2014-1, Ltd. (f/k/a ING IM CLO 2014-1, Ltd.)(22)",Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),32383,,33825,,32949,,0.9%,,
407,,,,,33825,,32949,,0.9%,,,
408,Washington Mill CLO Ltd.(22),Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),22600,,21601,,21583,,0.6%,,
409,,,,,21601,,21583,,0.6%,,,
410,"Water Pik, Inc.(16)",Colorado / Personal & Nondurable Consumer Products,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 1/8/2021)(4)",11000,,10604,,10604,,0.3%,,
411,,,,,10604,,10604,,0.3%,,,
412,"Wheel Pros, LLC(4)",Colorado / Business Services,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)",12000,,12000,,12000,,0.3%,,
413,"Delayed Draw Term Loan – $3,000 Commitment (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 12/30/2015)(25)",-,,-,,-,,-%,,,,
414,,,,,12000,,12000,,0.3%,,,
415,Wind River Resources Corporation(39),Utah / Oil & Gas Production,"Senior Secured Note (13.00% (LIBOR + 7.50% with 5.50% LIBOR floor) plus 3.00% default interest on principal and 16.00% default interest on past due interest, in non-accrual status effective 12/1/2008, past due)(4)",15000,,14650,,-,,-%,,
416,Net Profits Interest (5% of Equity Distributions)(7),,-,,-,,-%,,,,,
417,,,,,14650,,-,,-%,,,
418,Total Non-Control/Non-Affiliate Investments (Level 3),,,4620388,,,4580996,,126.6%,,,
419,Total Level 3 Portfolio Investments,,,6371459,,,6253571,,172.8%,,,
420,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
421,LEVEL 1 PORTFOLIO INVESTMENTS:,,,,,,,,,,,
422,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
423,"Dover Saddlery, Inc.",Massachusetts / Retail,"Common Stock (30,974 shares)",,,63,,,168,,-%,
424,,,,,63,,168,,-%,,,
425,Total Non-Control/Non-Affiliate Investments (Level 1),,63,,,168,,-%,,,,
426,Total Non-Control/Non-Affiliate Investments,,4620451,,,4581164,,126.6%,,,,
427,Total Portfolio Investments,,6371522,,,6253739,,172.8%,,,,
