,0,1,2,3,4,5,6,7,8,9,10,11
243,"New Century Transportation, Inc.",New Jersey / Transportation,"Senior Subordinated Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 4.00% PIK, in non-accrual status effective 4/1/2014, due 2/3/2018)(4)(6)(21)",187,,187,,-,,-%,,
244,,,,,187,,-,,-%,,,
245,"Nixon, Inc.",California / Durable Consumer Products,"Senior Secured Term Loan (9.50% plus 2.50% PIK, due 4/16/2018)(3)(6)(16)",14085,,13939,,12410,,0.4%,,
246,,,,,13939,,12410,,0.4%,,,
247,"Octagon Investment Partners XV, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 19.58%)(11)(12)(22)",32921,,27092,,26460,,0.8%,,
248,,,,,27092,,26460,,0.8%,,,
249,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
250,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
251,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
252,"Octagon Investment Partners XVIII, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 21.53%)(11)(12)(22)(48)",,28200,,,21084,,,21386.0,0.6%
253,,,,,21084,,21386,,0.6%,,,
254,Onyx Payments(44),Texas / Diversified Financial Services,"Revolving Line of Credit – $5,000 Commitment (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 9/10/2016)(4)(20)(25)",1000,,1000,,1000,,-%,,
255,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 9/10/2019)(3)(4)(20)",50606,,50606,,50604,,1.5%,,,,
256,"Senior Secured Term Loan B (13.50% (LIBOR + 12.50% with 1.00% LIBOR floor), due 9/10/2019)(4)(20)",59389,,59389,,58593,,1.7%,,,,
257,,,,,110995,,110197,,3.2%,,,
258,Pacific World Corporation,California / Personal & Nondurable Consumer Products,"Revolving Line of Credit – $15,000 Commitment (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(21)(25)",2500,,2500,,2500,,0.1%,,
259,"Senior Secured Term Loan A (6.00% (LIBOR + 5.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(21)",98750,,98750,,92563,,2.7%,,,,
260,"Senior Secured Term Loan B (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/26/2020)(3)(4)(21)",98750,,98750,,78208,,2.3%,,,,
261,,,,,200000,,173271,,5.1%,,,
262,"Pelican Products, Inc.",California / Durable Consumer Products,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/9/2021)(4)(16)(20)",17500,,17485,,16800,,0.5%,,
263,,,,,17485,,16800,,0.5%,,,
264,"PeopleConnect Intermediate, LLC (f/k/a Intelius, Inc.)",Washington / Software & Computer Services,"Revolving Line of Credit – $1,500 Commitment (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 7/1/2016)(4)(20)(25)",-,,-,,-,,-%,,
265,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(4)(20)",21321,,21321,,21234,,0.6%,,,,
266,"Senior Secured Term Loan B (12.50% (LIBOR + 11.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(4)(20)",21410,,21410,,21260,,0.6%,,,,
267,,,,,42731,,42494,,1.2%,,,
268,"PGX Holdings, Inc.(28)",Utah / Consumer Services,"Second Lien Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(4)(21)(28)",135000,,135000,,135000,,3.9%,,
269,,,,,135000,,135000,,3.9%,,,
270,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
271,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
272,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
273,Photonis Technologies SAS,France / Aerospace & Defense,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(4)(16)(20)(22)",,10282,,,10085,,,10085.0,0.3%
274,,,,,10085,,10085,,0.3%,,,
275,Pinnacle (US) Acquisition Co. Limited,Texas / Software & Computer Services,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)(4)(16)(20)",7037,,6903,,6505,,0.2%,,
276,,,,,6903,,6505,,0.2%,,,
277,"PlayPower, Inc.",North Carolina / Durable Consumer Products,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 6/23/2022)(3)(4)(16)(20)",11000,,10843,,10885,,0.3%,,
278,,,,,10843,,10885,,0.3%,,,
279,"Prime Security Services Borrower, LLC",Illinois / Consumer Services,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 7/1/2022)(4)(16)(20)",10000,,9859,,9859,,0.3%,,
280,,,,,9859,,9859,,0.3%,,,
281,"PrimeSport, Inc.","Georgia / Hotels, Restaurants & Leisure","Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 2/11/2021)(3)(4)(20)",53955,,53955,,53925,,1.6%,,
282,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 2/11/2021)(3)(4)(20)",74500,,74500,,74500,,2.2%,,,,
283,,,,,128455,,128425,,3.8%,,,
284,Prince Mineral Holding Corp.,New York / Metal Services & Minerals,"Senior Secured Term Loan (11.50%, due 12/15/2019)(16)",10000,,9925,,7725,,0.2%,,
285,,,,,9925,,7725,,0.2%,,,
286,"Rocket Software, Inc.",Massachusetts / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)(3)(4)(16)(20)",20000,,19826,,20000,,0.6%,,
287,,,,,19826,,20000,,0.6%,,,
288,"Royal Holdings, Inc.",Indiana / Chemicals,"Second Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 6/19/2023)(4)(16)(20)",5000,,4965,,4672,,0.1%,,
289,,,,,4965,,4672,,0.1%,,,
290,"SCS Merger Sub, Inc. (Sirius)",Texas / Software & Computer Services,"Second Lien Term Loan (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/30/2023)(3)(4)(16)(21)",20000,,19419,,19419,,0.6%,,
291,,,,,19419,,19419,,0.6%,,,
292,"Security Alarm Financing Enterprises, L.P.(45)",California / Consumer Services,"Subordinated Unsecured Notes (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 12/19/2020)(4)(21)",25000,,25000,,24718,,0.7%,,
293,,,,,25000,,24718,,0.7%,,,
294,SESAC Holdco II LLC,Tennessee / Media,"Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 4/22/2021)(3)(4)(16)(20)",10000,,9865,,9665,,0.3%,,
295,,,,,9865,,9665,,0.3%,,,
296,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
297,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
298,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
299,SITEL Worldwide Corporation,Tennessee / Business Services,"Second Lien Term Loan (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 9/18/2022)(4)(16)(20)",,16000,,,15692,,,15692.0,0.5%
300,,,,,15692,,15692,,0.5%,,,
301,Small Business Whole Loan Portfolio(19),New York / Online Lending,"1,375 small business loans purchased from On Deck Capital, Inc.(26)",31807,,31807,,31431,,0.9%,,
302,"Subordinated Notes (Residual Interest, current yield -4.01%) in MarketPlace Loan Trust, Series 2015-OD2(22)",,1064,,1288,,-%,,,,,
303,,,,,32871,,32719,,0.9%,,,
304,"Spartan Energy Services, Inc.",Louisiana / Oil & Gas Services,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 12/28/2017)(3)(4)(21)",13245,,13245,,11401,,0.3%,,
305,"Senior Secured Term Loan B (11.00% (LIBOR + 10.00% with 1.00% LIBOR floor), due 12/28/2017)(3)(4)(21)",13757,,13757,,11249,,0.3%,,,,
306,,,,,27002,,22650,,0.6%,,,
307,Speedy Group Holdings Corp.,Canada / Consumer Finance,"Senior Unsecured Notes (12.00%, due 11/15/2017)(16)(19)(22)",15000,,15000,,9067,,0.3%,,
308,,,,,15000,,9067,,0.3%,,,
309,"Stryker Energy, LLC",Ohio / Oil & Gas Production,Overriding Royalty Interests(18),-,,-,,-,,-%,,
310,,,,,-,,-,,-%,,,
311,Sudbury Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.28%)(11)(12)(22)",28200,,21605,,19601,,0.6%,,
312,,,,,21605,,19601,,0.6%,,,
313,Symphony CLO IX Ltd.,Cayman Islands / Structured Finance,"Preference Shares (Residual Interest, current yield 16.50%)(11)(12)(22)",45500,,33587,,31970,,0.9%,,
314,,,,,33587,,31970,,0.9%,,,
315,Symphony CLO XIV Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.24%)(11)(12)(22)(48)",49250,,41284,,36281,,1.1%,,
316,,,,,41284,,36281,,1.1%,,,
317,"Symphony CLO XV, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.46%)(11)(12)(22)",50250,,45302,,38901,,1.1%,,
318,,,,,45302,,38901,,1.1%,,,
319,"System One Holdings, LLC",Pennsylvania / Business Services,"Senior Secured Term Loan (11.25% (LIBOR + 10.50% with 0.75% LIBOR floor), due 11/17/2020)(3)(4)(21)",110046,,110046,,110046,,3.2%,,
320,,,,,110046,,110046,,3.2%,,,
321,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
322,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
323,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
324,"Targus Group International, Inc.",California / Durable Consumer Products,"First Lien Term Loan (11.75% (PRIME + 8.50%) plus 1.00% PIK and 2.00% default interest, in non-accrual status effective 12/31/15, due 5/24/2016)(4)(6)(16)",,21596,,,21460,,,10280.0,0.3%
325,,,,,21460,,10280,,0.3%,,,
326,"TouchTunes Interactive Networks, Inc.",New York / Media,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 5/29/2022)(4)(16)(20)",5000,,4930,,4930,,0.1%,,
327,,,,,4930,,4930,,0.1%,,,
328,Traeger Pellet Grills LLC,Oregon / Durable Consumer Products,"Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)(20)",35081,,35081,,34691,,1.0%,,
329,"Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)(20)",36694,,36694,,36436,,1.1%,,,,
330,,,,,71775,,71127,,2.1%,,,
331,"Transaction Network Services, Inc.",Virginia / Telecommunication Services,"Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/14/2020)(4)(16)(20)",4595,,4574,,4478,,0.1%,,
332,,,,,4574,,4478,,0.1%,,,
333,"Trinity Services Group, Inc.(14)",Florida / Food Products,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 8/13/2019)(4)(14)(20)",9726,,9726,,9726,,0.3%,,
334,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor), due 8/13/2019)(3)(4)(14)(20)",100000,,100000,,100000,,2.9%,,,,
335,,,,,109726,,109726,,3.2%,,,
336,"United Sporting Companies, Inc.(5)",South Carolina / Durable Consumer Products,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)(3)(4)(5)(21)",158238,,158238,,141385,,4.1%,,
337,,,,,158238,,141385,,4.1%,,,
338,"United States Environmental Services, LLC",Texas / Commercial Services,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 3/31/2019)(3)(4)(20)",22950,,22950,,20990,,0.6%,,
339,"Senior Secured Term Loan B (13.50% (LIBOR + 12.50% with 1.00% LIBOR floor), due 3/31/2019)(3)(4)(20)",36000,,36000,,31940,,0.9%,,,,
340,,,,,58950,,52930,,1.5%,,,
341,"Universal Fiber Systems, LLC(5)","Virginia / Textiles, Apparel & Luxury Goods","Second Lien Term Loan (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/02/2022)(3)(4)(16)(21)",37000,,36287,,36287,,1.1%,,
342,,,,,36287,,36287,,1.1%,,,
343,"USG Intermediate, LLC",Texas / Durable Consumer Products,"Revolving Line of Credit – $5,000 Commitment (10.75% (LIBOR + 9.75% with 1.00% LIBOR floor), due 4/15/2016)(4)(21)(25)",1000,,1000,,1000,,-%,,
344,"Senior Secured Term Loan A (8.25% (LIBOR + 7.25% with 1.00% LIBOR floor), due 4/15/2020)(3)(4)(21)",20498,,20498,,20498,,0.6%,,,,
345,"Senior Secured Term Loan B (13.25% (LIBOR + 12.25% with 1.00% LIBOR floor), due 4/15/2020)(3)(4)(21)",21411,,21411,,21411,,0.6%,,,,
346,Equity,-,,1,,-,,-%,,,,
347,,,,,42910,,42909,,1.2%,,,
348,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
349,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
350,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
351,Venio LLC,Pennsylvania / Business Services,"Second Lien Term Loan (12.00% (LIBOR + 9.50% with 2.50% LIBOR floor) plus 2.00% default interest, in non-accrual status effective 12/31/15, due 2/19/2020)(3)(4)(20)",,17000,,,17000,,,12725.0,0.4%
352,,,,,17000,,12725,,0.4%,,,
353,"Voya CLO 2012-2, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 17.34%)(11)(12)(22)",38070,,28929,,28465,,0.8%,,
354,,,,,28929,,28465,,0.8%,,,
355,"Voya CLO 2012-3, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 16.90%)(11)(12)(22)",46632,,35732,,33757,,1.0%,,
356,,,,,35732,,33757,,1.0%,,,
357,"Voya CLO 2012-4, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 16.67%)(11)(12)(22)",40613,,31502,,30668,,0.9%,,
358,,,,,31502,,30668,,0.9%,,,
359,"Voya CLO 2014-1, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 16.90%)(11)(12)(22)(48)",32383,,27246,,25687,,0.7%,,
360,,,,,27246,,25687,,0.7%,,,
361,Washington Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.23%)(11)(12)(22)(48)",22600,,19327,,17231,,0.5%,,
362,,,,,19327,,17231,,0.5%,,,
363,"Water Pik, Inc.",Colorado / Personal & Nondurable Consumer Products,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 1/8/2021)(4)(16)(20)",15439,,15059,,15059,,0.4%,,
364,,,,,15059,,15059,,0.4%,,,
365,"Wheel Pros, LLC",Colorado / Business Services,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(3)(4)(20)",12000,,12000,,11995,,0.3%,,
366,"Subordinated Secured (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(3)(4)(20)",5460,,5460,,5460,,0.2%,,,,
367,,,,,17460,,17455,,0.5%,,,
368,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
369,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
370,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
371,Wind River Resources Corporation(39),Utah / Oil & Gas Production,"Senior Secured Note (13.00% (LIBOR + 7.50% with 5.50% LIBOR floor) plus 3.00% default interest on principal and 16.00% default interest on past due interest, in non-accrual status effective 12/1/2008, past due)(4)(39)",,3000,,,3000.0,,,-,-%
372,Net Profits Interest (5% of Equity Distributions)(7),,-,,-,,-%,,,,,
373,,,,,3000,,-,,-%,,,
374,Total Non-Control/Non-Affiliate Investments (Level 3),,,4372819,,,4167668,,121.5%,,,
375,Total Portfolio Investments,,,6381410,,,6179670,,180.1%,,,
376,American Property REIT Corp.,-%,5.50%,5.50%,,,,,,,,
377,CCPI Inc.,7.00%,-%,7.00%,,,,,,,,
378,"Cinedigm DC Holdings, LLC",1.66%,0.84%,2.50%,,,,,,,,
379,Credit Central Loan Company,-%,10.00%,10.00%,,,,,,,,
380,Crosman Corporation - Senior Secured Term Loan A,4.00%,-%,4.00%,,,,,,,,
381,Crosman Corporation - Senior Secured Term Loan B,4.00%,-%,4.00%,,,,,,,,
382,Echelon Aviation LLC,-%,2.25%,2.25%,,,,,,,,
383,"Edmentum Ultimate Holdings, LLC - Senior PIK Note",8.50%,-%,8.5%,,,,,,,,
384,"Edmentum Ultimate Holdings, LLC - Junior PIK Note",10.00%,-%,10.00%,,,,,,,,
385,First Tower Finance Company LLC,-%,12.00%,12.00%,,,,,,,,
386,"Harbortouch Payments, LLC",,,5.50%,(A),,,,,,,
387,"JHH Holdings, Inc.",0.50%,-%,0.50%,,,,,,,,
388,"LaserShip , Inc.",,,2.00%,(B),,,,,,,
389,"Mity, Inc.",-%,10.00%,10.00%,,,,,,,,
390,National Property REIT Corp. - Senior Secured Term Loan A,-%,5.50%,5.50%,,,,,,,,
391,National Property REIT Corp. - Senior Secured Term Loan C,-%,5.00%,5.00%,,,,,,,,
392,National Property REIT Corp. - Senior Secured Term Loan E,-%,5.00%,5.00%,,,,,,,,
393,Nationwide Loan Company LLC,-%,10.00%,10.00%,,,,,,,,
394,"Nixon, Inc.",2.50%,-%,2.50%,,,,,,,,
395,United Property REIT Corp.,-%,5.50%,5.50%,,,,,,,,
396,"Valley Electric Co. of Mt. Vernon, Inc.",0.90%,1.60%,2.50%,,,,,,,,
397,"Valley Electric Company, Inc.",8.50%,-%,8.50%,,,,,,,,
398,American Property REIT Corp.,-%,5.50%,5.50%,,,,,,,,
399,CCPI Inc.,7.00%,-%,7.00%,,,,,,,,
400,"Cinedigm DC Holdings, LLC",2.50%,-%,2.50%,,,,,,,,
401,CP Energy Services Inc. - Second Lien Term Loan,9.00%,-%,9.00%,,,,,,,,
402,CP Energy Services Inc. - Senior Secured Term Loan B,7.50%,-%,7.50%,,,,,,,,
403,"Credit Central Loan Company, LLC",-%,10.00%,10.00%,,,,,,,,
404,Echelon Aviation LLC,,,2.25%,(C),,,,,,,
405,"Edmentum Ultimate Holdings, LLC - Unsecured Junior PIK Note",,,10.00%,(C),,,,,,,
406,"Edmentum Ultimate Holdings, LLC - Unsecured Senior PIK Note",,,8.50%,(C),,,,,,,
407,First Tower Finance Company LLC,1.64%,10.36%,12.00%,,,,,,,,
408,"Harbortouch Payments, LLC",5.50%,-%,5.50%,(A),,,,,,,
409,"JHH Holdings, Inc.",0.50%,-%,0.50%,,,,,,,,
410,"Mity, Inc.",10.00%,-%,10.00%,,,,,,,,
411,National Property REIT Corp. - Senior Secured Term Loan A,-%,5.50%,5.50%,,,,,,,,
412,"National Property REIT Corp. - Senior Secured Term Loan A to ACL Loan Holdings, Inc.",-%,7.50%,7.50%,,,,,,,,
413,"National Property REIT Corp. - Senior Secured Term Loan B to ACL Loan Holdings, Inc.",-%,4.50%,4.50%,,,,,,,,
414,National Property REIT Corp. - Senior Secured Term Loan C,-%,7.50%,7.50%,,,,,,,,
415,National Property REIT Corp. - Senior Secured Term Loan D,-%,4.50%,4.50%,,,,,,,,
416,Nationwide Loan Company LLC,-%,10.00%,10.00%,,,,,,,,
417,"Nixon, Inc.",2.75%,-%,2.75%,,,,,,,,
418,"Ryan, LLC",3.00%,-%,3.00%,,,,,,,,
419,"Targus Group International, Inc.",1.00%,-%,1.00%,,,,,,,,
420,United Property REIT Corp.,-%,5.50%,5.50%,,,,,,,,
421,"Valley Electric Co. of Mt. Vernon, Inc.",2.50%,-%,2.50%,,,,,,,,
422,"Valley Electric Company, Inc.",8.50%,-%,8.50%,,,,,,,,
