,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
121,"Capstone Logistics Acquisition, Inc.",Commercial Services & Supplies,"Second Lien Term Loan (10.29% (LIBOR + 8.25% with 1.00% LIBOR floor), due 10/7/2022)(3)(8)(13)",10/7/2014,Principal Value,98982,Fair  Value(2),% of Net Assets,98727,1.0%,0.8%,98982.0,0.1%,3.0%,,,,,,,,
122,"Capstone Logistics Acquisition, Inc.",Commercial Services & Supplies,"Second Lien Term Loan (10.29% (LIBOR + 8.25% with 1.00% LIBOR floor), due 10/7/2022)(3)(8)(13)",10/7/2014,Principal Value,98727,Fair  Value(2),98982,98727,3.0%,0.8%,98982.0,0.1%,3.0%,,,,,,,,
123,Carlyle C17 CLO Limited,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 21.05%, due 4/30/2031)(5)(14)",2/21/2013,24870,98727,14916,98982,12968,3.0%,0.4%,98982.0,0.1%,3.0%,,,,,,,,
124,Carlyle C17 CLO Limited,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 21.05%, due 4/30/2031)(5)(14)",2/21/2013,24870,14916,14916,12968,12968,0.4%,0.4%,98982.0,0.1%,3.0%,,,,,,,,
125,"Carlyle Global Market Strategies CLO 2014-4-R, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 21.37%, due 7/15/2030)(5)(6)(14)",4/12/2017,25534,14916,17527,12968,17696,0.4%,0.5%,98982.0,0.1%,3.0%,,,,,,,,
126,"Carlyle Global Market Strategies CLO 2014-4-R, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 21.37%, due 7/15/2030)(5)(6)(14)",4/12/2017,25534,14916,17527,12968,17696,0.4%,0.5%,98982.0,0.1%,3.0%,,,,,,,,
127,"Carlyle Global Market Strategies CLO 2016-3, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 14.11%, due 10/20/2029)(5)(6)(14)",9/13/2016,32200,14916,33655,12968,26976,0.4%,0.8%,98982.0,0.1%,3.0%,,,,,,,,
128,"Carlyle Global Market Strategies CLO 2016-3, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 14.11%, due 10/20/2029)(5)(6)(14)",9/13/2016,32200,14916,33655,12968,26976,0.4%,0.8%,98982.0,0.1%,3.0%,,,,,,,,
129,CCPI Inc.(19),"Electronic Equipment, Instruments & Components",Escrow Receivable,2/28/2019,32200,14916,-,12968,2275,0.4%,0.1%,98982.0,0.1%,3.0%,,,,,,,,
130,CCPI Inc.(19),"Electronic Equipment, Instruments & Components",Escrow Receivable,2/28/2019,32200,14916,-,12968,2275,0.4%,0.1%,98982.0,0.1%,3.0%,,,,,,,,
131,"CCS-CMGC Holdings, Inc.",Health Care Providers & Services,"First Lien Term Loan (7.54% (LIBOR + 5.50%), due 10/1/2025)(3)(8)(13)",5/23/2019,4975,14916,4857,12968,4857,0.4%,0.1%,98982.0,0.1%,3.0%,,,,,,,,
132,"Second Lien Term Loan (11.04% (LIBOR + 9.00%), due 10/1/2026)(3)(8)(13)",10/12/2018,37000,5/23/2019,36377,14916,36377,12968,1.1%,0.4%,0.1%,98982.0,0.1%,3.0%,,,,,,,,
133,"Second Lien Term Loan (11.04% (LIBOR + 9.00%), due 10/1/2026)(3)(8)(13)",10/12/2018,37000,5/23/2019,36377,14916,41234,12968,41234,0.4%,1.2%,98982.0,0.1%,3.0%,,,,,,,,
134,Cent CLO 21 Limited,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 14.10%, due 7/27/2030)(5)(6)(14)",6/18/2014,49552,14916,38691,12968,29672,0.4%,0.9%,98982.0,0.1%,3.0%,,,,,,,,
135,Cent CLO 21 Limited,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 14.10%, due 7/27/2030)(5)(6)(14)",6/18/2014,49552,38691,38691,29672,29672,0.9%,0.9%,98982.0,0.1%,3.0%,,,,,,,,
136,Cent CLO 21 Limited,Structured Finance,"Rated Secured Structured Note - Class E (10.91% (LIBOR + 8.65%), due 7/27/2030)(6)(11)(14)(37)",7/27/2018,10591,38691,9990,29672,10474,0.9%,0.3%,98982.0,0.1%,3.0%,,,,,,,,
137,Cent CLO 21 Limited,Structured Finance,"Rated Secured Structured Note - Class E (10.91% (LIBOR + 8.65%), due 7/27/2030)(6)(11)(14)(37)",7/27/2018,10591,9990,9990,10474,10474,0.3%,0.3%,98982.0,0.1%,3.0%,,,,,,,,
138,Centerfield Media Holding Company(35),IT Services,"Senior Secured Term Loan A (9.11% (LIBOR + 7.00% with 2.00% LIBOR floor), due 1/17/2022)(3)(11)",1/17/2017,73083,9990,73083,10474,73083,0.3%,2.2%,98982.0,0.1%,3.0%,,,,,,,,
139,"Senior Secured Term Loan B (14.61% (LIBOR + 12.50% with 2.00% LIBOR floor), due 1/17/2022)(11)",1/17/2017,78100,1/17/2017,78100,9990,78100,10474,2.4%,0.3%,2.2%,98982.0,0.1%,3.0%,,,,,,,,
140,"Senior Secured Term Loan B (14.61% (LIBOR + 12.50% with 2.00% LIBOR floor), due 1/17/2022)(11)",1/17/2017,78100,1/17/2017,78100,9990,151183,10474,151183,0.3%,4.6%,98982.0,0.1%,3.0%,,,,,,,,
141,"CIFC Funding 2013-III-R, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 13.76%, due 4/24/2031)(5)(14)",9/12/2013,44100,9990,29850,10474,24556,0.3%,0.8%,98982.0,0.1%,3.0%,,,,,,,,
142,"CIFC Funding 2013-III-R, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 13.76%, due 4/24/2031)(5)(14)",9/12/2013,44100,29850,29850,24556,24556,0.8%,0.8%,98982.0,0.1%,3.0%,,,,,,,,
143,"CIFC Funding 2013-IV, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 15.36%, due 4/28/2031)(5)(6)(14)",11/14/2013,45500,29850,32771,24556,28876,0.8%,0.9%,98982.0,0.1%,3.0%,,,,,,,,
144,"CIFC Funding 2013-IV, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 15.36%, due 4/28/2031)(5)(6)(14)",11/14/2013,45500,32771,32771,28876,28876,0.9%,0.9%,98982.0,0.1%,3.0%,,,,,,,,
145,"CIFC Funding 2014-IV-R, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 13.90%, due 10/17/2030)(5)(6)(14)",9/3/2014,44467,32771,31028,28876,25921,0.9%,0.8%,98982.0,0.1%,3.0%,,,,,,,,
146,"CIFC Funding 2014-IV-R, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 13.90%, due 10/17/2030)(5)(6)(14)",9/3/2014,44467,31028,31028,25921,25921,0.8%,0.8%,98982.0,0.1%,3.0%,,,,,,,,
147,"CIFC Funding 2014-V, Ltd.",Structured Finance,"Rated Secured Structured Note - Class F (10.80% (LIBOR + 8.50%), due 10/17/2031)(6)(11)(14)(37)",9/27/2018,10250,31028,9944,25921,10107,0.8%,0.3%,98982.0,0.1%,3.0%,,,,,,,,
148,"CIFC Funding 2014-V, Ltd.",Structured Finance,"Rated Secured Structured Note - Class F (10.80% (LIBOR + 8.50%), due 10/17/2031)(6)(11)(14)(37)",9/27/2018,10250,9944,9944,10107,10107,0.3%,0.3%,98982.0,0.1%,3.0%,,,,,,,,
149,"CIFC Funding 2016-I, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.92%, due 10/21/2031)(5)(6)(14)",12/21/2016,34000,9944,30145,10107,28518,0.3%,0.9%,98982.0,0.1%,3.0%,,,,,,,,
150,"CIFC Funding 2016-I, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 12.92%, due 10/21/2031)(5)(6)(14)",12/21/2016,34000,30145,30145,28518,28518,0.9%,0.9%,98982.0,0.1%,3.0%,,,,,,,,
151,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(51),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,28518,0.9%,0.9%,98982.0,0.1%,3.0%,,,,,,,,
152,"Cinedigm DC Holdings, LLC",Entertainment,"Senior Secured Term Loan (11.11% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)(11)(46)",2/28/2013,Principal Value,14114,Fair  Value(2),% of Net Assets,14064,0.9%,0.9%,14114.0,0.1%,0.4%,,,,,,,,
153,"Cinedigm DC Holdings, LLC",Entertainment,"Senior Secured Term Loan (11.11% (LIBOR + 9.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/31/2021)(11)(46)",2/28/2013,Principal Value,14114,14064,% of Net Assets,14114,0.9%,0.4%,14114.0,0.1%,0.4%,,,,,,,,
154,"Class Valuation, LLC",Real Estate Management & Development,"Revolving Line of Credit – $1,500 Commitment (10.36% (LIBOR + 8.25% with 1.50% LIBOR floor), due 3/12/2020)(11)(15)",3/12/2018,-,14114,-,% of Net Assets,-,0.9%,-%,14114.0,0.1%,0.4%,,,,,,,,
155,"Senior Secured Term Loan (10.36% (LIBOR + 8.25% with 1.50% LIBOR floor), due 3/10/2023)(3)(11)",3/12/2018,38642,3/12/2018,38642,14114,38642,% of Net Assets,1.2%,0.9%,-%,14114.0,0.1%,0.4%,,,,,,,,
156,"Senior Secured Term Loan (10.36% (LIBOR + 8.25% with 1.50% LIBOR floor), due 3/10/2023)(3)(11)",3/12/2018,38642,3/12/2018,38642,14114,38642,% of Net Assets,38642,0.9%,1.2%,14114.0,0.1%,0.4%,,,,,,,,
157,Columbia Cent CLO 27 Limited,Structured Finance,"Rated Secured Structured Note - Class E (10.57% (LIBOR + 8.29%), due 10/25/2028)(11)(14)(37)",10/25/2018,7450,14114,7227,% of Net Assets,7419,0.9%,0.2%,14114.0,0.1%,0.4%,,,,,,,,
158,Columbia Cent CLO 27 Limited,Structured Finance,"Rated Secured Structured Note - Class E (10.57% (LIBOR + 8.29%), due 10/25/2028)(11)(14)(37)",10/25/2018,7450,14114,7227,% of Net Assets,7419,0.9%,0.2%,14114.0,0.1%,0.4%,,,,,,,,
159,Columbia Cent CLO 27 Limited,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 16.37%, due 10/25/2028)(5)(14)",1/15/2014,40275,14114,22398,% of Net Assets,23745,0.9%,0.7%,14114.0,0.1%,0.4%,,,,,,,,
160,Columbia Cent CLO 27 Limited,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 16.37%, due 10/25/2028)(5)(14)",1/15/2014,40275,14114,22398,% of Net Assets,23745,0.9%,0.7%,14114.0,0.1%,0.4%,,,,,,,,
161,"Coverall North America, Inc.",Commercial Services & Supplies,"Senior Secured Term Loan A (8.11% (LIBOR + 6.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(11)",11/2/2015,6662,14114,6662,% of Net Assets,6662,0.9%,0.2%,14114.0,0.1%,0.4%,,,,,,,,
162,"Senior Secured Term Loan B (13.11% (LIBOR + 11.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(11)",11/2/2015,23188,11/2/2015,23188,14114,23188,% of Net Assets,0.7%,0.9%,0.2%,14114.0,0.1%,0.4%,,,,,,,,
163,"Senior Secured Term Loan B (13.11% (LIBOR + 11.00% with 1.00% LIBOR floor), due 11/02/2020)(3)(11)",11/2/2015,23188,11/2/2015,23188,29850,23188,29850,0.7%,0.9%,0.2%,14114.0,0.1%,0.4%,,,,,,,,
164,CP VI Bella Midco,IT Services,"Second Lien Term Loan (8.79% (LIBOR + 6.75%), due 12/29/2025)(3)(8)(13)",2/26/2018,15750,29850,15705,29850,15750,0.9%,0.5%,14114.0,0.1%,0.4%,,,,,,,,
165,CP VI Bella Midco,IT Services,"Second Lien Term Loan (8.79% (LIBOR + 6.75%), due 12/29/2025)(3)(8)(13)",2/26/2018,15750,15705,15705,15750,15750,0.5%,0.5%,14114.0,0.1%,0.4%,,,,,,,,
166,"Digital Room, LLC",Commercial Services & Supplies,"First Lien Term Loan (7.04% (LIBOR + 5.00%), due 5/21/2026)(3)(8)(13)",5/29/2019,9975,15705,9836,15750,9836,0.5%,0.3%,14114.0,0.1%,0.4%,,,,,,,,
167,"Second Lien Term Loan (11.04% (LIBOR + 9.00%), due 5/21/2027)(3)(8)(13)",5/30/2019,70000,5/29/2019,70000,15705,70000,15750,2.1%,0.5%,0.3%,14114.0,0.1%,0.4%,,,,,,,,
168,"Second Lien Term Loan (11.04% (LIBOR + 9.00%), due 5/21/2027)(3)(8)(13)",5/30/2019,70000,5/29/2019,70000,79836,70000,79836,2.1%,2.4%,0.3%,14114.0,0.1%,0.4%,,,,,,,,
169,"Dunn Paper, Inc.",Paper & Forest Products,"Second Lien Term Loan (10.79% (LIBOR + 8.75% with 1.00% LIBOR floor), due 8/26/2023)(3)(8)(13)",10/7/2016,11500,79836,11370,79836,11500,2.4%,0.4%,14114.0,0.1%,0.4%,,,,,,,,
170,"Dunn Paper, Inc.",Paper & Forest Products,"Second Lien Term Loan (10.79% (LIBOR + 8.75% with 1.00% LIBOR floor), due 8/26/2023)(3)(8)(13)",10/7/2016,11500,11370,11370,11500,11500,0.4%,0.4%,14114.0,0.1%,0.4%,,,,,,,,
171,"Easy Gardener Products, Inc.",Household Durables,"Senior Secured Term Loan (12.11% (LIBOR + 10.00% with 0.25% LIBOR floor), due 09/30/2020)(3)(11)",10/2/2015,15719,11370,15719,11500,8901,0.4%,0.3%,14114.0,0.1%,0.4%,,,,,,,,
172,"Easy Gardener Products, Inc.",Household Durables,"Senior Secured Term Loan (12.11% (LIBOR + 10.00% with 0.25% LIBOR floor), due 09/30/2020)(3)(11)",10/2/2015,15719,15719,15719,8901,8901,0.3%,0.3%,14114.0,0.1%,0.4%,,,,,,,,
173,"Engine Group, Inc.(7)",Media,"Senior Secured Term Loan (7.10% (LIBOR + 5.00% with 1.00% LIBOR floor), due 9/15/2022)(8)(11)",9/25/2017,4277,15719,4277,8901,4164,0.3%,0.1%,14114.0,0.1%,0.4%,,,,,,,,
174,"Second Lien Term Loan (11.10% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/15/2023)(3)(8)(11)",9/25/2017,35000,9/25/2017,35000,15719,32156,8901,1.0%,0.3%,0.1%,14114.0,0.1%,0.4%,,,,,,,,
175,"Second Lien Term Loan (11.10% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/15/2023)(3)(8)(11)",9/25/2017,35000,9/25/2017,35000,39277,32156,36320,1.0%,1.1%,0.1%,14114.0,0.1%,0.4%,,,,,,,,
176,EXC Holdings III Corp,"Technology Hardware, Storage & Peripherals","Second Lien Term Loan (9.83% (LIBOR + 7.50% with 1.00% LIBOR floor), due 12/01/2025)(3)(8)(11)",12/5/2017,12500,39277,12404,36320,12404,1.1%,0.4%,14114.0,0.1%,0.4%,,,,,,,,
177,EXC Holdings III Corp,"Technology Hardware, Storage & Peripherals","Second Lien Term Loan (9.83% (LIBOR + 7.50% with 1.00% LIBOR floor), due 12/01/2025)(3)(8)(11)",12/5/2017,12500,12404,12404,12404,12404,0.4%,0.4%,14114.0,0.1%,0.4%,,,,,,,,
178,"Galaxy XV CLO, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 11.19%, due 10/15/2030)(5)(14)",3/14/2013,50525,12404,36116,12404,26911,0.4%,0.8%,14114.0,0.1%,0.4%,,,,,,,,
179,"Galaxy XV CLO, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 11.19%, due 10/15/2030)(5)(14)",3/14/2013,50525,36116,36116,26911,26911,0.8%,0.8%,14114.0,0.1%,0.4%,,,,,,,,
180,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(51),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,26911,0.8%,0.8%,14114.0,0.1%,0.4%,,,,,,,,
181,"Galaxy XXVII CLO, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 9.12%, due 5/16/2031)(5)(14)",11/5/2013,Principal Value,24575,Fair  Value(2),% of Net Assets,16694,0.8%,0.8%,11835.0,0.1%,0.4%,,,,,,,,
182,"Galaxy XXVII CLO, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 9.12%, due 5/16/2031)(5)(14)",11/5/2013,Principal Value,16694,Fair  Value(2),11835,16694,0.4%,0.8%,11835.0,0.1%,0.4%,,,,,,,,
183,"Galaxy XXVIII CLO, Ltd.",Structured Finance,"Rated Secured Structured Note - Class F (10.78% (LIBOR + 8.48%), due 7/15/2031)(6)(11)(14)(37)",7/16/2018,6658,16694,6181,11835,6566,0.4%,0.2%,11835.0,0.1%,0.4%,,,,,,,,
184,"Galaxy XXVIII CLO, Ltd.",Structured Finance,"Rated Secured Structured Note - Class F (10.78% (LIBOR + 8.48%), due 7/15/2031)(6)(11)(14)(37)",7/16/2018,6658,6181,6181,6566,6566,0.2%,0.2%,11835.0,0.1%,0.4%,,,,,,,,
185,"Galaxy XXVIII CLO, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 8.85%, due 7/15/2031)(5)(6)(14)",6/27/2014,39905,6181,28926,6566,18715,0.2%,0.6%,11835.0,0.1%,0.4%,,,,,,,,
186,"Galaxy XXVIII CLO, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 8.85%, due 7/15/2031)(5)(6)(14)",6/27/2014,39905,28926,28926,18715,18715,0.6%,0.6%,11835.0,0.1%,0.4%,,,,,,,,
187,Global Tel*Link Corporation,Diversified Telecommunication Services,"First Lien Term Loan (6.29% (LIBOR + 4.25%), due 11/29/2025)(3)(8)(13)",8/20/2019,9975,28926,9571,18715,9571,0.6%,0.3%,11835.0,0.1%,0.4%,,,,,,,,
188,"Second Lien Term Loan (10.29% (LIBOR + 8.25%), due 11/29/2026)(3)(8)(13)",12/4/2018,40170,8/20/2019,39303,28926,39303,18715,1.2%,0.6%,0.3%,11835.0,0.1%,0.4%,,,,,,,,
189,"Second Lien Term Loan (10.29% (LIBOR + 8.25%), due 11/29/2026)(3)(8)(13)",12/4/2018,40170,8/20/2019,39303,48874,39303,48874,1.2%,1.5%,0.3%,11835.0,0.1%,0.4%,,,,,,,,
190,"GlobalTranz Enterprises, Inc.",Air Freight & Logistics,"Second Lien Term Loan (10.31% (LIBOR + 8.25%), due 5/15/2027)(3)(8)(13)",5/15/2019,12500,48874,12500,48874,12439,1.5%,0.4%,11835.0,0.1%,0.4%,,,,,,,,
191,"GlobalTranz Enterprises, Inc.",Air Freight & Logistics,"Second Lien Term Loan (10.31% (LIBOR + 8.25%), due 5/15/2027)(3)(8)(13)",5/15/2019,12500,12500,12500,12439,12439,0.4%,0.4%,11835.0,0.1%,0.4%,,,,,,,,
192,"H.I.G. ECI Merger Sub, Inc.",IT Services,"Senior Secured Term Loan A (7.61% (LIBOR + 5.50% with 1.50% LIBOR floor), due 5/31/2023)(3)(11)",5/31/2018,44128,12500,44128,12439,44128,0.4%,1.4%,11835.0,0.1%,0.4%,,,,,,,,
193,"Senior Secured Term Loan B (12.61% (LIBOR + 10.50% with 1.50% LIBOR floor), due 5/31/2023)(3)(11)",5/31/2018,29900,5/31/2018,29900,12500,29293,12439,0.9%,0.4%,1.4%,11835.0,0.1%,0.4%,,,,,,,,
194,"Senior Secured Term Loan B (12.61% (LIBOR + 10.50% with 1.50% LIBOR floor), due 5/31/2023)(3)(11)",5/31/2018,29900,5/31/2018,29900,74028,29293,73421,0.9%,2.3%,1.4%,11835.0,0.1%,0.4%,,,,,,,,
195,Halcyon Loan Advisors Funding 2012-1 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 8/15/2023)(5)(14)(17)",8/15/2012,23188,74028,3771,73421,-,2.3%,-%,11835.0,0.1%,0.4%,,,,,,,,
196,Halcyon Loan Advisors Funding 2012-1 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 8/15/2023)(5)(14)(17)",8/15/2012,23188,3771,3771,-,-,-%,-%,11835.0,0.1%,0.4%,,,,,,,,
197,Halcyon Loan Advisors Funding 2013-1 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 4/15/2025)(5)(14)(17)",3/28/2013,40400,3771,19984,-,2571,-%,0.1%,11835.0,0.1%,0.4%,,,,,,,,
198,Halcyon Loan Advisors Funding 2013-1 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 4/15/2025)(5)(14)(17)",3/28/2013,40400,19984,19984,2571,2571,0.1%,0.1%,11835.0,0.1%,0.4%,,,,,,,,
199,Halcyon Loan Advisors Funding 2014-1 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 4/18/2026)(5)(14)(17)",3/6/2014,24500,19984,11822,2571,2510,0.1%,0.1%,11835.0,0.1%,0.4%,,,,,,,,
200,Halcyon Loan Advisors Funding 2014-1 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 4/18/2026)(5)(14)(17)",3/6/2014,24500,11822,11822,2510,2510,0.1%,0.1%,11835.0,0.1%,0.4%,,,,,,,,
201,Halcyon Loan Advisors Funding 2014-2 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 4/28/2025)(5)(6)(14)(17)",4/28/2014,41164,11822,21322,2510,908,0.1%,-%,11835.0,0.1%,0.4%,,,,,,,,
202,Halcyon Loan Advisors Funding 2014-2 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 0.00%, due 4/28/2025)(5)(6)(14)(17)",4/28/2014,41164,21322,21322,908,908,-%,-%,11835.0,0.1%,0.4%,,,,,,,,
203,Halcyon Loan Advisors Funding 2015-3 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 11.46%, due 10/18/2027)(5)(6)(14)",9/3/2015,39598,21322,31765,908,26171,-%,0.8%,11835.0,0.1%,0.4%,,,,,,,,
204,Halcyon Loan Advisors Funding 2015-3 Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 11.46%, due 10/18/2027)(5)(6)(14)",9/3/2015,39598,31765,31765,26171,26171,0.8%,0.8%,11835.0,0.1%,0.4%,,,,,,,,
205,"Halyard MD OpCo, LLC",Media,"Revolving Line of Credit – $2,000 Commitment (10.11% (LIBOR + 8.00%), due 2/6/2020)(11)(15)",8/6/2018,-,31765,-,26171,-,0.8%,-%,11835.0,0.1%,0.4%,,,,,,,,
206,"First Lien Term Loan (10.11% (LIBOR + 8.00% with 2.00% LIBOR floor), due 8/6/2023)(3)(11)",8/6/2018,11400,8/6/2018,11400,31765,11400,26171,0.3%,0.8%,-%,11835.0,0.1%,0.4%,,,,,,,,
207,"First Lien Term Loan (10.11% (LIBOR + 8.00% with 2.00% LIBOR floor), due 8/6/2023)(3)(11)",8/6/2018,11400,8/6/2018,11400,11400,11400,11400,0.3%,0.3%,-%,11835.0,0.1%,0.4%,,,,,,,,
208,"HarbourView CLO VII-R, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 14.10%, due 7/18/2031)(5)(6)(14)",6/10/2015,19025,11400,13306,11400,11708,0.3%,0.4%,11835.0,0.1%,0.4%,,,,,,,,
209,"HarbourView CLO VII-R, Ltd.",Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 14.10%, due 7/18/2031)(5)(6)(14)",6/10/2015,19025,13306,13306,11708,11708,0.4%,0.4%,11835.0,0.1%,0.4%,,,,,,,,
210,"Help/Systems Holdings, Inc.",Software,"Second Lien Term Loan (9.79% (LIBOR + 7.75%), due 3/27/2026)(3)(8)(13)",4/17/2018,12499,13306,12458,11708,12458,0.4%,0.4%,11835.0,0.1%,0.4%,,,,,,,,
211,"Help/Systems Holdings, Inc.",Software,"Second Lien Term Loan (9.79% (LIBOR + 7.75%), due 3/27/2026)(3)(8)(13)",4/17/2018,12499,12458,12458,12458,12458,0.4%,0.4%,11835.0,0.1%,0.4%,,,,,,,,
212,Portfolio Company,Industry,Investments(1)(44),Acquisition Date(51),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,12458,0.4%,0.4%,11835.0,0.1%,0.4%,,,,,,,,
213,"Inpatient Care Management Company, LLC",Health Care Providers & Services,"Senior Secured Term Loan (10.11% (LIBOR + 8.00% with 1.00% LIBOR floor), due 6/8/2021)(3)(11)",6/8/2016,Principal Value,17635,Fair  Value(2),% of Net Assets,17635,0.4%,0.4%,17337.0,0.1%,0.5%,,,,,,,,
214,"Inpatient Care Management Company, LLC",Health Care Providers & Services,"Senior Secured Term Loan (10.11% (LIBOR + 8.00% with 1.00% LIBOR floor), due 6/8/2021)(3)(11)",6/8/2016,Principal Value,17635,Fair  Value(2),17337,17635,0.5%,0.4%,17337.0,0.1%,0.5%,,,,,,,,
215,JD Power and Associates,Capital Markets,"Second Lien Term Loan (10.54% (LIBOR + 8.50% with 1.00% LIBOR floor), due 9/7/2024)(3)(8)(13)",9/16/2016,25222,17635,25090,17337,25222,0.5%,0.8%,17337.0,0.1%,0.5%,,,,,,,,
216,JD Power and Associates,Capital Markets,"Second Lien Term Loan (10.54% (LIBOR + 8.50% with 1.00% LIBOR floor), due 9/7/2024)(3)(8)(13)",9/16/2016,25222,25090,25090,25222,25222,0.8%,0.8%,17337.0,0.1%,0.5%,,,,,,,,
217,Jefferson Mill CLO Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 11.71%, due 10/20/2031)(5)(6)(14)",7/28/2015,23594,25090,18653,25222,12389,0.8%,0.4%,17337.0,0.1%,0.5%,,,,,,,,
218,Jefferson Mill CLO Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 11.71%, due 10/20/2031)(5)(6)(14)",7/28/2015,23594,18653,18653,12389,12389,0.4%,0.4%,17337.0,0.1%,0.5%,,,,,,,,
219,"K&N Parent, Inc.",Auto Components,"Second Lien Term Loan (10.79% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/21/2024)(3)(8)(13)",10/28/2016,25887,18653,25471,12389,25471,0.4%,0.8%,17337.0,0.1%,0.5%,,,,,,,,
220,"K&N Parent, Inc.",Auto Components,"Second Lien Term Loan (10.79% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/21/2024)(3)(8)(13)",10/28/2016,25887,25471,25471,25471,25471,0.8%,0.8%,17337.0,0.1%,0.5%,,,,,,,,
221,Keystone Acquisition Corp.(36),Health Care Providers & Services,"Second Lien Term Loan (11.35% (LIBOR + 9.25% with 1.00% LIBOR floor), due 5/1/2025)(3)(8)(11)",5/18/2017,50000,25471,50000,25471,50000,0.8%,1.5%,17337.0,0.1%,0.5%,,,,,,,,
222,Keystone Acquisition Corp.(36),Health Care Providers & Services,"Second Lien Term Loan (11.35% (LIBOR + 9.25% with 1.00% LIBOR floor), due 5/1/2025)(3)(8)(11)",5/18/2017,50000,50000,50000,50000,50000,1.5%,1.5%,17337.0,0.1%,0.5%,,,,,,,,
223,LCM XIV Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 13.17%, due 7/21/2031)(5)(14)",7/11/2013,49934,50000,28194,50000,19850,1.5%,0.6%,17337.0,0.1%,0.5%,,,,,,,,
224,LCM XIV Ltd.,Structured Finance,"Subordinated Structured Note (Residual Interest, current yield 13.17%, due 7/21/2031)(5)(14)",7/11/2013,49934,28194,28194,19850,19850,0.6%,0.6%,17337.0,0.1%,0.5%,,,,,,,,
225,"Maverick Healthcare Equity, LLC",Health Care Providers & Services,"Preferred Units (10.00%, 1,250,000 units)(16)",10/31/2007,49934,28194,-,19850,-,0.6%,-%,17337.0,0.1%,0.5%,,,,,,,,
