,0,1,2,3,4,5,6,7,8,9,10,11
153,"Deltek, Inc.",Virginia / Software & Computer Services,"Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 10/10/2019)(3)(4)(16)",12000,40000,11868,38166,11868,,0.3%,,
154,"Deltek, Inc.",Virginia / Software & Computer Services,"Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 10/10/2019)(3)(4)(16)",12000,11868,11868,11868,11868,0.3%,,,
155,"Diamondback Operating, LP",Oklahoma / Oil & Gas Production,Net Profits Interest (15% of Equity Distributions)(7),12000,-,11868,-,11868,-%,,,
156,"Diamondback Operating, LP",Oklahoma / Oil & Gas Production,Net Profits Interest (15% of Equity Distributions)(7),12000,-,11868,-,11868,-%,,,
157,"Edmentum, Inc.",Minnesota / Consumer Services,"Second Lien Term Loan (12.00% (PRIME + 8.75%), in non-accrual status effective 1/1/2015, due 5/17/2019)(3)(4)(16)",50000,-,48623,-,25329,,0.7%,,
158,"Edmentum, Inc.",Minnesota / Consumer Services,"Second Lien Term Loan (12.00% (PRIME + 8.75%), in non-accrual status effective 1/1/2015, due 5/17/2019)(3)(4)(16)",50000,48623,48623,25329,25329,0.7%,,,
159,"Empire Today, LLC",Illinois / Durable Consumer Products,"Senior Secured Note (11.375%, due 2/1/2017)(16)",15700,48623,15492,25329,13491,,0.4%,,
160,"Empire Today, LLC",Illinois / Durable Consumer Products,"Senior Secured Note (11.375%, due 2/1/2017)(16)",15700,15492,15492,13491,13491,0.4%,,,
161,"Fischbein, LLC",North Carolina / Machinery,Escrow Receivable,15700,-,15492,123,13491,-%,,,
162,"Fischbein, LLC",North Carolina / Machinery,Escrow Receivable,15700,-,15492,123,13491,-%,,,
163,"Fleetwash, Inc.",New Jersey / Business Services,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 4/30/2019)(4)",24625,-,24625,123,24625,,0.6%,,
164,"Senior Secured Term Loan B (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 4/30/2019)(3)(4)",25000,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 4/30/2019)(4)",25000,-,25000,123,0.7%,,,,
165,"Delayed Draw Term Loan – $15,000 Commitment (expires 4/30/2019)(25)",-,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 4/30/2019)(4)",-,-,-,123,-%,,,,
166,"Delayed Draw Term Loan – $15,000 Commitment (expires 4/30/2019)(25)",-,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 4/30/2019)(4)",-,49625,-,49625,-%,1.3%,,,
167,"Focus Brands, Inc.",Georgia / Consumer Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 8/21/2018)(4)(16)",18000,49625,17810,49625,18000,,0.5%,,
168,"Focus Brands, Inc.",Georgia / Consumer Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 8/21/2018)(4)(16)",18000,17810,17810,18000,18000,0.5%,,,
169,"Galaxy XV CLO, Ltd.",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 15.33%)(11)(22)",35025,17810,28142,18000,30191,,0.8%,,
170,"Galaxy XV CLO, Ltd.",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 15.33%)(11)(22)",35025,28142,28142,30191,30191,0.8%,,,
171,"Galaxy XVI CLO, Ltd.",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 13.35%)(11)(22)",22575,28142,19360,30191,19523,,0.5%,,
172,"Galaxy XVI CLO, Ltd.",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 13.35%)(11)(22)",22575,19360,19360,19523,19523,0.5%,,,
173,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,19523,,,,
174,"Galaxy XVII CLO, Ltd.",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 12.87%)(11)(22)",Principal Value,39905,Fair  Value(2),% of Net Assets,34322,,,34222.0,0.9%
175,"Galaxy XVII CLO, Ltd.",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 12.87%)(11)(22)",Principal Value,34322,Fair  Value(2),34222,34322,0.9%,,,
176,"Global Employment Solutions, Inc.",Colorado / Business Services,"Senior Secured Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 3/25/2019)(3)(4)",28393,34322,28393,34222,28393,,0.8%,,
177,"Global Employment Solutions, Inc.",Colorado / Business Services,"Senior Secured Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 3/25/2019)(3)(4)",28393,28393,28393,28393,28393,0.8%,,,
178,"GTP Operations, LLC(10)",Texas / Software & Computer Services,"Senior Secured Term Loan (10.00% (LIBOR + 5.00% with 5.00% LIBOR floor), due 12/11/2018)(3)(4)",119683,28393,119683,28393,119683,,3.2%,,
179,"GTP Operations, LLC(10)",Texas / Software & Computer Services,"Senior Secured Term Loan (10.00% (LIBOR + 5.00% with 5.00% LIBOR floor), due 12/11/2018)(3)(4)",119683,119683,119683,119683,119683,3.2%,,,
180,Halcyon Loan Advisors Funding 2012-1 Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 28.96%)(11)(22)",23188,119683,20086,119683,22303,,0.6%,,
181,Halcyon Loan Advisors Funding 2012-1 Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 28.96%)(11)(22)",23188,20086,20086,22303,22303,0.6%,,,
182,Halcyon Loan Advisors Funding 2013-1 Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 20.69%)(11)(22)",40400,20086,35921,22303,39889,,1.1%,,
183,Halcyon Loan Advisors Funding 2013-1 Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 20.69%)(11)(22)",40400,35921,35921,39889,39889,1.1%,,,
184,Halcyon Loan Advisors Funding 2014-1 Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 16.99%)(11)(22)",24500,35921,21408,39889,22578,,0.6%,,
185,Halcyon Loan Advisors Funding 2014-1 Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 16.99%)(11)(22)",24500,21408,21408,22578,22578,0.6%,,,
186,Halcyon Loan Advisors Funding 2014-2 Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 18.24%)(11)(22)",41164,21408,36035,22578,38777,,1.0%,,
187,Halcyon Loan Advisors Funding 2014-2 Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 18.24%)(11)(22)",41164,36035,36035,38777,38777,1.0%,,,
188,"Harley Marine Services, Inc.",Washington / Transportation,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 12/20/2019)(3)(4)(16)",9000,36035,8848,38777,8517,,0.2%,,
189,"Harley Marine Services, Inc.",Washington / Transportation,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 12/20/2019)(3)(4)(16)",9000,8848,8848,8517,8517,0.2%,,,
190,"Hollander Sleep Products, LLC",Florida / Durable Consumer Products,"Senior Secured Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 10/21/2020)(3)(4)",22500,8848,22500,8517,22500,,0.6%,,
191,"Hollander Sleep Products, LLC",Florida / Durable Consumer Products,"Senior Secured Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 10/21/2020)(3)(4)",22500,22500,22500,22500,22500,0.6%,,,
192,"ICON Health & Fitness, Inc.",Utah / Durable Consumer Products,"Senior Secured Note (11.875%, due 10/15/2016)(16)",21850,22500,21945,22500,21632,,0.6%,,
193,"ICON Health & Fitness, Inc.",Utah / Durable Consumer Products,"Senior Secured Note (11.875%, due 10/15/2016)(16)",21850,21945,21945,21632,21632,0.6%,,,
194,"ICV-CSI Holdings, LLC",New York / Transportation,Membership Units (1.6 units),21850,1639,21945,2539,21632,0.1%,,,
195,"ICV-CSI Holdings, LLC",New York / Transportation,Membership Units (1.6 units),21850,1639,21945,2539,21632,0.1%,,,
196,"IDQ Holdings, Inc.",Texas / Automobile,"Senior Secured Note (11.50%, due 4/1/2017)(16)",12500,1639,12381,2539,12500,,0.3%,,
197,"IDQ Holdings, Inc.",Texas / Automobile,"Senior Secured Note (11.50%, due 4/1/2017)(16)",12500,12381,12381,12500,12500,0.3%,,,
198,"Ikaria, Inc.",New Jersey / Healthcare,"Second Lien Term Loan (8.75% (LIBOR + 7.75% with 1.00% LIBOR floor), due 2/12/2022)(4)(16)",20000,12381,19470,12500,20008,,0.5%,,
199,"Ikaria, Inc.",New Jersey / Healthcare,"Second Lien Term Loan (8.75% (LIBOR + 7.75% with 1.00% LIBOR floor), due 2/12/2022)(4)(16)",20000,19470,19470,20008,20008,0.5%,,,
200,"Instant Web, LLC",Minnesota / Media,"Senior Secured Term Loan A (5.50% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)(4)",146978,19470,146978,20008,146978,,4.0%,,
201,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 3/28/2019)(3)(4)",150100,"Senior Secured Term Loan A (5.50% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)(4)",150100,19470,150100,20008,4.1%,,,,
202,"Senior Secured Term Loan C (12.75% (LIBOR + 11.75% with 1.00% LIBOR floor), due 3/28/2019)(4)",27000,"Senior Secured Term Loan A (5.50% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)(4)",27000,19470,27000,20008,0.7%,,,,
203,"Delayed Draw Term Loan – $16,000 Commitment (expires 5/29/2016)(25)",-,"Senior Secured Term Loan A (5.50% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)(4)",-,19470,-,20008,-%,,,,
204,"Delayed Draw Term Loan – $16,000 Commitment (expires 5/29/2016)(25)",-,"Senior Secured Term Loan A (5.50% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)(4)",-,324078,-,324078,-%,8.8%,,,
205,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,-%,,,,
206,"InterDent, Inc.",California / Healthcare,"Senior Secured Term Loan A (6.25% (LIBOR + 5.25% with 1.00% LIBOR floor), due 8/3/2017)(4)",Principal Value,125694,Fair  Value(2),% of Net Assets,125694,,,125694.0,3.4%
207,"Senior Secured Term Loan B (11.25% (LIBOR + 10.25% with 1.00% LIBOR floor), due 8/3/2017)(3)(4)",131125,"Senior Secured Term Loan A (6.25% (LIBOR + 5.25% with 1.00% LIBOR floor), due 8/3/2017)(4)",131125,125694,131125,% of Net Assets,3.5%,,,,
208,"Senior Secured Term Loan B (11.25% (LIBOR + 10.25% with 1.00% LIBOR floor), due 8/3/2017)(3)(4)",131125,"Senior Secured Term Loan A (6.25% (LIBOR + 5.25% with 1.00% LIBOR floor), due 8/3/2017)(4)",131125,256819,131125,256819,3.5%,6.9%,,,
209,JAC Holding Corporation,Michigan / Transportation,"Senior Secured Note (11.50%, due 10/1/2019)(16)",3000,256819,3000,256819,3000,,0.1%,,
210,JAC Holding Corporation,Michigan / Transportation,"Senior Secured Note (11.50%, due 10/1/2019)(16)",3000,3000,3000,3000,3000,0.1%,,,
211,"JHH Holdings, Inc.",Texas / Healthcare,"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor) plus 0.50% PIK, due 3/30/2019)(3)(4)",35252,3000,35252,3000,35252,,1.0%,,
212,"JHH Holdings, Inc.",Texas / Healthcare,"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor) plus 0.50% PIK, due 3/30/2019)(3)(4)",35252,35252,35252,35252,35252,1.0%,,,
213,"LaserShip, Inc.",Virginia / Transportation,"Senior Secured Term Loan A (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(3)(4)",35391,35252,35391,35252,33110,,0.9%,,
214,"Senior Secured Term Loan B (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(3)(4)",21694,"Senior Secured Term Loan A (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(3)(4)",21694,35252,20294,35252,0.5%,,,,
215,"Delayed Draw Term Loan – $6,000 Commitment (expires 12/31/2016)(25)",-,"Senior Secured Term Loan A (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(3)(4)",-,35252,-,35252,-%,,,,
216,"Delayed Draw Term Loan – $6,000 Commitment (expires 12/31/2016)(25)",-,"Senior Secured Term Loan A (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(3)(4)",-,57085,-,53404,-%,1.4%,,,
217,LCM XIV Ltd.,Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 16.33%)(11)(22)",26500,57085,23232,53404,23722,,0.6%,,
218,LCM XIV Ltd.,Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 16.33%)(11)(22)",26500,23232,23232,23722,23722,0.6%,,,
219,LHC Holdings Corp.,Florida / Healthcare,"Revolving Line of Credit – $750 Commitment (9.50% (LIBOR + 8.00% with 1.50% LIBOR floor), due 12/31/2015)(4)(25)(26)",-,23232,-,23722,-,,-%,,
220,"Senior Subordinated Debt (12.50% (LIBOR + 11.00% with 1.50% LIBOR floor), due 12/31/2015)(3)(4)",1265,"Revolving Line of Credit – $750 Commitment (9.50% (LIBOR + 8.00% with 1.50% LIBOR floor), due 12/31/2015)(4)(25)(26)",1265,23232,1265,23722,-%,,,,
221,Membership Interest (125 units),1265,216,1265,193,1265,-%,-%,,,,
222,Membership Interest (125 units),1265,216,1265,1481,1265,1458,-%,-%,,,
223,"Madison Park Funding IX, Ltd.",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 17.86%)(11)(22)",31110,1481,23606,1458,25083,,0.7%,,
224,"Madison Park Funding IX, Ltd.",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 17.86%)(11)(22)",31110,23606,23606,25083,25083,0.7%,,,
225,"Matrixx Initiatives, Inc.",New Jersey / Pharmaceuticals,"Senior Secured Term Loan A (7.50% (LIBOR + 6.00% with 1.50% LIBOR floor) plus 2.00% PIK, due 8/9/2018)(3)(4)",36232,23606,36232,25083,36032,,1.0%,,
226,"Senior Secured Term Loan B (12.50% (LIBOR + 11.00% with 1.50% LIBOR floor) plus 2.00% PIK, due 8/9/2018)(3)(4)",40562,"Senior Secured Term Loan A (7.50% (LIBOR + 6.00% with 1.50% LIBOR floor) plus 2.00% PIK, due 8/9/2018)(3)(4)",40562,23606,40562,25083,1.1%,,,,
227,"Senior Secured Term Loan B (12.50% (LIBOR + 11.00% with 1.50% LIBOR floor) plus 2.00% PIK, due 8/9/2018)(3)(4)",40562,"Senior Secured Term Loan A (7.50% (LIBOR + 6.00% with 1.50% LIBOR floor) plus 2.00% PIK, due 8/9/2018)(3)(4)",40562,76794,40562,76594,1.1%,2.1%,,,
228,"Maverick Healthcare Equity, LLC",Arizona / Healthcare,"Preferred Units (1,250,000 units)",40562,1252,40562,1997,1.1%,0.1%,,,
229,"Class A Common Units (1,250,000 units)",Arizona / Healthcare,-,40562,-,40562,-%,1.1%,,,,
230,"Class A Common Units (1,250,000 units)",Arizona / Healthcare,-,40562,1252,40562,1997,1.1%,0.1%,,,
231,Mountain View CLO 2013-I Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 18.13%)(11)(22)",43650,1252,38274,1997,41698,,1.1%,,
232,Mountain View CLO 2013-I Ltd.,Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 18.13%)(11)(22)",43650,38274,38274,41698,41698,1.1%,,,
233,"Nathan's Famous, Inc.",New York / Food Products,"Senior Secured Notes (10.00%, due 3/15/2020)(16)",3000,38274,3000,41698,3000,,0.1%,,
234,"Nathan's Famous, Inc.",New York / Food Products,"Senior Secured Notes (10.00%, due 3/15/2020)(16)",3000,3000,3000,3000,3000,0.1%,,,
235,NCP Finance Limited Partnership(23),Ohio / Consumer Finance,"Subordinated Secured Term Loan (11.00% (LIBOR + 9.75% with 1.25% LIBOR floor), due 9/30/2018)(3)(4)(16)(22)",16346,3000,16098,3000,16346,,0.4%,,
236,NCP Finance Limited Partnership(23),Ohio / Consumer Finance,"Subordinated Secured Term Loan (11.00% (LIBOR + 9.75% with 1.25% LIBOR floor), due 9/30/2018)(3)(4)(16)(22)",16346,16098,16098,16346,16346,0.4%,,,
237,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,16346,,,,
238,"New Century Transportation, Inc.",New Jersey / Transportation,"Senior Subordinated Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 4.00% PIK, in non-accrual status effective 4/1/2014, due 2/3/2018)(4)",Principal Value,980,Fair  Value(2),% of Net Assets,980,,,-,-%
239,"New Century Transportation, Inc.",New Jersey / Transportation,"Senior Subordinated Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 4.00% PIK, in non-accrual status effective 4/1/2014, due 2/3/2018)(4)",Principal Value,980,Fair  Value(2),-,980,-%,,,
240,"Nixon, Inc.",California / Durable Consumer Products,"Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)(3)(16)",13828,980,13641,-,13641,,0.4%,,
241,"Nixon, Inc.",California / Durable Consumer Products,"Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)(3)(16)",13828,13641,13641,13641,13641,0.4%,,,
242,"Octagon Investment Partners XV, Ltd.",Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 22.03%)(11)(22)",26901,13641,23438,13641,24764,,0.7%,,
243,"Octagon Investment Partners XV, Ltd.",Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 22.03%)(11)(22)",26901,23438,23438,24764,24764,0.7%,,,
244,Onyx Payments(44),Texas / Diversified Financial Services,"Revolving Line of Credit – $5,000 Commitment (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 9/10/2015)(4)(25)(26)",2000,23438,2000,24764,2000,,0.1%,,
245,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 9/10/2019)(3)(4)",53617,"Revolving Line of Credit – $5,000 Commitment (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 9/10/2015)(4)(25)(26)",53617,23438,53617,24764,1.4%,,,,
246,"Senior Secured Term Loan B (13.50% (LIBOR + 12.50% with 1.00% LIBOR floor), due 9/10/2019)(4)",59389,"Revolving Line of Credit – $5,000 Commitment (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 9/10/2015)(4)(25)(26)",59389,23438,59389,24764,1.6%,,,,
247,"Senior Secured Term Loan B (13.50% (LIBOR + 12.50% with 1.00% LIBOR floor), due 9/10/2019)(4)",59389,"Revolving Line of Credit – $5,000 Commitment (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 9/10/2015)(4)(25)(26)",59389,115006,59389,115006,1.6%,3.1%,,,
248,Pacific World Corporation,California / Personal & Nondurable Consumer Products,"Revolving Line of Credit – $15,000 Commitment (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(25)(26)",2500,115006,2500,115006,2500,,0.1%,,
249,"Senior Secured Term Loan A (6.00% (LIBOR + 5.00% with 1.00% LIBOR floor), due 9/26/2020)(4)",99500,"Revolving Line of Credit – $15,000 Commitment (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(25)(26)",99500,115006,98192,115006,2.6%,,,,
250,"Senior Secured Term Loan B (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/26/2020)(3)(4)",99500,"Revolving Line of Credit – $15,000 Commitment (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(25)(26)",99500,115006,96423,115006,2.6%,,,,
251,"Senior Secured Term Loan B (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/26/2020)(3)(4)",99500,"Revolving Line of Credit – $15,000 Commitment (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(25)(26)",99500,201500,96423,197115,2.6%,5.3%,,,
252,"Pelican Products, Inc.",California / Durable Consumer Products,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/9/2021)(4)(16)",17500,201500,17483,197115,17399,,0.5%,,
253,"Pelican Products, Inc.",California / Durable Consumer Products,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/9/2021)(4)(16)",17500,17483,17483,17399,17399,0.5%,,,
254,"PGX Holdings, Inc.(28)",Utah / Consumer Services,"Second Lien Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(4)",135000,17483,135000,17399,135000,,3.7%,,
255,"PGX Holdings, Inc.(28)",Utah / Consumer Services,"Second Lien Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(4)",135000,135000,135000,135000,135000,3.7%,,,
256,Photonis Technologies SAS,France / Aerospace & Defense,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(4)(16)(22)",10369,135000,10131,135000,10145,,0.3%,,
257,Photonis Technologies SAS,France / Aerospace & Defense,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(4)(16)(22)",10369,10131,10131,10145,10145,0.3%,,,
258,Pinnacle (US) Acquisition Co. Limited,Texas / Software & Computer Services,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)(4)(16)",7037,10131,6885,10145,6321,,0.2%,,
259,Pinnacle (US) Acquisition Co. Limited,Texas / Software & Computer Services,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)(4)(16)",7037,6885,6885,6321,6321,0.2%,,,
260,"PrimeSport, Inc.","Georgia / Hotels, Restaurants & Leisure","Revolving Line of Credit – $15,000 Commitment (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 7/31/2015)(4)(25)(26)",5000,6885,5000,6321,5000,,0.1%,,
261,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 2/11/2021)(3)(4)",74313,"Revolving Line of Credit – $15,000 Commitment (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 7/31/2015)(4)(25)(26)",74313,6885,74313,6321,2.0%,,,,
262,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 2/11/2021)(3)(4)",74500,"Revolving Line of Credit – $15,000 Commitment (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 7/31/2015)(4)(25)(26)",74500,6885,74500,6321,2.0%,,,,
263,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 2/11/2021)(3)(4)",74500,"Revolving Line of Credit – $15,000 Commitment (9.50% (LIBOR + 8.50% with 1.00% LIBOR floor), due 7/31/2015)(4)(25)(26)",74500,153813,74500,153813,2.0%,4.1%,,,
264,Prince Mineral Holding Corp.,New York / Metal Services & Minerals,"Senior Secured Term Loan (11.50%, due 12/15/2019)(16)",10000,153813,9912,153813,9700,,0.3%,,
265,Prince Mineral Holding Corp.,New York / Metal Services & Minerals,"Senior Secured Term Loan (11.50%, due 12/15/2019)(16)",10000,9912,9912,9700,9700,0.3%,,,
266,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,9700,,,,
267,"Rocket Software, Inc.",Massachusetts / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)(3)(4)(16)",Principal Value,20000,Fair  Value(2),% of Net Assets,19790,,,20000.0,0.5%
268,"Rocket Software, Inc.",Massachusetts / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)(3)(4)(16)",Principal Value,19790,Fair  Value(2),20000,19790,0.5%,,,
269,"Royal Adhesives & Sealants, LLC",Indiana / Chemicals,"Second Lien Term Loan (9.75% (LIBOR + 8.50% with 1.25% LIBOR floor), due 1/31/2019)(4)(16)",20000,19790,19695,20000,20000,,0.5%,,
270,"Royal Adhesives & Sealants, LLC",Indiana / Chemicals,"Second Lien Term Loan (9.75% (LIBOR + 8.50% with 1.25% LIBOR floor), due 1/31/2019)(4)(16)",20000,19695,19695,20000,20000,0.5%,,,
271,"Ryan, LLC",Texas / Business Services,"Subordinated Unsecured Notes (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 3.00% PIK, due 6/30/2018)(4)",72153,19695,72153,20000,72153,,2.0%,,
272,"Ryan, LLC",Texas / Business Services,"Subordinated Unsecured Notes (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 3.00% PIK, due 6/30/2018)(4)",72153,72153,72153,72153,72153,2.0%,,,
273,"Sandow Media, LLC",Florida / Media,"Senior Secured Term Loan (12.00%, due 5/8/2018)",24425,72153,24425,72153,24913,,0.7%,,
274,"Sandow Media, LLC",Florida / Media,"Senior Secured Term Loan (12.00%, due 5/8/2018)",24425,24425,24425,24913,24913,0.7%,,,
275,"Security Alarm Financing Enterprises, L.P.(45)",California / Consumer Services,"Senior Subordinated Note (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 12/19/2020)(4)",25000,24425,25000,24913,25000,,0.7%,,
276,"Security Alarm Financing Enterprises, L.P.(45)",California / Consumer Services,"Senior Subordinated Note (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 12/19/2020)(4)",25000,25000,25000,25000,25000,0.7%,,,
277,Small Business Whole Loan Portfolio(19),New York / Diversified Financial Services,92 small business loans purchased from Direct Capital Corporation,1057,25000,1057,25000,658,,-%,,
278,"1,100 small business loans purchased from On Deck Capital, Inc.",39263,92 small business loans purchased from Direct Capital Corporation,39263,25000,37632,25000,1.0%,,,,
279,"1,100 small business loans purchased from On Deck Capital, Inc.",39263,92 small business loans purchased from Direct Capital Corporation,39263,40320,37632,38290,1.0%,1.0%,,,
280,"Spartan Energy Services, Inc.",Louisiana / Energy,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 12/28/2017)(3)(4)",14024,40320,14024,38290,13929,,0.4%,,
281,"Senior Secured Term Loan B (11.00% (LIBOR + 10.00% with 1.00% LIBOR floor), due 12/28/2017)(3)(4)",14024,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 12/28/2017)(3)(4)",14024,40320,14024,38290,0.4%,,,,
282,"Senior Secured Term Loan B (11.00% (LIBOR + 10.00% with 1.00% LIBOR floor), due 12/28/2017)(3)(4)",14024,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 12/28/2017)(3)(4)",14024,28048,14024,27953,0.4%,0.8%,,,
283,Speedy Group Holdings Corp.,Canada / Consumer Finance,"Senior Unsecured Notes (12.00%, due 11/15/2017)(16)(22)",15000,28048,15000,27953,15000,,0.4%,,
