,0,1,2,3,4,5,6,7,8,9,10,11
249,,,,,35164,,35164,,1.0%,,,
250,"LaserShip, Inc.",Virginia / Transportation,"Revolving Line of Credit – $5,000 Commitment (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 12/21/2014)(4)(25)",-,,-,,-,,-%,,
251,"Senior Secured Term Loan A (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(3)(4)",36094,,36094,,36094,,1.0%,,,,
252,"Senior Secured Term Loan B (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(3)(4)",22111,,22111,,22111,,0.6%,,,,
253,"Delayed Draw Term Loan – $6,000 Commitment (2.00%, due 12/31/2015)(4)(25)",-,,-,,-,,-%,,,,
254,,,,,58205,,58205,,1.6%,,,
255,LCM XIV Ltd.(22),Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 15.39%)(11)",26500,,24393,,24699,,0.7%,,
256,,,,,24393,,24699,,0.7%,,,
257,LHC Holdings Corp.,Florida / Healthcare,"Revolving Line of Credit – $750 Commitment (8.50% (LIBOR + 6.00% with 2.50% LIBOR floor), due 5/31/2015)(4)(25)(26)",-,,-,,-,,-%,,
258,"Senior Subordinated Debt (10.50%, due 5/31/2015)(3)",1565,,1565,,1565,,-%,,,,
259,Membership Interest (125 units),,216,,230,,-%,,,,,
260,,,,,1781,,1795,,-%,,,
261,"Madison Park Funding IX, Ltd.(22)",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 13.58%)(11)",31110,,24271,,27127,,0.7%,,
262,,,,,24271,,27127,,0.7%,,,
263,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
264,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
265,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
266,"Matrixx Initiatives, Inc.",New Jersey / Pharmaceuticals,"Senior Secured Term Loan A (7.50% (LIBOR + 6.00% with 1.50% LIBOR floor) plus 2.00% PIK, due 8/9/2018)(3)(4)",,37233,,,37233,,,36141.0,1.0%
267,"Senior Secured Term Loan B (12.50% (LIBOR + 11.00% with 1.50% LIBOR floor) plus 2.00% PIK, due 8/9/2018)(3)(4)",40155,,40155,,39033,,1.1%,,,,
268,,,,,77388,,75174,,2.1%,,,
269,"Maverick Healthcare Equity, LLC",Arizona / Healthcare,"Preferred Units (1,250,000 units)",,1252,,682,,-%,,,
270,"Class A Common Units (1,250,000 units)",,-,,-,,-%,,,,,
271,,,,,1252,,682,,-%,,,
272,Mountain View CLO 2013-I Ltd.(22),Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 15.98%)(11)",43650,,39935,,43468,,1.2%,,
273,,,,,39935,,43468,,1.2%,,,
274,NCP Finance Limited Partnership(16)(22)(23),Ohio / Consumer Finance,"Subordinated Secured Term Loan (11.00% (LIBOR + 9.75% with 1.25% LIBOR floor), due 9/30/2018)(3)(4)",13694,,13457,,13694,,0.4%,,
275,,,,,13457,,13694,,0.4%,,,
276,"New Century Transportation, Inc.",New Jersey / Transportation,"Senior Subordinated Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 4.00% PIK, in non-accrual status effective 4/1/2014, due 2/3/2018)(4)",44000,,44000,,-,,-%,,
277,,,,,44000,,-,,-%,,,
278,"Nixon, Inc.(16)",California / Durable Consumer Products,"Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)",13638,,13434,,13434,,0.4%,,
279,,,,,13434,,13434,,0.4%,,,
280,"NRG Manufacturing, Inc.",Texas / Manufacturing,Escrow Receivable,,-,,1128,,-%,,,
281,,,,,-,,1128,,-%,,,
282,"Octagon Investment Partners XV, Ltd.(22)",Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 20.50%)(11)",26901,,24071,,26616,,0.7%,,
283,,,,,24071,,26616,,0.7%,,,
284,Onyx Payments,Texas / Diversified Financial Services,"Revolving Line of Credit – $5,000 Commitment (9.00% (LIBOR + 7.75% with 1.25% LIBOR floor), due 9/10/2015)(4)(25)",-,,-,,-,,-%,,
285,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 9/10/2019)(4)",39950,,39950,,39950,,1.1%,,,,
286,"Senior Secured Term Loan B (13.50% (LIBOR + 12.50% with 1.00% LIBOR floor), due 9/10/2019)(4)",41778,,41778,,41778,,1.1%,,,,
287,,,,,81728,,81728,,2.2%,,,
288,Pacific World Corporation,California / Personal & Nondurable Consumer Products,"Revolving Line of Credit – $15,000 Commitment (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)(25)",2500,,2500,,2500,,0.1%,,
289,"Senior Secured Term Loan (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(4)",200000,,200000,,200000,,5.5%,,,,
290,,,,,202500,,202500,,5.6%,,,
291,"Pelican Products, Inc.(16)",California / Durable Consumer Products,"Second Lien Term Loan (9.25% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/9/2021)(4)",17500,,17482,,17500,,0.5%,,
292,,,,,17482,,17500,,0.5%,,,
293,Photonis Technologies SAS(16)(22),France / Aerospace & Defense,"First Lien Term Loan (8.50% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(4)",10421,,10157,,10157,,0.3%,,
294,,,,,10157,,10157,,0.3%,,,
295,Pinnacle (US) Acquisition Co. Limited(16),Texas / Software & Computer Services,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)(4)",7037,,6875,,7037,,0.2%,,
296,,,,,6875,,7037,,0.2%,,,
297,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
298,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
299,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
300,"PrimeSport, Inc.","Georgia / Hotels, Restaurants & Leisure","Revolving Line of Credit – $15,000 Commitment (10.00% (LIBOR + 9.50% with 0.50% LIBOR floor), due 12/23/2014)(4)(25)",,6000,,,6000,,,6000.0,0.2%
301,"Senior Secured Term Loan A (7.50% (LIBOR + 6.50% with 1.00% LIBOR floor), due 12/23/2019)(3)(4)",64145,,64145,,64145,,1.8%,,,,
302,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor) plus 1.00% PIK, due 12/23/2019)(3)(4)",64912,,64912,,64912,,1.8%,,,,
303,,,,,135057,,135057,,3.8%,,,
304,Prince Mineral Holding Corp.,New York / Metal Services & Minerals,"Senior Secured Term Loan (11.50%, due 12/15/2019)",10000,,9905,,10000,,0.3%,,
305,,,,,9905,,10000,,0.3%,,,
306,"Progrexion Holdings, Inc.(28)",Utah / Consumer Services,"Second Lien Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(4)",144000,,144000,,144000,,3.9%,,
307,,,,,144000,,144000,,3.9%,,,
308,"Rocket Software, Inc.(16)",Massachusetts / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)(3)(4)",20000,,19768,,20000,,0.5%,,
309,,,,,19768,,20000,,0.5%,,,
310,"Royal Adhesives & Sealants, LLC(16)",Indiana / Chemicals,"Second Lien Term Loan (9.75% (LIBOR + 8.50% with 1.25% LIBOR floor), due 1/31/2019)(4)",20000,,19663,,20000,,0.5%,,
311,,,,,19663,,20000,,0.5%,,,
312,"Ryan, LLC",Texas / Business Services,"Subordinated Unsecured Notes (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 3.00% PIK, due 6/30/2018)(4)",71072,,71072,,71072,,1.9%,,
313,,,,,71072,,71072,,1.9%,,,
314,"Sandow Media, LLC",Florida / Media,"Senior Secured Term Loan (12.00%, due 5/8/2018)(3)",25018,,25018,,23759,,0.7%,,
315,,,,,25018,,23759,,0.7%,,,
316,Small Business Whole Loan Portfolio(19),New York / Diversified Financial Services,291 small business loans issued by Direct Capital Corporation,6188,,6188,,7384,,0.2%,,
317,"211 small business loans issued by OnDeck Capital, Inc.",5572,,5572,,5155,,0.1%,,,,
318,,,,,11760,,12539,,0.3%,,,
319,"Spartan Energy Services, Inc.",Louisiana / Energy,"Senior Secured Term Loan (10.50% (LIBOR + 9.00% with 1.50% LIBOR floor), due 12/28/2017)(3)(4)",35402,,35402,,35402,,1.0%,,
320,,,,,35402,,35402,,1.0%,,,
321,Speedy Group Holdings Corp.(22),Canada / Consumer Finance,"Senior Unsecured Notes (12.00%, due 11/15/2017)",15000,,15000,,15000,,0.4%,,
322,,,,,15000,,15000,,0.4%,,,
323,"Sport Helmets Holdings, LLC(14)",New York / Personal & Nondurable Consumer Products,Escrow Receivable,,-,,130,,-%,,,
324,,,,,-,,130,,-%,,,
325,"Stauber Performance Ingredients, Inc.",California / Food Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 1/21/2016)(3)(4)",12488,,12488,,12488,,0.3%,,
326,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)(3)(4)",9844,,9844,,9844,,0.3%,,,,
327,,,,,22332,,22332,,0.6%,,,
328,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
329,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
330,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
331,"Stryker Energy, LLC",Ohio / Oil & Gas Production,"Subordinated Secured Revolving Credit Facility – $50,300 Commitment (12.25% (LIBOR + 10.75% with 1.50% LIBOR floor) plus 3.75% PIK, in non-accrual status effective 12/1/2011, due 12/1/2015)(4)(25)",,36429,,,32710,,,-,-%
332,Overriding Royalty Interests(18),,-,,-,,-%,,,,,
333,,,,,32710,,-,,-%,,,
334,Sudbury Mill CLO Ltd.(22),Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 15.79%)(11)",28200,,23409,,26354,,0.7%,,
335,,,,,23409,,26354,,0.7%,,,
336,Symphony CLO IX Ltd.(22),Cayman Islands / Diversified Financial Services,"Preference Shares (Residual Interest, current yield 18.83%)(11)",45500,,37211,,43520,,1.2%,,
337,,,,,37211,,43520,,1.2%,,,
338,Symphony CLO XIV Ltd.(22),Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 10.08%)(11)",49250,,50399,,47723,,1.3%,,
339,,,,,50399,,47723,,1.3%,,,
340,"System One Holdings, LLC",Pennsylvania / Business Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)(3)(4)",44646,,44646,,44646,,1.2%,,
341,,,,,44646,,44646,,1.2%,,,
342,"Targus Group International, Inc.(16)",California / Durable Consumer Products,"First Lien Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor) plus 1.0% PIK, due 5/24/2016)(3)(4)",21680,,21491,,19591,,0.5%,,
343,,,,,21491,,19591,,0.5%,,,
344,TB Corp.,"Texas / Hotels, Restaurants & Leisure","Senior Subordinated Note (12.00% plus 1.50% PIK, due 12/19/2018)(3)",23628,,23628,,23628,,0.6%,,
345,,,,,23628,,23628,,0.6%,,,
346,"Therakos, Inc.(16)",New Jersey / Healthcare,"Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor), due 6/27/2018)(4)",13000,,12773,,13000,,0.4%,,
347,,,,,12773,,13000,,0.4%,,,
348,"Tolt Solutions, Inc.",South Carolina / Business Services,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)",48460,,48460,,48460,,1.3%,,
349,"Senior Secured Term Loan B (12.00% (LIBOR + 11.00% with 1.00% LIBOR floor), due 3/7/2019)(3)(4)",48900,,48900,,48900,,1.3%,,,,
350,,,,,97360,,97360,,2.6%,,,
351,Traeger Pellet Grills LLC,Oregon / Durable Consumer Products,"Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)",29100,,29100,,29100,,0.8%,,
352,"Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2018)(3)(4)",29700,,29700,,29700,,0.8%,,,,
353,,,,,58800,,58800,,1.6%,,,
354,"Transaction Network Services, Inc.(16)",Virginia / Telecommunication Services,"Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/14/2020)(4)",5000,,4976,,5000,,0.1%,,
355,,,,,4976,,5000,,0.1%,,,
356,"Trinity Services Group, Inc.",Florida / Food Products,"Revolving Line of Credit – $10,000 Commitment (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 2/13/2015)(4)(25)",-,,-,,-,,-%,,
357,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 8/13/2019)(4)",100000,,100000,,100000,,2.7%,,,,
358,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor), due 8/13/2019)(4)",100000,,100000,,100000,,2.7%,,,,
359,,,,,200000,,200000,,5.4%,,,
360,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
361,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
362,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
363,"United Sporting Companies, Inc.(5)",South Carolina / Durable Consumer Products,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)(3)(4)",,160000,,,160000,,,160000.0,4.4%
364,,,,,160000,,160000,,4.4%,,,
365,"United States Environmental Services, LLC",Texas / Commercial Services,"Senior Secured Term Loan A (6.50% (LIBOR + 5.50% with 1.00% LIBOR floor), due 3/31/2019)(3)(4)",23700,,23700,,21748,,0.6%,,
366,"Senior Secured Term Loan B (11.50% (LIBOR + 10.50% with 1.00% LIBOR floor), due 3/31/2019)(3)(4)",36000,,36000,,31338,,0.9%,,,,
367,,,,,59700,,53086,,1.5%,,,
368,Venio LLC,Pennsylvania / Business Services,"Second Lien Term Loan (12.00% (LIBOR + 9.50% with 2.50% LIBOR floor), due 2/19/2020)(3)(4)",17000,,17000,,16487,,0.5%,,
369,,,,,17000,,16487,,0.5%,,,
370,"Voya CLO 2012-2, Ltd.(22)",Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 14.35%)(11)",38070,,30526,,35342,,1.0%,,
371,,,,,30526,,35342,,1.0%,,,
372,"Voya CLO 2012-3, Ltd.(22)",Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 13.03%)(11)",46632,,38504,,43523,,1.2%,,
373,,,,,38504,,43523,,1.2%,,,
374,"Voya CLO 2012-4, Ltd.(22)",Cayman Islands / Diversified Financial Services,"Income Notes (Residual Interest, current yield 15.41%)(11)",40613,,34230,,39141,,1.1%,,
375,,,,,34230,,39141,,1.1%,,,
376,"Voya CLO 2014-1, Ltd.(22)",Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 12.87%)(11)",32383,,33101,,32250,,0.9%,,
377,,,,,33101,,32250,,0.9%,,,
378,Washington Mill CLO Ltd.(22),Cayman Islands / Diversified Financial Services,"Subordinated Notes (Residual Interest, current yield 13.80%)(11)",22600,,21984,,21954,,0.6%,,
379,,,,,21984,,21954,,0.6%,,,
380,"Water Pik, Inc.(16)",Colorado / Personal & Nondurable Consumer Products,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 1/8/2021)(4)",9726,,9341,,9355,,0.3%,,
381,,,,,9341,,9355,,0.3%,,,
382,"Wheel Pros, LLC",Colorado / Business Services,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(4)",12000,,12000,,12000,,0.3%,,
383,"Delayed Draw Term Loan – $3,000 Commitment (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 12/30/2015)(4)(25)",-,,-,,-,,-%,,,,
384,,,,,12000,,12000,,0.3%,,,
385,Wind River Resources Corporation(39),Utah / Oil & Gas Production,"Senior Secured Note (13.00% (LIBOR + 7.50% with 5.50% LIBOR floor) plus 3.00% default interest on principal and 16.00% default interest on past due interest, in non-accrual status effective 12/1/2008, past due)(4)",15000,,14650,,-,,-%,,
386,Net Profits Interest (5% of Equity Distributions)(7),,-,,-,,-%,,,,,
387,,,,,14650,,-,,-%,,,
388,Total Non-Control/Non-Affiliate Investments (Level 3),,,4590505,,,4546881,,124.6%,,,
389,Total Level 3 Portfolio Investments,,,6358657,,,6253334,,171.4%,,,
390,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
