,0,1,2,3,4,5,6,7,8,9,10,11
143,"Delayed Draw Term Loan – $15,000 Commitment (9.80% (LIBOR + 8.50% with 1.00% LIBOR floor)expires 4/30/2022)(10)(11)(15)",-,"Senior Secured Term Loan B (10.30% (LIBOR + 9.00% with 1.00% LIBOR floor), due 4/30/2022)(3)(10)(11)",-,29963,-,29963,-%,,,,
144,"Delayed Draw Term Loan – $15,000 Commitment (9.80% (LIBOR + 8.50% with 1.00% LIBOR floor)expires 4/30/2022)(10)(11)(15)",-,"Senior Secured Term Loan B (10.30% (LIBOR + 9.00% with 1.00% LIBOR floor), due 4/30/2022)(3)(10)(11)",-,21544,-,21544,-%,0.6%,,,
145,"Galaxy XV CLO, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.14%, due 4/15/2025)(5)(14)",50525,21544,33887,21544,33794,,1.0%,,
146,"Galaxy XV CLO, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.14%, due 4/15/2025)(5)(14)",50525,33887,33887,33794,33794,1.0%,,,
147,"Galaxy XVI CLO, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 11.71%, due 11/16/2025)(5)(14)",24575,33887,17854,33794,16611,,0.5%,,
148,"Galaxy XVI CLO, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 11.71%, due 11/16/2025)(5)(14)",24575,17854,17854,16611,16611,0.5%,,,
149,"Galaxy XVII CLO, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 10.14%, due 7/15/2026)(5)(6)(14)",39905,17854,29502,16611,26833,,0.8%,,
150,"Galaxy XVII CLO, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 10.14%, due 7/15/2026)(5)(6)(14)",39905,29502,29502,26833,26833,0.8%,,,
151,"Global Employment Solutions, Inc.",Colorado / Professional Services,"Senior Secured Term Loan (10.48% (LIBOR + 9.25% with 1.00% LIBOR floor), due 6/26/2020)(3)(10)(13)",48131,29502,48131,26833,48131,,1.4%,,
152,"Global Employment Solutions, Inc.",Colorado / Professional Services,"Senior Secured Term Loan (10.48% (LIBOR + 9.25% with 1.00% LIBOR floor), due 6/26/2020)(3)(10)(13)",48131,48131,48131,48131,48131,1.4%,,,
153,Halcyon Loan Advisors Funding 2012-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 0.00%, due 8/15/2023)(5)(14)(17)",23188,48131,5086,48131,5086,,0.2%,,
154,Halcyon Loan Advisors Funding 2012-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 0.00%, due 8/15/2023)(5)(14)(17)",23188,5086,5086,5086,5086,0.2%,,,
155,Halcyon Loan Advisors Funding 2013-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 5.76%, due 4/15/2025)(5)(14)",40400,5086,26949,5086,23937,,0.7%,,
156,Halcyon Loan Advisors Funding 2013-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 5.76%, due 4/15/2025)(5)(14)",40400,26949,26949,23937,23937,0.7%,,,
157,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,23937,,,,
158,Halcyon Loan Advisors Funding 2014-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 9.70%, due 4/18/2026)(5)(14)",Principal Value,24500,Fair  Value(2),% of Net Assets,15982,,,15984.0,0.5%
159,Halcyon Loan Advisors Funding 2014-1 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 9.70%, due 4/18/2026)(5)(14)",Principal Value,15982,Fair  Value(2),15984,15982,0.5%,,,
160,Halcyon Loan Advisors Funding 2014-2 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.39%, due 4/28/2025)(5)(6)(14)",41164,15982,27617,15984,27869,,0.8%,,
161,Halcyon Loan Advisors Funding 2014-2 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.39%, due 4/28/2025)(5)(6)(14)",41164,27617,27617,27869,27869,0.8%,,,
162,Halcyon Loan Advisors Funding 2015-3 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.09%, due 10/18/2027)(5)(6)(14)",39598,27617,34205,27869,34938,,1.0%,,
163,Halcyon Loan Advisors Funding 2015-3 Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.09%, due 10/18/2027)(5)(6)(14)",39598,34205,34205,34938,34938,1.0%,,,
164,"Harbortouch Payments, LLC",Pennsylvania / Commercial Services & Supplies,Escrow Receivable,39598,-,34205,864,34938,-%,,,
165,"Harbortouch Payments, LLC",Pennsylvania / Commercial Services & Supplies,Escrow Receivable,39598,-,34205,864,34938,-%,,,
166,"HarbourView CLO VII, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 19.25%, due 11/18/2026)(5)(6)(14)",19025,-,14955,864,14047,,0.4%,,
167,"HarbourView CLO VII, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 19.25%, due 11/18/2026)(5)(6)(14)",19025,14955,14955,14047,14047,0.4%,,,
168,"Harley Marine Services, Inc.",Washington / Marine,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 12/20/2019)(3)(8)(10)(11)",9000,14955,8919,14047,8800,,0.3%,,
169,"Harley Marine Services, Inc.",Washington / Marine,"Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 12/20/2019)(3)(8)(10)(11)",9000,8919,8919,8800,8800,0.3%,,,
170,"Inpatient Care Management Company, LLC",Florida / Health Care Providers & Services,"Senior Secured Term Loan (10.30% (LIBOR + 9.00% with 1.00% LIBOR floor), due 6/8/2021(3)(10)(11)",25467,8919,25467,8800,25467,,0.8%,,
171,"Inpatient Care Management Company, LLC",Florida / Health Care Providers & Services,"Senior Secured Term Loan (10.30% (LIBOR + 9.00% with 1.00% LIBOR floor), due 6/8/2021(3)(10)(11)",25467,25467,25467,25467,25467,0.8%,,,
172,"Instant Web, LLC",Minnesota / Media,"Senior Secured Term Loan A (5.80% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)(10)(11)",120948,25467,120948,25467,120948,,3.6%,,
173,"Senior Secured Term Loan B (12.30% (LIBOR + 11.00% with 1.00% LIBOR floor), due 3/28/2019)(3)(10)(11)",158100,"Senior Secured Term Loan A (5.80% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)(10)(11)",158100,25467,158100,25467,4.7%,,,,
174,"Senior Secured Term Loan C-1 (13.05% (LIBOR + 11.75% with 1.00% LIBOR floor), due 3/28/2019)(10)(11)",27000,"Senior Secured Term Loan A (5.80% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)(10)(11)",27000,25467,27000,25467,0.8%,,,,
175,"Senior Secured Term Loan C-2 (13.80% (LIBOR + 12.50% with 1.00% LIBOR floor), due 3/28/2019)(10)(11)",25000,"Senior Secured Term Loan A (5.80% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)(10)(11)",25000,25467,25000,25467,0.8%,,,,
176,"Senior Secured Term Loan C-2 (13.80% (LIBOR + 12.50% with 1.00% LIBOR floor), due 3/28/2019)(10)(11)",25000,"Senior Secured Term Loan A (5.80% (LIBOR + 4.50% with 1.00% LIBOR floor), due 3/28/2019)(10)(11)",25000,331048,25000,331048,0.8%,9.9%,,,
177,"InterDent, Inc.",California / Health Care Providers & Services,"Senior Secured Term Loan A (6.73% (LIBOR + 5.50% with 0.75% LIBOR floor), due 8/3/2017)(10)(13)",78656,331048,78656,331048,78656,,2.3%,,
178,"Senior Secured Term Loan B (11.73% (LIBOR + 10.50% with 0.75% LIBOR floor), due 8/3/2017)(3)(10)(13)",131125,"Senior Secured Term Loan A (6.73% (LIBOR + 5.50% with 0.75% LIBOR floor), due 8/3/2017)(10)(13)",131125,331048,129857,331048,3.9%,,,,
179,"Senior Secured Term Loan B (11.73% (LIBOR + 10.50% with 0.75% LIBOR floor), due 8/3/2017)(3)(10)(13)",131125,"Senior Secured Term Loan A (6.73% (LIBOR + 5.50% with 0.75% LIBOR floor), due 8/3/2017)(10)(13)",131125,209781,129857,208513,3.9%,6.2%,,,
180,JD Power and Associates,California / Capital Markets,"Second Lien Term Loan (9.80% (LIBOR + 8.50% with 1.00% LIBOR floor), due 9/7/2024)(3)(8)(10)(11)",15000,209781,14796,208513,15000,,0.4%,,
181,JD Power and Associates,California / Capital Markets,"Second Lien Term Loan (9.80% (LIBOR + 8.50% with 1.00% LIBOR floor), due 9/7/2024)(3)(8)(10)(11)",15000,14796,14796,15000,15000,0.4%,,,
182,Jefferson Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 10.45%, due 7/20/2027)(5)(6)(14)",19500,14796,16501,15000,13507,,0.4%,,
183,Jefferson Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 10.45%, due 7/20/2027)(5)(6)(14)",19500,16501,16501,13507,13507,0.4%,,,
184,"K&N Parent, Inc.",California / Auto Components,"Second Lien Term Loan (9.98% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/20/2024)(3)(8)(10)(13)",13000,16501,12762,13507,13000,,0.4%,,
185,"K&N Parent, Inc.",California / Auto Components,"Second Lien Term Loan (9.98% (LIBOR + 8.75% with 1.00% LIBOR floor), due 10/20/2024)(3)(8)(10)(13)",13000,12762,12762,13000,13000,0.4%,,,
186,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,13000,,,,
187,Keystone Acquisition Corp.(36),Pennsylvania / Health Care Providers & Services,"Second Lien Term Loan (10.55% (LIBOR + 9.25% with 1.00% LIBOR floor), due 5/1/2025)(3)(8)(10)(11)",Principal Value,50000,Fair  Value(2),% of Net Assets,50000,,,50000.0,1.5%
188,Keystone Acquisition Corp.(36),Pennsylvania / Health Care Providers & Services,"Second Lien Term Loan (10.55% (LIBOR + 9.25% with 1.00% LIBOR floor), due 5/1/2025)(3)(8)(10)(11)",Principal Value,50000,Fair  Value(2),50000,50000,1.5%,,,
189,"LaserShip, Inc.",Virginia / Air Freight & Logistics,"Senior Secured Term Loan A (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(3)(10)(13)",32184,50000,32184,50000,32184,,1.0%,,
190,"Senior Secured Term Loan B (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(3)(10)(13)",19768,"Senior Secured Term Loan A (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(3)(10)(13)",19768,50000,19768,50000,0.5%,,,,
191,"Senior Secured Term Loan B (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(3)(10)(13)",19768,"Senior Secured Term Loan A (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 3/18/2019)(3)(10)(13)",19768,51952,19768,51952,0.5%,1.5%,,,
192,LCM XIV Ltd.,Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 14.99%, due 7/15/2025)(5)(14)",30500,51952,21243,51952,21567,,0.6%,,
193,LCM XIV Ltd.,Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 14.99%, due 7/15/2025)(5)(14)",30500,21243,21243,21567,21567,0.6%,,,
194,"Madison Park Funding IX, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 11.49%, due 8/15/2022)(5)(14)",43110,21243,8558,21567,8472,,0.3%,,
195,"Madison Park Funding IX, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 11.49%, due 8/15/2022)(5)(14)",43110,8558,8558,8472,8472,0.3%,,,
196,"Matrixx Initiatives, Inc.",New Jersey / Pharmaceuticals,"Senior Secured Term Loan A (7.80% (LIBOR + 6.50% with 1.00% LIBOR floor), due 2/24/2020)(3)(10)(11)",65427,8558,65427,8472,65427,,2.0%,,
197,"Senior Secured Term Loan B (12.80% (LIBOR + 11.50% with 1.00% LIBOR floor), due 2/24/2020)(3)(10)(11)",52562,"Senior Secured Term Loan A (7.80% (LIBOR + 6.50% with 1.00% LIBOR floor), due 2/24/2020)(3)(10)(11)",52562,8558,52562,8472,1.6%,,,,
198,"Senior Secured Term Loan B (12.80% (LIBOR + 11.50% with 1.00% LIBOR floor), due 2/24/2020)(3)(10)(11)",52562,"Senior Secured Term Loan A (7.80% (LIBOR + 6.50% with 1.00% LIBOR floor), due 2/24/2020)(3)(10)(11)",52562,117989,52562,117989,1.6%,3.6%,,,
199,"Maverick Healthcare Equity, LLC",Arizona / Health Care Providers & Services,"Preferred Units (1,250,000 units)(16)",52562,1252,52562,782,1.6%,-%,,,
200,"Class A Common Units (1,250,000 units)(16)",Arizona / Health Care Providers & Services,-,52562,-,52562,-%,1.6%,,,,
201,"Class A Common Units (1,250,000 units)(16)",Arizona / Health Care Providers & Services,-,52562,1252,52562,782,1.6%,-%,,,
202,"Memorial MRI & Diagnostic, LLC",Texas / Health Care Providers & Services,"Senior Secured Term Loan (9.80% (LIBOR + 8.50% with 1.00% LIBOR floor), due 3/16/2022)(10)(11)",37810,1252,37810,782,37810,,1.1%,,
203,"Memorial MRI & Diagnostic, LLC",Texas / Health Care Providers & Services,"Senior Secured Term Loan (9.80% (LIBOR + 8.50% with 1.00% LIBOR floor), due 3/16/2022)(10)(11)",37810,37810,37810,37810,37810,1.1%,,,
204,Mountain View CLO 2013-I Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 9.43%, due 4/12/2024)(5)(14)",43650,37810,28554,37810,26314,,0.8%,,
205,Mountain View CLO 2013-I Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 9.43%, due 4/12/2024)(5)(14)",43650,28554,28554,26314,26314,0.8%,,,
206,Mountain View CLO IX Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.70%, due 7/15/2027)(5)(6)(14)",47830,28554,40832,26314,39857,,1.2%,,
207,Mountain View CLO IX Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.70%, due 7/15/2027)(5)(6)(14)",47830,40832,40832,39857,39857,1.2%,,,
208,National Home Healthcare Corp.,Michigan / Health Care Providers & Services,"Second Lien Term Loan (10.08% (LIBOR + 9.00% with 1.00% LIBOR floor), due 12/8/2022)(3)(8)(10)(13)",15407,40832,15199,39857,15407,,0.5%,,
209,National Home Healthcare Corp.,Michigan / Health Care Providers & Services,"Second Lien Term Loan (10.08% (LIBOR + 9.00% with 1.00% LIBOR floor), due 12/8/2022)(3)(8)(10)(13)",15407,15199,15199,15407,15407,0.5%,,,
210,NCP Finance Limited Partnership(38),Ohio / Consumer Finance,"Subordinated Secured Term Loan (11.00% (LIBOR + 9.75% with 1.25% LIBOR floor), due 9/30/2018)(3)(8)(10)(13)(14)",26880,15199,26455,15407,25973,,0.8%,,
211,NCP Finance Limited Partnership(38),Ohio / Consumer Finance,"Subordinated Secured Term Loan (11.00% (LIBOR + 9.75% with 1.25% LIBOR floor), due 9/30/2018)(3)(8)(10)(13)(14)",26880,26455,26455,25973,25973,0.8%,,,
212,"Octagon Investment Partners XV, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 13.13%, due 1/19/2025)(5)(14)",42064,26455,29704,25973,24250,,0.7%,,
213,"Octagon Investment Partners XV, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 13.13%, due 1/19/2025)(5)(14)",42064,29704,29704,24250,24250,0.7%,,,
214,"Octagon Investment Partners XVIII, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 15.36%, due 12/16/2024)(5)(6)(14)",28200,29704,18468,24250,17415,,0.5%,,
215,"Octagon Investment Partners XVIII, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 15.36%, due 12/16/2024)(5)(6)(14)",28200,18468,18468,17415,17415,0.5%,,,
216,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,17415,,,,
217,Pacific World Corporation,California / Personal Products,"Revolving Line of Credit – $15,000 Commitment (8.23% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(10)(13)(15)",Principal Value,14725,Fair  Value(2),% of Net Assets,14725,,,14725.0,0.4%
218,"Senior Secured Term Loan A (6.23% (LIBOR + 5.00% with 1.00% LIBOR floor), due 9/26/2020)(3)(10)(13)",97250,"Revolving Line of Credit – $15,000 Commitment (8.23% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(10)(13)(15)",97250,14725,94834,% of Net Assets,2.8%,,,,
219,"Senior Secured Term Loan B (10.23% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/26/2020)(3)(10)(13)",97250,"Revolving Line of Credit – $15,000 Commitment (8.23% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(10)(13)(15)",97250,14725,69450,% of Net Assets,2.1%,,,,
220,"Senior Secured Term Loan B (10.23% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/26/2020)(3)(10)(13)",97250,"Revolving Line of Credit – $15,000 Commitment (8.23% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(10)(13)(15)",97250,209225,69450,179009,2.1%,5.3%,,,
221,"Pelican Products, Inc.",California / Chemicals,"Second Lien Term Loan (9.55% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/9/2021)(3)(8)(10)(11)",17500,209225,17489,179009,16699,,0.5%,,
222,"Pelican Products, Inc.",California / Chemicals,"Second Lien Term Loan (9.55% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/9/2021)(3)(8)(10)(11)",17500,17489,17489,16699,16699,0.5%,,,
223,"PeopleConnect Intermediate, LLC (f/k/a Intelius, Inc.)",Washington / Internet Software & Services,"Revolving Line of Credit – $1,000 Commitment (9.80% (LIBOR + 8.50% with 1.00% LIBOR floor), due 8/11/2017)(10)(11)(15)",-,17489,-,16699,-,,-%,,
224,"Senior Secured Term Loan A (6.80% (LIBOR + 5.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(10)(11)",19606,"Revolving Line of Credit – $1,000 Commitment (9.80% (LIBOR + 8.50% with 1.00% LIBOR floor), due 8/11/2017)(10)(11)(15)",19606,17489,19606,16699,0.6%,,,,
225,"Senior Secured Term Loan B (12.80% (LIBOR + 11.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(10)(11)",20552,"Revolving Line of Credit – $1,000 Commitment (9.80% (LIBOR + 8.50% with 1.00% LIBOR floor), due 8/11/2017)(10)(11)(15)",20552,17489,20552,16699,0.6%,,,,
226,"Senior Secured Term Loan B (12.80% (LIBOR + 11.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(10)(11)",20552,"Revolving Line of Credit – $1,000 Commitment (9.80% (LIBOR + 8.50% with 1.00% LIBOR floor), due 8/11/2017)(10)(11)(15)",20552,40158,20552,40158,0.6%,1.2%,,,
227,"PGX Holdings, Inc.(41)",Utah / Diversified Consumer Services,"Second Lien Term Loan (10.23% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(10)(13)",143767,40158,143767,40158,143767,,4.3%,,
228,"PGX Holdings, Inc.(41)",Utah / Diversified Consumer Services,"Second Lien Term Loan (10.23% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(10)(13)",143767,143767,143767,143767,143767,4.3%,,,
229,Photonis Technologies SAS,"France / Electronic Equipment, Instruments & Components","First Lien Term Loan (8.80% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(8)(10)(11)(14)",9872,143767,9755,143767,8794,,0.3%,,
230,Photonis Technologies SAS,"France / Electronic Equipment, Instruments & Components","First Lien Term Loan (8.80% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(8)(10)(11)(14)",9872,9755,9755,8794,8794,0.3%,,,
231,Pinnacle (US) Acquisition Co. Limited,Texas / Software,"Second Lien Term Loan (10.55% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)(8)(10)(11)",7037,9755,6947,8794,5150,,0.2%,,
232,Pinnacle (US) Acquisition Co. Limited,Texas / Software,"Second Lien Term Loan (10.55% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)(8)(10)(11)",7037,6947,6947,5150,5150,0.2%,,,
233,"PlayPower, Inc.",North Carolina / Leisure Products,"Second Lien Term Loan (10.05% (LIBOR + 8.75% with 1.00% LIBOR floor), due 6/23/2022)(3)(8)(10)(11)",11000,6947,10880,5150,11000,,0.3%,,
234,"PlayPower, Inc.",North Carolina / Leisure Products,"Second Lien Term Loan (10.05% (LIBOR + 8.75% with 1.00% LIBOR floor), due 6/23/2022)(3)(8)(10)(11)",11000,10880,10880,11000,11000,0.3%,,,
235,"PrimeSport, Inc.","Georgia / Hotels, Restaurants & Leisure","Senior Secured Term Loan A (8.30% (LIBOR + 7.00% with 1.00% LIBOR floor), due 2/11/2021)(3)(10)(11)",53138,10880,53138,11000,49312,,1.5%,,
236,"Senior Secured Term Loan B (13.30% (LIBOR + 12.00% with 1.00% LIBOR floor), due 2/11/2021)(3)(10)(11)",74500,"Senior Secured Term Loan A (8.30% (LIBOR + 7.00% with 1.00% LIBOR floor), due 2/11/2021)(3)(10)(11)",74500,10880,54585,11000,1.6%,,,,
237,"Senior Secured Term Loan B (13.30% (LIBOR + 12.00% with 1.00% LIBOR floor), due 2/11/2021)(3)(10)(11)",74500,"Senior Secured Term Loan A (8.30% (LIBOR + 7.00% with 1.00% LIBOR floor), due 2/11/2021)(3)(10)(11)",74500,127638,54585,103897,1.6%,3.1%,,,
238,Prince Mineral Holding Corp.,New York / Metals & Mining,"Senior Secured Term Loan (11.50%, due 12/15/2019)(8)",10000,127638,9953,103897,10000,,0.3%,,
239,Prince Mineral Holding Corp.,New York / Metals & Mining,"Senior Secured Term Loan (11.50%, due 12/15/2019)(8)",10000,9953,9953,10000,10000,0.3%,,,
240,"RGIS Services, LLC",Michigan / Commercial Services & Supplies,"Senior Secured Term Loan (8.80% (LIBOR + 7.50% with 1.00% LIBOR floor), due 3/31/2023)(8)(10)(11)",14963,9953,14744,10000,14744,,0.4%,,
241,"RGIS Services, LLC",Michigan / Commercial Services & Supplies,"Senior Secured Term Loan (8.80% (LIBOR + 7.50% with 1.00% LIBOR floor), due 3/31/2023)(8)(10)(11)",14963,14744,14744,14744,14744,0.4%,,,
242,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,14744,,,,
243,RME Group Holding Company,Florida / Media,"Revolving Line of Credit – $2,000 Commitment (9.30% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/4/2017)(10)(11)(15)",Principal Value,-,Fair  Value(2),% of Net Assets,-,,,-,-%
244,"Senior Secured Term Loan A (7.30% (LIBOR + 6.00% with 1.00% LIBOR floor), due 5/4/2022)(3)(10)(11)",37500,"Revolving Line of Credit – $2,000 Commitment (9.30% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/4/2017)(10)(11)(15)",37500,-,37500,% of Net Assets,1.1%,,,,
245,"Senior Secured Term Loan B (12.30% (LIBOR + 11.00% with 1.00% LIBOR floor), due 5/4/2022)(3)(10)(11)",25000,"Revolving Line of Credit – $2,000 Commitment (9.30% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/4/2017)(10)(11)(15)",25000,-,25000,% of Net Assets,0.8%,,,,
246,"Senior Secured Term Loan B (12.30% (LIBOR + 11.00% with 1.00% LIBOR floor), due 5/4/2022)(3)(10)(11)",25000,"Revolving Line of Credit – $2,000 Commitment (9.30% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/4/2017)(10)(11)(15)",25000,62500,25000,62500,0.8%,1.9%,,,
247,"Rocket Software, Inc.",Massachusetts / Software,"Second Lien Term Loan (10.80% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/14/2024)(3)(8)(10)(11)",50000,62500,49094,62500,50000,,1.5%,,
248,"Rocket Software, Inc.",Massachusetts / Software,"Second Lien Term Loan (10.80% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/14/2024)(3)(8)(10)(11)",50000,62500,49094,62500,50000,,1.5%,,
249,"SCS Merger Sub, Inc.",Texas / IT Services,"Second Lien Term Loan (10.73% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/30/2023)(3)(8)(10)(13)",20000,62500,19531,62500,20000,,0.6%,,
250,"SCS Merger Sub, Inc.",Texas / IT Services,"Second Lien Term Loan (10.73% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/30/2023)(3)(8)(10)(13)",20000,19531,19531,20000,20000,0.6%,,,
251,SESAC Holdco II LLC,Tennessee / Media,"Second Lien Term Loan (8.37% (LIBOR + 7.25% with 1.00% LIBOR floor), due 2/23/2025)(8)(10)(12)",3000,19531,2971,20000,2971,,0.1%,,
252,SESAC Holdco II LLC,Tennessee / Media,"Second Lien Term Loan (8.37% (LIBOR + 7.25% with 1.00% LIBOR floor), due 2/23/2025)(8)(10)(12)",3000,2971,2971,2971,2971,0.1%,,,
253,Small Business Whole Loan Portfolio(44),New York / Online Lending,"781 Small Business Loans purchased from On Deck Capital, Inc.",8434,2971,8434,2971,7964,,0.2%,,
254,Small Business Whole Loan Portfolio(44),New York / Online Lending,"781 Small Business Loans purchased from On Deck Capital, Inc.",8434,8434,8434,7964,7964,0.2%,,,
255,"Spartan Energy Services, Inc.",Louisiana / Energy Equipment & Services,"Senior Secured Term Loan A (7.23% (LIBOR + 6.00% with 1.00% LIBOR floor), in non-accrual status effective 4/1/2016, due 12/28/2018)(10)(13)",13156,8434,11933,7964,8833,,0.3%,,
256,"Senior Secured Term Loan B (13.23% (LIBOR + 12.00% with 1.00% LIBOR floor), in non-accrual status effective 4/1/2016, due 12/28/2018)(10)(13)",16101,"Senior Secured Term Loan A (7.23% (LIBOR + 6.00% with 1.00% LIBOR floor), in non-accrual status effective 4/1/2016, due 12/28/2018)(10)(13)",13669,8434,-,7964,-%,,,,
257,"Senior Secured Term Loan B (13.23% (LIBOR + 12.00% with 1.00% LIBOR floor), in non-accrual status effective 4/1/2016, due 12/28/2018)(10)(13)",16101,"Senior Secured Term Loan A (7.23% (LIBOR + 6.00% with 1.00% LIBOR floor), in non-accrual status effective 4/1/2016, due 12/28/2018)(10)(13)",13669,25602,-,8833,-%,0.3%,,,
258,"Stryker Energy, LLC","Ohio / Oil, Gas & Consumable Fuels",Overriding Royalty Interests(9),13669,-,-,-,-%,-%,,,
259,"Stryker Energy, LLC","Ohio / Oil, Gas & Consumable Fuels",Overriding Royalty Interests(9),13669,-,-,-,-%,-%,,,
260,Sudbury Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 10.70%, due 1/17/2026)(5)(14)",28200,-,19519,-,17304,,0.5%,,
261,Sudbury Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 10.70%, due 1/17/2026)(5)(14)",28200,19519,19519,17304,17304,0.5%,,,
262,Symphony CLO XIV Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 10.41%, due 7/14/2026)(5)(6)(14)",49250,19519,36668,17304,33744,,1.0%,,
