,0,1,2,3,4,5,6,7,8,9,10,11
231,Mountain View CLO IX Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.27%, due 7/15/2027)(5)(6)(13)",47830,,41480,,40635,,1.2%,,
232,,,,,41480,,40635,,1.2%,,,
233,National Home Healthcare Corp.,Michigan / Health Care Providers & Services,"Second Lien Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 12/8/2022)(3)(8)(10)",15407,,15189,,15189,,0.4%,,
234,,,,,15189,,15189,,0.4%,,,
235,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,
236,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
237,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
238,NCP Finance Limited Partnership(35),Ohio / Consumer Finance,"Subordinated Secured Term Loan (11.00% (LIBOR + 9.75% with 1.25% LIBOR floor), due 9/30/2018)(3)(8)(10)(12)(13)",,26960,,,26471,,,25751.0,0.8%
239,,,,,26471,,25751,,0.8%,,,
240,"Nixon, Inc.","California / Textiles, Apparel & Luxury Goods","Senior Secured Term Loan (9.50% plus 3.00% PIK, plus 2.00% default interest, in non-accrual status effective 7/1/2016, due 4/16/2018)(8)",15978,,14197,,1552,,-%,,
241,,,,,14197,,1552,,-%,,,
242,"Octagon Investment Partners XV, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 6.57%, due 1/19/2025)(5)(13)",32921,,24385,,19764,,0.6%,,
243,,,,,24385,,19764,,0.6%,,,
244,"Octagon Investment Partners XVIII, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 18.45%, due 12/16/2024)(5)(6)(13)",28200,,18473,,18234,,0.5%,,
245,,,,,18473,,18234,,0.5%,,,
246,Outerwall Inc.,Washington / Specialty Retail,"Senior Secured Term Loan B (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 9/27/2024)(3)(8)(10)(11)",40000,,39443,,40000,,1.2%,,
247,,,,,39443,,40000,,1.2%,,,
248,Pacific World Corporation,California / Personal Products,"Revolving Line of Credit – $15,000 Commitment (8.00% (LIBOR + 7.00% with 1.00% LIBOR floor), due 9/26/2020)(10)(12)(14)",13225,,13225,,13225,,0.4%,,
249,"Senior Secured Term Loan A (6.00% (LIBOR + 5.00% with 1.00% LIBOR floor), due 9/26/2020)(3)(10)(12)",97500,,97500,,93915,,2.8%,,,,
250,"Senior Secured Term Loan B (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/26/2020)(3)(10)(12)",97500,,97500,,70296,,2.1%,,,,
251,,,,,208225,,177436,,5.3%,,,
252,"Pelican Products, Inc.",California / Chemicals,"Second Lien Term Loan (9.40% (LIBOR + 8.25% with 1.00% LIBOR floor), due 4/9/2021)(3)(8)(10)(12)",17500,,17488,,17073,,0.5%,,
253,,,,,17488,,17073,,0.5%,,,
254,"PeopleConnect Intermediate, LLC (f/k/a Intelius, Inc.)",Washington / Internet Software & Services,"Revolving Line of Credit – $1,000 Commitment (9.65% (LIBOR + 8.50% with 1.00% LIBOR floor), due 8/11/17)(10)(11)(14)",-,,-,,-,,-%,,
255,"Senior Secured Term Loan A (6.65% (LIBOR + 5.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(10)(11)",19841,,19841,,19730,,0.6%,,,,
256,"Senior Secured Term Loan B (12.65% (LIBOR + 11.50% with 1.00% LIBOR floor), due 7/1/2020)(3)(10)(11)",20670,,20670,,20496,,0.6%,,,,
257,,,,,40511,,40226,,1.2%,,,
258,"PGX Holdings, Inc.(37)",Utah / Diversified Consumer Services,"Second Lien Term Loan (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 9/29/2021)(3)(10)(12)",143767,,143767,,143767,,4.2%,,
259,,,,,143767,,143767,,4.2%,,,
260,Photonis Technologies SAS,France / Aerospace & Defense,"First Lien Term Loan (8.65% (LIBOR + 7.50% with 1.00% LIBOR floor), due 9/18/2019)(8)(10)(11)(13)",9927,,9796,,9186,,0.3%,,
261,,,,,9796,,9186,,0.3%,,,
262,Pinnacle (US) Acquisition Co. Limited,"Texas / Electronic Equipment, Instruments & Components","Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)(8)(10)(11)",7037,,6940,,5259,,0.2%,,
263,,,,,6940,,5259,,0.2%,,,
264,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,
265,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
266,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
267,"PlayPower, Inc.",North Carolina / Leisure Products,"Second Lien Term Loan (9.90% (LIBOR + 8.75% with 1.00% LIBOR floor), due 6/23/2022)(3)(8)(10)(11)",,11000,,,10874,,,11000.0,0.3%
268,,,,,10874,,11000,,0.3%,,,
269,"PrimeSport, Inc.","Georgia / Hotels, Restaurants & Leisure","Senior Secured Term Loan A (8.15% (LIBOR + 7.00% with 1.00% LIBOR floor), due 2/11/2021)(3)(10)(11)",53274,,53274,,50540,,1.5%,,
270,"Senior Secured Term Loan B (13.15% (LIBOR + 12.00% with 1.00% LIBOR floor), due 2/11/2021)(3)(10)(11)",74500,,74500,,64785,,1.9%,,,,
271,,,,,127774,,115325,,3.4%,,,
272,Prince Mineral Holding Corp.,New York / Metals & Mining,"Senior Secured Term Loan (11.50%, due 12/15/2019)(8)",10000,,9948,,10000,,0.3%,,
273,,,,,9948,,10000,,0.3%,,,
274,"Rocket Software, Inc.",Massachusetts / Software,"Second Lien Term Loan (10.65% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/14/2024)(8)(10)(11)",50000,,49063,,50000,,1.5%,,
275,,,,,,49063,,50000,,1.5%,,
276,"Royal Holdings, Inc.",Indiana / Chemicals,"Second Lien Term Loan (8.65% (LIBOR + 7.50% with 1.00% LIBOR floor), due 6/19/2023)(3)(8)(10)(11)",2759,,2729,,2759,,0.1%,,
277,,,,,2729,,2759,,0.1%,,,
278,"SCS Merger Sub, Inc.",Texas / IT Services,"Second Lien Term Loan (10.50% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/30/2023)(3)(8)(10)(12)",20000,,19512,,20000,,0.6%,,
279,,,,,19512,,20000,,0.6%,,,
280,SESAC Holdco II LLC,Tennessee / Media,"Second Lien Term Loan (8.30% (LIBOR + 7.25% with 1.00% LIBOR floor), due 2/23/2025)(8)(10)(12)",3000,,2970,,2970,,0.1%,,
281,,,,,2970,,2970,,0.1%,,,
282,SITEL Worldwide Corporation,Tennessee / Commercial Services & Supplies,"Second Lien Term Loan (10.65% (LIBOR + 9.50% with 1.00% LIBOR floor), due 9/18/2022)(3)(8)(10)(11)",21750,,21206,,21750,,0.6%,,
283,,,,,21206,,21750,,0.6%,,,
284,Small Business Whole Loan Portfolio(40),New York / Online Lending,"1,059 Small Business Loans purchased from On Deck Capital, Inc.",11075,,11075,,10521,,0.3%,,
285,,,,,11075,,10521,,0.3%,,,
286,"Spartan Energy Services, Inc.",Louisiana / Energy Equipment & Services,"Senior Secured Term Loan A (7.00% (LIBOR + 6.00% with 1.00% LIBOR floor), in non-accrual status effective 4/1/2016, due 12/28/2018)(10)(12)",13156,,12172,,8188,,0.2%,,
287,"Senior Secured Term Loan B (13.00% (LIBOR + 12.00% with 1.00% LIBOR floor), in non-accrual status effective 4/1/2016, due 12/28/2018)(10)(12)",15583,,13669,,-,,-%,,,,
288,,,,,25841,,8188,,0.2%,,,
289,"Stryker Energy, LLC","Ohio / Oil, Gas & Consumable Fuels",Overriding Royalty Interests(9),,-,,-,,-%,,,
290,,,,,-,,-,,-%,,,
291,Sudbury Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 8.39%, due 1/17/2026)(5)(13)",28200,,19662,,16210,,0.5%,,
292,,,,,19662,,16210,,0.5%,,,
293,Symphony CLO XIV Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 11.48%, due 7/14/2026)(5)(6)(13)",49250,,37787,,35096,,1.0%,,
294,,,,,37787,,35096,,1.0%,,,
295,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,
296,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
297,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
298,"Symphony CLO XV, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 14.57%, due 10/17/2026)(5)(13)",,50250,,,41397,,,38390.0,1.1%
299,,,,,41397,,38390,,1.1%,,,
300,"TouchTunes Interactive Networks, Inc.",New York / Internet Software & Services,"Second Lien Term Loan (9.35% (LIBOR + 8.25% with 1.00% LIBOR floor), due 5/29/2022)(3)(8)(10)(11)",14000,,13902,,13902,,0.4%,,
301,,,,,13902,,13902,,0.4%,,,
302,Traeger Pellet Grills LLC,Oregon / Household Durables,"Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2019)(3)(10)(11)",53525,,53525,,53525,,1.6%,,
303,"Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2019)(3)(10)(11)",56175,,56175,,56175,,1.7%,,,,
304,,,,,109700,,109700,,3.3%,,,
305,"Transaction Network Services, Inc.",Virginia / Diversified Telecommunication Services,"Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/14/2020)(3)(8)(10)(11)",4410,,4395,,4395,,0.1%,,
306,,,,,4395,,4395,,0.1%,,,
307,"Turning Point Brands, Inc.",Kentucky / Tobacco,"Second Lien Term Loan (11.00%, due 8/17/2022)(3)(8)",14500,,14359,,14359,,0.4%,,
308,,,,,14359,,14359,,0.4%,,,
309,"United Sporting Companies, Inc.(42)",South Carolina / Distributors,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)(3)(10)(12)",140847,,140847,,132644,,3.9%,,
310,,,,,140847,,132644,,3.9%,,,
311,"Universal Fiber Systems, LLC","Virginia / Textiles, Apparel & Luxury Goods","Second Lien Term Loan (10.53% (LIBOR + 9.50% with 1.00% LIBOR floor), due 10/02/2022)(3)(8)(10)(12)",37000,,36419,,37000,,1.1%,,
312,,,,,36419,,37000,,1.1%,,,
313,"Universal Turbine Parts, LLC",Alabama / Trading Companies & Distributors,"Senior Secured Term Loan A (6.75% (LIBOR + 5.75% with 1.00% LIBOR floor), due 7/22/2021)(3)(10)(11)",32175,,32175,,32175,,0.9%,,
314,"Senior Secured Term Loan B (12.75% (LIBOR + 11.75% with 1.00% LIBOR floor), due 7/22/2021)(3)(10)(11)",32500,,32500,,32500,,1.0%,,,,
315,,,,,64675,,64675,,1.9%,,,
316,"USG Intermediate, LLC",Texas / Leisure Products,"Revolving Line of Credit – $2,500 Commitment (10.75% (LIBOR + 9.75% with 1.00% LIBOR floor), due 4/15/2017)(10)(12)(14)",1000,,1000,,1000,,-%,,
317,"Senior Secured Term Loan A (8.25% (LIBOR + 7.25% with 1.00% LIBOR floor), due 4/15/2020)(3)(10)(12)",15969,,15969,,15969,,0.5%,,,,
318,"Senior Secured Term Loan B (13.25% (LIBOR + 12.25% with 1.00% LIBOR floor), due 4/15/2020)(3)(10)(12)",19701,,19701,,19701,,0.6%,,,,
319,Equity(15),,1,,-,,-%,,,,,
320,,,,,36671,,36670,,1.1%,,,
321,"VC GB Holdings, Inc.",Illinois / Household Durables,"Subordinated Secured Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 2/28/2025)(8)(10)",20000,,19703,,19818,,0.6%,,
322,,,,,19703,,19818,,0.6%,,,
323,Venio LLC,Pennsylvania / Professional Services,"Second Lien Term Loan (12.00% (LIBOR + 9.50% with 2.50% LIBOR floor) plus 2.00% default interest, in non-accrual status effective 12/31/15, due 2/19/2020)(10)(11)",17000,,16484,,8437,,0.2%,,
324,,,,,16484,,8437,,0.2%,,,
325,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,,,,,
326,LEVEL 3 PORTFOLIO INVESTMENTS,,,,,,,,,,,
327,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
328,Vivid Seats LLC,Illinois / Internet & Direct Marketing Retail,"Second Lien Term Loan (10.75% (LIBOR + 9.75% with 1.00% LIBOR floor), due 10/12/2023)(8)(10)(11)",,22500,,,22082,,,22378.0,0.7%
329,,,,,22082,,22378,,0.7%,,,
330,"Voya CLO 2012-2, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 0.00%, due 10/15/2022)(5)(13)(16)",38070,,26245,,23598,,0.7%,,
331,,,,,26245,,23598,,0.7%,,,
332,"Voya CLO 2012-3, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 0.00%, due 10/15/2022)(5)(13)(16)",46632,,32021,,27671,,0.8%,,
333,,,,,32021,,27671,,0.8%,,,
334,"Voya CLO 2012-4, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 14.95%, due 10/15/2028)(5)(13)",40613,,31242,,31197,,0.9%,,
335,,,,,31242,,31197,,0.9%,,,
336,"Voya CLO 2014-1, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 17.24%, due 4/18/2026)(5)(6)(13)",32383,,25103,,27200,,0.8%,,
337,,,,,25103,,27200,,0.8%,,,
338,"Voya CLO 2016-3, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 15.10%, due 10/18/2027%)(5)(6)(13)",28100,,28296,,26669,,0.8%,,
339,,,,,28296,,26669,,0.8%,,,
340,Washington Mill CLO Ltd.,Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 10.21%, due 4/20/2026)(5)(6)(13)",22600,,17027,,14663,,0.4%,,
341,,,,,17027,,14663,,0.4%,,,
342,"Water Pik, Inc.",Colorado / Personal Products,"Second Lien Term Loan (9.90% (LIBOR + 8.75% with 1.00% LIBOR floor), due 1/8/2021)(3)(8)(10)(11)",13740,,13468,,13740,,0.4%,,
343,"Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 1/8/2021)",708,,694,,708,,-%,,,,
344,,,,,14162,,14448,,0.4%,,,
345,"Wheel Pros, LLC",Colorado / Auto Components,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(3)(10)(11)",12000,,12000,,12000,,0.4%,,
346,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(3)(10)(11)",5460,,5460,,5460,,0.3%,,,,
347,,,,,17460,,17460,,0.7%,,,
348,Total Non-Control/Non-Affiliate Investments (Level 3),,,4305472,,,4124808,,121.6%,,,
349,Total Portfolio Investments,,,6253429,,,6024766,,177.6%,,,
350,CCPI Inc.,-%,7.00%,7.00%,,,,,,,,
351,"Cinedigm DC Holdings, LLC",-%,2.50%,2.50%,,,,,,,,
352,Credit Central Loan Company,6.49%,3.51%,10.00%,,,,,,,,
353,Crosman Corporation - Senior Secured Term Loan A,4.00%,-%,4.00%,,,,,,,,
354,Crosman Corporation - Senior Secured Term Loan B,4.00%,-%,4.00%,,,,,,,,
355,Echelon Aviation LLC,-%,2.25%,2.25%,,,,,,,,
356,"Edmentum Ultimate Holdings, LLC - Unsecured Senior PIK Note",8.50%,-%,8.50%,,,,,,,,
357,"Edmentum Ultimate Holdings, LLC - Unsecured Junior PIK Note",10.00%,-%,10.00%,,,,,,,,
358,First Tower Finance Company LLC,0.80%,11.20%,12.00%,,,,,,,,
359,"Harbortouch Payments, LLC",,,3.00%,(C),,,,,,,
360,"JHH Holdings, Inc.",0.50%,-%,0.50%,,,,,,,,
361,"LaserShip , Inc. - Term Loan A",2.00%,-%,2.00%,,,,,,,,
362,"LaserShip , Inc. - Term Loan B",2.00%,-%,2.00%,,,,,,,,
363,"MITY, Inc.",-%,10.00%,10.00%,,,,,,,,
364,National Property REIT Corp. - Senior Secured Term Loan A,-%,5.50%,5.50%,,,,,,,,
365,National Property REIT Corp. - Senior Secured Term Loan E,-%,5.00%,5.00%,,,,,,,,
366,"National Property REIT Corp. - Senior Secured Term Loan C to ACL Loan Holdings, Inc.",-%,5.00%,5.00%,,,,,,,,
367,Nationwide Loan Company LLC,-%,10.00%,10.00%,,,,,,,,
368,"Nixon, Inc.",3.00%,-%,3.00%,,,,,,,,
369,"Valley Electric Co. of Mt. Vernon, Inc.",-%,2.50%,2.50%,,,,,,,,
370,"Valley Electric Company, Inc.",3.42%,5.08%,8.50%,,,,,,,,
